	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	mean_r_chromaticity	max_r_chromaticity	min_r_chromaticity	mean_ct_chromaticity	max_ct_chromaticity	min_ct_chromaticity	mean_nct_chromaticity	max_nct_chromaticity	min_nct_chromaticity	mean_pcs_chromaticity	max_pcs_chromaticity	min_pcs_chromaticity	mean_ct_diatonicity	max_ct_diatonicity	min_ct_diatonicity	mean_nct_diatonicity	max_nct_diatonicity	min_nct_diatonicity	mean_pcs_diatonicity	max_pcs_diatonicity	min_pcs_diatonicity	root_fifths_range	ct_fifths_range	nct_fifths_range	scaled_r_chromaticity	scaled_ct_chromaticity	scaled_nct_chromaticity	corpus_id	piece_id
683	mozart_piano_sonatas	K331-3	1780.7395798599532	1783.0	a	i	6	-3	6	-5	7	-4	0.11023622047244094	4	0	1.5	3	0	2.8333333333333335	7	0	2.8333333333333335	7	0	0.0	0	0	2.0	4	0	3.0	6	0	9	11	11	0.050225970274425755	0.0988538681948424	0.0787037037037037	17	684
684	mozart_piano_sonatas	K332-1	1780.7395798599532	1783.0	F	I	8	-4	8	-5	10	-4	0.20317460317460317	4	0	2.2	5	0	3.5714285714285716	10	0	4.6	10	0	0.0	0	0	3.5	9	0	3.6	9	0	12	13	14	0.09257067718606181	0.14498567335243553	0.09920634920634921	17	685
685	mozart_piano_sonatas	K332-2	1780.7395798599532	1783.0	Bb	I	5	-4	8	-4	9	-4	0.07272727272727272	3	0	2.0	4	0	2.5	5	0	2.5	5	0	2.25	4	0	2.25	4	0	2.0	4	0	9	12	13	0.033136094674556214	0.1318051575931232	0.06944444444444445	17	686
686	mozart_piano_sonatas	K332-3	1780.7395798599532	1783.0	F	I	8	-4	8	-5	9	-4	0.16481069042316257	4	0	3.142857142857143	7	0	3.142857142857143	7	0	3.5	7	0	2.3333333333333335	4	0	2.0	4	0	2.6666666666666665	6	0	12	13	13	0.07509126131706224	0.2071223905034793	0.0873015873015873	17	687
687	mozart_piano_sonatas	K333-1	1780.7395798599532	1783.0	Bb	I	8	-4	8	-4	9	-4	0.07009345794392523	4	0	1.5	3	0	3.5	7	0	3.5	7	0	0.0	0	0	2.5	5	0	2.5	5	0	12	12	13	0.0319360725543328	0.0988538681948424	0.09722222222222222	17	688
688	mozart_piano_sonatas	K333-2	1780.7395798599532	1783.0	Eb	I	8	-4	10	-4	9	-5	0.10900473933649289	4	0	3.5	7	0	4.0	11	0	4.9	11	0	1.0	2	0	3.1666666666666665	9	0	3.4285714285714284	9	0	12	14	14	0.04966488123615357	0.2306590257879656	0.1111111111111111	17	689
689	mozart_piano_sonatas	K333-3	1780.7395798599532	1783.0	Bb	I	8	-4	10	-5	10	-5	0.13228699551569506	4	0	3.142857142857143	7	0	4.125	11	0	4.333333333333333	11	0	0.0	0	0	3.3333333333333335	10	0	4.0	11	0	12	15	15	0.06027277310478414	0.2071223905034793	0.11458333333333333	17	690
690	mozart_piano_sonatas	K457-1	1780.7395798599532	1784.0	c	i	8	-4	9	-8	9	-5	0.4065573770491803	5	0	3.5714285714285716	10	0	4.333333333333333	10	0	5.0	10	0	4.25	10	0	2.5	5	0	3.142857142857143	7	0	12	17	14	0.18523620137743718	0.23536635284486288	0.12037037037037036	17	691
691	mozart_piano_sonatas	K457-2	1780.7395798599532	1784.0	Eb	I	7	-3	9	-4	9	-4	0.1261682242990654	4	0	2.5	5	0	2.5	5	0	3.5	7	0	2.3333333333333335	4	0	2.5	5	0	2.5	5	0	10	13	13	0.057484930597799036	0.16475644699140402	0.06944444444444445	17	692
692	mozart_piano_sonatas	K457-3	1780.7395798599532	1784.0	c	i	6	-5	6	-5	11	-5	0.6987577639751553	4	0	2.5	5	0	4.555555555555555	13	0	5.666666666666667	13	0	0.0	0	0	3.3333333333333335	6	0	4.571428571428571	12	0	11	11	16	0.31836892204785183	0.16475644699140402	0.12654320987654322	17	693
693	mozart_piano_sonatas	K533-1	1780.7395798599532	1788.0	F	I	8	-5	10	-9	10	-5	0.2097902097902098	4	0	4.333333333333333	10	0	4.0	8	0	4.0	8	0	4.333333333333333	10	0	2.2	5	0	3.0	6	0	13	19	15	0.09558488848429678	0.2855778414517669	0.1111111111111111	17	694
694	mozart_piano_sonatas	K533-2	1780.7395798599532	1788.0	Bb	I	10	-5	12	-5	13	-5	0.29844961240310075	5	0	4.0	10	0	5.916666666666667	13	0	6.3076923076923075	13	0	4.75	10	0	3.2857142857142856	8	0	3.75	9	0	15	17	18	0.1359800009173891	0.2636103151862464	0.16435185185185186	17	695
695	mozart_piano_sonatas	K533-3	1780.7395798599532	1788.0	F	I	8	-5	7	-4	10	-5	0.16826923076923078	4	0	2.2	5	0	4.111111111111111	9	0	4.111111111111111	9	0	0.0	0	0	4.25	9	0	3.875	9	0	13	11	15	0.0766670459717797	0.14498567335243553	0.11419753086419752	17	696
696	mozart_piano_sonatas	K545-1	1780.7395798599532	1788.0	C	I	6	-4	6	-4	8	-4	0.00847457627118644	1	0	1.5	3	0	3.1666666666666665	7	0	3.875	10	0	0.0	0	0	1.6666666666666667	4	0	2.8	5	0	10	10	12	0.0038611974726707452	0.0988538681948424	0.08796296296296297	17	697
697	mozart_piano_sonatas	K545-2	1780.7395798599532	1788.0	G	I	7	-4	9	-4	9	-4	0.1095890410958904	4	0	2.5	5	0	4.571428571428571	15	0	4.625	15	0	1.6666666666666667	3	0	2.0	4	0	2.8333333333333335	7	0	11	13	13	0.04993110156439977	0.16475644699140402	0.12698412698412698	17	698
698	mozart_piano_sonatas	K545-3	1780.7395798599532	1788.0	C	I	6	-5	6	-4	8	-5	0.07692307692307693	4	0	1.5	3	0	2.5	5	0	3.142857142857143	7	0	0.0	0	0	2.25	4	0	2.25	4	0	11	10	13	0.03504779244424215	0.0988538681948424	0.06944444444444445	17	699
699	mozart_piano_sonatas	K570-1	1780.7395798599532	1789.0	Bb	I	8	-4	9	-5	8	-5	0.08641975308641975	3	0	2.0	4	0	3.0	6	0	3.625	8	0	2.0	4	0	2.0	4	0	2.0	4	0	12	14	13	0.039374680400321424	0.1318051575931232	0.08333333333333333	17	700
700	mozart_piano_sonatas	K570-2	1780.7395798599532	1789.0	Eb	I	8	-5	8	-4	12	-5	0.21311475409836064	4	0	1.5	3	0	4.888888888888889	12	0	5.111111111111111	14	0	0.0	0	0	4.0	12	0	4.5	12	0	13	12	17	0.09709962168978561	0.0988538681948424	0.1358024691358025	17	701
701	mozart_piano_sonatas	K570-3	1780.7395798599532	1789.0	Bb	I	8	-4	9	-4	9	-4	0.13818181818181818	3	0	2.0	4	0	2.8333333333333335	7	0	3.142857142857143	7	0	1.0	2	0	2.5	5	0	2.5	5	0	12	13	13	0.0629585798816568	0.1318051575931232	0.0787037037037037	17	702
702	mozart_piano_sonatas	K576-1	1780.7395798599532	1789.0	D	I	7	-4	8	-5	9	-4	0.20209059233449478	4	0	2.2	5	0	3.0	8	0	3.2857142857142856	8	0	0.0	0	0	2.8333333333333335	7	0	2.8333333333333335	7	0	11	13	13	0.09207677875595324	0.14498567335243553	0.08333333333333333	17	703
703	mozart_piano_sonatas	K576-2	1780.7395798599532	1789.0	A	I	7	-4	8	-5	9	-6	0.33112582781456956	4	0	1.5	3	0	4.7	10	0	5.3	10	0	1.5	3	0	2.5	5	0	3.0	6	0	11	13	15	0.15086798072024768	0.0988538681948424	0.13055555555555556	17	704
704	mozart_piano_sonatas	K576-3	1780.7395798599532	1789.0	D	I	9	-1	9	-4	10	-4	0.12401055408970976	4	0	2.2	5	0	3.2857142857142856	8	0	3.2857142857142856	8	0	0.0	0	0	2.8333333333333335	7	0	3.142857142857143	7	0	10	13	14	0.05650185008821096	0.14498567335243553	0.09126984126984126	17	705
705	pleyel_quartets	b307op2n1a	1783.0	1783.0	A	I	9	-4	8	-4	9	-4	0.05897435897435897	4	0	1.5	3	0	3.0	6	0	3.0	6	0	0.0	0	0	3.0	6	0	2.6666666666666665	6	0	13	12	13	0.026869974207252314	0.0988538681948424	0.08333333333333333	18	706
706	pleyel_quartets	b307op2n1b	1783.0	1783.0	a	i	7	-5	8	-5	7	-5	0.25925925925925924	4	0	2.2	5	0	2.0	4	0	3.142857142857143	7	0	1.6666666666666667	3	0	1.6666666666666667	4	0	2.6666666666666665	6	0	12	13	12	0.11812404120096427	0.14498567335243553	0.05555555555555555	18	707
707	pleyel_quartets	b307op2n1c	1783.0	1783.0	A	I	8	-1	7	-2	8	-4	0.1564625850340136	3	0	1.0	2	0	1.5	3	0	1.5	3	0	0.0	0	0	1.3333333333333333	3	0	1.5	3	0	9	9	12	0.07128768667230206	0.0659025787965616	0.041666666666666664	18	708
708	pleyel_quartets	b309op2n3a	1783.0	1783.0	g	i	8	-4	7	-5	9	-4	0.4486486486486487	4	0	1.5	3	0	5.0	10	0	5.2	13	0	1.0	2	0	2.4	6	0	2.6666666666666665	6	0	12	12	13	0.2044138813369583	0.0988538681948424	0.1388888888888889	18	709
709	pleyel_quartets	b309op2n3b	1783.0	1783.0	g	i	6	-4	9	-5	10	-5	0.212	4	0	2.5	5	0	4.0	8	0	4.0	8	0	1.6666666666666667	3	0	2.8	5	0	2.5	5	0	10	14	15	0.09659171597633136	0.16475644699140402	0.1111111111111111	18	710
710	pleyel_quartets	b309op2n3c	1783.0	1783.0	g	i	8	-4	8	-4	8	-4	0.14049586776859505	4	0	1.5	3	0	2.0	4	0	2.8333333333333335	7	0	1.0	2	0	1.5	3	0	2.0	4	0	12	12	12	0.06401291016675632	0.0988538681948424	0.05555555555555555	18	711
711	beethoven_piano_sonatas	01-1	1803.6208098935329	1795.0	f	i	6	-5	6	-12	9	-5	0.3625	4	0	3.2	10	0	3.142857142857143	7	0	4.0	8	0	4.333333333333333	10	0	1.75	4	0	3.0	6	0	11	18	14	0.16516272189349113	0.21088825214899715	0.0873015873015873	19	712
712	beethoven_piano_sonatas	01-2	1803.6208098935329	1795.0	F	I	5	-1	9	-4	10	-3	0.031578947368421054	3	0	2.25	5	0	4.222222222222222	10	0	4.222222222222222	10	0	1.5	3	0	3.142857142857143	7	0	3.2857142857142856	7	0	6	13	13	0.014388041108688883	0.1482808022922636	0.11728395061728396	19	713
713	beethoven_piano_sonatas	01-3	1803.6208098935329	1795.0	f	i	7	-1	6	-4	9	-4	0.24806201550387597	4	0	1.3333333333333333	3	0	2.0	4	0	2.5	5	0	1.0	2	0	1.5	3	0	1.6666666666666667	3	0	8	10	13	0.1130223384248429	0.08787010506208214	0.05555555555555555	19	714
714	beethoven_piano_sonatas	01-4	1803.6208098935329	1795.0	f	i	7	-5	9	-5	9	-5	0.4349112426035503	4	0	2.5	5	0	2.5	5	0	2.5	5	0	2.25	4	0	1.5	3	0	2.25	4	0	12	14	14	0.19815482651167676	0.16475644699140402	0.06944444444444445	19	715
715	beethoven_piano_sonatas	02-1	1803.6208098935329	1795.0	A	I	7	-6	7	-13	8	-7	0.14767932489451477	4	0	3.857142857142857	12	0	4.0	8	0	5.0	10	0	1.5	3	0	2.5	5	0	2.5	5	0	13	20	15	0.06728584625371382	0.2541956610724519	0.1111111111111111	19	716
716	beethoven_piano_sonatas	02-2	1803.6208098935329	1795.0	D	I	9	-4	9	-5	9	-5	0.0875	4	0	2.2	5	0	2.0	4	0	2.5	5	0	1.0	2	0	1.3333333333333333	3	0	1.5	3	0	13	14	14	0.03986686390532544	0.14498567335243553	0.05555555555555555	19	717
717	beethoven_piano_sonatas	02-3	1803.6208098935329	1795.0	A	I	5	-9	8	-8	5	-4	0.16666666666666666	5	0	2.25	5	0	1.5	3	0	1.3333333333333333	3	0	1.6666666666666667	3	0	0.0	0	0	1.5	3	0	14	16	9	0.07593688362919132	0.1482808022922636	0.041666666666666664	19	718
718	beethoven_piano_sonatas	02-4	1803.6208098935329	1795.0	A	I	7	-4	9	-6	10	-10	0.1686746987951807	4	0	3.142857142857143	7	0	12.523809523809524	45	0	12.91304347826087	45	0	1.0	2	0	4.8	12	0	5.181818181818182	12	0	11	15	20	0.07685178584159122	0.2071223905034793	0.3478835978835979	19	719
719	beethoven_piano_sonatas	03-1	1803.6208098935329	1795.0	C	I	8	-11	11	-11	12	-5	0.24324324324324326	7	0	5.555555555555555	12	0	9.2	38	0	9.714285714285714	38	0	3.75	10	0	4.125	9	0	4.5	11	0	19	22	17	0.11082680313449544	0.36612543775867556	0.25555555555555554	19	720
720	beethoven_piano_sonatas	03-2	1803.6208098935329	1795.0	E	I	9	-4	8	-5	9	-5	0.35344827586206895	4	0	2.2	5	0	3.142857142857143	7	0	3.75	8	0	0.0	0	0	1.5	3	0	2.0	4	0	13	13	14	0.16103856355845744	0.14498567335243553	0.0873015873015873	19	721
721	beethoven_piano_sonatas	03-3	1803.6208098935329	1795.0	C	I	7	-5	7	-6	11	-5	0.20103092783505155	5	0	2.5	5	0	3.5	7	0	4.0	8	0	1.6666666666666667	3	0	1.5	3	0	2.8	5	0	12	13	16	0.09159397303727201	0.16475644699140402	0.09722222222222222	19	722
722	beethoven_piano_sonatas	03-4	1803.6208098935329	1795.0	C	I	10	-4	10	-5	14	-5	0.26262626262626265	5	0	3.0	7	0	4.666666666666667	13	0	4.9	13	0	0.0	0	0	2.8333333333333335	7	0	3.7142857142857144	11	0	14	15	19	0.11965811965811968	0.1977077363896848	0.12962962962962965	19	723
723	beethoven_piano_sonatas	20-1	1803.6208098935329	1796.0	G	I	8	-2	7	-3	8	-2	0.021352313167259787	3	0	1.0	2	0	1.5	3	0	2.5	5	0	0.0	0	0	1.3333333333333333	3	0	2.0	4	0	10	10	10	0.009728568721177536	0.0659025787965616	0.041666666666666664	19	724
724	beethoven_piano_sonatas	20-2	1803.6208098935329	1796.0	G	I	8	-1	8	-2	8	-1	0.03048780487804878	3	0	1.5	3	0	2.25	5	0	2.2	5	0	0.0	0	0	1.5	3	0	1.5	3	0	9	10	9	0.01389089334680329	0.0988538681948424	0.0625	19	725
725	beethoven_piano_sonatas	05-1	1803.6208098935329	1797.0	c	i	9	-4	8	-6	9	-7	0.4077669902912621	4	0	2.8333333333333335	7	0	4.25	12	0	5.1	15	0	2.25	4	0	2.0	4	0	2.8	5	0	13	14	16	0.18578732693743896	0.18672397325692455	0.11805555555555555	19	726
726	beethoven_piano_sonatas	05-2	1803.6208098935329	1797.0	Ab	I	8	-3	9	-5	14	-3	0.06746031746031746	3	0	3.2857142857142856	8	0	4.5	9	0	5.0	10	0	2.0	4	0	3.8333333333333335	9	0	4.111111111111111	9	0	11	14	17	0.030736357659434582	0.21653704461727383	0.125	19	727
727	beethoven_piano_sonatas	05-3	1803.6208098935329	1797.0	c	i	8	-4	7	-5	10	-5	0.3941368078175896	4	0	3.1666666666666665	8	0	5.0	12	0	5.833333333333333	14	0	2.3333333333333335	4	0	2.5	5	0	3.0	6	0	12	12	15	0.17957712545535148	0.20869149952244506	0.1388888888888889	19	728
728	beethoven_piano_sonatas	06-1	1803.6208098935329	1797.0	F	I	9	-4	9	-4	9	-4	0.12574850299401197	4	0	2.8333333333333335	6	0	2.5	5	0	4.0	8	0	2.5	5	0	2.0	4	0	3.0	6	0	13	13	13	0.05729369663040782	0.18672397325692455	0.06944444444444445	19	729
729	beethoven_piano_sonatas	06-2	1803.6208098935329	1797.0	f	i	9	-4	9	-7	9	-4	0.47863247863247865	4	0	2.5	5	0	2.5	5	0	3.142857142857143	7	0	2.25	4	0	0.5	1	0	2.0	4	0	13	16	13	0.2180751529863956	0.16475644699140402	0.06944444444444445	19	730
730	beethoven_piano_sonatas	06-3	1803.6208098935329	1797.0	F	I	7	-5	7	-4	9	-5	0.16286644951140064	4	0	3.142857142857143	7	0	3.0	6	0	5.1	12	0	1.5	3	0	2.0	4	0	2.0	4	0	12	11	14	0.07420542374188077	0.2071223905034793	0.08333333333333333	19	731
731	beethoven_piano_sonatas	19-1	1803.6208098935329	1797.0	g	i	6	-4	7	-4	9	-4	0.20212765957446807	4	0	4.142857142857143	10	0	3.3333333333333335	7	0	4.444444444444445	10	0	1.0	2	0	2.0	4	0	2.0	4	0	10	11	13	0.0920936673800831	0.27302496930004094	0.0925925925925926	19	732
732	beethoven_piano_sonatas	19-2	1803.6208098935329	1797.0	G	I	7	-4	10	-4	8	-4	0.026385224274406333	2	0	3.142857142857143	7	0	2.0	4	0	3.142857142857143	7	0	0.0	0	0	2.0	4	0	2.0	4	0	11	14	12	0.012021670231534247	0.2071223905034793	0.05555555555555555	19	733
733	beethoven_piano_sonatas	07-1	1803.6208098935329	1798.0	D	I	8	-11	8	-11	10	-9	0.46745562130177515	10	0	8.23076923076923	21	0	8.142857142857142	20	0	9.411764705882353	23	0	1.5	3	0	3.0	6	0	3.0	6	0	19	19	19	0.21298273869962536	0.5424289177870839	0.22619047619047616	19	734
734	beethoven_piano_sonatas	07-2	1803.6208098935329	1798.0	d	i	6	-5	6	-8	9	-5	0.7887323943661971	4	0	2.5	5	0	4.0	8	0	5.1	11	0	0.0	0	0	2.6666666666666665	6	0	3.5	7	0	11	14	14	0.3593632802733561	0.16475644699140402	0.1111111111111111	19	735
735	beethoven_piano_sonatas	07-3	1803.6208098935329	1798.0	D	I	6	-1	8	-4	9	-4	0.011363636363636364	1	0	2.0	4	0	2.0	4	0	2.0	4	0	2.0	4	0	1.75	4	0	2.0	4	0	7	12	13	0.005177514792899409	0.1318051575931232	0.05555555555555555	19	736
736	beethoven_piano_sonatas	07-4	1803.6208098935329	1798.0	D	I	9	-5	9	-8	10	-5	0.2188679245283019	4	0	4.555555555555555	10	0	5.4	14	0	6.153846153846154	14	0	0.0	0	0	4.555555555555555	13	0	4.555555555555555	13	0	14	17	15	0.09972088869040974	0.3002228589621139	0.15000000000000002	19	737
737	beethoven_piano_sonatas	08-1	1803.6208098935329	1798.0	c	i	8	-6	8	-7	8	-6	0.5269461077844312	5	0	3.0	7	0	4.9	11	0	5.090909090909091	11	0	2.5	5	0	3.75	8	0	3.75	9	0	14	15	14	0.24008787159408995	0.1977077363896848	0.13611111111111113	19	738
738	beethoven_piano_sonatas	08-2	1803.6208098935329	1798.0	Ab	I	8	0	7	-4	19	-4	0.028985507246376812	3	0	1.5	3	0	20.5	56	0	20.5	56	0	0.0	0	0	1.75	4	0	2.6666666666666665	6	0	8	11	23	0.013206414544207188	0.0988538681948424	0.5694444444444444	19	739
739	beethoven_piano_sonatas	08-3	1803.6208098935329	1798.0	c	i	7	-5	7	-5	10	-5	0.3296398891966759	4	0	2.5	5	0	5.666666666666667	17	0	6.8	20	0	2.25	4	0	2.0	4	0	3.2857142857142856	8	0	12	12	15	0.150190955432805	0.16475644699140402	0.1574074074074074	19	740
740	beethoven_piano_sonatas	09-1	1803.6208098935329	1798.0	E	I	7	-4	8	-5	9	-5	0.12173913043478261	3	0	2.5	5	0	3.625	8	0	3.875	10	0	1.5	3	0	2.8	5	0	3.0	6	0	11	13	14	0.055466941085670185	0.16475644699140402	0.10069444444444445	19	741
741	beethoven_piano_sonatas	09-2	1803.6208098935329	1798.0	e	i	6	-4	9	-5	9	-4	0.43243243243243246	4	0	2.5	5	0	2.5	5	0	3.142857142857143	7	0	1.5	3	0	1.3333333333333333	3	0	2.25	4	0	10	14	13	0.1970254277946586	0.16475644699140402	0.06944444444444445	19	742
742	beethoven_piano_sonatas	09-3	1803.6208098935329	1798.0	E	I	8	-6	9	-6	11	-6	0.14785992217898833	5	0	3.4	7	0	4.333333333333333	9	0	5.2	11	0	0.0	0	0	3.0	8	0	3.3333333333333335	9	0	14	15	17	0.06736813022356274	0.22406876790830943	0.12037037037037036	19	743
743	beethoven_piano_sonatas	10-1	1803.6208098935329	1799.0	G	I	6	-5	9	-4	10	-5	0.1396011396011396	4	0	2.5	5	0	5.111111111111111	13	0	5.6	13	0	1.0	2	0	3.142857142857143	7	0	3.875	10	0	11	13	15	0.06360525295436538	0.16475644699140402	0.1419753086419753	19	744
744	beethoven_piano_sonatas	10-2	1803.6208098935329	1799.0	C	I	8	-1	9	-4	9	-2	0.0981012658227848	3	0	2.5	5	0	2.5	5	0	2.5	5	0	2.25	4	0	1.5	3	0	2.0	4	0	9	13	11	0.04469702643996704	0.16475644699140402	0.06944444444444445	19	745
745	beethoven_piano_sonatas	10-3	1803.6208098935329	1799.0	G	I	8	-2	9	-4	9	-3	0.16455696202531644	3	0	2.2	5	0	2.5	5	0	3.142857142857143	7	0	0.0	0	0	2.0	4	0	2.0	4	0	10	13	12	0.07497565725413827	0.14498567335243553	0.06944444444444445	19	746
746	beethoven_piano_sonatas	16-1	1803.6208098935329	1802.0	G	I	10	-4	9	-4	10	-4	0.19666666666666666	5	0	2.2	5	0	4.0	10	0	4.6	10	0	1.5	3	0	3.75	9	0	3.5714285714285716	9	0	14	13	14	0.08960552268244576	0.14498567335243553	0.1111111111111111	19	747
747	beethoven_piano_sonatas	16-2	1803.6208098935329	1802.0	C	I	7	-5	13	-9	10	-5	0.2982456140350877	4	0	4.444444444444445	10	0	5.7272727272727275	17	0	5.7272727272727275	17	0	4.4	10	0	4.25	13	0	4.555555555555555	13	0	12	22	15	0.135887054915395	0.29290035020694044	0.1590909090909091	19	748
748	beethoven_piano_sonatas	16-3	1803.6208098935329	1802.0	G	I	9	-5	12	-6	10	-6	0.1289855072463768	4	0	4.6	10	0	3.625	8	0	4.6	10	0	0.0	0	0	1.75	4	0	3.0	6	0	14	18	16	0.05876854472172198	0.30315186246418335	0.10069444444444445	19	749
749	beethoven_piano_sonatas	17-1	1803.6208098935329	1802.0	d	i	10	-5	9	-7	10	-7	0.4606413994169096	8	0	4.125	11	0	5.6	13	0	7.166666666666667	16	0	1.6666666666666667	3	0	3.0	8	0	3.4285714285714284	9	0	15	16	17	0.20987803405385824	0.2718481375358166	0.15555555555555556	19	750
750	beethoven_piano_sonatas	17-2	1803.6208098935329	1802.0	Bb	I	8	-1	10	-5	9	-5	0.09417040358744394	3	0	3.142857142857143	7	0	2.0	4	0	3.142857142857143	7	0	1.6666666666666667	3	0	1.5	3	0	2.0	4	0	9	15	14	0.04290604187120227	0.2071223905034793	0.05555555555555555	19	751
751	beethoven_piano_sonatas	17-3	1803.6208098935329	1802.0	d	i	6	-8	7	-12	10	-8	0.21179039301310043	4	0	4.444444444444445	10	0	4.555555555555555	11	0	5.181818181818182	11	0	3.75	10	0	3.75	8	0	3.5714285714285716	9	0	14	19	18	0.09649621456809901	0.29290035020694044	0.12654320987654322	19	752
752	beethoven_piano_sonatas	18-1	1803.6208098935329	1802.0	Eb	I	9	-4	8	-5	10	-4	0.18250950570342206	4	0	2.5	5	0	5.4	15	0	5.4	15	0	2.0	4	0	3.4285714285714284	8	0	4.125	9	0	13	13	14	0.08315521857493195	0.16475644699140402	0.15000000000000002	19	753
753	beethoven_piano_sonatas	18-2	1803.6208098935329	1802.0	Ab	I	9	-2	9	-4	13	-4	0.2209737827715356	4	0	2.5	5	0	6.111111111111111	24	0	6.666666666666667	29	0	1.0	2	0	3.2	7	0	3.1666666666666665	7	0	11	13	17	0.10068036256454581	0.16475644699140402	0.16975308641975306	19	754
754	beethoven_piano_sonatas	18-3	1803.6208098935329	1802.0	Eb	I	8	-5	9	-4	9	-5	0.10256410256410256	4	0	2.2	5	0	2.6	5	0	3.3333333333333335	7	0	1.5	3	0	2.3333333333333335	4	0	2.25	4	0	13	13	14	0.046730389925656195	0.14498567335243553	0.07222222222222223	19	755
755	beethoven_piano_sonatas	18-4	1803.6208098935329	1802.0	Eb	I	9	-5	13	-5	13	-5	0.29850746268656714	4	0	4.0	13	0	5.6	15	0	6.636363636363637	17	0	1.5	3	0	3.75	7	0	3.5	9	0	14	18	18	0.1360063587388501	0.2636103151862464	0.15555555555555556	19	756
756	beethoven_piano_sonatas	21-1	1803.6208098935329	1804.0	C	I	9	-7	12	-14	10	-7	0.24098360655737705	6	0	6.3076923076923075	16	0	4.5	9	0	6.076923076923077	13	0	4.8	10	0	2.8333333333333335	7	0	3.5	7	0	16	26	17	0.1097972645261422	0.41569318933215776	0.125	19	757
757	beethoven_piano_sonatas	21-2	1803.6208098935329	1804.0	F	I	11	-1	10	-4	11	-1	0.4024390243902439	6	0	3.0	7	0	3.0	6	0	4.222222222222222	9	0	1.0	2	0	1.5	3	0	2.0	4	0	12	14	12	0.18335979217780346	0.1977077363896848	0.08333333333333333	19	758
758	beethoven_piano_sonatas	21-3	1803.6208098935329	1804.0	C	I	7	-5	9	-7	10	-7	0.14421768707482993	4	0	3.142857142857143	7	0	3.5	7	0	4.7	10	0	2.3333333333333335	4	0	2.0	4	0	3.0	6	0	12	16	17	0.06570865032403495	0.2071223905034793	0.09722222222222222	19	759
759	beethoven_piano_sonatas	23-1	1803.6208098935329	1805.0	f	i	8	-5	11	-6	10	-5	0.6515513126491647	5	0	4.571428571428571	15	0	3.142857142857143	7	0	6.0	20	0	2.6666666666666665	5	0	2.5	5	0	3.625	8	0	13	17	15	0.2968606572425188	0.30126893164142443	0.0873015873015873	19	760
760	beethoven_piano_sonatas	23-2	1803.6208098935329	1805.0	Db	I	6	-1	6	-4	10	-1	0.043478260869565216	3	0	2.2	5	0	3.5	8	0	3.5	8	0	0.0	0	0	2.0	4	0	3.3333333333333335	7	0	7	10	11	0.01980962181631078	0.14498567335243553	0.09722222222222222	19	761
761	beethoven_piano_sonatas	23-3	1803.6208098935329	1805.0	f	i	6	-5	6	-5	7	-5	0.412987012987013	4	0	3.0	7	0	3.142857142857143	7	0	3.75	8	0	1.6666666666666667	3	0	2.5	5	0	3.2857142857142856	7	0	11	11	12	0.1881656804733728	0.1977077363896848	0.0873015873015873	19	762
762	beethoven_piano_sonatas	24-1	1803.6208098935329	1809.0	F#	I	8	-4	9	-4	9	-6	0.13284132841328414	3	0	2.2	5	0	3.5	7	0	4.25	11	0	0.0	0	0	3.0	6	0	2.6666666666666665	6	0	12	13	15	0.060525338981200466	0.14498567335243553	0.09722222222222222	19	763
763	beethoven_piano_sonatas	24-2	1803.6208098935329	1809.0	F#	I	6	-4	9	-6	10	-6	0.08517350157728706	4	0	3.0	7	0	4.142857142857143	8	0	4.6	10	0	0.0	0	0	2.0	4	0	3.1666666666666665	6	0	10	15	16	0.03880686166539115	0.1977077363896848	0.11507936507936509	19	764
764	beethoven_piano_sonatas	26-1	1803.6208098935329	1810.0	Eb	I	9	-4	9	-12	9	-4	0.18421052631578946	4	0	5.2	12	0	2.5	5	0	4.222222222222222	10	0	3.8	10	0	1.3333333333333333	3	0	2.0	4	0	13	21	13	0.08393023980068515	0.3426934097421203	0.06944444444444445	19	765
765	beethoven_piano_sonatas	26-2	1803.6208098935329	1810.0	Eb	I	9	-3	9	-9	10	-3	0.6532258064516129	4	0	4.5	10	0	4.0	10	0	5.4	15	0	4.75	10	0	1.5	3	0	2.0	4	0	12	18	13	0.2976235922886047	0.2965616045845272	0.1111111111111111	19	766
766	beethoven_piano_sonatas	26-3	1803.6208098935329	1810.0	Eb	I	7	-4	9	-4	19	-5	0.08917197452229299	3	0	2.5	5	0	17.88235294117647	39	0	16.842105263157894	39	0	2.25	4	0	3.2	8	0	3.0	8	0	11	13	24	0.040628651113707455	0.16475644699140402	0.49673202614379086	19	767
767	beethoven_piano_sonatas	30-1	1803.6208098935329	1820.0	E	I	10	-4	10	-5	10	-4	0.26	5	0	3.142857142857143	7	0	3.4285714285714284	9	0	4.333333333333333	9	0	1.6666666666666667	3	0	1.6666666666666667	3	0	2.75	6	0	14	15	14	0.11846153846153847	0.2071223905034793	0.09523809523809523	19	768
768	beethoven_piano_sonatas	30-2	1803.6208098935329	1820.0	e	i	6	-5	6	-14	6	-7	0.3470031545741325	4	0	4.5	10	0	2.0	4	0	4.0	8	0	4.333333333333333	10	0	2.0	4	0	2.2	5	0	11	20	13	0.15810202900714912	0.2965616045845272	0.05555555555555555	19	769
