	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period	globalkey	localkey_mode	ILC	OLC	DI	ILC_DI_diff
1002	mozart_piano_sonatas	K281-1	16	659	1780.7395798599532	1775	Classical	Bb	major	0.19540229885057472	0.4885057471264368	0.343483908045977	0.14808160919540228
1003	mozart_piano_sonatas	K281-1	16	659	1780.7395798599532	1775	Classical	Bb	minor	1.0689655172413792	1.8275862068965518	0.3678137931034483	0.7011517241379309
1005	mozart_piano_sonatas	K281-3	16	661	1780.7395798599532	1775	Classical	Bb	major	0.22674418604651161	0.2761627906976744	0.30847587209302324	0.08173168604651163
1006	mozart_piano_sonatas	K281-3	16	661	1780.7395798599532	1775	Classical	Bb	minor	1.9705882352941178	0.5882352941176471	0.42744705882352946	1.5431411764705882
1009	mozart_piano_sonatas	K282-3	16	664	1780.7395798599532	1775	Classical	Eb	major	0.2214765100671141	0.3422818791946309	0.2964194630872483	0.0749429530201342
1010	mozart_piano_sonatas	K282-3	16	664	1780.7395798599532	1775	Classical	Eb	minor	1.894736842105263	0.05263157894736842	0.32280526315789476	1.5719315789473682
1012	mozart_piano_sonatas	K283-2	16	666	1780.7395798599532	1775	Classical	C	major	0.20408163265306123	0.06802721088435375	0.339225850340136	0.1351442176870748
1013	mozart_piano_sonatas	K283-2	16	666	1780.7395798599532	1775	Classical	C	minor	2.7058823529411766	1.2352941176470589	0.4627411764705882	2.2431411764705884
1014	mozart_piano_sonatas	K283-3	16	667	1780.7395798599532	1775	Classical	G	major	0.2847457627118644	0.2745762711864407	0.3223701694915254	0.037624406779661
1015	mozart_piano_sonatas	K283-3	16	667	1780.7395798599532	1775	Classical	G	minor	1.7352941176470589	1.5	0.33529117647058826	1.4000029411764707
1016	mozart_piano_sonatas	K284-1	16	668	1780.7395798599532	1775	Classical	D	major	0.4657039711191336	0.17328519855595667	0.31034584837545126	0.15535812274368233
1017	mozart_piano_sonatas	K284-1	16	668	1780.7395798599532	1775	Classical	D	minor	1.22	0.56	0.353332	0.866668
1018	mozart_piano_sonatas	K284-2	16	669	1780.7395798599532	1775	Classical	A	major	0.1583710407239819	0.3438914027149321	0.3527131221719457	0.19434208144796383
1019	mozart_piano_sonatas	K284-2	16	669	1780.7395798599532	1775	Classical	A	minor	2.3333333333333335	0.6666666666666666	0.43333333333333335	1.9000000000000001
1020	mozart_piano_sonatas	K284-3	16	670	1780.7395798599532	1775	Classical	D	major	0.2622478386167147	0.3184438040345821	0.3183837175792507	0.05613587896253602
1021	mozart_piano_sonatas	K284-3	16	670	1780.7395798599532	1775	Classical	D	minor	1.5263157894736843	0.3157894736842105	0.3456105263157895	1.1807052631578947
1022	mozart_piano_sonatas	K309-1	16	671	1780.7395798599532	1777	Classical	C	major	0.2601626016260163	0.35772357723577236	0.3025719512195122	0.042409349593495904
1023	mozart_piano_sonatas	K309-1	16	671	1780.7395798599532	1777	Classical	C	minor	1.105263157894737	0.10526315789473684	0.3836210526315789	0.7216421052631581
1026	mozart_piano_sonatas	K310-1	16	674	1780.7395798599532	1777	Classical	a	minor	1.335	1.08	0.383915	0.951085
1027	mozart_piano_sonatas	K310-1	16	674	1780.7395798599532	1777	Classical	a	major	0.4777777777777778	0.4444444444444444	0.33111	0.14666777777777779
1028	mozart_piano_sonatas	K310-2	16	675	1780.7395798599532	1777	Classical	F	major	0.21052631578947367	0.2807017543859649	0.3222206140350877	0.11169429824561405
1029	mozart_piano_sonatas	K310-2	16	675	1780.7395798599532	1777	Classical	F	minor	0.9545454545454546	0.045454545454545456	0.47151363636363636	0.48303181818181823
1030	mozart_piano_sonatas	K310-3	16	676	1780.7395798599532	1777	Classical	a	minor	1.0245398773006136	0.0736196319018405	0.29012852760736196	0.7344113496932516
1031	mozart_piano_sonatas	K310-3	16	676	1780.7395798599532	1777	Classical	a	major	0.3645833333333333	0.17708333333333334	0.30260000000000004	0.06198333333333328
1032	mozart_piano_sonatas	K311-1	16	677	1780.7395798599532	1778	Classical	D	major	0.18151815181518152	0.18811881188118812	0.32612640264026405	0.14460825082508252
1033	mozart_piano_sonatas	K311-1	16	677	1780.7395798599532	1778	Classical	D	minor	2.230769230769231	0.0	0.5141	1.7166692307692308
1035	mozart_piano_sonatas	K311-3	16	679	1780.7395798599532	1778	Classical	D	major	0.10983981693363844	0.2723112128146453	0.32265217391304346	0.21281235697940504
1036	mozart_piano_sonatas	K311-3	16	679	1780.7395798599532	1778	Classical	D	minor	0.7959183673469388	0.061224489795918366	0.32176530612244897	0.4741530612244898
1038	mozart_piano_sonatas	K330-2	16	681	1780.7395798599532	1783	Classical	F	major	0.2446043165467626	0.14388489208633093	0.3460424460431655	0.10143812949640288
1039	mozart_piano_sonatas	K330-2	16	681	1780.7395798599532	1783	Classical	F	minor	1.175	0.0	0.37124	0.80376
1041	mozart_piano_sonatas	K331-1	16	683	1780.7395798599532	1783	Classical	A	major	0.021604938271604937	0.5740740740740741	0.3058425925925926	0.2842376543209877
1042	mozart_piano_sonatas	K331-1	16	683	1780.7395798599532	1783	Classical	A	minor	1.391304347826087	1.3695652173913044	0.3086956521739131	1.0826086956521739
1043	mozart_piano_sonatas	K331-2	16	684	1780.7395798599532	1783	Classical	A	major	0.2582781456953642	0.2052980132450331	0.2931562913907285	0.03487814569536429
1044	mozart_piano_sonatas	K331-2	16	684	1780.7395798599532	1783	Classical	A	minor	1.5	0.125	0.4	1.1
1045	mozart_piano_sonatas	K331-3	16	685	1780.7395798599532	1783	Classical	a	minor	0.8904109589041096	0.6027397260273972	0.2730575342465753	0.6173534246575343
1046	mozart_piano_sonatas	K331-3	16	685	1780.7395798599532	1783	Classical	a	major	0.05555555555555555	0.037037037037037035	0.27037037037037037	0.21481481481481482
1047	mozart_piano_sonatas	K332-1	16	686	1780.7395798599532	1783	Classical	F	major	0.5278688524590164	0.28852459016393445	0.3199118032786885	0.20795704918032787
1048	mozart_piano_sonatas	K332-1	16	686	1780.7395798599532	1783	Classical	F	minor	2.9	0.4	0.45333000000000007	2.4466699999999997
1050	mozart_piano_sonatas	K332-3	16	688	1780.7395798599532	1783	Classical	F	major	0.6963788300835655	0.22562674094707522	0.36369387186629526	0.33268495821727023
1051	mozart_piano_sonatas	K332-3	16	688	1780.7395798599532	1783	Classical	F	minor	1.6666666666666667	0.15555555555555556	0.3525922222222222	1.3140744444444445
1052	mozart_piano_sonatas	K333-1	16	689	1780.7395798599532	1783	Classical	Bb	major	0.23902439024390243	0.2707317073170732	0.3538419512195122	0.11481756097560974
1053	mozart_piano_sonatas	K333-1	16	689	1780.7395798599532	1783	Classical	Bb	minor	2.0555555555555554	0.6666666666666666	0.35555555555555557	1.6999999999999997
1054	mozart_piano_sonatas	K333-2	16	690	1780.7395798599532	1783	Classical	Eb	major	0.22842639593908629	0.39593908629441626	0.35512284263959387	0.1266964467005076
1055	mozart_piano_sonatas	K333-2	16	690	1780.7395798599532	1783	Classical	Eb	minor	2.2857142857142856	0.0	0.3904714285714285	1.895242857142857
1056	mozart_piano_sonatas	K333-3	16	691	1780.7395798599532	1783	Classical	Bb	major	0.31343283582089554	0.22139303482587064	0.3064651741293532	0.006967661691542337
1057	mozart_piano_sonatas	K333-3	16	691	1780.7395798599532	1783	Classical	Bb	minor	1.7727272727272727	0.6590909090909091	0.33636136363636365	1.436365909090909
1058	mozart_piano_sonatas	K457-1	16	692	1780.7395798599532	1784	Classical	c	minor	1.6476190476190475	0.3047619047619048	0.3865852380952381	1.2610338095238094
1059	mozart_piano_sonatas	K457-1	16	692	1780.7395798599532	1784	Classical	c	major	0.6736842105263158	0.4105263157894737	0.3502431578947368	0.32344105263157896
1060	mozart_piano_sonatas	K457-2	16	693	1780.7395798599532	1784	Classical	Eb	major	0.25668449197860965	0.44919786096256686	0.32274438502673797	0.06605989304812832
1061	mozart_piano_sonatas	K457-2	16	693	1780.7395798599532	1784	Classical	Eb	minor	1.962962962962963	0.5925925925925926	0.37221851851851856	1.5907444444444445
1062	mozart_piano_sonatas	K457-3	16	694	1780.7395798599532	1784	Classical	c	minor	1.7054545454545456	0.34545454545454546	0.4247229090909091	1.2807316363636365
1063	mozart_piano_sonatas	K457-3	16	694	1780.7395798599532	1784	Classical	c	major	0.5106382978723404	0.8297872340425532	0.38652127659574465	0.12411702127659574
1064	mozart_piano_sonatas	K533-1	16	695	1780.7395798599532	1788	Classical	F	major	0.7581573896353166	0.2821497120921305	0.3376168905950096	0.42054049904030705
1065	mozart_piano_sonatas	K533-1	16	695	1780.7395798599532	1788	Classical	F	minor	1.2941176470588236	0.13725490196078433	0.33829607843137255	0.955821568627451
1067	mozart_piano_sonatas	K533-3	16	697	1780.7395798599532	1788	Classical	F	major	0.17732558139534885	0.5523255813953488	0.3466752906976744	0.16934970930232554
1068	mozart_piano_sonatas	K533-3	16	697	1780.7395798599532	1788	Classical	F	minor	1.5416666666666667	0.2361111111111111	0.3932833333333334	1.1483833333333333
1069	mozart_piano_sonatas	K545-1	16	698	1780.7395798599532	1788	Classical	C	major	0.05102040816326531	0.16326530612244897	0.31292448979591836	0.26190408163265305
1070	mozart_piano_sonatas	K545-1	16	698	1780.7395798599532	1788	Classical	C	minor	1.05	0.8	0.296665	0.7533350000000001
1071	mozart_piano_sonatas	K545-2	16	699	1780.7395798599532	1788	Classical	G	major	0.33884297520661155	0.3884297520661157	0.3414595041322314	0.0026165289256198654
1072	mozart_piano_sonatas	K545-2	16	699	1780.7395798599532	1788	Classical	G	minor	1.72	1.16	0.41733200000000004	1.302668
1073	mozart_piano_sonatas	K545-3	16	700	1780.7395798599532	1788	Classical	C	major	0.010416666666666666	0.21875	0.26510416666666664	0.25468749999999996
1074	mozart_piano_sonatas	K545-3	16	700	1780.7395798599532	1788	Classical	C	minor	1.148936170212766	0.851063829787234	0.295031914893617	0.853904255319149
1075	mozart_piano_sonatas	K570-1	16	701	1780.7395798599532	1789	Classical	Bb	major	0.375	0.30288461538461536	0.34775528846153847	0.02724471153846153
1076	mozart_piano_sonatas	K570-1	16	701	1780.7395798599532	1789	Classical	Bb	minor	1.3714285714285714	0.3142857142857143	0.40476	0.9666685714285714
1077	mozart_piano_sonatas	K570-2	16	702	1780.7395798599532	1789	Classical	Eb	major	0.22	0.52	0.3116665	0.09166650000000001
1078	mozart_piano_sonatas	K570-2	16	702	1780.7395798599532	1789	Classical	Eb	minor	1.4772727272727273	0.38636363636363635	0.36060000000000003	1.1166727272727273
1080	mozart_piano_sonatas	K576-1	16	704	1780.7395798599532	1789	Classical	D	major	0.2217573221757322	0.301255230125523	0.32070920502092054	0.09895188284518833
1081	mozart_piano_sonatas	K576-1	16	704	1780.7395798599532	1789	Classical	D	minor	2.0416666666666665	0.125	0.40138333333333337	1.640283333333333
1082	mozart_piano_sonatas	K576-2	16	705	1780.7395798599532	1789	Classical	A	major	0.36752136752136755	0.8461538461538461	0.383474358974359	0.01595299145299145
1083	mozart_piano_sonatas	K576-2	16	705	1780.7395798599532	1789	Classical	A	minor	1.588235294117647	2.4705882352941178	0.3656852941176471	1.2225499999999998
1084	mozart_piano_sonatas	K576-3	16	706	1780.7395798599532	1789	Classical	D	major	0.3324396782841823	0.30831099195710454	0.3327040214477212	0.00026434316353890486
1085	mozart_piano_sonatas	K576-3	16	706	1780.7395798599532	1789	Classical	D	minor	2.1666666666666665	2.5	0.35555000000000003	1.8111166666666665
1087	pleyel_quartets	b307op2n1b	17	708	1783.0	1783	Classical	a	minor	1.4684684684684686	0.2072072072072072	0.3536018018018018	1.114866666666667
1088	pleyel_quartets	b307op2n1b	17	708	1783.0	1783	Classical	a	major	0.6666666666666666	0.16666666666666666	0.39679358974358975	0.2698730769230769
1090	pleyel_quartets	b309op2n3a	17	710	1783.0	1783	Classical	g	minor	1.4710743801652892	0.5454545454545454	0.389804958677686	1.0812694214876033
1091	pleyel_quartets	b309op2n3a	17	710	1783.0	1783	Classical	g	major	0.4375	0.234375	0.356509375	0.08099062499999998
1092	pleyel_quartets	b309op2n3b	17	711	1783.0	1783	Classical	g	minor	1.4395280235988202	0.6991150442477876	0.3642061946902655	1.0753218289085547
1093	pleyel_quartets	b309op2n3b	17	711	1783.0	1783	Classical	g	major	0.11801242236024845	0.2670807453416149	0.32919006211180124	0.2111776397515528
1094	pleyel_quartets	b309op2n3c	17	712	1783.0	1783	Classical	g	minor	1.2542372881355932	0.5423728813559322	0.3073440677966102	0.946893220338983
1095	pleyel_quartets	b309op2n3c	17	712	1783.0	1783	Classical	g	major	0.25806451612903225	0.06451612903225806	0.35833225806451613	0.10026774193548388
1096	beethoven_piano_sonatas	01-1	18	713	1803.6208098935329	1795	Classical	f	minor	2.61875	0.6	0.42430812500000004	2.194441875
1097	beethoven_piano_sonatas	01-1	18	713	1803.6208098935329	1795	Classical	f	major	0.5125	0.2625	0.43312375000000003	0.07937624999999993
1098	beethoven_piano_sonatas	01-2	18	714	1803.6208098935329	1795	Classical	F	major	0.12021857923497267	0.4808743169398907	0.3479950819672131	0.22777650273224045
1099	beethoven_piano_sonatas	01-2	18	714	1803.6208098935329	1795	Classical	F	minor	1.2857142857142858	2.2857142857142856	0.39999999999999997	0.8857142857142859
1100	beethoven_piano_sonatas	01-3	18	715	1803.6208098935329	1795	Classical	f	minor	1.4222222222222223	0.0	0.39888444444444443	1.023337777777778
1101	beethoven_piano_sonatas	01-3	18	715	1803.6208098935329	1795	Classical	f	major	0.11904761904761904	0.15476190476190477	0.3160678571428572	0.19702023809523814
1102	beethoven_piano_sonatas	01-4	18	716	1803.6208098935329	1795	Classical	f	minor	1.6175438596491227	0.042105263157894736	0.4053771929824561	1.2121666666666666
1103	beethoven_piano_sonatas	01-4	18	716	1803.6208098935329	1795	Classical	f	major	0.33962264150943394	0.2830188679245283	0.3540867924528302	0.014464150943396259
1104	beethoven_piano_sonatas	02-1	18	717	1803.6208098935329	1795	Classical	A	major	0.3858267716535433	0.14173228346456693	0.3336816272965879	0.052145144356955386
1105	beethoven_piano_sonatas	02-1	18	717	1803.6208098935329	1795	Classical	A	minor	1.6451612903225807	0.3333333333333333	0.4180989247311828	1.227062365591398
1106	beethoven_piano_sonatas	02-2	18	718	1803.6208098935329	1795	Classical	D	major	0.32599118942731276	0.1013215859030837	0.3474440528634361	0.02145286343612335
1107	beethoven_piano_sonatas	02-2	18	718	1803.6208098935329	1795	Classical	D	minor	0.6923076923076923	0.15384615384615385	0.3076923076923077	0.3846153846153846
1108	beethoven_piano_sonatas	02-3	18	719	1803.6208098935329	1795	Classical	A	major	0.2926829268292683	0.0	0.38926829268292684	0.09658536585365857
1109	beethoven_piano_sonatas	02-3	18	719	1803.6208098935329	1795	Classical	A	minor	1.4177215189873418	0.0	0.35527088607594937	1.0624506329113923
1110	beethoven_piano_sonatas	02-4	18	720	1803.6208098935329	1795	Classical	A	major	0.5601374570446735	1.274914089347079	0.36602371134020617	0.19411374570446738
1111	beethoven_piano_sonatas	02-4	18	720	1803.6208098935329	1795	Classical	A	minor	1.853658536585366	3.951219512195122	0.3658512195121951	1.487807317073171
1112	beethoven_piano_sonatas	03-1	18	721	1803.6208098935329	1795	Classical	C	major	0.3247863247863248	0.24358974358974358	0.33959829059829055	0.014811965811965755
1113	beethoven_piano_sonatas	03-1	18	721	1803.6208098935329	1795	Classical	C	minor	2.340080971659919	1.048582995951417	0.3670008097165992	1.97308016194332
1114	beethoven_piano_sonatas	03-2	18	722	1803.6208098935329	1795	Classical	E	major	0.6149732620320856	0.34759358288770054	0.35693208556149736	0.2580411764705882
1115	beethoven_piano_sonatas	03-2	18	722	1803.6208098935329	1795	Classical	E	minor	1.7777777777777777	0.7333333333333333	0.4481444444444444	1.3296333333333332
1116	beethoven_piano_sonatas	03-3	18	723	1803.6208098935329	1795	Classical	C	major	1.2376237623762376	0.42574257425742573	0.3844871287128713	0.8531366336633663
1117	beethoven_piano_sonatas	03-3	18	723	1803.6208098935329	1795	Classical	C	minor	1.5806451612903225	0.46236559139784944	0.34390645161290323	1.2367387096774194
1118	beethoven_piano_sonatas	03-4	18	724	1803.6208098935329	1795	Classical	C	major	0.6091160220994475	0.21961325966850828	0.30467486187845305	0.30444116022099443
1119	beethoven_piano_sonatas	03-4	18	724	1803.6208098935329	1795	Classical	C	minor	1.4705882352941178	0.14705882352941177	0.39901176470588234	1.0715764705882354
1122	beethoven_piano_sonatas	05-1	18	727	1803.6208098935329	1797	Classical	c	minor	1.5392670157068062	0.3717277486910995	0.3928230366492147	1.1464439790575915
1123	beethoven_piano_sonatas	05-1	18	727	1803.6208098935329	1797	Classical	c	major	0.3474576271186441	0.3644067796610169	0.36039406779661015	0.012936440677966066
1125	beethoven_piano_sonatas	05-3	18	729	1803.6208098935329	1797	Classical	c	minor	2.0210526315789474	0.7736842105263158	0.3999963157894737	1.6210563157894737
1126	beethoven_piano_sonatas	05-3	18	729	1803.6208098935329	1797	Classical	c	major	0.19658119658119658	0.1282051282051282	0.37105128205128207	0.1744700854700855
1128	beethoven_piano_sonatas	06-2	18	731	1803.6208098935329	1797	Classical	f	minor	1.6341463414634145	0.2764227642276423	0.3715414634146342	1.2626048780487804
1129	beethoven_piano_sonatas	06-2	18	731	1803.6208098935329	1797	Classical	f	major	0.7477477477477478	0.10810810810810811	0.3878351351351351	0.35991261261261265
1130	beethoven_piano_sonatas	06-3	18	732	1803.6208098935329	1797	Classical	F	major	0.2711864406779661	0.1271186440677966	0.3360546610169492	0.0648682203389831
1131	beethoven_piano_sonatas	06-3	18	732	1803.6208098935329	1797	Classical	F	minor	2.112676056338028	0.7323943661971831	0.378869014084507	1.733807042253521
1132	beethoven_piano_sonatas	19-1	18	733	1803.6208098935329	1797	Classical	g	minor	1.614814814814815	0.4740740740740741	0.37086148148148146	1.2439533333333335
1133	beethoven_piano_sonatas	19-1	18	733	1803.6208098935329	1797	Classical	g	major	0.07547169811320754	0.4716981132075472	0.36226226415094337	0.28679056603773584
1134	beethoven_piano_sonatas	19-2	18	734	1803.6208098935329	1797	Classical	G	major	0.1875	0.16071428571428573	0.3278535714285714	0.1403535714285714
1135	beethoven_piano_sonatas	19-2	18	734	1803.6208098935329	1797	Classical	G	minor	1.4186046511627908	1.4883720930232558	0.2930186046511628	1.125586046511628
1136	beethoven_piano_sonatas	07-1	18	735	1803.6208098935329	1798	Classical	D	major	1.736842105263158	2.23859649122807	0.3272961403508772	1.4095459649122808
1137	beethoven_piano_sonatas	07-1	18	735	1803.6208098935329	1798	Classical	D	minor	2.675675675675676	1.7027027027027026	0.3408531531531531	2.334822522522523
1138	beethoven_piano_sonatas	07-2	18	736	1803.6208098935329	1798	Classical	d	minor	1.6080402010050252	0.6532663316582915	0.41440402010050253	1.1936361809045226
1139	beethoven_piano_sonatas	07-2	18	736	1803.6208098935329	1798	Classical	d	major	0.21428571428571427	0.2857142857142857	0.34285714285714286	0.1285714285714286
1142	beethoven_piano_sonatas	08-1	18	739	1803.6208098935329	1798	Classical	c	minor	1.7011494252873562	0.1724137931034483	0.3902258620689655	1.3109235632183909
1143	beethoven_piano_sonatas	08-1	18	739	1803.6208098935329	1798	Classical	c	major	1.0522875816993464	0.2549019607843137	0.44095555555555555	0.6113320261437909
1144	beethoven_piano_sonatas	08-2	18	740	1803.6208098935329	1798	Classical	Ab	major	0.23484848484848486	2.8106060606060606	0.4024242424242424	0.16757575757575754
1145	beethoven_piano_sonatas	08-2	18	740	1803.6208098935329	1798	Classical	Ab	minor	1.5	0.0	0.26666666666666666	1.2333333333333334
1146	beethoven_piano_sonatas	08-3	18	741	1803.6208098935329	1798	Classical	c	minor	1.5360824742268042	0.5876288659793815	0.357730412371134	1.1783520618556702
1147	beethoven_piano_sonatas	08-3	18	741	1803.6208098935329	1798	Classical	c	major	0.2994011976047904	0.1377245508982036	0.36656467065868265	0.06716347305389225
1148	beethoven_piano_sonatas	09-1	18	742	1803.6208098935329	1798	Classical	E	major	0.543026706231454	0.28486646884273	0.37148100890207714	0.17154569732937686
1149	beethoven_piano_sonatas	09-1	18	742	1803.6208098935329	1798	Classical	E	minor	0.375	1.5	0.375	0.0
1150	beethoven_piano_sonatas	09-2	18	743	1803.6208098935329	1798	Classical	e	minor	1.6339869281045751	0.48366013071895425	0.3725450980392157	1.2614418300653594
1151	beethoven_piano_sonatas	09-2	18	743	1803.6208098935329	1798	Classical	e	major	0.2898550724637681	0.7971014492753623	0.3043449275362319	0.014489855072463753
1153	beethoven_piano_sonatas	10-1	18	745	1803.6208098935329	1799	Classical	G	major	0.3054662379421222	0.3987138263665595	0.3606636655948553	0.05519742765273311
1154	beethoven_piano_sonatas	10-1	18	745	1803.6208098935329	1799	Classical	G	minor	2.4	1.125	0.395	2.005
1157	beethoven_piano_sonatas	16-1	18	748	1803.6208098935329	1802	Classical	G	major	0.6071428571428571	0.4166666666666667	0.36230059523809527	0.24484226190476183
1158	beethoven_piano_sonatas	16-1	18	748	1803.6208098935329	1802	Classical	G	minor	1.4696969696969697	0.3560606060606061	0.34570303030303035	1.1239939393939393
1160	beethoven_piano_sonatas	16-3	18	750	1803.6208098935329	1802	Classical	G	major	0.8694992412746586	0.34597875569044007	0.3308169954476479	0.5386822458270106
1161	beethoven_piano_sonatas	16-3	18	750	1803.6208098935329	1802	Classical	G	minor	1.1935483870967742	0.45161290322580644	0.3548387096774194	0.8387096774193549
1171	beethoven_piano_sonatas	21-3	18	760	1803.6208098935329	1804	Classical	C	major	0.45714285714285713	0.22417582417582418	0.3047591208791209	0.15238373626373625
1172	beethoven_piano_sonatas	21-3	18	760	1803.6208098935329	1804	Classical	C	minor	1.25	0.39285714285714285	0.33503178571428577	0.9149682142857143
1173	beethoven_piano_sonatas	23-1	18	761	1803.6208098935329	1805	Classical	f	minor	2.0684931506849313	0.16095890410958905	0.4417219178082192	1.626771232876712
1174	beethoven_piano_sonatas	23-1	18	761	1803.6208098935329	1805	Classical	f	major	0.8740157480314961	0.36220472440944884	0.43359527559055117	0.4404204724409449
1175	beethoven_piano_sonatas	23-2	18	762	1803.6208098935329	1805	Classical	Db	major	0.1796116504854369	0.39805825242718446	0.3700635922330097	0.19045194174757282
1176	beethoven_piano_sonatas	23-2	18	762	1803.6208098935329	1805	Classical	Db	minor	3.0	0.0	0.8	2.2
1178	beethoven_piano_sonatas	24-1	18	764	1803.6208098935329	1809	Classical	F#	major	0.5961538461538461	0.23076923076923078	0.38204846153846156	0.2141053846153846
1179	beethoven_piano_sonatas	24-1	18	764	1803.6208098935329	1809	Classical	F#	minor	1.1818181818181819	0.0	0.40605454545454545	0.7757636363636364
1180	beethoven_piano_sonatas	24-2	18	765	1803.6208098935329	1809	Classical	F#	major	0.549645390070922	0.10283687943262411	0.2966882978723404	0.25295709219858153
1181	beethoven_piano_sonatas	24-2	18	765	1803.6208098935329	1809	Classical	F#	minor	1.3714285714285714	0.11428571428571428	0.29714285714285715	1.0742857142857143
1189	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	minor	2.0792079207920793	0.0891089108910891	0.31550792079207923	1.7637
1190	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	major	0.04938271604938271	0.4691358024691358	0.34731975308641977	0.29793703703703706
1191	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	major	0.7718550106609808	0.31982942430703626	0.36595245202558635	0.4059025586353945
1192	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	minor	1.6473988439306357	0.13872832369942195	0.37543005780346816	1.2719687861271676
1193	beethoven_piano_sonatas	32-1	18	775	1803.6208098935329	1822	Early Romantic	c	minor	1.8175519630484989	0.371824480369515	0.3962332563510393	1.4213187066974595
1194	beethoven_piano_sonatas	32-1	18	775	1803.6208098935329	1822	Early Romantic	c	major	0.48201438848920863	0.5323741007194245	0.3533762589928058	0.12863812949640285
1195	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	major	0.453030303030303	0.38484848484848483	0.3551393939393939	0.09789090909090908
1196	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	minor	1.7342657342657342	0.22377622377622378	0.34382237762237766	1.3904433566433565
1197	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	major	0.09375	0.15625	0.3131916666666667	0.2194416666666667
1198	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	minor	1.7125	0.3625	0.36500000000000005	1.3475
1199	kozeluh_sonatas	09op08no1b	19	778	1806.0	1806	Classical	C	major	0.032520325203252036	0.08130081300813008	0.27154471544715447	0.23902439024390243
1200	kozeluh_sonatas	09op08no1b	19	778	1806.0	1806	Classical	C	minor	1.6153846153846154	0.0	0.3666615384615385	1.2487230769230768
1201	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	major	0.30434782608695654	0.03557312252964427	0.33174940711462453	0.027401581027667987
1202	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	minor	1.8865979381443299	0.0	0.3120247422680412	1.5745731958762885
1203	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	major	0.18562874251497005	0.18562874251497005	0.31137245508982037	0.1257437125748503
1204	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	minor	1.5	0.0	0.39999999999999997	1.1
1206	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	major	0.17117117117117117	0.21021021021021022	0.3489768768768769	0.17780570570570572
1207	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	minor	1.7625	0.7875	0.388954375	1.373545625
1208	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	major	0.25806451612903225	0.043010752688172046	0.32213010752688176	0.06406559139784951
1209	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	minor	1.7407407407407407	0.7037037037037037	0.2888851851851852	1.4518555555555555
1210	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	major	0.17482517482517482	0.07692307692307693	0.2927713286713287	0.1179461538461539
1211	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	minor	0.6	0.0	0.2	0.39999999999999997
1212	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	major	0.12781954887218044	0.13533834586466165	0.3223045112781955	0.19448496240601504
1213	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	minor	1.1785714285714286	0.05357142857142857	0.29285357142857144	0.8857178571428572
1214	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	minor	1.5769230769230769	0.6703296703296703	0.3445021978021978	1.232420879120879
1215	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	major	0.24083769633507854	0.17277486910994763	0.3266104712041885	0.08577277486910997
1216	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	major	0.2634146341463415	0.28780487804878047	0.3637390243902439	0.10032439024390244
1217	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	minor	1.2413793103448276	0.5862068965517241	0.4057448275862069	0.8356344827586207
1218	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	minor	1.1274509803921569	0.6421568627450981	0.3238514705882353	0.8035995098039215
1219	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	major	0.24358974358974358	0.16666666666666666	0.29999615384615386	0.05640641025641027
1220	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	minor	1.69	0.2	0.394497	1.295503
1221	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	major	0.0	0.36363636363636365	0.40454545454545454	0.40454545454545454
1222	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	minor	1.266846361185984	0.3665768194070081	0.36877223719676555	0.8980741239892184
