	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period	globalkey	localkey_mode	ILC	OLC	DI
523	bach_solo	BWV1013_04_BourreeAnglaise	9	365	1721.536293766012	1723	Baroque	a	major	0.2	0.0	0.330664
524	bach_en_fr_suites	BWV806_01_Prelude	10	366	1721.7536076006095	1720	Baroque	A	major	0.16326530612244897	0.05442176870748299	0.3191136054421769
525	bach_en_fr_suites	BWV806_01_Prelude	10	366	1721.7536076006095	1720	Baroque	A	minor	1.0	0.11363636363636363	0.3200727272727273
526	bach_en_fr_suites	BWV806_02_Allemande	10	367	1721.7536076006095	1720	Baroque	A	major	0.42735042735042733	0.08547008547008547	0.41316068376068377
527	bach_en_fr_suites	BWV806_02_Allemande	10	367	1721.7536076006095	1720	Baroque	A	minor	1.037037037037037	0.5925925925925926	0.3604925925925926
528	bach_en_fr_suites	BWV806_03_Courante_I	10	368	1721.7536076006095	1720	Baroque	A	major	0.25274725274725274	0.04395604395604396	0.33131758241758247
529	bach_en_fr_suites	BWV806_04_Courante_II	10	369	1721.7536076006095	1720	Baroque	A	major	0.18823529411764706	0.0	0.3190176470588236
530	bach_en_fr_suites	BWV806_04_Courante_II	10	369	1721.7536076006095	1720	Baroque	A	minor	1.1578947368421053	0.21052631578947367	0.31227894736842104
531	bach_en_fr_suites	BWV806_05_Double_I	10	370	1721.7536076006095	1720	Baroque	A	major	0.14457831325301204	0.012048192771084338	0.2957795180722892
532	bach_en_fr_suites	BWV806_05_Double_I	10	370	1721.7536076006095	1720	Baroque	A	minor	0.8888888888888888	0.3888888888888889	0.30369999999999997
533	bach_en_fr_suites	BWV806_06_Double_II	10	371	1721.7536076006095	1720	Baroque	A	major	0.10843373493975904	0.060240963855421686	0.30582048192771083
534	bach_en_fr_suites	BWV806_06_Double_II	10	371	1721.7536076006095	1720	Baroque	A	minor	0.9411764705882353	0.23529411764705882	0.3058764705882353
535	bach_en_fr_suites	BWV806_07_Sarabande	10	372	1721.7536076006095	1720	Baroque	A	major	0.9272727272727272	0.14545454545454545	0.38987636363636363
536	bach_en_fr_suites	BWV806_07_Sarabande	10	372	1721.7536076006095	1720	Baroque	A	minor	1.5294117647058822	0.47058823529411764	0.29411764705882354
537	bach_en_fr_suites	BWV806_08_Bouree_I	10	373	1721.7536076006095	1720	Baroque	A	major	0.22857142857142856	0.05714285714285714	0.2846407142857143
538	bach_en_fr_suites	BWV806_09_Bouree_II	10	374	1721.7536076006095	1720	Baroque	a	minor	0.6693548387096774	0.2661290322580645	0.32553145161290326
539	bach_en_fr_suites	BWV806_10_Gigue	10	375	1721.7536076006095	1720	Baroque	A	major	0.21311475409836064	0.13114754098360656	0.28155491803278687
540	bach_en_fr_suites	BWV807_01_Prelude	10	376	1721.7536076006095	1720	Baroque	a	minor	1.2815533980582525	0.19223300970873786	0.388793786407767
541	bach_en_fr_suites	BWV807_01_Prelude	10	376	1721.7536076006095	1720	Baroque	a	major	0.3877551020408163	0.0	0.3693857142857143
542	bach_en_fr_suites	BWV807_02_Allemande	10	377	1721.7536076006095	1720	Baroque	a	minor	1.088	0.184	0.3879416
543	bach_en_fr_suites	BWV807_03_Courante	10	378	1721.7536076006095	1720	Baroque	a	minor	0.8181818181818182	0.1590909090909091	0.3060556818181818
544	bach_en_fr_suites	BWV807_03_Courante	10	378	1721.7536076006095	1720	Baroque	a	major	0.05	0.0	0.286665
545	bach_en_fr_suites	BWV807_04_Sarabande	10	379	1721.7536076006095	1720	Baroque	a	minor	0.9259259259259259	0.05555555555555555	0.34283703703703705
546	bach_en_fr_suites	BWV807_04_Sarabande	10	379	1721.7536076006095	1720	Baroque	a	major	0.18181818181818182	0.0	0.33030000000000004
547	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	10	380	1721.7536076006095	1720	Baroque	a	minor	1.1090909090909091	0.45454545454545453	0.38842
548	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	10	380	1721.7536076006095	1720	Baroque	a	major	0.17391304347826086	0.0	0.3449260869565217
549	bach_en_fr_suites	BWV807_05_Bourree_I	10	381	1721.7536076006095	1720	Baroque	a	minor	1.0802469135802468	0.13580246913580246	0.31357654320987655
550	bach_en_fr_suites	BWV807_06_Bourree_II	10	382	1721.7536076006095	1720	Baroque	A	major	0.34782608695652173	0.07246376811594203	0.3183565217391304
551	bach_en_fr_suites	BWV807_07_Gigue	10	383	1721.7536076006095	1720	Baroque	a	minor	0.7731958762886598	0.44329896907216493	0.30394536082474227
552	bach_en_fr_suites	BWV807_07_Gigue	10	383	1721.7536076006095	1720	Baroque	a	major	0.04878048780487805	0.024390243902439025	0.2808926829268293
553	bach_en_fr_suites	BWV808_01_Prelude	10	384	1721.7536076006095	1720	Baroque	g	minor	1.1964285714285714	0.47767857142857145	0.32657455357142856
554	bach_en_fr_suites	BWV808_01_Prelude	10	384	1721.7536076006095	1720	Baroque	g	major	0.2537313432835821	0.11194029850746269	0.3196485074626866
555	bach_en_fr_suites	BWV808_02_Allemande	10	385	1721.7536076006095	1720	Baroque	g	minor	1.140495867768595	0.19834710743801653	0.35831487603305784
556	bach_en_fr_suites	BWV808_03_Courante	10	386	1721.7536076006095	1720	Baroque	g	minor	1.0718954248366013	0.1830065359477124	0.3385581699346405
557	bach_en_fr_suites	BWV808_04_Sarabande	10	387	1721.7536076006095	1720	Baroque	g	minor	2.441860465116279	0.3953488372093023	0.5070511627906977
558	bach_en_fr_suites	BWV808_04a_Agrements_de_la_Sarabande	10	388	1721.7536076006095	1720	Baroque	g	minor	2.4	0.46	0.531064
559	bach_en_fr_suites	BWV808_05_Gavotte_I	10	389	1721.7536076006095	1720	Baroque	g	minor	1.0	0.16470588235294117	0.3058764705882353
560	bach_en_fr_suites	BWV808_05_Gavotte_I	10	389	1721.7536076006095	1720	Baroque	g	major	0.15	0.0	0.27249500000000004
561	bach_en_fr_suites	BWV808_06_Gavotte_II	10	390	1721.7536076006095	1720	Baroque	G	major	0.0	0.0	0.2799945454545455
562	bach_en_fr_suites	BWV808_07_Gigue	10	391	1721.7536076006095	1720	Baroque	g	minor	1.0625	0.1971153846153846	0.3272365384615385
563	bach_en_fr_suites	BWV809_01_Prelude	10	392	1721.7536076006095	1720	Baroque	F	major	0.16147308781869688	0.04815864022662889	0.3423954674220963
564	bach_en_fr_suites	BWV809_01_Prelude	10	392	1721.7536076006095	1720	Baroque	F	minor	1.05	0.3142857142857143	0.3940428571428572
565	bach_en_fr_suites	BWV809_02_Allemande	10	393	1721.7536076006095	1720	Baroque	F	major	0.4823529411764706	0.09411764705882353	0.39097647058823526
566	bach_en_fr_suites	BWV809_02_Allemande	10	393	1721.7536076006095	1720	Baroque	F	minor	1.125	0.0	0.45
567	bach_en_fr_suites	BWV809_03_Courante	10	394	1721.7536076006095	1720	Baroque	F	major	0.14285714285714285	0.08928571428571429	0.30118928571428577
568	bach_en_fr_suites	BWV809_03_Courante	10	394	1721.7536076006095	1720	Baroque	F	minor	1.2	0.7	0.40499999999999997
569	bach_en_fr_suites	BWV809_04_Sarabande	10	395	1721.7536076006095	1720	Baroque	F	major	0.5365853658536586	0.14634146341463414	0.3980487804878049
570	bach_en_fr_suites	BWV809_04_Sarabande	10	395	1721.7536076006095	1720	Baroque	F	minor	1.5	0.0	0.45185000000000003
571	bach_en_fr_suites	BWV809_05_Menuett_I	10	396	1721.7536076006095	1720	Baroque	F	major	0.07575757575757576	0.030303030303030304	0.2929242424242425
572	bach_en_fr_suites	BWV809_05_Menuett_I	10	396	1721.7536076006095	1720	Baroque	F	minor	1.5	0.2	0.26666
573	bach_en_fr_suites	BWV809_06_Menuett_II	10	397	1721.7536076006095	1720	Baroque	d	minor	0.625	0.19444444444444445	0.2798597222222222
574	bach_en_fr_suites	BWV809_07_Gigue	10	398	1721.7536076006095	1720	Baroque	F	major	0.25766871165644173	0.05521472392638037	0.3080748466257669
575	bach_en_fr_suites	BWV809_07_Gigue	10	398	1721.7536076006095	1720	Baroque	F	minor	1.4516129032258065	0.3870967741935484	0.22580645161290322
576	bach_en_fr_suites	BWV810_01_Prelude	10	399	1721.7536076006095	1720	Baroque	e	minor	1.3218390804597702	0.45977011494252873	0.41867270114942534
577	bach_en_fr_suites	BWV810_01_Prelude	10	399	1721.7536076006095	1720	Baroque	e	major	0.4925373134328358	0.2835820895522388	0.3708940298507463
578	bach_en_fr_suites	BWV810_02_Allemande	10	400	1721.7536076006095	1720	Baroque	e	minor	1.4715447154471544	0.2601626016260163	0.4078520325203252
579	bach_en_fr_suites	BWV810_03_Courante	10	401	1721.7536076006095	1720	Baroque	e	minor	1.0476190476190477	0.25	0.3420619047619048
580	bach_en_fr_suites	BWV810_04_Sarabande	10	402	1721.7536076006095	1720	Baroque	e	minor	0.98	0.06	0.38426099999999996
581	bach_en_fr_suites	BWV810_05_Passepied_I	10	403	1721.7536076006095	1720	Baroque	e	minor	0.7824074074074074	0.21296296296296297	0.29277453703703704
582	bach_en_fr_suites	BWV810_06_Passepied_II	10	404	1721.7536076006095	1720	Baroque	E	major	0.12307692307692308	0.0	0.30256153846153844
583	bach_en_fr_suites	BWV810_07_Gigue	10	405	1721.7536076006095	1720	Baroque	e	minor	1.4321608040201006	0.3065326633165829	0.40235879396984925
584	bach_en_fr_suites	BWV811_01_Prelude	10	406	1721.7536076006095	1720	Baroque	d	minor	1.139874739039666	0.5615866388308977	0.3872951983298539
585	bach_en_fr_suites	BWV811_01_Prelude	10	406	1721.7536076006095	1720	Baroque	d	major	0.2824427480916031	0.24427480916030533	0.3841206106870229
586	bach_en_fr_suites	BWV811_02_Allemande	10	407	1721.7536076006095	1720	Baroque	d	minor	1.3873873873873874	0.2702702702702703	0.4104774774774775
587	bach_en_fr_suites	BWV811_03_Courante	10	408	1721.7536076006095	1720	Baroque	d	minor	1.0297029702970297	0.36633663366336633	0.31220495049504954
588	bach_en_fr_suites	BWV811_03_Courante	10	408	1721.7536076006095	1720	Baroque	d	major	0.0967741935483871	0.03225806451612903	0.2881709677419355
589	bach_en_fr_suites	BWV811_04_Sarabande	10	409	1721.7536076006095	1720	Baroque	d	minor	2.066666666666667	0.37777777777777777	0.49918444444444443
590	bach_en_fr_suites	BWV811_04_Sarabande	10	409	1721.7536076006095	1720	Baroque	d	major	0.0	0.0	0.3333285714285714
591	bach_en_fr_suites	BWV811_05_Double	10	410	1721.7536076006095	1720	Baroque	d	minor	1.7954545454545454	1.0	0.4621181818181819
592	bach_en_fr_suites	BWV811_05_Double	10	410	1721.7536076006095	1720	Baroque	d	major	0.0	0.11764705882352941	0.3372529411764706
593	bach_en_fr_suites	BWV811_06_Gavotte_I	10	411	1721.7536076006095	1720	Baroque	d	minor	0.7878787878787878	0.1111111111111111	0.3028272727272727
594	bach_en_fr_suites	BWV811_07_Gavotte_II	10	412	1721.7536076006095	1720	Baroque	D	major	0.12162162162162163	0.02702702702702703	0.2900851351351351
595	bach_en_fr_suites	BWV811_08_Gigue	10	413	1721.7536076006095	1720	Baroque	d	minor	1.7053941908713692	0.8713692946058091	0.4327058091286307
596	bach_en_fr_suites	BWV812_01_Allemande	10	414	1721.7536076006095	1725	Baroque	d	minor	1.0381679389312977	0.24427480916030533	0.4156961832061069
597	bach_en_fr_suites	BWV812_02_Courante	10	415	1721.7536076006095	1725	Baroque	d	minor	1.1458333333333333	0.3020833333333333	0.39895520833333337
598	bach_en_fr_suites	BWV812_03_Sarabande	10	416	1721.7536076006095	1725	Baroque	d	minor	1.7692307692307692	0.1794871794871795	0.41918589743589746
599	bach_en_fr_suites	BWV812_04_Menuett_I	10	417	1721.7536076006095	1725	Baroque	d	minor	1.1818181818181819	0.30303030303030304	0.3212060606060606
600	bach_en_fr_suites	BWV812_04_Menuett_I	10	417	1721.7536076006095	1725	Baroque	d	major	0.18181818181818182	0.0	0.32120909090909094
601	bach_en_fr_suites	BWV812_05_Menuett_II	10	418	1721.7536076006095	1725	Baroque	d	minor	0.5846153846153846	0.24615384615384617	0.30205076923076923
602	bach_en_fr_suites	BWV812_06_Gigue	10	419	1721.7536076006095	1725	Baroque	d	minor	1.056	0.152	0.3529264
603	bach_en_fr_suites	BWV813_01_Allemande	10	420	1721.7536076006095	1725	Baroque	c	minor	0.9508196721311475	0.26229508196721313	0.38237295081967215
604	bach_en_fr_suites	BWV813_02_Courante	10	421	1721.7536076006095	1725	Baroque	c	minor	1.2056737588652482	0.028368794326241134	0.3634702127659574
605	bach_en_fr_suites	BWV813_02_Courante	10	421	1721.7536076006095	1725	Baroque	c	major	0.038461538461538464	0.0	0.2890961538461539
606	bach_en_fr_suites	BWV813_03_Sarabande	10	422	1721.7536076006095	1725	Baroque	c	minor	1.118811881188119	0.2871287128712871	0.3957049504950495
607	bach_en_fr_suites	BWV813_04_Air	10	423	1721.7536076006095	1725	Baroque	c	minor	0.9387755102040817	0.25510204081632654	0.31241122448979597
608	bach_en_fr_suites	BWV813_05_Menuett	10	424	1721.7536076006095	1725	Baroque	c	minor	0.7222222222222222	0.19444444444444445	0.3219861111111111
609	bach_en_fr_suites	BWV813_06_Gigue	10	425	1721.7536076006095	1725	Baroque	c	minor	0.9338235294117647	0.058823529411764705	0.310289705882353
610	bach_en_fr_suites	BWV814_01_Allemande	10	426	1721.7536076006095	1725	Baroque	b	minor	1.1282051282051282	0.22435897435897437	0.33236602564102563
611	bach_en_fr_suites	BWV814_02_Courante	10	427	1721.7536076006095	1725	Baroque	b	minor	1.1401869158878504	0.2897196261682243	0.32444859813084115
612	bach_en_fr_suites	BWV814_03_Sarabande	10	428	1721.7536076006095	1725	Baroque	b	minor	0.8554216867469879	0.30120481927710846	0.38489397590361446
613	bach_en_fr_suites	BWV814_04_Gavotte	10	429	1721.7536076006095	1725	Baroque	b	minor	0.9489795918367347	0.1836734693877551	0.32856632653061224
614	bach_en_fr_suites	BWV814_05_Menuett	10	430	1721.7536076006095	1725	Baroque	b	minor	0.956989247311828	0.053763440860215055	0.2636182795698925
615	bach_en_fr_suites	BWV814_06_Trio	10	431	1721.7536076006095	1725	Baroque	b	minor	0.8870967741935484	0.14516129032258066	0.34343709677419354
616	bach_en_fr_suites	BWV814_07_Gigue	10	432	1721.7536076006095	1725	Baroque	b	minor	0.6447368421052632	0.05921052631578947	0.33124605263157897
617	bach_en_fr_suites	BWV815_01_Allemande	10	433	1721.7536076006095	1725	Baroque	Eb	major	0.3023255813953488	0.046511627906976744	0.3796104651162791
618	bach_en_fr_suites	BWV815_01_Allemande	10	433	1721.7536076006095	1725	Baroque	Eb	minor	1.8235294117647058	0.4117647058823529	0.5072529411764706
619	bach_en_fr_suites	BWV815_02_Courante	10	434	1721.7536076006095	1725	Baroque	Eb	major	0.1864406779661017	0.06779661016949153	0.314971186440678
620	bach_en_fr_suites	BWV815_02_Courante	10	434	1721.7536076006095	1725	Baroque	Eb	minor	1.0714285714285714	0.4642857142857143	0.35952142857142855
621	bach_en_fr_suites	BWV815_03_Sarabande	10	435	1721.7536076006095	1725	Baroque	Eb	major	0.18604651162790697	0.046511627906976744	0.38913953488372094
622	bach_en_fr_suites	BWV815_03_Sarabande	10	435	1721.7536076006095	1725	Baroque	Eb	minor	1.105263157894737	0.15789473684210525	0.38946842105263163
623	bach_en_fr_suites	BWV815_04_Gavotte	10	436	1721.7536076006095	1725	Baroque	Eb	major	0.07547169811320754	0.0	0.2751547169811321
624	bach_en_fr_suites	BWV815_04_Gavotte	10	436	1721.7536076006095	1725	Baroque	Eb	minor	1.206896551724138	0.3793103448275862	0.34195172413793107
625	bach_en_fr_suites	BWV815_05_Air	10	437	1721.7536076006095	1725	Baroque	Eb	major	0.12280701754385964	0.17543859649122806	0.29590350877192984
626	bach_en_fr_suites	BWV815_05_Air	10	437	1721.7536076006095	1725	Baroque	Eb	minor	0.8	0.9	0.27
627	bach_en_fr_suites	BWV815_06_Menuett	10	438	1721.7536076006095	1725	Baroque	Eb	major	0.17073170731707318	0.04878048780487805	0.34674390243902437
628	bach_en_fr_suites	BWV815_07_Gigue	10	439	1721.7536076006095	1725	Baroque	Eb	major	0.08791208791208792	0.054945054945054944	0.32801868131868134
629	bach_en_fr_suites	BWV815_07_Gigue	10	439	1721.7536076006095	1725	Baroque	Eb	minor	1.3333333333333333	0.3333333333333333	0.39
630	bach_en_fr_suites	BWV816_01_Allemande	10	440	1721.7536076006095	1725	Baroque	G	major	0.4507042253521127	0.09859154929577464	0.3364767605633803
631	bach_en_fr_suites	BWV816_02_Courante	10	441	1721.7536076006095	1725	Baroque	G	major	0.18840579710144928	0.0	0.33405507246376814
632	bach_en_fr_suites	BWV816_02_Courante	10	441	1721.7536076006095	1725	Baroque	G	minor	0.8571428571428571	0.6428571428571429	0.35832857142857144
633	bach_en_fr_suites	BWV816_03_Sarabande	10	442	1721.7536076006095	1725	Baroque	G	major	0.043478260869565216	0.0	0.31025217391304344
634	bach_en_fr_suites	BWV816_03_Sarabande	10	442	1721.7536076006095	1725	Baroque	G	minor	1.0	0.0	0.3888833333333333
635	bach_en_fr_suites	BWV816_04_Gavotte	10	443	1721.7536076006095	1725	Baroque	G	major	0.5074626865671642	0.029850746268656716	0.3343223880597015
636	bach_en_fr_suites	BWV816_05_Bourree	10	444	1721.7536076006095	1725	Baroque	G	major	0.47297297297297297	0.06756756756756757	0.28161756756756756
637	bach_en_fr_suites	BWV816_06_Loure	10	445	1721.7536076006095	1725	Baroque	G	major	0.421875	0.015625	0.3794234375
638	bach_en_fr_suites	BWV816_07_Gigue	10	446	1721.7536076006095	1725	Baroque	G	major	0.3037974683544304	0.2088607594936709	0.33828987341772154
639	bach_en_fr_suites	BWV817_01_Allemande	10	447	1721.7536076006095	1725	Baroque	E	major	0.14473684210526316	0.013157894736842105	0.3057013157894737
640	bach_en_fr_suites	BWV817_01_Allemande	10	447	1721.7536076006095	1725	Baroque	E	minor	1.08	0.28	0.37466
641	bach_en_fr_suites	BWV817_02_Courante	10	448	1721.7536076006095	1725	Baroque	E	major	0.0547945205479452	0.0410958904109589	0.3070767123287671
642	bach_en_fr_suites	BWV817_02_Courante	10	448	1721.7536076006095	1725	Baroque	E	minor	1.15	0.4	0.41666
643	bach_en_fr_suites	BWV817_03_Sarabande	10	449	1721.7536076006095	1725	Baroque	E	major	0.3404255319148936	0.10638297872340426	0.34538936170212764
644	bach_en_fr_suites	BWV817_03_Sarabande	10	449	1721.7536076006095	1725	Baroque	E	minor	1.5	0.0625	0.403125
645	bach_en_fr_suites	BWV817_04_Gavotte	10	450	1721.7536076006095	1725	Baroque	E	major	0.3275862068965517	0.017241379310344827	0.3490758620689655
646	bach_en_fr_suites	BWV817_05_Polonaise	10	451	1721.7536076006095	1725	Baroque	E	major	0.3617021276595745	0.10638297872340426	0.30496170212765955
647	bach_en_fr_suites	BWV817_05_Polonaise	10	451	1721.7536076006095	1725	Baroque	E	minor	1.5	0.85	0.37666
648	bach_en_fr_suites	BWV817_06_Bourree	10	452	1721.7536076006095	1725	Baroque	E	major	0.1981981981981982	0.036036036036036036	0.25150090090090094
649	bach_en_fr_suites	BWV817_06_Bourree	10	452	1721.7536076006095	1725	Baroque	E	minor	0.9	0.5	0.29999000000000003
650	bach_en_fr_suites	BWV817_07_Gigue	10	453	1721.7536076006095	1725	Baroque	E	major	0.21212121212121213	0.04040404040404041	0.3144767676767677
651	bach_en_fr_suites	BWV817_07_Gigue	10	453	1721.7536076006095	1725	Baroque	E	minor	0.7058823529411765	0.5882352941176471	0.31372352941176473
652	bach_en_fr_suites	BWV817_08_Menuett	10	454	1721.7536076006095	1725	Baroque	E	major	0.1702127659574468	0.06382978723404255	0.3131893617021277
653	couperin_concerts	c01n01_prelude	11	455	1723.4204871060172	1722	Baroque	G	major	0.07058823529411765	0.011764705882352941	0.32745058823529416
654	couperin_concerts	c01n01_prelude	11	455	1723.4204871060172	1722	Baroque	G	minor	1.875	0.25	0.4766625
655	couperin_concerts	c01n02_allemande	11	456	1723.4204871060172	1722	Baroque	G	major	0.0625	0.0	0.29505156250000003
656	couperin_concerts	c01n02_allemande	11	456	1723.4204871060172	1722	Baroque	G	minor	1.0833333333333333	0.08333333333333333	0.3166666666666667
657	couperin_concerts	c01n03_sarabande	11	457	1723.4204871060172	1722	Baroque	g	minor	1.0851063829787233	0.14893617021276595	0.3361702127659575
658	couperin_concerts	c01n03_sarabande	11	457	1723.4204871060172	1722	Baroque	g	major	0.0	0.0	0.3321428571428572
659	couperin_concerts	c01n04_gavotte	11	458	1723.4204871060172	1722	Baroque	g	minor	1.3170731707317074	0.07317073170731707	0.32682926829268294
660	couperin_concerts	c01n04_gavotte	11	458	1723.4204871060172	1722	Baroque	g	major	0.0	0.0	0.26666666666666666
661	couperin_concerts	c01n05_gigue	11	459	1723.4204871060172	1722	Baroque	G	major	0.046296296296296294	0.018518518518518517	0.37037037037037035
662	couperin_concerts	c01n05_gigue	11	459	1723.4204871060172	1722	Baroque	G	minor	1.5909090909090908	0.045454545454545456	0.36590909090909096
663	couperin_concerts	c01n06_menuet_en_trio	11	460	1723.4204871060172	1722	Baroque	g	minor	1.1944444444444444	0.3611111111111111	0.325925
664	couperin_concerts	c01n06_menuet_en_trio	11	460	1723.4204871060172	1722	Baroque	g	major	0.1111111111111111	0.2222222222222222	0.3333333333333333
665	couperin_concerts	c02n01_prelude	11	461	1723.4204871060172	1722	Baroque	D	major	0.03409090909090909	0.011363636363636364	0.30302954545454547
666	couperin_concerts	c02n02_allemande_fuguee	11	462	1723.4204871060172	1722	Baroque	D	major	0.0625	0.03125	0.30208229166666667
667	couperin_concerts	c02n02_allemande_fuguee	11	462	1723.4204871060172	1722	Baroque	D	minor	0.9583333333333334	0.0	0.3630541666666667
668	couperin_concerts	c02n03_air_tendre	11	463	1723.4204871060172	1722	Baroque	d	minor	1.2063492063492063	0.06349206349206349	0.3227507936507937
669	couperin_concerts	c02n03_air_tendre	11	463	1723.4204871060172	1722	Baroque	d	major	0.25	0.0	0.35
670	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	minor	1.3658536585365855	0.2032520325203252	0.37926666666666664
671	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	major	0.03571428571428571	0.07142857142857142	0.3
672	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	major	0.0	0.0078125	0.306640625
673	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	minor	1.0	0.058823529411764705	0.34411176470588234
674	couperin_concerts	c03n01_prelude	11	466	1723.4204871060172	1722	Baroque	A	major	0.025974025974025976	0.0	0.2751077922077922
675	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	major	0.07317073170731707	0.0	0.3044707317073171
676	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	minor	1.0833333333333333	0.0	0.32708333333333334
677	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	minor	1.1923076923076923	0.20512820512820512	0.3647
678	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	major	0.0	0.0625	0.3625
679	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	minor	1.0727272727272728	0.43636363636363634	0.35260545454545456
680	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	major	0.0	0.0	0.320625
681	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	minor	1.0149253731343284	0.1044776119402985	0.3370641791044776
682	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	major	0.0	0.0625	0.28333125000000003
683	couperin_concerts	c03n06_musette_1	11	471	1723.4204871060172	1722	Baroque	A	major	0.0	0.0	0.2
684	couperin_concerts	c03n06_musette_1	11	471	1723.4204871060172	1722	Baroque	A	minor	1.25	0.5	0.2833333333333333
685	couperin_concerts	c03n07_musette_2	11	472	1723.4204871060172	1722	Baroque	A	major	0.0	0.0	0.2
686	couperin_concerts	c03n07_musette_2	11	472	1723.4204871060172	1722	Baroque	A	minor	1.1111111111111112	0.6111111111111112	0.2777777777777778
687	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	minor	1.0903954802259888	0.022598870056497175	0.33521638418079097
688	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	major	0.08823529411764706	0.0	0.27434607843137254
689	couperin_concerts	c04n01_prelude	11	474	1723.4204871060172	1722	Baroque	e	minor	1.180327868852459	0.01639344262295082	0.3710377049180328
690	couperin_concerts	c04n01_prelude	11	474	1723.4204871060172	1722	Baroque	e	major	0.04	0.0	0.337332
691	couperin_concerts	c04n02_allemande	11	475	1723.4204871060172	1722	Baroque	e	minor	1.1636363636363636	0.09090909090909091	0.33636363636363636
692	couperin_concerts	c04n02_allemande	11	475	1723.4204871060172	1722	Baroque	e	major	0.045454545454545456	0.0	0.3090909090909091
693	couperin_concerts	c04n03_courante_francoise	11	476	1723.4204871060172	1722	Baroque	E	major	0.15714285714285714	0.04285714285714286	0.28285714285714286
694	couperin_concerts	c04n03_courante_francoise	11	476	1723.4204871060172	1722	Baroque	E	minor	1.7857142857142858	0.0	0.3607142857142857
695	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	minor	1.2952380952380953	0.29523809523809524	0.37168190476190477
696	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	major	0.13793103448275862	0.13793103448275862	0.3103448275862069
697	couperin_concerts	c04n05_sarabande	11	478	1723.4204871060172	1722	Baroque	E	major	0.1	0.0	0.32
698	couperin_concerts	c04n05_sarabande	11	478	1723.4204871060172	1722	Baroque	E	minor	0.8571428571428571	0.0	0.31428571428571433
699	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	major	0.1	0.06	0.2856
700	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	minor	1.0	0.6666666666666666	0.26666666666666666
701	couperin_concerts	c04n07_forlane	11	480	1723.4204871060172	1722	Baroque	E	major	0.14705882352941177	0.0	0.27156862745098037
702	couperin_concerts	c04n07_forlane	11	480	1723.4204871060172	1722	Baroque	E	minor	0.5675675675675675	0.10810810810810811	0.32972972972972975
703	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	major	0.13095238095238096	0.047619047619047616	0.30726190476190474
704	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	minor	1.125	0.25	0.3
705	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	major	0.02564102564102564	0.0	0.28703675213675217
706	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	minor	1.3846153846153846	0.11538461538461539	0.36346153846153845
707	couperin_concerts	c05n03_sarabande	11	483	1723.4204871060172	1724	Baroque	f	minor	1.1764705882352942	0.11764705882352941	0.3453911764705882
708	couperin_concerts	c05n03_sarabande	11	483	1723.4204871060172	1724	Baroque	f	major	0.0	0.0	0.3025
709	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	minor	1.1571428571428573	0.24285714285714285	0.3169042857142857
710	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	major	0.0	0.03571428571428571	0.2857142857142857
711	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	major	0.0	0.054945054945054944	0.2598901098901099
712	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	minor	1.1851851851851851	0.7037037037037037	0.38222222222222224
713	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	major	0.22826086956521738	0.03260869565217391	0.34322391304347827
