	corpus	piece	corpus_year	piece_year	period	period_Johannes	globalkey	localkey	chord_num	total_WLD	piece_avg_WLD	corpus_id	piece_id
0	peri_euridice	peri_euridice_scene_0	1600.0	1600	Renaissance	pre-Baroque	F	I	29	174.0	6.0	1	1
1	peri_euridice	peri_euridice_scene_1	1600.0	1600	Renaissance	pre-Baroque	G	I	308	1956.0	6.35064935064935	1	2
2	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	I	668	4407.0	6.597305389221557	1	3
3	peri_euridice	peri_euridice_scene_3	1600.0	1600	Renaissance	pre-Baroque	G	I	295	1908.0	6.467796610169492	1	4
4	peri_euridice	peri_euridice_scene_4	1600.0	1600	Renaissance	pre-Baroque	D	I	683	4835.0	7.0790629575402635	1	5
5	peri_euridice	peri_euridice_scene_5	1600.0	1600	Renaissance	pre-Baroque	C	I	700	4552.0	6.502857142857143	1	6
6	monteverdi_madrigals	2-12	1609.1691322587767	1590	Renaissance	pre-Baroque	F	I	225	1476.0	6.56	2	7
7	monteverdi_madrigals	3-09	1609.1691322587767	1592	Renaissance	pre-Baroque	F	I	190	1398.0	7.3578947368421055	2	8
8	monteverdi_madrigals	3-11	1609.1691322587767	1592	Renaissance	pre-Baroque	F	I	190	1398.0	7.3578947368421055	2	9
9	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	185	1344.0	7.264864864864865	2	10
10	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	185	1344.0	7.264864864864865	2	11
11	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	I	176	1436.0	8.159090909090908	2	12
12	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	152	1112.0	7.315789473684211	2	13
13	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	128	865.0	6.7578125	2	14
14	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	105	714.0	6.8	2	15
15	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	125	899.0	7.192	2	16
16	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	219	1482.0	6.767123287671233	2	17
17	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	98	652.0	6.653061224489796	2	18
18	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	151	1186.0	7.854304635761589	2	19
19	monteverdi_madrigals	5-06	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	105	714.0	6.8	2	20
20	monteverdi_madrigals	5-07	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	125	899.0	7.192	2	21
21	monteverdi_madrigals	5-08	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	219	1482.0	6.767123287671233	2	22
22	monteverdi_madrigals	5-09	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	167	1121.0	6.712574850299402	2	23
23	monteverdi_madrigals	5-10	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	98	652.0	6.653061224489796	2	24
24	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	151	1186.0	7.854304635761589	2	25
25	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	167	1234.0	7.389221556886228	2	26
26	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	167	1121.0	6.712574850299402	2	27
27	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	104	668.0	6.423076923076923	2	28
28	monteverdi_madrigals	6-01a	1609.1691322587767	1614	Renaissance	pre-Baroque	d	i	83	833.0	10.036144578313253	2	29
29	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	386	2664.0	6.901554404145077	2	30
30	monteverdi_madrigals	8-18	1609.1691322587767	1638	Renaissance	pre-Baroque	C	I	295	2139.0	7.250847457627119	2	31
31	monteverdi_madrigals	8-19	1609.1691322587767	1638	Renaissance	pre-Baroque	a	i	281	1950.0	6.93950177935943	2	32
32	monteverdi_madrigals	9-12	1609.1691322587767	1651	Renaissance	Baroque	C	I	52	498.0	9.576923076923077	2	33
33	sweelinck_keyboard	SwWV258_fantasia_cromatica	1621.0	1621	Renaissance	pre-Baroque	d	i	501	3390.0	6.766467065868263	3	34
34	frescobaldi_fiori_musicali	12.01_Toccata_avanti_la_Messa_della_Domenica	1635.0	1635	Renaissance	pre-Baroque	d	i	57	526.0	9.228070175438596	4	35
35	frescobaldi_fiori_musicali	12.02_Kyrie_della_domenica	1635.0	1635	Renaissance	pre-Baroque	d	i	60	453.0	7.55	4	36
36	frescobaldi_fiori_musicali	12.03_Kyrie,_Tema_A	1635.0	1635	Renaissance	pre-Baroque	d	i	66	531.0	8.045454545454545	4	37
37	frescobaldi_fiori_musicali	12.04_Christe,_Tema_B	1635.0	1635	Renaissance	pre-Baroque	d	i	47	321.0	6.829787234042553	4	38
38	frescobaldi_fiori_musicali	12.05_Christe,_Tema_B,_alio_modo	1635.0	1635	Renaissance	pre-Baroque	d	i	46	328.0	7.130434782608695	4	39
39	frescobaldi_fiori_musicali	12.06_Christe,_Tema_B,_alio_modo_II	1635.0	1635	Renaissance	pre-Baroque	d	i	46	281.0	6.108695652173913	4	40
40	frescobaldi_fiori_musicali	12.07_Christe,_Tema_B,_alio_modo_III	1635.0	1635	Renaissance	pre-Baroque	d	i	35	257.0	7.3428571428571425	4	41
41	frescobaldi_fiori_musicali	12.08_Kyrie,_Tema_C	1635.0	1635	Renaissance	pre-Baroque	d	i	54	386.0	7.148148148148148	4	42
42	frescobaldi_fiori_musicali	12.09_Kyrie,_Tema_D,_alio_modo_I	1635.0	1635	Renaissance	pre-Baroque	d	i	63	398.0	6.317460317460317	4	43
43	frescobaldi_fiori_musicali	12.10_Kyrie,_Tema_D,_alio_modo_II	1635.0	1635	Renaissance	pre-Baroque	d	i	52	345.0	6.634615384615385	4	44
44	frescobaldi_fiori_musicali	12.11_Kyrie_ultimo	1635.0	1635	Renaissance	pre-Baroque	d	i	65	453.0	6.969230769230769	4	45
45	frescobaldi_fiori_musicali	12.12_Kyrie,_Tema_D,_alio_modo_III	1635.0	1635	Renaissance	pre-Baroque	d	i	84	639.0	7.607142857142857	4	46
46	frescobaldi_fiori_musicali	12.13_Kyrie,_Tema_D,_alio_modo_IV	1635.0	1635	Renaissance	pre-Baroque	d	i	48	461.0	9.604166666666666	4	47
47	frescobaldi_fiori_musicali	12.14_Canzon_dopo_l’Epistola	1635.0	1635	Renaissance	pre-Baroque	d	i	211	1578.0	7.478672985781991	4	48
48	frescobaldi_fiori_musicali	12.15_Recercar_dopo_il_Credo	1635.0	1635	Renaissance	pre-Baroque	g	i	162	1025.0	6.327160493827161	4	49
49	frescobaldi_fiori_musicali	12.16_Toccata_cromaticha_per_l’elevatione	1635.0	1635	Renaissance	pre-Baroque	a	i	199	1649.0	8.28643216080402	4	50
50	frescobaldi_fiori_musicali	12.17_Canzon_post_il_Comune	1635.0	1635	Renaissance	pre-Baroque	C	I	213	1574.0	7.389671361502347	4	51
51	frescobaldi_fiori_musicali	12.18_Toccata_avanti_la_Messa_delli_Apostoli	1635.0	1635	Renaissance	pre-Baroque	d	i	74	651.0	8.797297297297296	4	52
52	frescobaldi_fiori_musicali	12.19_Kyrie,_Tema_E_1	1635.0	1635	Renaissance	pre-Baroque	d	i	46	315.0	6.8478260869565215	4	53
53	frescobaldi_fiori_musicali	12.20_Kyrie,_Tema_E_2	1635.0	1635	Renaissance	pre-Baroque	d	i	63	479.0	7.603174603174603	4	54
54	frescobaldi_fiori_musicali	12.21_Kyrie,_Tema_E_3	1635.0	1635	Renaissance	pre-Baroque	d	i	45	285.0	6.333333333333333	4	55
55	frescobaldi_fiori_musicali	12.22_Christe,_Tema_F_1	1635.0	1635	Renaissance	pre-Baroque	d	i	43	303.0	7.046511627906977	4	56
56	frescobaldi_fiori_musicali	12.23_Christe,_Tema_F_2	1635.0	1635	Renaissance	pre-Baroque	d	i	52	387.0	7.4423076923076925	4	57
57	frescobaldi_fiori_musicali	12.24_Kyrie,_Tema_G_1	1635.0	1635	Renaissance	pre-Baroque	d	i	51	332.0	6.509803921568627	4	58
58	frescobaldi_fiori_musicali	12.25_Kyrie,_Tema_G_2	1635.0	1635	Renaissance	pre-Baroque	d	i	65	436.0	6.707692307692308	4	59
59	frescobaldi_fiori_musicali	12.26_Kyrie,_Tema_H	1635.0	1635	Renaissance	pre-Baroque	d	i	63	480.0	7.619047619047619	4	60
60	frescobaldi_fiori_musicali	12.27_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	C	I	208	1389.0	6.677884615384615	4	61
61	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	d	i	60	573.0	9.55	4	62
62	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	1635.0	1635	Renaissance	pre-Baroque	d	i	244	1766.0	7.237704918032787	4	63
63	frescobaldi_fiori_musicali	12.30_Alto_recercar	1635.0	1635	Renaissance	pre-Baroque	g	i	314	2304.0	7.337579617834395	4	64
64	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635	Renaissance	pre-Baroque	C	I	211	1494.0	7.080568720379147	4	65
65	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	1635.0	1635	Renaissance	pre-Baroque	d	i	38	316.0	8.31578947368421	4	66
66	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	1635.0	1635	Renaissance	pre-Baroque	d	i	42	315.0	7.5	4	67
67	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	1635.0	1635	Renaissance	pre-Baroque	d	i	46	320.0	6.956521739130435	4	68
68	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	1635.0	1635	Renaissance	pre-Baroque	d	i	61	446.0	7.311475409836065	4	69
69	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	1635.0	1635	Renaissance	pre-Baroque	d	i	40	293.0	7.325	4	70
70	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	1635.0	1635	Renaissance	pre-Baroque	d	i	34	229.0	6.735294117647059	4	71
71	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	1635.0	1635	Renaissance	pre-Baroque	d	i	53	377.0	7.113207547169812	4	72
72	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	g	i	126	816.0	6.476190476190476	4	73
73	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	1635.0	1635	Renaissance	pre-Baroque	g	i	156	1043.0	6.685897435897436	4	74
74	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	a	i	38	285.0	7.5	4	75
75	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	1635.0	1635	Renaissance	pre-Baroque	a	i	201	1411.0	7.019900497512438	4	76
76	frescobaldi_fiori_musicali	12.46_Bergamasca	1635.0	1635	Renaissance	pre-Baroque	G	I	412	2837.0	6.885922330097087	4	77
77	frescobaldi_fiori_musicali	12.47_Capriccio_sopra_la_Girolmeta	1635.0	1635	Renaissance	pre-Baroque	G	I	372	2729.0	7.336021505376344	4	78
78	kleine_geistliche_konzerte	op08n01swv282_Eile_mich,_Gott,_zu_erretten	1637.9308224442736	1636	Renaissance	pre-Baroque	d	i	84	597.0	7.107142857142857	5	79
79	kleine_geistliche_konzerte	op08n02swv283_Bringt_her_dem_Herren	1637.9308224442736	1636	Renaissance	pre-Baroque	C	I	176	1119.0	6.357954545454546	5	80
80	kleine_geistliche_konzerte	op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	237	1556.0	6.565400843881856	5	81
81	kleine_geistliche_konzerte	op08n04swv285_O_süsser,_o_freundlicher	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	193	1260.0	6.528497409326425	5	82
82	kleine_geistliche_konzerte	op08n05swv286_Der_Herr_ist_gross	1637.9308224442736	1636	Renaissance	pre-Baroque	G	I	139	861.0	6.194244604316546	5	83
83	kleine_geistliche_konzerte	op08n06swv287_O_lieber_Herre_Gott	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	199	1274.0	6.402010050251256	5	84
84	kleine_geistliche_konzerte	op08n07swv288_Ihr_Heiligen,_lobsinget_dem_Herren	1637.9308224442736	1636	Renaissance	pre-Baroque	D	I	145	914.0	6.303448275862069	5	85
85	kleine_geistliche_konzerte	op08n08swv289_Erhöre_mich,_wenn_ich_rufe	1637.9308224442736	1636	Renaissance	pre-Baroque	e	i	128	926.0	7.234375	5	86
86	kleine_geistliche_konzerte	op08n09swv290_Wohl_dem,_der_nicht_wandelt_im_Rat_der_Gottlosen	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	242	1557.0	6.433884297520661	5	87
87	kleine_geistliche_konzerte	op08n10swv291_Schaffe_in_mir,_Gott,_ein_reines_Herz	1637.9308224442736	1636	Renaissance	pre-Baroque	G	I	104	655.0	6.298076923076923	5	88
88	kleine_geistliche_konzerte	op08n11swv292_Der_Herr_schauet_vom_Himmel_auf_der_Menschen_Kinder	1637.9308224442736	1636	Renaissance	pre-Baroque	G	I	135	817.0	6.051851851851852	5	89
89	kleine_geistliche_konzerte	op08n12swv293_Lobet_den_Herren,_der_zu_Zion_wohnet	1637.9308224442736	1636	Renaissance	pre-Baroque	G	I	137	935.0	6.824817518248175	5	90
90	kleine_geistliche_konzerte	op08n13swv294_Eins_bitte_ich_vom_Herren	1637.9308224442736	1636	Renaissance	pre-Baroque	F	I	165	1096.0	6.642424242424243	5	91
91	kleine_geistliche_konzerte	op08n14swv295_O_hilf,_Christe_Gottes_Sohn	1637.9308224442736	1636	Renaissance	pre-Baroque	a	i	121	778.0	6.429752066115703	5	92
92	kleine_geistliche_konzerte	op08n15swv296_Fürchte_dich_nicht	1637.9308224442736	1636	Renaissance	pre-Baroque	d	i	167	1038.0	6.2155688622754495	5	93
93	kleine_geistliche_konzerte	op08n16swv297_O_Herr_hilf	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	170	1320.0	7.764705882352941	5	94
94	kleine_geistliche_konzerte	op08n18swv299_Die_Gottseligkeit_ist_zu_allen_Dingen_nütz	1637.9308224442736	1636	Renaissance	pre-Baroque	e	i	73	481.0	6.589041095890411	5	95
95	kleine_geistliche_konzerte	op08n19swv300_Himmel_und_Erde_vergehen	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	91	546.0	6.0	5	96
96	kleine_geistliche_konzerte	op08n20swv301_Nun_komm_der_Heiden_Heiland	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	165	1123.0	6.806060606060606	5	97
97	kleine_geistliche_konzerte	op08n21swv302_Ein_Kind_ist_uns_geboren	1637.9308224442736	1636	Renaissance	pre-Baroque	F	I	276	2149.0	7.786231884057971	5	98
98	kleine_geistliche_konzerte	op08n22swv303_Wir_glauben_all_an_einen_Gott	1637.9308224442736	1636	Renaissance	pre-Baroque	d	i	281	1894.0	6.740213523131673	5	99
99	kleine_geistliche_konzerte	op08n23swv304_Siehe,_mein_Fürsprecher_im_Himmel	1637.9308224442736	1636	Renaissance	pre-Baroque	G	I	172	1207.0	7.017441860465116	5	100
100	kleine_geistliche_konzerte	op08n24swv305_Ich_hab_mein_Sach_Gott_heimgestellt	1637.9308224442736	1636	Renaissance	pre-Baroque	g	i	573	3837.0	6.696335078534031	5	101
101	kleine_geistliche_konzerte	op09n01swv306_Ich_will_den_Herren_loben_allezeit	1637.9308224442736	1639	Renaissance	pre-Baroque	F	I	218	1361.0	6.243119266055046	5	102
102	kleine_geistliche_konzerte	op09n02swv307_Was_hast_du_verwirket	1637.9308224442736	1639	Renaissance	pre-Baroque	d	i	184	1284.0	6.978260869565218	5	103
103	kleine_geistliche_konzerte	op09n03swv308_O_Jesu,_nomen_dulce	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	149	1037.0	6.959731543624161	5	104
104	kleine_geistliche_konzerte	op09n04swv309_O_misericordissime_Jesu	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	181	1160.0	6.4088397790055245	5	105
105	kleine_geistliche_konzerte	op09n05swv310_Ich_liege_und_schlafe	1637.9308224442736	1639	Renaissance	pre-Baroque	a	i	179	1131.0	6.318435754189944	5	106
106	kleine_geistliche_konzerte	op09n06swv311_Habe_deine_Lust_an_dem_Herren	1637.9308224442736	1639	Renaissance	pre-Baroque	a	i	351	2562.0	7.299145299145299	5	107
107	kleine_geistliche_konzerte	op09n07swv312_Herr,_ich_hoffe_darauf	1637.9308224442736	1639	Renaissance	pre-Baroque	d	i	167	1185.0	7.095808383233533	5	108
108	kleine_geistliche_konzerte	op09n08swv313_Bone_Jesu,_verbum_Patris	1637.9308224442736	1639	Renaissance	pre-Baroque	a	i	268	1776.0	6.626865671641791	5	109
109	kleine_geistliche_konzerte	op09n09swv314_Verbum_caro_factum	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	260	1783.0	6.857692307692307	5	110
110	kleine_geistliche_konzerte	op09n10swv315_Hodie_Christus_natus_est	1637.9308224442736	1639	Renaissance	pre-Baroque	d	i	241	1743.0	7.232365145228216	5	111
111	kleine_geistliche_konzerte	op09n11swv316_Wann_unsre_Augen_schlafen_ein	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	170	1048.0	6.1647058823529415	5	112
112	kleine_geistliche_konzerte	op09n12swv317_Meister,_wir_haben_die_ganze_Nacht_gearbeitet	1637.9308224442736	1639	Renaissance	pre-Baroque	d	i	86	605.0	7.034883720930233	5	113
113	kleine_geistliche_konzerte	op09n13swv318_Die_Furcht_des_Herren	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	118	775.0	6.567796610169491	5	114
114	kleine_geistliche_konzerte	op09n14swv319_Ich_beuge_meine_Knie_gegen_dem_Vater	1637.9308224442736	1639	Renaissance	pre-Baroque	G	I	215	1376.0	6.4	5	115
115	kleine_geistliche_konzerte	op09n15swv320_Ich_bin_jung_gewesen_und_bin_alt_worden	1637.9308224442736	1639	Renaissance	pre-Baroque	F	I	150	1006.0	6.706666666666667	5	116
116	kleine_geistliche_konzerte	op09n16swv321_Herr,_wenn_ich_nur_dich	1637.9308224442736	1639	Renaissance	pre-Baroque	d	i	187	1391.0	7.438502673796791	5	117
117	kleine_geistliche_konzerte	op09n17swv322_Rorate,_rorate_coeli	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	190	1261.0	6.636842105263158	5	118
118	kleine_geistliche_konzerte	op09n18swv323_Joseph,_du_Sohn_David	1637.9308224442736	1639	Renaissance	pre-Baroque	a	i	170	1245.0	7.323529411764706	5	119
119	kleine_geistliche_konzerte	op09n19swv324_Ich_bin_die_Auferstehung	1637.9308224442736	1639	Renaissance	pre-Baroque	d	i	234	1518.0	6.487179487179487	5	120
120	kleine_geistliche_konzerte	op09n20swv325_Die_Seele_Christi_heilige_mich	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	217	1454.0	6.700460829493087	5	121
121	kleine_geistliche_konzerte	op09n21swv326_Ich_ruf_zu_dir,_Herr_Jesu_Christ	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	180	1272.0	7.066666666666666	5	122
122	kleine_geistliche_konzerte	op09n22swv327_Allein_Gott_in_der_Höh	1637.9308224442736	1639	Renaissance	pre-Baroque	G	I	352	2454.0	6.971590909090909	5	123
123	kleine_geistliche_konzerte	op09n23swv328_Veni,_Sancte_Spiritus	1637.9308224442736	1639	Renaissance	pre-Baroque	G	I	259	1900.0	7.335907335907336	5	124
124	kleine_geistliche_konzerte	op09n24swv329_Ist_Gott_für_uns	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	192	1214.0	6.322916666666667	5	125
125	kleine_geistliche_konzerte	op09n25swv330_Wer_will_uns_scheiden_von_der_Liebe_Gottes	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	178	1194.0	6.707865168539326	5	126
126	kleine_geistliche_konzerte	op09n26swv331_Die_Stimm_des_Herren_gehet_auf_den_Wassern	1637.9308224442736	1639	Renaissance	pre-Baroque	d	i	237	1569.0	6.620253164556962	5	127
127	kleine_geistliche_konzerte	op09n27swv332_Jubilate_Deo_omnis_terra	1637.9308224442736	1639	Renaissance	pre-Baroque	F	I	351	2494.0	7.105413105413105	5	128
128	kleine_geistliche_konzerte	op09n28swv333_Sei_gegrüßet,_Maria	1637.9308224442736	1639	Renaissance	pre-Baroque	G	I	376	2616.0	6.957446808510638	5	129
129	kleine_geistliche_konzerte	op09n29swv334_Ave_Maria,_qualis_est	1637.9308224442736	1639	Renaissance	pre-Baroque	G	I	376	2585.0	6.875	5	130
130	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	194	1494.0	7.701030927835052	5	131
131	kleine_geistliche_konzerte	op09n31swv336_Quemadmodum_desiderat_cervus	1637.9308224442736	1639	Renaissance	pre-Baroque	g	i	478	3356.0	7.02092050209205	5	132
132	kleine_geistliche_konzerte	op09n32swv337_Aufer_immensam	1637.9308224442736	1639	Renaissance	pre-Baroque	a	i	428	3160.0	7.383177570093458	5	133
133	corelli	op01n01a	1687.6864702945581	1681	Baroque	Baroque	F	I	61	494.0	8.098360655737705	6	134
134	corelli	op01n01b	1687.6864702945581	1681	Baroque	Baroque	F	I	138	1090.0	7.898550724637682	6	135
135	corelli	op01n01c	1687.6864702945581	1681	Baroque	Baroque	F	I	95	774.0	8.147368421052631	6	136
136	corelli	op01n01d	1687.6864702945581	1681	Baroque	Baroque	F	I	138	1017.0	7.369565217391305	6	137
137	corelli	op01n02a	1687.6864702945581	1681	Baroque	Baroque	e	i	75	615.0	8.2	6	138
138	corelli	op01n02b	1687.6864702945581	1681	Baroque	Baroque	e	i	121	942.0	7.785123966942149	6	139
139	corelli	op01n02c	1687.6864702945581	1681	Baroque	Baroque	e	i	64	454.0	7.09375	6	140
140	corelli	op01n02d	1687.6864702945581	1681	Baroque	Baroque	e	i	170	1368.0	8.047058823529412	6	141
141	corelli	op01n03a	1687.6864702945581	1681	Baroque	Baroque	A	I	66	596.0	9.030303030303031	6	142
142	corelli	op01n03b	1687.6864702945581	1681	Baroque	Baroque	A	I	223	1909.0	8.560538116591928	6	143
143	corelli	op01n03c	1687.6864702945581	1681	Baroque	Baroque	A	vi	68	535.0	7.867647058823529	6	144
144	corelli	op01n03d	1687.6864702945581	1681	Baroque	Baroque	A	I	171	1211.0	7.081871345029239	6	145
145	corelli	op01n04a	1687.6864702945581	1681	Baroque	Baroque	a	i	52	356.0	6.846153846153846	6	146
146	corelli	op01n04b	1687.6864702945581	1681	Baroque	Baroque	a	i	26	181.0	6.961538461538462	6	147
147	corelli	op01n04c	1687.6864702945581	1681	Baroque	Baroque	a	i	117	981.0	8.384615384615385	6	148
148	corelli	op01n04d	1687.6864702945581	1681	Baroque	Baroque	a	i	115	831.0	7.226086956521739	6	149
149	corelli	op01n05a	1687.6864702945581	1681	Baroque	Baroque	Bb	I	90	864.0	9.6	6	150
150	corelli	op01n05b	1687.6864702945581	1681	Baroque	Baroque	Bb	I	149	1350.0	9.060402684563758	6	151
151	corelli	op01n05c	1687.6864702945581	1681	Baroque	Baroque	Bb	vi	59	496.0	8.40677966101695	6	152
152	corelli	op01n05d	1687.6864702945581	1681	Baroque	Baroque	Bb	I	117	900.0	7.6923076923076925	6	153
153	corelli	op01n06a	1687.6864702945581	1681	Baroque	Baroque	b	i	44	366.0	8.318181818181818	6	154
154	corelli	op01n06b	1687.6864702945581	1681	Baroque	Baroque	b	i	182	1647.0	9.04945054945055	6	155
155	corelli	op01n06c	1687.6864702945581	1681	Baroque	Baroque	b	i	86	723.0	8.406976744186046	6	156
156	corelli	op01n06d	1687.6864702945581	1681	Baroque	Baroque	b	i	130	983.0	7.561538461538461	6	157
157	corelli	op01n07a	1687.6864702945581	1681	Baroque	Baroque	C	I	148	1295.0	8.75	6	158
158	corelli	op01n07b	1687.6864702945581	1681	Baroque	Baroque	C	vi	55	470.0	8.545454545454545	6	159
159	corelli	op01n07c	1687.6864702945581	1681	Baroque	Baroque	C	I	169	1412.0	8.355029585798816	6	160
160	corelli	op01n08a	1687.6864702945581	1681	Baroque	Baroque	c	i	56	410.0	7.321428571428571	6	161
161	corelli	op01n08b	1687.6864702945581	1681	Baroque	Baroque	c	i	74	549.0	7.418918918918919	6	162
162	corelli	op01n08c	1687.6864702945581	1681	Baroque	Baroque	c	i	119	956.0	8.033613445378151	6	163
163	corelli	op01n08d	1687.6864702945581	1681	Baroque	Baroque	c	i	70	438.0	6.257142857142857	6	164
164	corelli	op01n09a	1687.6864702945581	1681	Baroque	Baroque	G	I	40	253.0	6.325	6	165
165	corelli	op01n09b	1687.6864702945581	1681	Baroque	Baroque	G	I	150	1379.0	9.193333333333333	6	166
166	corelli	op01n09c	1687.6864702945581	1681	Baroque	Baroque	G	I	71	562.0	7.915492957746479	6	167
167	corelli	op01n09d	1687.6864702945581	1681	Baroque	Baroque	G	I	54	392.0	7.2592592592592595	6	168
168	corelli	op01n10a	1687.6864702945581	1681	Baroque	Baroque	g	i	45	439.0	9.755555555555556	6	169
169	corelli	op01n10b	1687.6864702945581	1681	Baroque	Baroque	g	i	70	564.0	8.057142857142857	6	170
170	corelli	op01n10c	1687.6864702945581	1681	Baroque	Baroque	g	i	106	834.0	7.867924528301887	6	171
171	corelli	op01n10d	1687.6864702945581	1681	Baroque	Baroque	g	i	55	443.0	8.054545454545455	6	172
172	corelli	op01n10e	1687.6864702945581	1681	Baroque	Baroque	g	i	132	905.0	6.856060606060606	6	173
173	corelli	op01n11a	1687.6864702945581	1681	Baroque	Baroque	d	i	59	520.0	8.813559322033898	6	174
174	corelli	op01n11b	1687.6864702945581	1681	Baroque	Baroque	d	i	120	930.0	7.75	6	175
175	corelli	op01n11c	1687.6864702945581	1681	Baroque	Baroque	d	i	76	569.0	7.4868421052631575	6	176
176	corelli	op01n11d	1687.6864702945581	1681	Baroque	Baroque	d	i	78	566.0	7.256410256410256	6	177
177	corelli	op01n12a	1687.6864702945581	1681	Baroque	Baroque	D	I	63	586.0	9.301587301587302	6	178
178	corelli	op01n12b	1687.6864702945581	1681	Baroque	Baroque	D	I	101	802.0	7.9405940594059405	6	179
179	corelli	op01n12c	1687.6864702945581	1681	Baroque	Baroque	b	i	41	344.0	8.390243902439025	6	180
180	corelli	op01n12d	1687.6864702945581	1681	Baroque	Baroque	D	I	225	1734.0	7.706666666666667	6	181
181	corelli	op03n01a	1687.6864702945581	1689	Baroque	Baroque	F	I	77	714.0	9.272727272727273	6	182
182	corelli	op03n01b	1687.6864702945581	1689	Baroque	Baroque	F	I	146	1240.0	8.493150684931507	6	183
183	corelli	op03n01c	1687.6864702945581	1689	Baroque	Baroque	F	I	115	944.0	8.208695652173914	6	184
184	corelli	op03n01d	1687.6864702945581	1689	Baroque	Baroque	F	I	152	1379.0	9.072368421052632	6	185
185	corelli	op03n02a	1687.6864702945581	1689	Baroque	Baroque	D	I	68	623.0	9.161764705882353	6	186
186	corelli	op03n02b	1687.6864702945581	1689	Baroque	Baroque	D	I	118	1015.0	8.601694915254237	6	187
