	corpus	piece	corpus_year	piece_year	globalkey	localkey	piece_weighted_WLD	corpus_id	piece_id
542	pergolesi_stabat_mater	05. Quis est homo qui non fleret	1736.0	1736	c	i	0.26947791164658647	12	543
543	pergolesi_stabat_mater	06. Vidit suum dulcem natum	1736.0	1736	f	i	0.2940891472868218	12	544
544	pergolesi_stabat_mater	07. Eja, Mater fons amois	1736.0	1736	c	i	0.28191489361702154	12	545
545	scarlatti_sonatas	K001	1741.1259598104884	1739	d	i	0.26177419354838716	13	546
546	scarlatti_sonatas	K002	1741.1259598104884	1739	G	I	0.241310541310541	13	547
547	scarlatti_sonatas	K003	1741.1259598104884	1739	a	i	0.2903368794326237	13	548
548	scarlatti_sonatas	K004	1741.1259598104884	1739	g	i	0.24850427350427295	13	549
549	scarlatti_sonatas	K005	1741.1259598104884	1739	d	i	0.2771604938271604	13	550
550	scarlatti_sonatas	K006	1741.1259598104884	1739	F	I	0.2619851851851851	13	551
551	scarlatti_sonatas	K007	1741.1259598104884	1739	a	i	0.2544802867383504	13	552
552	scarlatti_sonatas	K008	1741.1259598104884	1739	g	i	0.27553191489361706	13	553
553	scarlatti_sonatas	K009	1741.1259598104884	1739	d	i	0.22716666666666682	13	554
554	scarlatti_sonatas	K010	1741.1259598104884	1739	d	i	0.24684444444444406	13	555
555	scarlatti_sonatas	K011	1741.1259598104884	1739	c	i	0.2683035714285712	13	556
556	scarlatti_sonatas	K012	1741.1259598104884	1739	g	i	0.25776041666666616	13	557
557	scarlatti_sonatas	K013	1741.1259598104884	1739	G	I	0.2496312684365781	13	558
558	scarlatti_sonatas	K014	1741.1259598104884	1739	G	I	0.2218992248062013	13	559
559	scarlatti_sonatas	K017	1741.1259598104884	1739	F	I	0.231007751937985	13	560
560	scarlatti_sonatas	K018	1741.1259598104884	1739	d	i	0.30825163398692745	13	561
561	scarlatti_sonatas	K019	1741.1259598104884	1739	f	i	0.2489130434782603	13	562
562	scarlatti_sonatas	K020	1741.1259598104884	1739	E	I	0.26799019607843094	13	563
563	scarlatti_sonatas	K021	1741.1259598104884	1739	D	I	0.24251851851851808	13	564
564	scarlatti_sonatas	K022	1741.1259598104884	1739	c	i	0.25480769230769174	13	565
565	scarlatti_sonatas	K023	1741.1259598104884	1739	D	I	0.24726190476190538	13	566
566	scarlatti_sonatas	K025	1741.1259598104884	1739	f#	i	0.2730459770114941	13	567
567	scarlatti_sonatas	K027	1741.1259598104884	1739	b	i	0.2698175787728025	13	568
568	scarlatti_sonatas	K031	1741.1259598104884	1739	g	i	0.2613018597997144	13	569
569	scarlatti_sonatas	K032	1741.1259598104884	1739	d	i	0.23148148148148143	13	570
570	scarlatti_sonatas	K033	1741.1259598104884	1739	D	I	0.24300618921308595	13	571
571	scarlatti_sonatas	K034	1741.1259598104884	1739	d	i	0.25793650793650785	13	572
572	scarlatti_sonatas	K035	1741.1259598104884	1739	g	i	0.2478125	13	573
573	scarlatti_sonatas	K036	1741.1259598104884	1739	a	i	0.2558362573099424	13	574
574	scarlatti_sonatas	K037	1741.1259598104884	1739	c	i	0.22483974358974318	13	575
575	scarlatti_sonatas	K039	1741.1259598104884	1739	A	I	0.24054982817869375	13	576
576	scarlatti_sonatas	K040	1741.1259598104884	1739	c	i	0.2888888888888888	13	577
577	scarlatti_sonatas	K044	1741.1259598104884	1742	F	I	0.24283625730994185	13	578
578	scarlatti_sonatas	K046	1741.1259598104884	1742	E	I	0.24835648148148082	13	579
579	scarlatti_sonatas	K047	1741.1259598104884	1742	Bb	I	0.23433333333333323	13	580
580	scarlatti_sonatas	K048	1741.1259598104884	1742	c	i	0.2752688172043016	13	581
581	scarlatti_sonatas	K049	1741.1259598104884	1742	C	I	0.24272598870056405	13	582
582	scarlatti_sonatas	K050	1741.1259598104884	1742	f	i	0.2746470999301189	13	583
583	scarlatti_sonatas	K051	1741.1259598104884	1742	Eb	I	0.2625724637681153	13	584
584	scarlatti_sonatas	K052	1741.1259598104884	1742	d	i	0.2797241379310335	13	585
585	scarlatti_sonatas	K053	1741.1259598104884	1742	D	I	0.26200000000000023	13	586
586	scarlatti_sonatas	K054	1741.1259598104884	1742	a	i	0.24717348927875302	13	587
587	scarlatti_sonatas	K055	1741.1259598104884	1742	G	I	0.27510442773600663	13	588
588	scarlatti_sonatas	K056	1741.1259598104884	1742	c	i	0.2977586206896547	13	589
589	scarlatti_sonatas	K057	1741.1259598104884	1742	Bb	I	0.24615290519877617	13	590
590	scarlatti_sonatas	K059	1741.1259598104884	1742	F	I	0.27096774193548395	13	591
591	scarlatti_sonatas	K061	1741.1259598104884	1742	a	i	0.2887286324786318	13	592
592	scarlatti_sonatas	K062	1741.1259598104884	1742	A	I	0.28382936507936474	13	593
593	scarlatti_sonatas	K063	1741.1259598104884	1742	G	I	0.2574999999999999	13	594
594	scarlatti_sonatas	K064	1741.1259598104884	1742	d	i	0.2634751773049648	13	595
595	scarlatti_sonatas	K065	1741.1259598104884	1742	A	I	0.23063063063063055	13	596
596	scarlatti_sonatas	K066	1741.1259598104884	1742	Bb	I	0.24859375000000036	13	597
597	scarlatti_sonatas	K067	1741.1259598104884	1742	f#	i	0.21022727272727237	13	598
598	scarlatti_sonatas	K068	1741.1259598104884	1742	Eb	I	0.23697318007662851	13	599
599	scarlatti_sonatas	K069	1741.1259598104884	1742	f	i	0.2832893579595426	13	600
600	scarlatti_sonatas	K071	1741.1259598104884	1742	G	I	0.24293103448275902	13	601
601	scarlatti_sonatas	K072	1741.1259598104884	1742	C	I	0.21891891891891826	13	602
602	scarlatti_sonatas	K074	1741.1259598104884	1742	A	I	0.2326666666666668	13	603
603	scarlatti_sonatas	K075	1741.1259598104884	1742	G	I	0.2962962962962962	13	604
604	scarlatti_sonatas	K076	1741.1259598104884	1742	g	i	0.2645107794361523	13	605
605	scarlatti_sonatas	K087	1741.1259598104884	1742	b	i	0.26968253968253963	13	606
606	scarlatti_sonatas	K092	1741.1259598104884	1742	d	i	0.2777777777777779	13	607
607	scarlatti_sonatas	K094	1741.1259598104884	1746	F	I	0.25512820512820505	13	608
608	scarlatti_sonatas	K095	1741.1259598104884	1746	C	I	0.25579710144927537	13	609
609	scarlatti_sonatas	K096	1741.1259598104884	1746	D	I	0.2581299524564179	13	610
610	scarlatti_sonatas	K097	1741.1259598104884	1746	g	i	0.2739541160593796	13	611
611	scarlatti_sonatas	K098	1741.1259598104884	1749	e	i	0.26352015732546696	13	612
612	scarlatti_sonatas	K099	1741.1259598104884	1749	c	i	0.28068475452196356	13	613
613	scarlatti_sonatas	K100	1741.1259598104884	1749	C	I	0.28000000000000025	13	614
614	wf_bach_sonatas	F001_n08a	1760.0	1760	C	I	0.27083333333333287	14	615
615	wf_bach_sonatas	F001_n08b	1760.0	1760	C	I	0.2836111111111112	14	616
616	wf_bach_sonatas	F001_n08c	1760.0	1760	C	I	0.2536138079827401	14	617
617	wf_bach_sonatas	F002_n07a	1760.0	1760	C	I	0.3016801075268813	14	618
618	wf_bach_sonatas	F002_n07b	1760.0	1760	a	i	0.2799242424242425	14	619
619	wf_bach_sonatas	F002_n07c	1760.0	1760	C	I	0.27154882154882204	14	620
620	wf_bach_sonatas	F003_n04a	1760.0	1760	D	I	0.27854088050314374	14	621
621	wf_bach_sonatas	F003_n04b	1760.0	1760	b	i	0.29785590277777774	14	622
622	wf_bach_sonatas	F003_n04c	1760.0	1760	D	I	0.3140534979423865	14	623
623	jc_bach_sonatas	wa01op05no1a_Allegretto	1772.6041876384136	1765	Bb	I	0.22248995983935732	15	624
624	jc_bach_sonatas	wa01op05no1b_Tempo_di_Minuetto	1772.6041876384136	1765	Bb	I	0.24567567567567547	15	625
625	jc_bach_sonatas	wa02op05no2a_Allegro_di_molto	1772.6041876384136	1765	D	I	0.23355855855855812	15	626
626	jc_bach_sonatas	wa02op05no2b_Andante_di_molto	1772.6041876384136	1765	G	I	0.22833333333333353	15	627
627	jc_bach_sonatas	wa02op05no2c_Minuetto	1772.6041876384136	1765	D	I	0.22460317460317458	15	628
628	jc_bach_sonatas	wa02op05no2d_Minore	1772.6041876384136	1765	d	i	0.26851851851851855	15	629
629	jc_bach_sonatas	wa03op05no3a_Allegro	1772.6041876384136	1765	G	I	0.2746666666666671	15	630
630	jc_bach_sonatas	wa03op05no3b_Allegretto	1772.6041876384136	1765	G	I	0.26416666666666666	15	631
631	jc_bach_sonatas	wa04op05no4a_Allegro	1772.6041876384136	1765	Eb	I	0.256552706552706	15	632
632	jc_bach_sonatas	wa04op05no4b_Rondeaux	1772.6041876384136	1765	Eb	I	0.24412238325281818	15	633
633	jc_bach_sonatas	wa05op05no5a_Allegro_Assai	1772.6041876384136	1765	E	I	0.2471380471380479	15	634
634	jc_bach_sonatas	wa05op05no5b_Adagio	1772.6041876384136	1765	A	I	0.2587205387205387	15	635
635	jc_bach_sonatas	wa05op05no5c_Prestissimo	1772.6041876384136	1765	E	I	0.2542276422764229	15	636
636	jc_bach_sonatas	wa06op05no6a_Grave	1772.6041876384136	1765	c	i	0.2779891304347822	15	637
637	jc_bach_sonatas	wa06op05no6b_Allegro_Moderato	1772.6041876384136	1765	c	i	0.2504329004329001	15	638
638	jc_bach_sonatas	wa06op05no6c_Allegretto	1772.6041876384136	1765	c	i	0.27025089605734715	15	639
639	jc_bach_sonatas	wa07op17no1a_Minuetto_Con_Variatione	1772.6041876384136	1780	G	I	0.2744855967078187	15	640
640	jc_bach_sonatas	wa08op17no2a_Allegro	1772.6041876384136	1780	c	i	0.26474226804123724	15	641
641	jc_bach_sonatas	wa08op17no2b_Andante	1772.6041876384136	1780	Eb	I	0.26927639383155355	15	642
642	jc_bach_sonatas	wa08op17no2c_Prestissimo	1772.6041876384136	1780	c	i	0.2844187963726303	15	643
643	jc_bach_sonatas	wa09op17no3a_Allegro_Assai	1772.6041876384136	1780	Eb	I	0.2408058608058609	15	644
644	jc_bach_sonatas	wa09op17no3b_Allegro	1772.6041876384136	1780	Eb	I	0.24784511784511837	15	645
645	jc_bach_sonatas	wa10op17no4a_Allegro	1772.6041876384136	1780	G	I	0.2276505513146739	15	646
646	jc_bach_sonatas	wa10op17no4b_Presto_Assai	1772.6041876384136	1780	G	I	0.22020202020202073	15	647
647	jc_bach_sonatas	wa11op17no5a_Allegro	1772.6041876384136	1780	A	I	0.26320987654321	15	648
648	jc_bach_sonatas	wa11op17no5b_Presto	1772.6041876384136	1780	A	I	0.2564035087719296	15	649
649	jc_bach_sonatas	wa12op17no6a_Allegro	1772.6041876384136	1780	Bb	I	0.26694796061884674	15	650
650	jc_bach_sonatas	wa12op17no6b_Andante	1772.6041876384136	1780	Eb	I	0.24335585585585573	15	651
651	jc_bach_sonatas	wa12op17no6c_Prestissimo	1772.6041876384136	1780	Bb	I	0.2565768621236133	15	652
652	mozart_piano_sonatas	K279-1	1780.7395798599532	1775	C	I	0.2538666666666669	16	653
653	mozart_piano_sonatas	K279-2	1780.7395798599532	1775	F	I	0.29774774774774754	16	654
654	mozart_piano_sonatas	K279-3	1780.7395798599532	1775	C	I	0.2542194092827011	16	655
655	mozart_piano_sonatas	K280-1	1780.7395798599532	1775	F	I	0.2753086419753086	16	656
656	mozart_piano_sonatas	K280-2	1780.7395798599532	1775	f	i	0.3087037037037035	16	657
657	mozart_piano_sonatas	K280-3	1780.7395798599532	1775	F	I	0.26624561403508795	16	658
658	mozart_piano_sonatas	K281-1	1780.7395798599532	1775	Bb	I	0.2726299694189601	16	659
659	mozart_piano_sonatas	K281-2	1780.7395798599532	1775	Eb	I	0.2614255765199161	16	660
660	mozart_piano_sonatas	K281-3	1780.7395798599532	1775	Bb	I	0.27546296296296324	16	661
661	mozart_piano_sonatas	K282-1	1780.7395798599532	1775	Eb	I	0.29039351851851825	16	662
662	mozart_piano_sonatas	K282-2	1780.7395798599532	1775	Bb	I	0.26805555555555544	16	663
663	mozart_piano_sonatas	K282-3	1780.7395798599532	1775	Eb	I	0.2508169934640517	16	664
664	mozart_piano_sonatas	K283-1	1780.7395798599532	1775	G	I	0.2664814814814812	16	665
665	mozart_piano_sonatas	K283-2	1780.7395798599532	1775	C	I	0.2991452991452987	16	666
666	mozart_piano_sonatas	K283-3	1780.7395798599532	1775	G	I	0.27376654632972375	16	667
667	mozart_piano_sonatas	K284-1	1780.7395798599532	1775	D	I	0.27372047244094533	16	668
668	mozart_piano_sonatas	K284-2	1780.7395798599532	1775	A	I	0.28188405797101396	16	669
669	mozart_piano_sonatas	K284-3	1780.7395798599532	1775	D	I	0.26192252192252313	16	670
670	mozart_piano_sonatas	K309-1	1780.7395798599532	1777	C	I	0.26344086021505386	16	671
671	mozart_piano_sonatas	K309-2	1780.7395798599532	1777	F	I	0.2638537271448665	16	672
672	mozart_piano_sonatas	K309-3	1780.7395798599532	1777	C	I	0.26904761904761837	16	673
673	mozart_piano_sonatas	K310-1	1780.7395798599532	1777	a	i	0.2818922305764408	16	674
674	mozart_piano_sonatas	K310-2	1780.7395798599532	1777	F	I	0.26168597168597163	16	675
675	mozart_piano_sonatas	K310-3	1780.7395798599532	1777	a	i	0.2718253968253964	16	676
676	mozart_piano_sonatas	K311-1	1780.7395798599532	1778	D	I	0.2680803571428565	16	677
677	mozart_piano_sonatas	K311-2	1780.7395798599532	1778	G	I	0.257706093189964	16	678
678	mozart_piano_sonatas	K311-3	1780.7395798599532	1778	D	I	0.2607872747407629	16	679
679	mozart_piano_sonatas	K330-1	1780.7395798599532	1783	C	I	0.25526666666666653	16	680
680	mozart_piano_sonatas	K330-2	1780.7395798599532	1783	F	I	0.27317708333333296	16	681
681	mozart_piano_sonatas	K330-3	1780.7395798599532	1783	C	I	0.2599805068226122	16	682
682	mozart_piano_sonatas	K331-1	1780.7395798599532	1783	A	I	0.24169781931464274	16	683
683	mozart_piano_sonatas	K331-2	1780.7395798599532	1783	A	I	0.24888888888888913	16	684
684	mozart_piano_sonatas	K331-3	1780.7395798599532	1783	a	i	0.2265359477124183	16	685
685	mozart_piano_sonatas	K332-1	1780.7395798599532	1783	F	I	0.26969432314410546	16	686
686	mozart_piano_sonatas	K332-2	1780.7395798599532	1783	Bb	I	0.2649999999999996	16	687
687	mozart_piano_sonatas	K332-3	1780.7395798599532	1783	F	I	0.29083900226757453	16	688
688	mozart_piano_sonatas	K333-1	1780.7395798599532	1783	Bb	I	0.2858282828282834	16	689
689	mozart_piano_sonatas	K333-2	1780.7395798599532	1783	Eb	I	0.29391598915989176	16	690
690	mozart_piano_sonatas	K333-3	1780.7395798599532	1783	Bb	I	0.2697657657657652	16	691
691	mozart_piano_sonatas	K457-1	1780.7395798599532	1784	c	i	0.2975855855855849	16	692
692	mozart_piano_sonatas	K457-2	1780.7395798599532	1784	Eb	I	0.2583187134502928	16	693
693	mozart_piano_sonatas	K457-3	1780.7395798599532	1784	c	i	0.3318023660403607	16	694
694	mozart_piano_sonatas	K533-1	1780.7395798599532	1788	F	I	0.27581241283124214	16	695
695	mozart_piano_sonatas	K533-2	1780.7395798599532	1788	Bb	I	0.3142076502732247	16	696
696	mozart_piano_sonatas	K533-3	1780.7395798599532	1788	F	I	0.2913190730837799	16	697
697	mozart_piano_sonatas	K545-1	1780.7395798599532	1788	C	I	0.24383561643835586	16	698
698	mozart_piano_sonatas	K545-2	1780.7395798599532	1788	G	I	0.2668168168168168	16	699
699	mozart_piano_sonatas	K545-3	1780.7395798599532	1788	C	I	0.24523809523809545	16	700
700	mozart_piano_sonatas	K570-1	1780.7395798599532	1789	Bb	I	0.2829877724614565	16	701
701	mozart_piano_sonatas	K570-2	1780.7395798599532	1789	Eb	I	0.2756818181818189	16	702
702	mozart_piano_sonatas	K570-3	1780.7395798599532	1789	Bb	I	0.28149602618045805	16	703
703	mozart_piano_sonatas	K576-1	1780.7395798599532	1789	D	I	0.2643426985778707	16	704
704	mozart_piano_sonatas	K576-2	1780.7395798599532	1789	A	I	0.2878938640132667	16	705
705	mozart_piano_sonatas	K576-3	1780.7395798599532	1789	D	I	0.28104056437389774	16	706
706	pleyel_quartets	b307op2n1a	1783.0	1783	A	I	0.25694972539078914	17	707
707	pleyel_quartets	b307op2n1b	1783.0	1783	a	i	0.29497148781752225	17	708
708	pleyel_quartets	b307op2n1c	1783.0	1783	A	I	0.2521367521367518	17	709
709	pleyel_quartets	b309op2n3a	1783.0	1783	g	i	0.30408163265306154	17	710
710	pleyel_quartets	b309op2n3b	1783.0	1783	g	i	0.29770755885997624	17	711
711	pleyel_quartets	b309op2n3c	1783.0	1783	g	i	0.26621621621621616	17	712
712	beethoven_piano_sonatas	01-1	1803.6208098935329	1795	f	i	0.3209978070175437	18	713
713	beethoven_piano_sonatas	01-2	1803.6208098935329	1795	F	I	0.27568306010928967	18	714
714	beethoven_piano_sonatas	01-3	1803.6208098935329	1795	f	i	0.29010654490106524	18	715
715	beethoven_piano_sonatas	01-4	1803.6208098935329	1795	f	i	0.2888605442176871	18	716
716	beethoven_piano_sonatas	02-1	1803.6208098935329	1795	A	I	0.2968501984126978	18	717
717	beethoven_piano_sonatas	02-2	1803.6208098935329	1795	D	I	0.26616666666666683	18	718
718	beethoven_piano_sonatas	02-3	1803.6208098935329	1795	A	I	0.2881372549019604	18	719
719	beethoven_piano_sonatas	02-4	1803.6208098935329	1795	A	I	0.292566844919787	18	720
720	beethoven_piano_sonatas	03-1	1803.6208098935329	1795	C	I	0.2909061488673141	18	721
721	beethoven_piano_sonatas	03-2	1803.6208098935329	1795	E	I	0.30093495934959363	18	722
722	beethoven_piano_sonatas	03-3	1803.6208098935329	1795	C	I	0.2823529411764702	18	723
723	beethoven_piano_sonatas	03-4	1803.6208098935329	1795	C	I	0.278903719523048	18	724
724	beethoven_piano_sonatas	20-1	1803.6208098935329	1796	G	I	0.248770491803278	18	725
725	beethoven_piano_sonatas	20-2	1803.6208098935329	1796	G	I	0.2565740740740742	18	726
726	beethoven_piano_sonatas	05-1	1803.6208098935329	1797	c	i	0.2975508607198747	18	727
727	beethoven_piano_sonatas	05-2	1803.6208098935329	1797	Ab	I	0.2884187216553282	18	728
728	beethoven_piano_sonatas	05-3	1803.6208098935329	1797	c	i	0.3062875683060102	18	729
729	beethoven_piano_sonatas	06-1	1803.6208098935329	1797	F	I	0.2699464359291297	18	730
730	beethoven_piano_sonatas	06-2	1803.6208098935329	1797	f	i	0.3130463144161774	18	731
731	beethoven_piano_sonatas	06-3	1803.6208098935329	1797	F	I	0.2710222222222222	18	732
732	beethoven_piano_sonatas	19-1	1803.6208098935329	1797	g	i	0.2989393939393944	18	733
733	beethoven_piano_sonatas	19-2	1803.6208098935329	1797	G	I	0.273110435663627	18	734
734	beethoven_piano_sonatas	07-1	1803.6208098935329	1798	D	I	0.2760174418604656	18	735
735	beethoven_piano_sonatas	07-2	1803.6208098935329	1798	d	i	0.30587484035759865	18	736
736	beethoven_piano_sonatas	07-3	1803.6208098935329	1798	D	I	0.27583979328165376	18	737
737	beethoven_piano_sonatas	07-4	1803.6208098935329	1798	D	I	0.2775663716814157	18	738
738	beethoven_piano_sonatas	08-1	1803.6208098935329	1798	c	i	0.3141378499176667	18	739
739	beethoven_piano_sonatas	08-2	1803.6208098935329	1798	Ab	I	0.28931506849315025	18	740
740	beethoven_piano_sonatas	08-3	1803.6208098935329	1798	c	i	0.2956349206349194	18	741
741	beethoven_piano_sonatas	09-1	1803.6208098935329	1798	E	I	0.28943415637860054	18	742
742	beethoven_piano_sonatas	09-2	1803.6208098935329	1798	e	i	0.27627965043695385	18	743
743	beethoven_piano_sonatas	09-3	1803.6208098935329	1798	E	I	0.28212927756653966	18	744
744	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	G	I	0.2882634980195959	18	745
745	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	C	I	0.28764814814814815	18	746
746	beethoven_piano_sonatas	10-3	1803.6208098935329	1799	G	I	0.30782152230971177	18	747
747	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	G	I	0.2708974358974368	18	748
748	beethoven_piano_sonatas	16-2	1803.6208098935329	1802	C	I	0.2772193319761741	18	749
749	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	G	I	0.2710647307924991	18	750
750	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	d	i	0.27542732716385476	18	751
751	beethoven_piano_sonatas	17-2	1803.6208098935329	1802	Bb	I	0.3049784250269684	18	752
752	beethoven_piano_sonatas	17-3	1803.6208098935329	1802	d	i	0.28533556112503516	18	753
753	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Eb	I	0.2917874396135262	18	754
754	beethoven_piano_sonatas	18-2	1803.6208098935329	1802	Ab	I	0.29615009746588666	18	755
755	beethoven_piano_sonatas	18-3	1803.6208098935329	1802	Eb	I	0.2699820788530465	18	756
756	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Eb	I	0.27944611277944587	18	757
757	beethoven_piano_sonatas	21-1	1803.6208098935329	1804	C	I	0.27618653421633754	18	758
758	beethoven_piano_sonatas	21-2	1803.6208098935329	1804	F	I	0.3218253968253965	18	759
759	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	C	I	0.2728118908382068	18	760
760	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	f	i	0.3044402156676183	18	761
761	beethoven_piano_sonatas	23-2	1803.6208098935329	1805	Db	I	0.280927835051546	18	762
762	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	f	i	0.3052446906740524	18	763
763	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	F#	I	0.3097896440129447	18	764
764	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	F#	I	0.2839856050382377	18	765
765	beethoven_piano_sonatas	26-1	1803.6208098935329	1810	Eb	I	0.28456477732793545	18	766
766	beethoven_piano_sonatas	26-2	1803.6208098935329	1810	Eb	I	0.3577976190476186	18	767
767	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Eb	I	0.2551927437641732	18	768
768	beethoven_piano_sonatas	30-1	1803.6208098935329	1820	E	I	0.2742201834862382	18	769
769	beethoven_piano_sonatas	30-2	1803.6208098935329	1820	e	i	0.28424356559949737	18	770
770	beethoven_piano_sonatas	30-3	1803.6208098935329	1820	E	I	0.2893726905559864	18	771
771	beethoven_piano_sonatas	31-1	1803.6208098935329	1822	Ab	I	0.2887356321839075	18	772
772	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	f	i	0.27130801687763767	18	773
773	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Ab	I	0.29863287250384213	18	774
774	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	c	i	0.3086942192340636	18	775
775	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	C	I	0.28529276778444096	18	776
776	kozeluh_sonatas	09op08no1a	1806.0	1806	C	I	0.2539506172839502	19	777
777	kozeluh_sonatas	09op08no1b	1806.0	1806	C	I	0.256543209876543	19	778
778	kozeluh_sonatas	10op08no2a	1806.0	1806	F	I	0.25903225806451613	19	779
779	kozeluh_sonatas	10op08no2b	1806.0	1806	C	I	0.25639269406392673	19	780
780	kozeluh_sonatas	10op08no2c	1806.0	1806	F	I	0.24710470085470018	19	781
781	kozeluh_sonatas	11op10no1a	1806.0	1806	Eb	I	0.2883709981167599	19	782
782	kozeluh_sonatas	14op13no2a	1806.0	1806	G	I	0.2646686159844056	19	783
783	kozeluh_sonatas	14op13no2b	1806.0	1806	D	I	0.2541950113378682	19	784
784	kozeluh_sonatas	14op13no2c	1806.0	1806	G	I	0.265232974910394	19	785
785	kozeluh_sonatas	15op13no3a	1806.0	1806	e	i	0.28959854014598596	19	786
786	kozeluh_sonatas	15op13no3b	1806.0	1806	E	I	0.2933862433862428	19	787
787	kozeluh_sonatas	15op13no3c	1806.0	1806	e	i	0.269188337273444	19	788
788	kozeluh_sonatas	16op15no1a	1806.0	1806	g	i	0.3016339869281043	19	789
789	kozeluh_sonatas	16op15no1b	1806.0	1806	g	i	0.29272581934452546	19	790
790	kozeluh_sonatas	16op15no1c	1806.0	1806	G	I	0.2689745264532985	19	791
791	kozeluh_sonatas	17op15no2a	1806.0	1806	C	I	0.266894693200662	19	792
792	kozeluh_sonatas	17op15no2b	1806.0	1806	F	I	0.26708333333333323	19	793
793	kozeluh_sonatas	17op15no2c	1806.0	1806	C	I	0.2876041666666646	19	794
794	kozeluh_sonatas	19op17no1a	1806.0	1806	f	i	0.3063367079115109	19	795
795	kozeluh_sonatas	19op17no1b	1806.0	1806	f	i	0.3174183006535934	19	796
796	kozeluh_sonatas	19op17no1c	1806.0	1806	f	i	0.298788589292692	19	797
797	kozeluh_sonatas	20op17no2a	1806.0	1806	A	I	0.26787118977384283	19	798
798	kozeluh_sonatas	20op17no2b	1806.0	1806	E	I	0.30176736539252047	19	799
799	kozeluh_sonatas	20op17no2c	1806.0	1806	A	I	0.26015891032917143	19	800
800	kozeluh_sonatas	21op17no3a	1806.0	1806	Eb	I	0.2681563039723673	19	801
801	kozeluh_sonatas	21op17no3b	1806.0	1806	Eb	I	0.27886610984560867	19	802
802	kozeluh_sonatas	22op20no1a	1806.0	1806	F	I	0.2814489928525012	19	803
803	kozeluh_sonatas	22op20no1b	1806.0	1806	Bb	I	0.2722807017543863	19	804
804	kozeluh_sonatas	22op20no1c	1806.0	1806	F	I	0.2769287559985233	19	805
805	kozeluh_sonatas	23op20no2a	1806.0	1806	C	I	0.2661691542288556	19	806
806	kozeluh_sonatas	23op20no2b	1806.0	1806	F	I	0.3014161220043569	19	807
807	kozeluh_sonatas	23op20no2c	1806.0	1806	C	I	0.26163672654690673	19	808
808	kozeluh_sonatas	24op20no3a	1806.0	1806	d	i	0.28656798245613957	19	809
809	kozeluh_sonatas	24op20no3b	1806.0	1806	D	I	0.3088729016786571	19	810
810	kozeluh_sonatas	24op20no3c	1806.0	1806	d	i	0.2878646642499576	19	811
811	kozeluh_sonatas	25op26no1a	1806.0	1806	D	I	0.2542791056283731	19	812
812	kozeluh_sonatas	25op26no1b	1806.0	1806	A	I	0.28715079365079377	19	813
813	kozeluh_sonatas	25op26no1c	1806.0	1806	D	I	0.26933520599250915	19	814
814	kozeluh_sonatas	26op26no2a	1806.0	1806	a	i	0.28725925925925905	19	815
815	kozeluh_sonatas	26op26no2b	1806.0	1806	a	i	0.2912981455064186	19	816
816	kozeluh_sonatas	27op26no3a	1806.0	1806	Eb	I	0.27388888888888824	19	817
817	kozeluh_sonatas	27op26no3b	1806.0	1806	c	i	0.29506172839506173	19	818
818	kozeluh_sonatas	27op26no3c	1806.0	1806	Eb	I	0.2668255860150971	19	819
819	kozeluh_sonatas	28op30no1a	1806.0	1806	Bb	I	0.27445816186556915	19	820
820	kozeluh_sonatas	28op30no1b	1806.0	1806	Eb	I	0.30100000000000016	19	821
821	kozeluh_sonatas	28op30no1c	1806.0	1806	Bb	I	0.2652610441767071	19	822
822	kozeluh_sonatas	29op30no2a	1806.0	1806	G	I	0.2693803418803425	19	823
823	kozeluh_sonatas	29op30no2b	1806.0	1806	D	I	0.30056980056979987	19	824
824	kozeluh_sonatas	29op30no2c	1806.0	1806	G	I	0.26367313915857643	19	825
825	ABC	n01op18-1_01	1812.0509746203827	1799	F	I	0.298851203501094	20	826
826	ABC	n01op18-1_02	1812.0509746203827	1799	d	i	0.2986952089704386	20	827
827	ABC	n01op18-1_03	1812.0509746203827	1799	F	I	0.27081413210445476	20	828
828	ABC	n01op18-1_04	1812.0509746203827	1799	F	I	0.2863477297895902	20	829
829	ABC	n03op18-3_01	1812.0509746203827	1799	D	I	0.31290502793296127	20	830
830	ABC	n03op18-3_02	1812.0509746203827	1799	Bb	I	0.3034538263429001	20	831
831	ABC	n03op18-3_03	1812.0509746203827	1799	D	I	0.27141534391534344	20	832
832	ABC	n03op18-3_04	1812.0509746203827	1799	D	I	0.31197215777262244	20	833
