	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period	globalkey	localkey	ILC	OLC	ILD
3474	beethoven_piano_sonatas	30-3	18	771	1803.6208098935329	1820	Classical	E	I	0.8136942675159236	0.1464968152866242	0.36977468152866244
3475	beethoven_piano_sonatas	31-1	18	772	1803.6208098935329	1822	Early Romantic	Ab	I	0.06666666666666667	0.03333333333333333	0.04402390438247012
3476	beethoven_piano_sonatas	31-1	18	772	1803.6208098935329	1822	Early Romantic	Ab	V	0.23809523809523808	0.20238095238095238	0.36563214285714285
3477	beethoven_piano_sonatas	31-1	18	772	1803.6208098935329	1822	Early Romantic	Ab	I	0.9321266968325792	1.6787330316742082	0.3332772908366534
3478	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	i	2.8125	0.0	0.04930520833333333
3479	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	III	0.1111111111111111	0.0	0.1925888888888889
3480	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	i	1.565217391304348	0.08695652173913043	0.08055416666666666
3481	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	VI	0.0	0.6923076923076923	0.12444333333333334
3482	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	bII	0.0	0.8666666666666667	0.32444
3483	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	vii	1.2	1.0	0.36
3484	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	VI	0.0	0.9411764705882353	0.18888666666666667
3485	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	i	2.8214285714285716	0.0	0.09027708333333334
3486	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	III	0.1111111111111111	0.0	0.1925888888888889
3487	beethoven_piano_sonatas	31-2	18	773	1803.6208098935329	1822	Early Romantic	f	i	1.5172413793103448	0.06896551724137931	0.09305416666666666
3488	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	I	1.9019607843137254	1.0196078431372548	0.04444174528301886
3489	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	bIII	0.2	0.0	0.38222
3490	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	i	1.4523809523809523	0.0	0.4007928571428572
3491	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	I	0.7938144329896907	0.17525773195876287	0.16465919811320756
3492	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	IV	0.125	0.25	0.3166625
3493	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	I	0.5151515151515151	0.13636363636363635	0.05518844339622641
3494	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	vii	0.9047619047619048	0.0	0.07142857142857142
3495	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	II	0.2857142857142857	0.6428571428571429	0.3238071428571429
3496	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	vii	2.0	0.22727272727272727	0.2135392857142857
3497	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	iii	1.9473684210526316	0.3684210526315789	0.371921052631579
3498	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	vii	1.44	0.08	0.08154642857142858
3499	beethoven_piano_sonatas	31-3	18	774	1803.6208098935329	1822	Early Romantic	Ab	I	0.6017699115044248	0.37168141592920356	0.10433915094339623
3500	beethoven_piano_sonatas	32-1	18	775	1803.6208098935329	1822	Early Romantic	c	i	1.653225806451613	0.08870967741935484	0.11693556581986143
3501	beethoven_piano_sonatas	32-1	18	775	1803.6208098935329	1822	Early Romantic	c	VI	0.48201438848920863	0.5323741007194245	0.3533762589928058
3502	beethoven_piano_sonatas	32-1	18	775	1803.6208098935329	1822	Early Romantic	c	i	1.883495145631068	0.4854368932038835	0.2792976905311778
3503	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.45588235294117646	0.014705882352941176	0.03437987117552335
3504	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	vi	1.75	0.0	0.05454545454545454
3505	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.5692307692307692	0.36923076923076925	0.03896924315619968
3506	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	vi	1.64	0.6	0.05512797202797203
3507	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.3709677419354839	0.5161290322580645	0.03725169082125604
3508	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	vi	1.625	0.375	0.04428881118881119
3509	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.42105263157894735	0.5413533834586466	0.07868953301127214
3510	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	vi	1.4	0.0	0.05314685314685315
3511	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.15	0.0	0.01073526570048309
3512	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	vi	2.09375	0.0	0.07972027972027972
3513	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.26785714285714285	0.7321428571428571	0.028958454106280195
3514	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	bIII	1.0	0.5294117647058824	0.3367512820512821
3515	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	1.4	0.0	0.004508856682769726
3516	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	bIII	0.6	0.4	0.04615384615384615
3517	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.3333333333333333	0.3137254901960784	0.029280676328502415
3518	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	vi	1.76	0.44	0.056993006993006995
3519	beethoven_piano_sonatas	32-2	18	776	1803.6208098935329	1822	Early Romantic	C	I	0.453416149068323	0.2981366459627329	0.09062206119162641
3520	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	I	0.0	0.0	0.028813559322033902
3521	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	V	0.0	0.0	0.013513513513513514
3522	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	I	0.15	0.0	0.052541525423728815
3523	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	V	0.1	0.2	0.13693513513513514
3524	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	v	0.6	1.2	0.06956521739130435
3525	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	ii	1.0	0.0	0.3333333333333333
3526	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	v	2.6666666666666665	0.2	0.2608695652173913
3527	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	V	0.024390243902439025	0.14634146341463414	0.16035945945945945
3528	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	vi	1.3714285714285714	0.3142857142857143	0.3485714285714286
3529	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	I	0.19230769230769232	0.19230769230769232	0.14632627118644068
3530	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	i	0.6	1.2	0.08421052631578947
3531	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	v	1.0	0.0	0.043478260869565216
3532	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	i	2.642857142857143	0.21428571428571427	0.30526315789473685
3533	kozeluh_sonatas	09op08no1a	19	777	1806.0	1806	Classical	C	I	0.02857142857142857	0.22857142857142856	0.08700508474576271
3534	kozeluh_sonatas	09op08no1b	19	778	1806.0	1806	Classical	C	I	0.0	0.046511627906976744	0.10925925925925926
3535	kozeluh_sonatas	09op08no1b	19	778	1806.0	1806	Classical	C	V	0.26666666666666666	0.4	0.2
3536	kozeluh_sonatas	09op08no1b	19	778	1806.0	1806	Classical	C	I	0.0	0.0	0.05
3537	kozeluh_sonatas	09op08no1b	19	778	1806.0	1806	Classical	C	vi	1.6153846153846154	0.0	0.3666615384615385
3538	kozeluh_sonatas	09op08no1b	19	778	1806.0	1806	Classical	C	I	0.0	0.043478260869565216	0.12222222222222222
3539	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	I	0.48148148148148145	0.1111111111111111	0.06261216216216217
3540	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	V	0.35	0.05	0.13939191919191918
3541	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	v	2.3846153846153846	0.0	0.3128153846153846
3542	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	V	0.21818181818181817	0.0	0.17171616161616163
3543	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	I	0.0	0.0	0.014864864864864866
3544	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	IV	0.0	0.0	0.16666666666666666
3545	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	V	0.0	0.0	0.012121212121212121
3546	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	vi	1.3333333333333333	0.0	0.30952380952380953
3547	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	IV	0.0	0.0	0.16666666666666666
3548	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	ii	1.0	0.0	0.3333333333333333
3549	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	I	0.4	0.05333333333333334	0.1779256756756757
3550	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	i	2.3846153846153846	0.0	0.3128153846153846
3551	kozeluh_sonatas	10op08no2a	19	779	1806.0	1806	Classical	F	I	0.20512820512820512	0.0	0.08198175675675676
3552	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	I	0.18604651162790697	0.18604651162790697	0.1042648
3553	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	V	0.12121212121212122	0.21212121212121213	0.23333250000000003
3554	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	iii	1.5	0.0	0.4
3555	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	vi	1.5	0.0	0.4
3556	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	II	0.0	0.0	0.4
3557	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	V	0.0	0.0	0.02
3558	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	I	0.0	0.0	0.0186664
3559	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	V	0.0	0.8	0.025
3560	kozeluh_sonatas	10op08no2b	19	780	1806.0	1806	Classical	C	I	0.25	0.15789473684210525	0.197596
3561	kozeluh_sonatas	10op08no2c	19	781	1806.0	1806	Classical	F	I	0.06896551724137931	0.13184584178498987	0.28976186612576066
3562	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	I	0.0	0.15151515151515152	0.05116069651741294
3563	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	V	0.16279069767441862	0.32558139534883723	0.11666484375
3564	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	v	1.894736842105263	0.5789473684210527	0.4543842105263158
3565	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	V	0.2235294117647059	0.10588235294117647	0.24203046875
3566	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	ii	1.5	0.875	0.075415
3567	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	vi	2.15625	1.34375	0.15222
3568	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	ii	1.7894736842105263	1.736842105263158	0.1483325
3569	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	iii	2.0	1.1428571428571428	0.41904285714285716
3570	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	vi	1.625	0.3333333333333333	0.13510933333333333
3571	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	ii	0.75	0.0	0.045
3572	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	vi	1.4210526315789473	0.0	0.09599866666666668
3573	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	IV	0.0	0.0	0.283325
3574	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	ii	0.75	0.0	0.0283325
3575	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	I	0.07894736842105263	0.02631578947368421	0.05638457711442786
3576	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	ii	1.8	1.0	0.034999999999999996
3577	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	I	0.07692307692307693	0.5897435897435898	0.0692363184079602
3578	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	i	1.894736842105263	0.5789473684210527	0.4543842105263158
3579	kozeluh_sonatas	11op10no1a	19	782	1806.0	1806	Classical	Eb	I	0.27472527472527475	0.1978021978021978	0.1673129353233831
3580	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	I	0.1875	0.0	0.09026371681415929
3581	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	V	0.17857142857142858	0.0	0.30118928571428577
3582	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	ii	1.75	0.75	0.3166583333333333
3583	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	v	1.5	2.0	0.4
3584	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	IV	0.29411764705882354	0.35294117647058826	0.38038823529411764
3585	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	vi	1.7692307692307692	0.46153846153846156	0.24615384615384617
3586	kozeluh_sonatas	14op13no2a	19	783	1806.0	1806	Classical	G	I	0.3333333333333333	0.024691358024691357	0.2334796460176991
3587	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	I	0.15789473684210525	0.05263157894736842	0.08684210526315789
3588	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	V	0.21052631578947367	0.10526315789473684	0.1462671641791045
3589	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	vii	0.6	0.0	0.2
3590	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	V	0.13793103448275862	0.034482758620689655	0.1343268656716418
3591	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	I	0.20930232558139536	0.11627906976744186	0.15877105263157895
3592	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	iii	0.6	0.0	0.2
3593	kozeluh_sonatas	14op13no2b	19	784	1806.0	1806	Classical	D	I	0.07142857142857142	0.0	0.05789342105263157
3594	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	I	0.0	0.16666666666666666	0.0725
3595	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	vi	1.0	0.0	0.0483325
3596	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	V	0.1875	0.1875	0.316665625
3597	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	ii	1.0	0.0	0.1696909090909091
3598	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	I	0.058823529411764705	0.08823529411764706	0.13166625
3599	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	vi	1.2	0.0	0.045
3600	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	iii	0.6	0.0	0.2
3601	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	vi	1.3333333333333333	0.16666666666666666	0.12
3602	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	IV	0.0	0.14285714285714285	0.3587285714285714
3603	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	ii	0.6	0.0	0.1515090909090909
3604	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	vi	1.6363636363636365	0.0	0.0833325
3605	kozeluh_sonatas	14op13no2c	19	785	1806.0	1806	Classical	G	I	0.32142857142857145	0.10714285714285714	0.1108325
3606	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	i	1.0	0.2727272727272727	0.019560479041916167
3607	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	III	0.0	0.0	0.010498425196850392
3608	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	i	1.5238095238095237	0.0	0.039919760479041916
3609	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	III	0.39285714285714285	0.16964285714285715	0.2954047244094488
3610	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	VI	0.0	0.0	0.02598813559322034
3611	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	i	1.0	0.16666666666666666	0.011576646706586827
3612	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	III	0.0	0.0	0.01364803149606299
3613	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	i	1.5833333333333333	2.5	0.032335329341317366
3614	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	vii	2.0	5.5	0.3
3615	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	VI	0.0	2.0	0.010169491525423728
3616	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	vii	1.5	5.5	0.13333333333333333
3617	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	VI	0.037037037037037035	0.2222222222222222	0.27457118644067796
3618	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	bII	0.0	0.0	0.34666
3619	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	III	0.0	0.0	0.013648031496062992
3620	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	iv	1.0	0.0	0.1111111111111111
3621	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	i	2.2666666666666666	1.0	0.03193592814371258
3622	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	iv	1.0	0.0	0.17036666666666667
3623	kozeluh_sonatas	15op13no3a	19	786	1806.0	1806	Classical	e	i	1.6176470588235294	0.39215686274509803	0.20937904191616769
3624	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	I	0.125	0.5625	0.08188897637795275
3625	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	V	0.28205128205128205	0.1794871794871795	0.37243589743589745
3626	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	ii	1.2	1.0	0.37
3627	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	vi	1.5	0.0	0.0625
3628	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	iii	2.0	2.0	0.5333333333333333
3629	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	I	0.21052631578947367	0.631578947368421	0.048293700787401576
3630	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	vi	1.0714285714285714	0.07142857142857142	0.34166250000000004
3631	kozeluh_sonatas	15op13no3b	19	787	1806.0	1806	Classical	E	I	0.3157894736842105	0.19736842105263158	0.22821496062992125
3632	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	i	0.6	0.2857142857142857	0.06753725490196079
3633	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	III	0.2748091603053435	0.1984732824427481	0.30686641221374045
3634	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	i	1.5	3.75	0.00784313725490196
3635	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	iv	1.875	0.625	0.25
3636	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	vii	0.8604651162790697	0.2558139534883721	0.2790674418604651
3637	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	bII	0.08	0.0	0.263996
3638	kozeluh_sonatas	15op13no3c	19	788	1806.0	1806	Classical	e	i	1.3245614035087718	0.7894736842105263	0.26491895424836603
3639	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	i	1.3	0.3	0.12461162790697675
3640	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	iv	1.2857142857142858	0.0	0.21428571428571427
3641	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	i	1.8571428571428572	0.07142857142857142	0.057363953488372095
3642	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	VI	0.0	0.36363636363636365	0.40454545454545454
3643	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	iv	1.2857142857142858	0.0	0.21428571428571427
3644	kozeluh_sonatas	16op15no1a	19	789	1806.0	1806	Classical	g	i	2.0476190476190474	0.23809523809523808	0.20697441860465118
3645	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	i	0.9787234042553191	0.06382978723404255	0.06043021582733814
3646	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	VI	0.1	0.0	0.0489578125
3647	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	III	0.3707865168539326	0.20224719101123595	0.3217179775280899
3648	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	VI	0.2	0.16	0.27525625
3649	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	iv	1.028169014084507	0.4225352112676056	0.33916124999999997
3650	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	vii	0.9230769230769231	0.0	0.4282
3651	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	i	1.21875	0.203125	0.08105359712230216
3652	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	VI	0.25	0.0	0.023957812499999998
3653	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	iv	1.2	0.0	0.021666249999999998
3654	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	i	1.5289256198347108	0.7272727272727273	0.15509388489208634
3655	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	iv	1.5	0.0	0.0225
3656	kozeluh_sonatas	16op15no1b	19	790	1806.0	1806	Classical	g	i	1.391304347826087	0.043478260869565216	0.06522697841726618
3657	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	I	0.0	0.15	0.0176341935483871
3658	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	V	0.0	0.0	0.024691358024691357
3659	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	I	0.10204081632653061	0.061224489795918366	0.046235806451612904
3660	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	V	0.09523809523809523	0.2222222222222222	0.23456666666666667
3661	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	I	0.030303030303030304	0.21212121212121213	0.03311806451612903
3662	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	V	0.0	0.0	0.024691358024691357
3663	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	I	0.10416666666666667	0.0625	0.04559064516129033
3664	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	i	1.5833333333333333	1.0	0.07878545454545453
3665	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	bIII	0.1038961038961039	0.0	0.2675272727272728
3666	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	i	1.7209302325581395	0.11627906976744186	0.26302545454545456
3667	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	I	0.09090909090909091	0.5	0.02150516129032258
3668	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	V	0.0	0.0	0.024691358024691357
3669	kozeluh_sonatas	16op15no1c	19	791	1806.0	1806	Classical	G	I	0.18840579710144928	0.2028985507246377	0.14214870967741935
3670	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	I	0.2	0.12	0.06824549763033176
3671	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	V	0.43333333333333335	0.03333333333333333	0.15775954198473283
3672	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	v	1.4642857142857142	0.9642857142857143	0.23703555555555558
3673	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	V	0.16901408450704225	0.09859154929577464	0.1506351145038168
3674	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	v	1.5	0.0	0.038517777777777776
3675	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	i	2.0	1.3333333333333333	0.05111
3676	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	bIII	0.2	0.4	0.25333
3677	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	iv	1.2352941176470589	0.0	0.27058823529411763
3678	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	v	1.5384615384615385	0.0	0.09777777777777778
3679	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	#v	1.5	2.5	0.4
3680	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	iii	1.0	0.3023255813953488	0.32403023255813956
3681	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	vi	1.25	0.0	0.3666625
3682	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	I	0.49473684210526314	0.08421052631578947	0.15900331753554503
3683	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	i	1.5185185185185186	1.1111111111111112	0.33777666666666667
3684	kozeluh_sonatas	17op15no2a	19	792	1806.0	1806	Classical	C	I	0.24242424242424243	0.030303030303030304	0.08941516587677727
3685	kozeluh_sonatas	17op15no2b	19	793	1806.0	1806	Classical	F	I	0.19230769230769232	0.21153846153846154	0.17517659574468084
3686	kozeluh_sonatas	17op15no2b	19	793	1806.0	1806	Classical	F	V	0.23529411764705882	0.38235294117647056	0.35293823529411766
3687	kozeluh_sonatas	17op15no2b	19	793	1806.0	1806	Classical	F	ii	1.25	0.0	0.4444416666666667
3688	kozeluh_sonatas	17op15no2b	19	793	1806.0	1806	Classical	F	I	0.3333333333333333	0.3333333333333333	0.15957340425531916
3689	kozeluh_sonatas	17op15no2c	19	794	1806.0	1806	Classical	C	I	0.07692307692307693	0.9615384615384616	0.060752419354838716
3690	kozeluh_sonatas	17op15no2c	19	794	1806.0	1806	Classical	C	V	0.0	0.0	0.02172247191011236
3691	kozeluh_sonatas	17op15no2c	19	794	1806.0	1806	Classical	C	I	0.0	3.6666666666666665	0.007526612903225807
