	corpus	piece	localkey_mode	corpus_year	piece_year	period	globalkey	r_ilc_olc	r_ilc_ild	corpus_id	piece_id
1036	frescobaldi_fiori_musicali	12.10_Kyrie,_Tema_D,_alio_modo_II	minor	1635.0	1635	Renaissance	d	-0.13674085322912188	0.4827882536653707	13	640
1037	frescobaldi_fiori_musicali	12.11_Kyrie_ultimo	minor	1635.0	1635	Renaissance	d	-0.1244270405283118	0.14092760869634294	13	641
1038	frescobaldi_fiori_musicali	12.12_Kyrie,_Tema_D,_alio_modo_III	minor	1635.0	1635	Renaissance	d	-0.08345222152874915	0.3745255768399451	13	642
1039	frescobaldi_fiori_musicali	12.13_Kyrie,_Tema_D,_alio_modo_IV	minor	1635.0	1635	Renaissance	d	-0.18047165809741772	0.10997588009798659	13	643
1040	frescobaldi_fiori_musicali	12.14_Canzon_dopo_l’Epistola	minor	1635.0	1635	Renaissance	d	-0.10047410287333461	0.3293206717937545	13	644
1041	frescobaldi_fiori_musicali	12.15_Recercar_dopo_il_Credo	minor	1635.0	1635	Renaissance	g	0.0070013722065208365	0.22651732497207752	13	645
1042	frescobaldi_fiori_musicali	12.16_Toccata_cromaticha_per_l’elevatione	minor	1635.0	1635	Renaissance	a	0.05646607914999926	0.25544252285137375	13	646
1043	frescobaldi_fiori_musicali	12.17_Canzon_post_il_Comune	major	1635.0	1635	Renaissance	C	0.04503207979669561	0.28853525850925094	13	647
1044	frescobaldi_fiori_musicali	12.18_Toccata_avanti_la_Messa_delli_Apostoli	minor	1635.0	1635	Renaissance	d	-0.07808943173884274	0.2245622517898321	13	648
1045	frescobaldi_fiori_musicali	12.19_Kyrie,_Tema_E_1	minor	1635.0	1635	Renaissance	d	-0.1962881953227772	0.2147500243472158	13	649
1046	frescobaldi_fiori_musicali	12.20_Kyrie,_Tema_E_2	minor	1635.0	1635	Renaissance	d	-0.13587945842853527	0.33922116786466805	13	650
1047	frescobaldi_fiori_musicali	12.21_Kyrie,_Tema_E_3	minor	1635.0	1635	Renaissance	d	-0.263666063739258	0.5745005367460267	13	651
1048	frescobaldi_fiori_musicali	12.22_Christe,_Tema_F_1	minor	1635.0	1635	Renaissance	d	-0.11616917255955381	0.40184942588923445	13	652
1049	frescobaldi_fiori_musicali	12.23_Christe,_Tema_F_2	minor	1635.0	1635	Renaissance	d	-0.1532128532589739	0.20401912721222953	13	653
1050	frescobaldi_fiori_musicali	12.24_Kyrie,_Tema_G_1	minor	1635.0	1635	Renaissance	d	-0.1271213061924059	0.5035772537896807	13	654
1051	frescobaldi_fiori_musicali	12.25_Kyrie,_Tema_G_2	minor	1635.0	1635	Renaissance	d	-0.1239119754843002	0.1572798688389059	13	655
1052	frescobaldi_fiori_musicali	12.26_Kyrie,_Tema_H	minor	1635.0	1635	Renaissance	d	0.0856583472052173	0.5033720792567464	13	656
1053	frescobaldi_fiori_musicali	12.27_Canzon_dopo_l'Epistola	major	1635.0	1635	Renaissance	C	-0.04140210576947888	0.3094983668735672	13	657
1054	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	minor	1635.0	1635	Renaissance	d	-0.15043991085963787	0.10587512723648825	13	658
1055	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	minor	1635.0	1635	Renaissance	d	-0.07518395946662558	0.26169334388524174	13	659
1056	frescobaldi_fiori_musicali	12.30_Alto_recercar	minor	1635.0	1635	Renaissance	g	0.21514010768753772	0.40481207743999637	13	660
1057	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	major	1635.0	1635	Renaissance	C	0.4907374664391971	0.166996959992663	13	661
1058	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	minor	1635.0	1635	Renaissance	C	-0.07569208016852699	0.21900809484647515	13	661
1059	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	minor	1635.0	1635	Renaissance	d	-0.08173851081872215	0.24041542789697073	13	662
1060	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	minor	1635.0	1635	Renaissance	d	-0.04065712546850888	0.2433626280048122	13	663
1061	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	minor	1635.0	1635	Renaissance	d	-0.12769261052336237	0.370702922907937	13	664
1062	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	minor	1635.0	1635	Renaissance	d	-0.13496102465141405	0.18076883913165812	13	665
1063	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	minor	1635.0	1635	Renaissance	d	-0.07701380596218899	0.27797316298028135	13	666
1064	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	minor	1635.0	1635	Renaissance	d	-0.13571755183585352	-0.01125801543457757	13	667
1065	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	minor	1635.0	1635	Renaissance	d	0.27454918379886456	0.10761847415206657	13	668
1066	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	minor	1635.0	1635	Renaissance	g	-0.23829151841232427	0.039112878154859816	13	669
1067	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	minor	1635.0	1635	Renaissance	g	-0.11579082854631775	-0.11502628109703064	13	670
1068	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	minor	1635.0	1635	Renaissance	a	-0.1334301247878437	0.18438786885373043	13	671
1069	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	minor	1635.0	1635	Renaissance	a	0.048224014690946504	0.2289285764841747	13	672
1070	frescobaldi_fiori_musicali	12.46_Bergamasca	major	1635.0	1635	Renaissance	G	-0.1427878825495927	0.26727150309677467	13	673
1071	frescobaldi_fiori_musicali	12.47_Capriccio_sopra_la_Girolmeta	major	1635.0	1635	Renaissance	G	-0.055856236570771246	0.3623883377551672	13	674
1072	grieg_lyric_pieces	op12n01	major	1890.3354624738975	1867	Early Romantic	Eb	-0.21449846044243362	0.7596581514265178	14	675
1073	grieg_lyric_pieces	op12n01	minor	1890.3354624738975	1867	Early Romantic	Eb	0.0	0.2533201985524496	14	675
1074	grieg_lyric_pieces	op12n02	major	1890.3354624738975	1867	Early Romantic	a	-0.0349128409714811	0.6066822977215902	14	676
1075	grieg_lyric_pieces	op12n02	minor	1890.3354624738975	1867	Early Romantic	a	-0.5087055749715826	0.5860325661838206	14	676
1076	grieg_lyric_pieces	op12n03	major	1890.3354624738975	1867	Early Romantic	E	0.0	0.05031021780500083	14	677
1077	grieg_lyric_pieces	op12n03	minor	1890.3354624738975	1867	Early Romantic	E	0.0	0.0	14	677
1078	grieg_lyric_pieces	op12n04	minor	1890.3354624738975	1867	Early Romantic	e	0.10097251974097185	0.6241425500633496	14	678
1079	grieg_lyric_pieces	op12n05	major	1890.3354624738975	1867	Early Romantic	f#	0.0	0.3823597432195964	14	679
1080	grieg_lyric_pieces	op12n05	minor	1890.3354624738975	1867	Early Romantic	f#	-0.08040844011283459	0.7015318846625189	14	679
1081	grieg_lyric_pieces	op12n06	major	1890.3354624738975	1867	Early Romantic	D	0.0	0.0	14	680
1082	grieg_lyric_pieces	op12n06	minor	1890.3354624738975	1867	Early Romantic	D	0.0	0.20235568416539906	14	680
1083	grieg_lyric_pieces	op12n07	major	1890.3354624738975	1867	Early Romantic	e	-0.2253744679276045	0.5099862535755048	14	681
1084	grieg_lyric_pieces	op12n07	minor	1890.3354624738975	1867	Early Romantic	e	-0.19071236408093045	0.7572821501730254	14	681
1085	grieg_lyric_pieces	op12n08	major	1890.3354624738975	1867	Early Romantic	Eb	0.0	0.4742280736421863	14	682
1086	grieg_lyric_pieces	op12n08	minor	1890.3354624738975	1867	Early Romantic	Eb	0.0	-0.21821789023599233	14	682
1087	grieg_lyric_pieces	op38n01	major	1890.3354624738975	1883	Late Romantic	G	0.0	0.45773068775829256	14	683
1088	grieg_lyric_pieces	op38n01	minor	1890.3354624738975	1883	Late Romantic	G	0.1813437224591597	0.6508738312176243	14	683
1089	grieg_lyric_pieces	op38n02	major	1890.3354624738975	1883	Late Romantic	e	-0.10482848367219183	-0.042505509237203414	14	684
1090	grieg_lyric_pieces	op38n02	minor	1890.3354624738975	1883	Late Romantic	e	-0.224960066339787	0.16131771646852894	14	684
1091	grieg_lyric_pieces	op38n03	major	1890.3354624738975	1883	Late Romantic	C	-0.2589767490494734	0.5786500333045741	14	685
1092	grieg_lyric_pieces	op38n03	minor	1890.3354624738975	1883	Late Romantic	C	0.20144543170677381	0.5611809546843972	14	685
1093	grieg_lyric_pieces	op38n04	major	1890.3354624738975	1883	Late Romantic	g	0.0	0.0	14	686
1094	grieg_lyric_pieces	op38n04	minor	1890.3354624738975	1883	Late Romantic	g	-0.2716271178888358	0.4744908196732137	14	686
1095	grieg_lyric_pieces	op38n05	major	1890.3354624738975	1883	Late Romantic	G	0.0	0.28606435246837725	14	687
1096	grieg_lyric_pieces	op38n06	minor	1890.3354624738975	1883	Late Romantic	a	-0.09509805734617172	0.45331526403300926	14	688
1097	grieg_lyric_pieces	op38n07	minor	1890.3354624738975	1883	Late Romantic	e	-0.08061418299492237	0.3700844521705274	14	689
1098	grieg_lyric_pieces	op38n08	major	1890.3354624738975	1878	Late Romantic	bb	0.0	0.5369608197598361	14	690
1099	grieg_lyric_pieces	op38n08	minor	1890.3354624738975	1878	Late Romantic	bb	-0.32895751158960324	0.6823473767600745	14	690
1100	grieg_lyric_pieces	op43n01	major	1890.3354624738975	1886	Late Romantic	A	-0.06830189391177371	0.694721148169373	14	691
1101	grieg_lyric_pieces	op43n02	major	1890.3354624738975	1886	Late Romantic	b	0.0	0.0	14	692
1102	grieg_lyric_pieces	op43n02	minor	1890.3354624738975	1886	Late Romantic	b	0.43901388580562395	0.5830974098788713	14	692
1103	grieg_lyric_pieces	op43n03	major	1890.3354624738975	1886	Late Romantic	F#	-0.040637551117081484	0.10647728708048991	14	693
1104	grieg_lyric_pieces	op43n04	minor	1890.3354624738975	1886	Late Romantic	d	0.025115222240700927	0.16687880402889296	14	694
1105	grieg_lyric_pieces	op43n05	major	1890.3354624738975	1886	Late Romantic	F	0.0	0.368909799513339	14	695
1106	grieg_lyric_pieces	op43n06	major	1890.3354624738975	1886	Late Romantic	F#	0.24309923154545993	0.3565877864111722	14	696
1107	grieg_lyric_pieces	op47n01	minor	1890.3354624738975	1888	Late Romantic	e	0.16792529066804152	0.34509525487629716	14	697
1108	grieg_lyric_pieces	op47n02	major	1890.3354624738975	1888	Late Romantic	F	-0.1921007399204541	0.35379408775727283	14	698
1109	grieg_lyric_pieces	op47n03	minor	1890.3354624738975	1888	Late Romantic	a	0.6563819606363099	0.3573487601295671	14	699
1110	grieg_lyric_pieces	op47n04	major	1890.3354624738975	1888	Late Romantic	D	0.0	0.0	14	700
1111	grieg_lyric_pieces	op47n05	minor	1890.3354624738975	1888	Late Romantic	g	-0.058238552588261085	0.3308687474229212	14	701
1112	grieg_lyric_pieces	op47n06	major	1890.3354624738975	1888	Late Romantic	G	-0.16370910181401158	0.23929541974589535	14	702
1113	grieg_lyric_pieces	op47n07	minor	1890.3354624738975	1888	Late Romantic	b	0.13451293134795744	0.3033456670372359	14	703
1114	grieg_lyric_pieces	op54n01	minor	1890.3354624738975	1891	Late Romantic	g	0.16570311988965097	0.15586773869023138	14	704
1115	grieg_lyric_pieces	op54n02	major	1890.3354624738975	1891	Late Romantic	C	0.5456098887832852	0.08087678631534245	14	705
1116	grieg_lyric_pieces	op54n03	major	1890.3354624738975	1891	Late Romantic	d	0.605871843638661	0.2581560512024486	14	706
1117	grieg_lyric_pieces	op54n03	minor	1890.3354624738975	1891	Late Romantic	d	0.11377197598274932	0.17142284777325364	14	706
1118	grieg_lyric_pieces	op54n04	major	1890.3354624738975	1891	Late Romantic	C	-0.18921266730348257	0.2687260527435354	14	707
1119	grieg_lyric_pieces	op54n05	major	1890.3354624738975	1891	Late Romantic	e	0.49405712234932536	0.04083614531187867	14	708
1120	grieg_lyric_pieces	op54n05	minor	1890.3354624738975	1891	Late Romantic	e	0.48168598112253314	0.5669568277031506	14	708
1121	grieg_lyric_pieces	op54n06	major	1890.3354624738975	1891	Late Romantic	C	0.7085880719903866	0.5602834830619432	14	709
1122	grieg_lyric_pieces	op57n01	major	1890.3354624738975	1893	Late Romantic	d	0.4470462226382386	0.3436698024525965	14	710
1123	grieg_lyric_pieces	op57n01	minor	1890.3354624738975	1893	Late Romantic	d	0.6291970146703315	0.1726771433765955	14	710
1124	grieg_lyric_pieces	op57n02	major	1890.3354624738975	1893	Late Romantic	A	0.36673307860076537	0.06291296170442215	14	711
1125	grieg_lyric_pieces	op57n03	minor	1890.3354624738975	1893	Late Romantic	a	0.45348296249896275	0.21745137867535247	14	712
1126	grieg_lyric_pieces	op57n04	major	1890.3354624738975	1893	Late Romantic	G	-0.3856433433616211	0.22116165532294785	14	713
1127	grieg_lyric_pieces	op57n05	major	1890.3354624738975	1893	Late Romantic	C	0.5351187192605916	0.14091174886098554	14	714
1128	grieg_lyric_pieces	op57n06	major	1890.3354624738975	1893	Late Romantic	e	0.17755918596544995	-0.07264356060693146	14	715
1129	grieg_lyric_pieces	op57n06	minor	1890.3354624738975	1893	Late Romantic	e	0.0	0.4680890279565202	14	715
1130	grieg_lyric_pieces	op62n01	minor	1890.3354624738975	1895	Late Romantic	b	0.3451296085807386	0.6940725800731935	14	716
1131	grieg_lyric_pieces	op62n02	major	1890.3354624738975	1895	Late Romantic	G	0.03347242080564773	0.09982466011084602	14	717
1132	grieg_lyric_pieces	op62n03	major	1890.3354624738975	1895	Late Romantic	A	0.011844853522380088	0.42024063408287005	14	718
1133	grieg_lyric_pieces	op62n04	minor	1890.3354624738975	1895	Late Romantic	b	0.15384102602095745	0.49243212297761624	14	719
1134	grieg_lyric_pieces	op62n05	major	1890.3354624738975	1895	Late Romantic	A	-0.035686709077208424	0.30528963106070534	14	720
1135	grieg_lyric_pieces	op62n06	major	1890.3354624738975	1895	Late Romantic	E	0.1980430698522292	0.007963534412422408	14	721
1136	grieg_lyric_pieces	op62n06	minor	1890.3354624738975	1895	Late Romantic	E	-0.13568558055963953	0.5549406727758329	14	721
1137	grieg_lyric_pieces	op65n01	major	1890.3354624738975	1896	Late Romantic	d	-0.12949244257070303	0.20680220460352997	14	722
1138	grieg_lyric_pieces	op65n01	minor	1890.3354624738975	1896	Late Romantic	d	-0.184879394306148	0.37784619283613685	14	722
1139	grieg_lyric_pieces	op65n02	major	1890.3354624738975	1896	Late Romantic	A	0.0	0.28010843831174725	14	723
1140	grieg_lyric_pieces	op65n02	minor	1890.3354624738975	1896	Late Romantic	A	0.7152413756265507	0.2799041194697792	14	723
1141	grieg_lyric_pieces	op65n03	minor	1890.3354624738975	1896	Late Romantic	b	0.2947445460229417	0.40799038673998866	14	724
1142	grieg_lyric_pieces	op65n04	major	1890.3354624738975	1896	Late Romantic	A	-0.2029415270536483	0.43993014465780805	14	725
1143	grieg_lyric_pieces	op65n05	minor	1890.3354624738975	1896	Late Romantic	c	-0.11957948000858712	0.3163142964699689	14	726
1144	grieg_lyric_pieces	op65n06	major	1890.3354624738975	1896	Late Romantic	D	0.16010458658440452	0.1449816672518679	14	727
1145	grieg_lyric_pieces	op68n01	major	1890.3354624738975	1899	Late Romantic	C	0.0	0.12257273243266152	14	728
1146	grieg_lyric_pieces	op68n02	major	1890.3354624738975	1899	Late Romantic	G	0.0	0.20189484340764433	14	729
1147	grieg_lyric_pieces	op68n03	major	1890.3354624738975	1899	Late Romantic	D	0.03886246899110032	0.17918836768083182	14	730
1148	grieg_lyric_pieces	op68n04	minor	1890.3354624738975	1899	Late Romantic	e	0.05795301088737782	0.49092634908087074	14	731
1149	grieg_lyric_pieces	op68n05	major	1890.3354624738975	1899	Late Romantic	E	0.35908730590870913	0.24301827579340235	14	732
1150	grieg_lyric_pieces	op68n06	major	1890.3354624738975	1899	Late Romantic	g	0.5527872092699531	0.20667519377027438	14	733
1151	grieg_lyric_pieces	op68n06	minor	1890.3354624738975	1899	Late Romantic	g	0.39400640069158194	0.5392241468354281	14	733
1152	grieg_lyric_pieces	op71n01	major	1890.3354624738975	1901	Late Romantic	e	0.0	-0.14510582817606604	14	734
1153	grieg_lyric_pieces	op71n01	minor	1890.3354624738975	1901	Late Romantic	e	0.01222408111340384	0.05843788236853019	14	734
1154	grieg_lyric_pieces	op71n02	major	1890.3354624738975	1901	Late Romantic	Db	0.48401041695266844	0.294505470099	14	735
1155	grieg_lyric_pieces	op71n03	major	1890.3354624738975	1901	Late Romantic	eb	0.0	0.13539401597778258	14	736
1156	grieg_lyric_pieces	op71n03	minor	1890.3354624738975	1901	Late Romantic	eb	0.4000341782861703	0.2898601216498558	14	736
1157	grieg_lyric_pieces	op71n04	major	1890.3354624738975	1901	Late Romantic	B	0.2074816454803061	0.09093578288490911	14	737
1158	grieg_lyric_pieces	op71n04	minor	1890.3354624738975	1901	Late Romantic	B	0.0	1.0	14	737
1159	grieg_lyric_pieces	op71n05	major	1890.3354624738975	1901	Late Romantic	C	0.3127721012536363	0.11921144559440253	14	738
1160	grieg_lyric_pieces	op71n06	major	1890.3354624738975	1901	Late Romantic	e	0.21518141020052756	-0.06116742948275497	14	739
1161	grieg_lyric_pieces	op71n06	minor	1890.3354624738975	1901	Late Romantic	e	0.7014217982447912	0.30568320449272207	14	739
1162	grieg_lyric_pieces	op71n07	major	1890.3354624738975	1901	Late Romantic	Eb	0.4628698412629179	0.1474145716729365	14	740
1163	grieg_lyric_pieces	op71n07	minor	1890.3354624738975	1901	Late Romantic	Eb	0.0	0.7492686492653551	14	740
1164	handel_keyboard	hwv430d_Grobschmied_Aria	major	1720.0	1720	Baroque	E	0.0	-0.06632639343588234	15	741
1165	handel_keyboard	hwv430d_Grobschmied_Var1	major	1720.0	1720	Baroque	E	0.0	-0.07830852304909415	15	742
1166	handel_keyboard	hwv430d_Grobschmied_Var2	major	1720.0	1720	Baroque	E	0.0	-0.0784858070708595	15	743
1167	handel_keyboard	hwv430d_Grobschmied_Var3	major	1720.0	1720	Baroque	E	-0.05440288995827392	0.19245386024917777	15	744
1168	handel_keyboard	hwv430d_Grobschmied_Var4	major	1720.0	1720	Baroque	E	-0.04562572738861032	0.4332650165402418	15	745
1169	handel_keyboard	hwv430d_Grobschmied_Var5	major	1720.0	1720	Baroque	E	-0.06081115784406593	-0.03375424662146291	15	746
1170	jc_bach_sonatas	wa01op05no1a_Allegretto	major	1772.6041876384136	1765	Classical	Bb	-0.07828451807952606	0.2936628986924445	16	747
1171	jc_bach_sonatas	wa01op05no1b_Tempo_di_Minuetto	major	1772.6041876384136	1765	Classical	Bb	0.0	0.3070096956054641	16	748
1172	jc_bach_sonatas	wa02op05no2a_Allegro_di_molto	major	1772.6041876384136	1765	Classical	D	-0.013203062650327736	0.4167351741620015	16	749
1173	jc_bach_sonatas	wa02op05no2b_Andante_di_molto	major	1772.6041876384136	1765	Classical	G	0.2125060837577511	0.39089833722610334	16	750
1174	jc_bach_sonatas	wa02op05no2c_Minuetto	major	1772.6041876384136	1765	Classical	D	-0.05382519052188784	-0.009127910199938605	16	751
1175	jc_bach_sonatas	wa02op05no2d_Minore	minor	1772.6041876384136	1765	Classical	d	0.42108753004802135	0.27903556712778194	16	752
1176	jc_bach_sonatas	wa03op05no3a_Allegro	major	1772.6041876384136	1765	Classical	G	-0.05384890290313089	0.38959931268754416	16	753
1177	jc_bach_sonatas	wa03op05no3a_Allegro	minor	1772.6041876384136	1765	Classical	G	-0.20674225979126082	0.7203603680546667	16	753
1178	jc_bach_sonatas	wa03op05no3b_Allegretto	major	1772.6041876384136	1765	Classical	G	-0.07584922983146468	0.38960496786177584	16	754
1179	jc_bach_sonatas	wa04op05no4a_Allegro	major	1772.6041876384136	1765	Classical	Eb	-0.06175256905084407	0.3446298590335442	16	755
1180	jc_bach_sonatas	wa04op05no4a_Allegro	minor	1772.6041876384136	1765	Classical	Eb	-0.0035700172364418184	0.5749558194853338	16	755
1181	jc_bach_sonatas	wa04op05no4b_Rondeaux	major	1772.6041876384136	1765	Classical	Eb	-0.017891406674112827	-0.05823877699544845	16	756
1182	jc_bach_sonatas	wa04op05no4b_Rondeaux	minor	1772.6041876384136	1765	Classical	Eb	-0.15075930753977856	0.5570786030698169	16	756
1183	jc_bach_sonatas	wa05op05no5a_Allegro_Assai	major	1772.6041876384136	1765	Classical	E	0.0775821980916721	0.36288040230352	16	757
1184	jc_bach_sonatas	wa05op05no5a_Allegro_Assai	minor	1772.6041876384136	1765	Classical	E	-0.10204081632653057	0.3737746047199648	16	757
1185	jc_bach_sonatas	wa05op05no5b_Adagio	major	1772.6041876384136	1765	Classical	A	0.12123838370363546	0.17494862500472028	16	758
1186	jc_bach_sonatas	wa05op05no5c_Prestissimo	major	1772.6041876384136	1765	Classical	E	-0.0437466530345529	0.4474361216510295	16	759
1187	jc_bach_sonatas	wa05op05no5c_Prestissimo	minor	1772.6041876384136	1765	Classical	E	0.14531955698113114	0.2651918004928561	16	759
1188	jc_bach_sonatas	wa06op05no6a_Grave	major	1772.6041876384136	1765	Classical	c	0.48943381017810217	0.20322190583887995	16	760
1189	jc_bach_sonatas	wa06op05no6a_Grave	minor	1772.6041876384136	1765	Classical	c	-0.009989327616982143	0.534518227855411	16	760
1190	jc_bach_sonatas	wa06op05no6b_Allegro_Moderato	major	1772.6041876384136	1765	Classical	c	-0.043743678128341526	0.08812010479242022	16	761
1191	jc_bach_sonatas	wa06op05no6b_Allegro_Moderato	minor	1772.6041876384136	1765	Classical	c	0.22381316599977213	0.365556343003109	16	761
1192	jc_bach_sonatas	wa06op05no6c_Allegretto	major	1772.6041876384136	1765	Classical	c	0.0	0.0	16	762
1193	jc_bach_sonatas	wa06op05no6c_Allegretto	minor	1772.6041876384136	1765	Classical	c	0.04601709382800635	0.47458814410151273	16	762
1194	jc_bach_sonatas	wa07op17no1a_Minuetto_Con_Variatione	major	1772.6041876384136	1780	Classical	G	0.49927489510239775	0.38501592200051693	16	763
1195	jc_bach_sonatas	wa08op17no2a_Allegro	major	1772.6041876384136	1780	Classical	c	-0.08559246637803238	0.36333725593773036	16	764
1196	jc_bach_sonatas	wa08op17no2a_Allegro	minor	1772.6041876384136	1780	Classical	c	0.2633958088986244	0.5579220522491853	16	764
1197	jc_bach_sonatas	wa08op17no2b_Andante	major	1772.6041876384136	1780	Classical	Eb	-0.05847476240282068	0.2934480695147962	16	765
1198	jc_bach_sonatas	wa08op17no2c_Prestissimo	major	1772.6041876384136	1780	Classical	c	-0.03140561095339298	0.4689781945214139	16	766
1199	jc_bach_sonatas	wa08op17no2c_Prestissimo	minor	1772.6041876384136	1780	Classical	c	0.21033892869078327	0.5881592650096176	16	766
1200	jc_bach_sonatas	wa09op17no3a_Allegro_Assai	major	1772.6041876384136	1780	Classical	Eb	0.20506009223953073	0.10480083925221487	16	767
1201	jc_bach_sonatas	wa09op17no3a_Allegro_Assai	minor	1772.6041876384136	1780	Classical	Eb	-0.3830166317356981	0.7479564276209527	16	767
1202	jc_bach_sonatas	wa09op17no3b_Allegro	major	1772.6041876384136	1780	Classical	Eb	-0.047444015072752144	0.26866978878390624	16	768
1203	jc_bach_sonatas	wa10op17no4a_Allegro	major	1772.6041876384136	1780	Classical	G	-0.06476988764966245	0.1274930273577954	16	769
1204	jc_bach_sonatas	wa10op17no4a_Allegro	minor	1772.6041876384136	1780	Classical	G	0.08157286885595691	0.605324374837889	16	769
1205	jc_bach_sonatas	wa10op17no4b_Presto_Assai	major	1772.6041876384136	1780	Classical	G	-0.024864314216899178	0.27335061469902777	16	770
1206	jc_bach_sonatas	wa11op17no5a_Allegro	major	1772.6041876384136	1780	Classical	A	0.002606858908761482	0.35939103849764525	16	771
1207	jc_bach_sonatas	wa11op17no5a_Allegro	minor	1772.6041876384136	1780	Classical	A	-0.13240678533309405	0.7574065290487453	16	771
1208	jc_bach_sonatas	wa11op17no5b_Presto	major	1772.6041876384136	1780	Classical	A	-0.023979669242158053	0.38854308552690053	16	772
1209	jc_bach_sonatas	wa12op17no6a_Allegro	major	1772.6041876384136	1780	Classical	Bb	0.13350027184506902	0.42873916393095746	16	773
1210	jc_bach_sonatas	wa12op17no6b_Andante	major	1772.6041876384136	1780	Classical	Eb	-0.003837909602450024	0.17180573634273996	16	774
1211	jc_bach_sonatas	wa12op17no6c_Prestissimo	major	1772.6041876384136	1780	Classical	Bb	0.4382489891683403	0.2323539287363222	16	775
1212	jc_bach_sonatas	wa12op17no6c_Prestissimo	minor	1772.6041876384136	1780	Classical	Bb	0.6273179137318637	0.5706859744886409	16	775
1213	kleine_geistliche_konzerte	op08n01swv282_Eile_mich,_Gott,_zu_erretten	minor	1637.9308224442736	1636	Renaissance	d	0.12910902645935313	-0.07164449077246758	17	776
1214	kleine_geistliche_konzerte	op08n02swv283_Bringt_her_dem_Herren	major	1637.9308224442736	1636	Renaissance	C	0.0	0.20298894234355752	17	777
1215	kleine_geistliche_konzerte	op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen	minor	1637.9308224442736	1636	Renaissance	g	-0.11564357853957641	-0.024272421104181013	17	778
1216	kleine_geistliche_konzerte	op08n04swv285_O_süsser,_o_freundlicher	minor	1637.9308224442736	1636	Renaissance	g	-0.04228858519548948	-0.026149068992764073	17	779
1217	kleine_geistliche_konzerte	op08n05swv286_Der_Herr_ist_gross	major	1637.9308224442736	1636	Renaissance	G	-0.11411301507048421	0.12389155043536154	17	780
1218	kleine_geistliche_konzerte	op08n06swv287_O_lieber_Herre_Gott	minor	1637.9308224442736	1636	Renaissance	g	0.054142684230071236	0.12456645018521269	17	781
1219	kleine_geistliche_konzerte	op08n07swv288_Ihr_Heiligen,_lobsinget_dem_Herren	major	1637.9308224442736	1636	Renaissance	D	-0.1315202625679638	0.1864239177713486	17	782
1220	kleine_geistliche_konzerte	op08n08swv289_Erhöre_mich,_wenn_ich_rufe	minor	1637.9308224442736	1636	Renaissance	e	0.13854143961573961	0.21499206940413376	17	783
1221	kleine_geistliche_konzerte	op08n09swv290_Wohl_dem,_der_nicht_wandelt_im_Rat_der_Gottlosen	minor	1637.9308224442736	1636	Renaissance	g	0.37869342185254934	0.20518808785260154	17	784
1222	kleine_geistliche_konzerte	op08n10swv291_Schaffe_in_mir,_Gott,_ein_reines_Herz	major	1637.9308224442736	1636	Renaissance	G	-0.05280323564073484	-0.005380978880639203	17	785
1223	kleine_geistliche_konzerte	op08n11swv292_Der_Herr_schauet_vom_Himmel_auf_der_Menschen_Kinder	major	1637.9308224442736	1636	Renaissance	G	-0.0704295212273764	0.06781612378984787	17	786
1224	kleine_geistliche_konzerte	op08n12swv293_Lobet_den_Herren,_der_zu_Zion_wohnet	major	1637.9308224442736	1636	Renaissance	G	-0.06225528645716916	0.27098469065436337	17	787
1225	kleine_geistliche_konzerte	op08n13swv294_Eins_bitte_ich_vom_Herren	major	1637.9308224442736	1636	Renaissance	F	-0.03789253072322255	0.17370127539657748	17	788
1226	kleine_geistliche_konzerte	op08n14swv295_O_hilf,_Christe_Gottes_Sohn	minor	1637.9308224442736	1636	Renaissance	a	0.0	0.2033880752021059	17	789
1227	kleine_geistliche_konzerte	op08n15swv296_Fürchte_dich_nicht	minor	1637.9308224442736	1636	Renaissance	d	0.00012603970444504536	0.013691982408817029	17	790
1228	kleine_geistliche_konzerte	op08n16swv297_O_Herr_hilf	minor	1637.9308224442736	1636	Renaissance	g	0.26673545801934634	0.2201640163796279	17	791
1229	kleine_geistliche_konzerte	op08n18swv299_Die_Gottseligkeit_ist_zu_allen_Dingen_nütz	minor	1637.9308224442736	1636	Renaissance	e	0.3342419286455929	0.08030711379995893	17	792
