	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	max_WL	min_WL	max_OL	min_OL	WL_5th_range	OL_5th_range	corpus_id	piece_id
998	mozart_piano_sonatas	K280-2	1780.7395798599532	1775	Classical	Classical	f	minor	6	-5	7	-5	11	12	16	657
999	mozart_piano_sonatas	K280-2	1780.7395798599532	1775	Classical	Classical	f	major	8	-4	5	-1	12	6	16	657
1000	mozart_piano_sonatas	K280-3	1780.7395798599532	1775	Classical	Classical	F	major	6	-4	9	-1	10	10	16	658
1001	mozart_piano_sonatas	K280-3	1780.7395798599532	1775	Classical	Classical	F	minor	6	-5	6	0	11	6	16	658
1002	mozart_piano_sonatas	K281-1	1780.7395798599532	1775	Classical	Classical	Bb	major	7	-2	9	-4	9	13	16	659
1003	mozart_piano_sonatas	K281-1	1780.7395798599532	1775	Classical	Classical	Bb	minor	6	-5	5	-4	11	9	16	659
1004	mozart_piano_sonatas	K281-2	1780.7395798599532	1775	Classical	Classical	Eb	major	7	-4	8	-2	11	10	16	660
1005	mozart_piano_sonatas	K281-3	1780.7395798599532	1775	Classical	Classical	Bb	major	8	-4	10	-2	12	12	16	661
1006	mozart_piano_sonatas	K281-3	1780.7395798599532	1775	Classical	Classical	Bb	minor	6	-5	6	-4	11	10	16	661
1007	mozart_piano_sonatas	K282-1	1780.7395798599532	1775	Classical	Classical	Eb	major	7	-4	10	-3	11	13	16	662
1008	mozart_piano_sonatas	K282-2	1780.7395798599532	1775	Classical	Classical	Bb	major	7	-9	8	-4	16	12	16	663
1009	mozart_piano_sonatas	K282-3	1780.7395798599532	1775	Classical	Classical	Eb	major	9	-4	9	-4	13	13	16	664
1010	mozart_piano_sonatas	K282-3	1780.7395798599532	1775	Classical	Classical	Eb	minor	6	-4	0	-5	10	5	16	664
1011	mozart_piano_sonatas	K283-1	1780.7395798599532	1775	Classical	Classical	G	major	9	-5	9	-2	14	11	16	665
1012	mozart_piano_sonatas	K283-2	1780.7395798599532	1775	Classical	Classical	C	major	8	-4	9	-1	12	10	16	666
1013	mozart_piano_sonatas	K283-2	1780.7395798599532	1775	Classical	Classical	C	minor	6	-4	6	-5	10	11	16	666
1014	mozart_piano_sonatas	K283-3	1780.7395798599532	1775	Classical	Classical	G	major	9	-4	9	-4	13	13	16	667
1015	mozart_piano_sonatas	K283-3	1780.7395798599532	1775	Classical	Classical	G	minor	6	-4	6	0	10	6	16	667
1016	mozart_piano_sonatas	K284-1	1780.7395798599532	1775	Classical	Classical	D	major	9	-5	9	-2	14	11	16	668
1017	mozart_piano_sonatas	K284-1	1780.7395798599532	1775	Classical	Classical	D	minor	6	-4	6	-3	10	9	16	668
1018	mozart_piano_sonatas	K284-2	1780.7395798599532	1775	Classical	Classical	A	major	8	-4	9	-4	12	13	16	669
1019	mozart_piano_sonatas	K284-2	1780.7395798599532	1775	Classical	Classical	A	minor	6	-5	6	0	11	6	16	669
1020	mozart_piano_sonatas	K284-3	1780.7395798599532	1775	Classical	Classical	D	major	9	-4	10	-5	13	15	16	670
1021	mozart_piano_sonatas	K284-3	1780.7395798599532	1775	Classical	Classical	D	minor	6	-5	6	-4	11	10	16	670
1022	mozart_piano_sonatas	K309-1	1780.7395798599532	1777	Classical	Classical	C	major	7	-5	11	-4	12	15	16	671
1023	mozart_piano_sonatas	K309-1	1780.7395798599532	1777	Classical	Classical	C	minor	6	-5	4	-4	11	8	16	671
1024	mozart_piano_sonatas	K309-2	1780.7395798599532	1777	Classical	Classical	F	major	9	-4	9	-4	13	13	16	672
1025	mozart_piano_sonatas	K309-3	1780.7395798599532	1777	Classical	Classical	C	major	9	-4	11	-4	13	15	16	673
1026	mozart_piano_sonatas	K310-1	1780.7395798599532	1777	Classical	Classical	a	minor	6	-5	7	-6	11	13	16	674
1027	mozart_piano_sonatas	K310-1	1780.7395798599532	1777	Classical	Classical	a	major	6	-5	8	-4	11	12	16	674
1028	mozart_piano_sonatas	K310-2	1780.7395798599532	1777	Classical	Classical	F	major	8	-4	9	-2	12	11	16	675
1029	mozart_piano_sonatas	K310-2	1780.7395798599532	1777	Classical	Classical	F	minor	6	-4	3	0	10	3	16	675
1030	mozart_piano_sonatas	K310-3	1780.7395798599532	1777	Classical	Classical	a	minor	6	-5	6	-4	11	10	16	676
1031	mozart_piano_sonatas	K310-3	1780.7395798599532	1777	Classical	Classical	a	major	7	-4	9	-3	11	12	16	676
1032	mozart_piano_sonatas	K311-1	1780.7395798599532	1778	Classical	Classical	D	major	8	-4	9	-4	12	13	16	677
1033	mozart_piano_sonatas	K311-1	1780.7395798599532	1778	Classical	Classical	D	minor	6	-5	2	-4	11	6	16	677
1034	mozart_piano_sonatas	K311-2	1780.7395798599532	1778	Classical	Classical	G	major	9	-4	9	-1	13	10	16	678
1035	mozart_piano_sonatas	K311-3	1780.7395798599532	1778	Classical	Classical	D	major	8	-2	9	-3	10	12	16	679
1036	mozart_piano_sonatas	K311-3	1780.7395798599532	1778	Classical	Classical	D	minor	6	-5	4	-4	11	8	16	679
1037	mozart_piano_sonatas	K330-1	1780.7395798599532	1783	Classical	Classical	C	major	9	-5	9	-3	14	12	16	680
1038	mozart_piano_sonatas	K330-2	1780.7395798599532	1783	Classical	Classical	F	major	8	-4	8	-1	12	9	16	681
1039	mozart_piano_sonatas	K330-2	1780.7395798599532	1783	Classical	Classical	F	minor	6	-4	1	-4	10	5	16	681
1040	mozart_piano_sonatas	K330-3	1780.7395798599532	1783	Classical	Classical	C	major	10	-4	9	-4	14	13	16	682
1041	mozart_piano_sonatas	K331-1	1780.7395798599532	1783	Classical	Classical	A	major	7	-2	10	-3	9	13	16	683
1042	mozart_piano_sonatas	K331-1	1780.7395798599532	1783	Classical	Classical	A	minor	6	-4	6	-4	10	10	16	683
1043	mozart_piano_sonatas	K331-2	1780.7395798599532	1783	Classical	Classical	A	major	7	-4	8	-3	11	11	16	684
1044	mozart_piano_sonatas	K331-2	1780.7395798599532	1783	Classical	Classical	A	minor	5	-3	2	-5	8	7	16	684
1045	mozart_piano_sonatas	K331-3	1780.7395798599532	1783	Classical	Classical	a	minor	6	-5	6	-4	11	10	16	685
1046	mozart_piano_sonatas	K331-3	1780.7395798599532	1783	Classical	Classical	a	major	6	-1	7	-1	7	8	16	685
1047	mozart_piano_sonatas	K332-1	1780.7395798599532	1783	Classical	Classical	F	major	8	-5	10	-4	13	14	16	686
1048	mozart_piano_sonatas	K332-1	1780.7395798599532	1783	Classical	Classical	F	minor	6	-4	6	-3	10	9	16	686
1049	mozart_piano_sonatas	K332-2	1780.7395798599532	1783	Classical	Classical	Bb	major	8	-4	9	-4	12	13	16	687
1050	mozart_piano_sonatas	K332-3	1780.7395798599532	1783	Classical	Classical	F	major	8	-5	9	-4	13	13	16	688
1051	mozart_piano_sonatas	K332-3	1780.7395798599532	1783	Classical	Classical	F	minor	6	-5	6	-4	11	10	16	688
1052	mozart_piano_sonatas	K333-1	1780.7395798599532	1783	Classical	Classical	Bb	major	8	-4	9	-3	12	12	16	689
1053	mozart_piano_sonatas	K333-1	1780.7395798599532	1783	Classical	Classical	Bb	minor	6	-4	6	-4	10	10	16	689
1054	mozart_piano_sonatas	K333-2	1780.7395798599532	1783	Classical	Classical	Eb	major	10	-4	9	-5	14	14	16	690
1055	mozart_piano_sonatas	K333-2	1780.7395798599532	1783	Classical	Classical	Eb	minor	7	-4	2	-4	11	6	16	690
1056	mozart_piano_sonatas	K333-3	1780.7395798599532	1783	Classical	Classical	Bb	major	10	-4	10	-4	14	14	16	691
1057	mozart_piano_sonatas	K333-3	1780.7395798599532	1783	Classical	Classical	Bb	minor	6	-5	6	-5	11	11	16	691
1058	mozart_piano_sonatas	K457-1	1780.7395798599532	1784	Classical	Classical	c	minor	7	-6	7	-5	13	12	16	692
1059	mozart_piano_sonatas	K457-1	1780.7395798599532	1784	Classical	Classical	c	major	9	-8	9	-4	17	13	16	692
1060	mozart_piano_sonatas	K457-2	1780.7395798599532	1784	Classical	Classical	Eb	major	9	-4	9	-4	13	13	16	693
1061	mozart_piano_sonatas	K457-2	1780.7395798599532	1784	Classical	Classical	Eb	minor	6	-4	6	-4	10	10	16	693
1062	mozart_piano_sonatas	K457-3	1780.7395798599532	1784	Classical	Classical	c	minor	6	-5	11	-5	11	16	16	694
1063	mozart_piano_sonatas	K457-3	1780.7395798599532	1784	Classical	Classical	c	major	6	-4	9	-2	10	11	16	694
1064	mozart_piano_sonatas	K533-1	1780.7395798599532	1788	Classical	Classical	F	major	10	-9	10	-5	19	15	16	695
1065	mozart_piano_sonatas	K533-1	1780.7395798599532	1788	Classical	Classical	F	minor	6	-4	5	-4	10	9	16	695
1066	mozart_piano_sonatas	K533-2	1780.7395798599532	1788	Classical	Classical	Bb	major	12	-5	13	-4	17	17	16	696
1067	mozart_piano_sonatas	K533-3	1780.7395798599532	1788	Classical	Classical	F	major	8	-4	10	-3	12	13	16	697
1068	mozart_piano_sonatas	K533-3	1780.7395798599532	1788	Classical	Classical	F	minor	6	-5	6	-5	11	11	16	697
1069	mozart_piano_sonatas	K545-1	1780.7395798599532	1788	Classical	Classical	C	major	6	-3	8	-1	9	9	16	698
1070	mozart_piano_sonatas	K545-1	1780.7395798599532	1788	Classical	Classical	C	minor	5	-4	6	-4	9	10	16	698
1071	mozart_piano_sonatas	K545-2	1780.7395798599532	1788	Classical	Classical	G	major	9	-4	9	-3	13	12	16	699
1072	mozart_piano_sonatas	K545-2	1780.7395798599532	1788	Classical	Classical	G	minor	6	-4	9	-4	10	13	16	699
1073	mozart_piano_sonatas	K545-3	1780.7395798599532	1788	Classical	Classical	C	major	6	-1	8	-4	7	12	16	700
1074	mozart_piano_sonatas	K545-3	1780.7395798599532	1788	Classical	Classical	C	minor	6	-5	6	-4	11	10	16	700
1075	mozart_piano_sonatas	K570-1	1780.7395798599532	1789	Classical	Classical	Bb	major	9	-4	8	-5	13	13	16	701
1076	mozart_piano_sonatas	K570-1	1780.7395798599532	1789	Classical	Classical	Bb	minor	6	-5	6	-4	11	10	16	701
1077	mozart_piano_sonatas	K570-2	1780.7395798599532	1789	Classical	Classical	Eb	major	8	-4	12	-4	12	16	16	702
1078	mozart_piano_sonatas	K570-2	1780.7395798599532	1789	Classical	Classical	Eb	minor	6	-5	6	-4	11	10	16	702
1079	mozart_piano_sonatas	K570-3	1780.7395798599532	1789	Classical	Classical	Bb	major	9	-4	9	-3	13	12	16	703
1080	mozart_piano_sonatas	K576-1	1780.7395798599532	1789	Classical	Classical	D	major	8	-4	9	-4	12	13	16	704
1081	mozart_piano_sonatas	K576-1	1780.7395798599532	1789	Classical	Classical	D	minor	6	-5	5	-4	11	9	16	704
1082	mozart_piano_sonatas	K576-2	1780.7395798599532	1789	Classical	Classical	A	major	8	-4	9	-4	12	13	16	705
1083	mozart_piano_sonatas	K576-2	1780.7395798599532	1789	Classical	Classical	A	minor	6	-5	6	-6	11	12	16	705
1084	mozart_piano_sonatas	K576-3	1780.7395798599532	1789	Classical	Classical	D	major	9	-4	10	-4	13	14	16	706
1085	mozart_piano_sonatas	K576-3	1780.7395798599532	1789	Classical	Classical	D	minor	6	-3	7	-4	9	11	16	706
1086	pleyel_quartets	b307op2n1a	1783.0	1783	Classical	Classical	A	major	9	-4	9	-2	13	11	17	707
1087	pleyel_quartets	b307op2n1b	1783.0	1783	Classical	Classical	a	minor	6	-5	6	-4	11	10	17	708
1088	pleyel_quartets	b307op2n1b	1783.0	1783	Classical	Classical	a	major	8	-4	7	-2	12	9	17	708
1089	pleyel_quartets	b307op2n1c	1783.0	1783	Classical	Classical	A	major	8	-2	7	-4	10	11	17	709
1090	pleyel_quartets	b309op2n3a	1783.0	1783	Classical	Classical	g	minor	6	-5	7	-4	11	11	17	710
1091	pleyel_quartets	b309op2n3a	1783.0	1783	Classical	Classical	g	major	8	-2	9	-1	10	10	17	710
1092	pleyel_quartets	b309op2n3b	1783.0	1783	Classical	Classical	g	minor	6	-5	7	-5	11	12	17	711
1093	pleyel_quartets	b309op2n3b	1783.0	1783	Classical	Classical	g	major	9	-3	10	-2	12	12	17	711
1094	pleyel_quartets	b309op2n3c	1783.0	1783	Classical	Classical	g	minor	6	-4	6	-4	10	10	17	712
1095	pleyel_quartets	b309op2n3c	1783.0	1783	Classical	Classical	g	major	8	-4	7	-1	12	8	17	712
1096	beethoven_piano_sonatas	01-1	1803.6208098935329	1795	Classical	Classical	f	minor	6	-12	6	-5	18	11	18	713
1097	beethoven_piano_sonatas	01-1	1803.6208098935329	1795	Classical	Classical	f	major	6	-4	9	-1	10	10	18	713
1098	beethoven_piano_sonatas	01-2	1803.6208098935329	1795	Classical	Classical	F	major	9	-4	10	-2	13	12	18	714
1099	beethoven_piano_sonatas	01-2	1803.6208098935329	1795	Classical	Classical	F	minor	5	-4	7	-3	9	10	18	714
1100	beethoven_piano_sonatas	01-3	1803.6208098935329	1795	Classical	Classical	f	minor	6	-4	2	-4	10	6	18	715
1101	beethoven_piano_sonatas	01-3	1803.6208098935329	1795	Classical	Classical	f	major	7	-4	9	-1	11	10	18	715
1102	beethoven_piano_sonatas	01-4	1803.6208098935329	1795	Classical	Classical	f	minor	6	-5	5	-4	11	9	18	716
1103	beethoven_piano_sonatas	01-4	1803.6208098935329	1795	Classical	Classical	f	major	9	-2	9	-1	11	10	18	716
1104	beethoven_piano_sonatas	02-1	1803.6208098935329	1795	Classical	Classical	A	major	7	-5	8	-5	12	13	18	717
1105	beethoven_piano_sonatas	02-1	1803.6208098935329	1795	Classical	Classical	A	minor	6	-13	6	-7	19	13	18	717
1106	beethoven_piano_sonatas	02-2	1803.6208098935329	1795	Classical	Classical	D	major	9	-4	9	-2	13	11	18	718
1107	beethoven_piano_sonatas	02-2	1803.6208098935329	1795	Classical	Classical	D	minor	6	-5	2	-5	11	7	18	718
1108	beethoven_piano_sonatas	02-3	1803.6208098935329	1795	Classical	Classical	A	major	8	-2	0	0	10	0	18	719
1109	beethoven_piano_sonatas	02-3	1803.6208098935329	1795	Classical	Classical	A	minor	5	-9	2	-2	14	4	18	719
1110	beethoven_piano_sonatas	02-4	1803.6208098935329	1795	Classical	Classical	A	major	9	-6	10	-10	15	20	18	720
1111	beethoven_piano_sonatas	02-4	1803.6208098935329	1795	Classical	Classical	A	minor	6	-4	8	-5	10	13	18	720
1112	beethoven_piano_sonatas	03-1	1803.6208098935329	1795	Classical	Classical	C	major	11	-4	9	-5	15	14	18	721
1113	beethoven_piano_sonatas	03-1	1803.6208098935329	1795	Classical	Classical	C	minor	8	-11	12	-5	19	17	18	721
1114	beethoven_piano_sonatas	03-2	1803.6208098935329	1795	Classical	Classical	E	major	9	-5	8	-4	14	12	18	722
1115	beethoven_piano_sonatas	03-2	1803.6208098935329	1795	Classical	Classical	E	minor	6	-5	6	-5	11	11	18	722
1116	beethoven_piano_sonatas	03-3	1803.6208098935329	1795	Classical	Classical	C	major	7	-5	11	-5	12	16	18	723
1117	beethoven_piano_sonatas	03-3	1803.6208098935329	1795	Classical	Classical	C	minor	7	-6	6	-3	13	9	18	723
1118	beethoven_piano_sonatas	03-4	1803.6208098935329	1795	Classical	Classical	C	major	10	-5	14	-5	15	19	18	724
1119	beethoven_piano_sonatas	03-4	1803.6208098935329	1795	Classical	Classical	C	minor	6	-5	5	-1	11	6	18	724
1120	beethoven_piano_sonatas	20-1	1803.6208098935329	1796	Classical	Classical	G	major	8	-3	8	-2	11	10	18	725
1121	beethoven_piano_sonatas	20-2	1803.6208098935329	1796	Classical	Classical	G	major	8	-2	8	-1	10	9	18	726
1122	beethoven_piano_sonatas	05-1	1803.6208098935329	1797	Classical	Classical	c	minor	6	-6	8	-7	12	15	18	727
1123	beethoven_piano_sonatas	05-1	1803.6208098935329	1797	Classical	Classical	c	major	9	-4	9	-3	13	12	18	727
1124	beethoven_piano_sonatas	05-2	1803.6208098935329	1797	Classical	Classical	Ab	major	9	-5	14	-2	14	16	18	728
1125	beethoven_piano_sonatas	05-3	1803.6208098935329	1797	Classical	Classical	c	minor	7	-5	9	-5	12	14	18	729
1126	beethoven_piano_sonatas	05-3	1803.6208098935329	1797	Classical	Classical	c	major	8	-4	10	-1	12	11	18	729
1127	beethoven_piano_sonatas	06-1	1803.6208098935329	1797	Classical	Classical	F	major	9	-4	9	-4	13	13	18	730
1128	beethoven_piano_sonatas	06-2	1803.6208098935329	1797	Classical	Classical	f	minor	6	-7	6	-4	13	10	18	731
1129	beethoven_piano_sonatas	06-2	1803.6208098935329	1797	Classical	Classical	f	major	9	-4	9	-2	13	11	18	731
1130	beethoven_piano_sonatas	06-3	1803.6208098935329	1797	Classical	Classical	F	major	7	-5	9	-2	12	11	18	732
1131	beethoven_piano_sonatas	06-3	1803.6208098935329	1797	Classical	Classical	F	minor	7	-4	7	-4	11	11	18	732
1132	beethoven_piano_sonatas	19-1	1803.6208098935329	1797	Classical	Classical	g	minor	7	-4	7	-4	11	11	18	733
1133	beethoven_piano_sonatas	19-1	1803.6208098935329	1797	Classical	Classical	g	major	6	-2	9	-1	8	10	18	733
1134	beethoven_piano_sonatas	19-2	1803.6208098935329	1797	Classical	Classical	G	major	10	-4	8	-1	14	9	18	734
1135	beethoven_piano_sonatas	19-2	1803.6208098935329	1797	Classical	Classical	G	minor	6	-4	6	-4	10	10	18	734
1136	beethoven_piano_sonatas	07-1	1803.6208098935329	1798	Classical	Classical	D	major	8	-11	9	-9	19	18	18	735
1137	beethoven_piano_sonatas	07-1	1803.6208098935329	1798	Classical	Classical	D	minor	7	-11	10	-7	18	17	18	735
1138	beethoven_piano_sonatas	07-2	1803.6208098935329	1798	Classical	Classical	d	minor	6	-8	7	-5	14	12	18	736
1139	beethoven_piano_sonatas	07-2	1803.6208098935329	1798	Classical	Classical	d	major	6	-1	9	-1	7	10	18	736
1140	beethoven_piano_sonatas	07-3	1803.6208098935329	1798	Classical	Classical	D	major	8	-4	9	-4	12	13	18	737
1141	beethoven_piano_sonatas	07-4	1803.6208098935329	1798	Classical	Classical	D	major	9	-8	10	-5	17	15	18	738
1142	beethoven_piano_sonatas	08-1	1803.6208098935329	1798	Classical	Classical	c	minor	7	-7	7	-6	14	13	18	739
1143	beethoven_piano_sonatas	08-1	1803.6208098935329	1798	Classical	Classical	c	major	8	-5	8	-6	13	14	18	739
1144	beethoven_piano_sonatas	08-2	1803.6208098935329	1798	Classical	Classical	Ab	major	8	-4	19	-4	12	23	18	740
1145	beethoven_piano_sonatas	08-2	1803.6208098935329	1798	Classical	Classical	Ab	minor	5	-3	2	0	8	2	18	740
1146	beethoven_piano_sonatas	08-3	1803.6208098935329	1798	Classical	Classical	c	minor	6	-5	10	-5	11	15	18	741
1147	beethoven_piano_sonatas	08-3	1803.6208098935329	1798	Classical	Classical	c	major	7	-4	10	-3	11	13	18	741
1148	beethoven_piano_sonatas	09-1	1803.6208098935329	1798	Classical	Classical	E	major	8	-5	9	-5	13	14	18	742
1149	beethoven_piano_sonatas	09-1	1803.6208098935329	1798	Classical	Classical	E	minor	5	-4	5	-1	9	6	18	742
1150	beethoven_piano_sonatas	09-2	1803.6208098935329	1798	Classical	Classical	e	minor	6	-5	6	-2	11	8	18	743
1151	beethoven_piano_sonatas	09-2	1803.6208098935329	1798	Classical	Classical	e	major	9	-1	9	0	10	9	18	743
1152	beethoven_piano_sonatas	09-3	1803.6208098935329	1798	Classical	Classical	E	major	9	-6	11	-5	15	16	18	744
1153	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	Classical	Classical	G	major	9	-3	10	-3	12	13	18	745
1154	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	Classical	Classical	G	minor	6	-5	6	-4	11	10	18	745
1155	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	major	9	-4	9	-2	13	11	18	746
1156	beethoven_piano_sonatas	10-3	1803.6208098935329	1799	Classical	Classical	G	major	9	-4	9	-3	13	12	18	747
1157	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	major	10	-4	10	-3	14	13	18	748
1158	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	minor	7	-4	6	-4	11	10	18	748
1159	beethoven_piano_sonatas	16-2	1803.6208098935329	1802	Classical	Extended tonality	C	major	13	-9	10	-5	22	15	18	749
1160	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	major	12	-6	10	-6	18	16	18	750
1161	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	minor	5	-4	6	-4	9	10	18	750
1162	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	Classical	Extended tonality	d	minor	10	-7	10	-7	17	17	18	751
1163	beethoven_piano_sonatas	17-2	1803.6208098935329	1802	Classical	Extended tonality	Bb	major	10	-5	9	-5	15	14	18	752
1164	beethoven_piano_sonatas	17-3	1803.6208098935329	1802	Classical	Extended tonality	d	minor	7	-12	10	-7	19	17	18	753
1165	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Classical	Extended tonality	Eb	major	9	-5	10	-2	14	12	18	754
1166	beethoven_piano_sonatas	18-2	1803.6208098935329	1802	Classical	Extended tonality	Ab	major	9	-4	13	-4	13	17	18	755
1167	beethoven_piano_sonatas	18-3	1803.6208098935329	1802	Classical	Extended tonality	Eb	major	9	-5	9	-5	14	14	18	756
1168	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	major	13	-5	13	-5	18	18	18	757
1169	beethoven_piano_sonatas	21-1	1803.6208098935329	1804	Classical	Extended tonality	C	major	12	-14	10	-7	26	17	18	758
1170	beethoven_piano_sonatas	21-2	1803.6208098935329	1804	Classical	Extended tonality	F	major	11	-4	9	-1	15	10	18	759
1171	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	Classical	Extended tonality	C	major	9	-6	10	-5	15	15	18	760
1172	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	Classical	Extended tonality	C	minor	6	-7	9	-7	13	16	18	760
1173	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	minor	11	-6	6	-5	17	11	18	761
1174	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	major	8	-6	10	-1	14	11	18	761
1175	beethoven_piano_sonatas	23-2	1803.6208098935329	1805	Classical	Extended tonality	Db	major	6	-4	10	-1	10	11	18	762
1176	beethoven_piano_sonatas	23-2	1803.6208098935329	1805	Classical	Extended tonality	Db	minor	5	-4	0	0	9	0	18	762
1177	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	Classical	Extended tonality	f	minor	6	-5	7	-5	11	12	18	763
1178	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	major	9	-4	9	-6	13	15	18	764
1179	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	minor	5	-4	0	0	9	0	18	764
1180	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	Classical	Extended tonality	F#	major	9	-6	10	-6	15	16	18	765
1181	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	Classical	Extended tonality	F#	minor	6	-3	6	-4	9	10	18	765
1182	beethoven_piano_sonatas	26-1	1803.6208098935329	1810	Classical	Extended tonality	Eb	major	9	-12	9	-4	21	13	18	766
1183	beethoven_piano_sonatas	26-2	1803.6208098935329	1810	Classical	Extended tonality	Eb	major	9	-9	10	-3	18	13	18	767
1184	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Classical	Extended tonality	Eb	major	9	-4	19	-5	13	24	18	768
1185	beethoven_piano_sonatas	30-1	1803.6208098935329	1820	Classical	Extended tonality	E	major	10	-5	9	-1	15	10	18	769
1186	beethoven_piano_sonatas	30-2	1803.6208098935329	1820	Classical	Extended tonality	e	minor	6	-14	5	-7	20	12	18	770
1187	beethoven_piano_sonatas	30-3	1803.6208098935329	1820	Classical	Extended tonality	E	major	13	-9	10	-5	22	15	18	771
1188	beethoven_piano_sonatas	31-1	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	major	9	-8	16	-4	17	20	18	772
1189	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	minor	6	-4	5	-4	10	9	18	773
1190	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	major	6	-1	10	-1	7	11	18	773
1191	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	major	10	-5	13	-4	15	17	18	774
1192	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	minor	7	-5	6	-4	12	10	18	774
1193	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	Early Romantic	Extended tonality	c	minor	8	-14	9	-7	22	16	18	775
1194	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	Early Romantic	Extended tonality	c	major	8	-4	9	-6	12	15	18	775
1195	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	major	10	-9	11	-4	19	15	18	776
1196	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	minor	6	-11	6	-4	17	10	18	776
1197	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	major	8	-2	8	-1	10	9	19	777
1198	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	minor	6	-5	5	-4	11	9	19	777
1199	kozeluh_sonatas	09op08no1b	1806.0	1806	Classical	Extended tonality	C	major	9	-1	8	-1	10	9	19	778
1200	kozeluh_sonatas	09op08no1b	1806.0	1806	Classical	Extended tonality	C	minor	6	-4	2	-4	10	6	19	778
1201	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	major	9	-4	8	-1	13	9	19	779
1202	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	minor	6	-4	2	-4	10	6	19	779
1203	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	major	8	-3	8	-1	11	9	19	780
1204	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	minor	5	-3	2	0	8	2	19	780
1205	kozeluh_sonatas	10op08no2c	1806.0	1806	Classical	Extended tonality	F	major	9	-2	9	-1	11	10	19	781
1206	kozeluh_sonatas	11op10no1a	1806.0	1806	Classical	Extended tonality	Eb	major	9	-3	8	-4	12	12	19	782
1207	kozeluh_sonatas	11op10no1a	1806.0	1806	Classical	Extended tonality	Eb	minor	6	-5	7	-4	11	11	19	782
1208	kozeluh_sonatas	14op13no2a	1806.0	1806	Classical	Extended tonality	G	major	9	-5	9	-2	14	11	19	783
1209	kozeluh_sonatas	14op13no2a	1806.0	1806	Classical	Extended tonality	G	minor	6	-4	7	-3	10	10	19	783
1210	kozeluh_sonatas	14op13no2b	1806.0	1806	Classical	Extended tonality	D	major	9	-2	8	-2	11	10	19	784
1211	kozeluh_sonatas	14op13no2b	1806.0	1806	Classical	Extended tonality	D	minor	5	-3	0	0	8	0	19	784
1212	kozeluh_sonatas	14op13no2c	1806.0	1806	Classical	Extended tonality	G	major	9	-3	8	-1	12	9	19	785
1213	kozeluh_sonatas	14op13no2c	1806.0	1806	Classical	Extended tonality	G	minor	5	-7	5	-3	12	8	19	785
1214	kozeluh_sonatas	15op13no3a	1806.0	1806	Classical	Extended tonality	e	minor	10	-5	10	-4	15	14	19	786
1215	kozeluh_sonatas	15op13no3a	1806.0	1806	Classical	Extended tonality	e	major	10	-4	9	-2	14	11	19	786
1216	kozeluh_sonatas	15op13no3b	1806.0	1806	Classical	Extended tonality	E	major	8	-3	9	-3	11	12	19	787
