	corpus	piece	localkey_mode	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	r_WLC_OLC	r_WLC_WLD	corpus_id	piece_id
427	beethoven_piano_sonatas	10-1	major	1803.6208098935329	1799	Classical	Classical	G	-0.10460232413597309	0.1910203543979494	5	270
428	beethoven_piano_sonatas	10-1	minor	1803.6208098935329	1799	Classical	Classical	G	-0.12593929873454957	0.7053236980198518	5	270
429	beethoven_piano_sonatas	10-2	major	1803.6208098935329	1799	Classical	Classical	C	0.10474762092646386	0.5739402906694336	5	271
430	beethoven_piano_sonatas	10-3	major	1803.6208098935329	1799	Classical	Classical	G	-0.001915413123276667	0.5121001011288825	5	272
431	beethoven_piano_sonatas	16-1	major	1803.6208098935329	1802	Classical	Extended tonality	G	-0.01849627944745901	0.40865648791455544	5	273
432	beethoven_piano_sonatas	16-1	minor	1803.6208098935329	1802	Classical	Extended tonality	G	-0.05549377958619021	0.5713038985900798	5	273
433	beethoven_piano_sonatas	16-2	major	1803.6208098935329	1802	Classical	Extended tonality	C	-0.03367790288010297	0.24589685770380743	5	274
434	beethoven_piano_sonatas	16-3	major	1803.6208098935329	1802	Classical	Extended tonality	G	0.004166235928192721	0.21835210121441787	5	275
435	beethoven_piano_sonatas	16-3	minor	1803.6208098935329	1802	Classical	Extended tonality	G	0.14896170902302797	0.2329035552486729	5	275
436	beethoven_piano_sonatas	17-1	minor	1803.6208098935329	1802	Classical	Extended tonality	d	0.15235271815963788	0.3546097277762798	5	276
437	beethoven_piano_sonatas	17-2	major	1803.6208098935329	1802	Classical	Extended tonality	Bb	-0.10514852293036309	0.5141410251630962	5	277
438	beethoven_piano_sonatas	17-3	minor	1803.6208098935329	1802	Classical	Extended tonality	d	-0.05784616931571661	0.4065791562395265	5	278
439	beethoven_piano_sonatas	18-1	major	1803.6208098935329	1802	Classical	Extended tonality	Eb	-0.14777156803247546	0.5355614390154197	5	279
440	beethoven_piano_sonatas	18-2	major	1803.6208098935329	1802	Classical	Extended tonality	Ab	0.10489703083638999	0.4392736091505894	5	280
441	beethoven_piano_sonatas	18-3	major	1803.6208098935329	1802	Classical	Extended tonality	Eb	0.00285647982270586	0.4239656124481519	5	281
442	beethoven_piano_sonatas	18-4	major	1803.6208098935329	1802	Classical	Extended tonality	Eb	-0.09403888899658289	0.15322494256887123	5	282
443	beethoven_piano_sonatas	19-1	major	1803.6208098935329	1797	Classical	Classical	g	-0.12540981914653995	0.20242450934721712	5	283
444	beethoven_piano_sonatas	19-1	minor	1803.6208098935329	1797	Classical	Classical	g	0.020079956096442836	0.6815265673725661	5	283
445	beethoven_piano_sonatas	19-2	major	1803.6208098935329	1797	Classical	Classical	G	-0.0137837907598249	0.29646285570860703	5	284
446	beethoven_piano_sonatas	19-2	minor	1803.6208098935329	1797	Classical	Classical	G	0.213479223555999	0.12869466221929995	5	284
447	beethoven_piano_sonatas	20-1	major	1803.6208098935329	1796	Classical	Classical	G	0.21528205811114404	0.2933443896498429	5	285
448	beethoven_piano_sonatas	20-2	major	1803.6208098935329	1796	Classical	Classical	G	-0.05933366667715761	0.1219292297371995	5	286
449	beethoven_piano_sonatas	21-1	major	1803.6208098935329	1804	Classical	Extended tonality	C	0.18330681009852468	0.1844798626609396	5	287
450	beethoven_piano_sonatas	21-2	major	1803.6208098935329	1804	Classical	Extended tonality	F	-0.11909277256013355	0.19717942213032852	5	288
451	beethoven_piano_sonatas	21-3	major	1803.6208098935329	1804	Classical	Extended tonality	C	-0.04205099581697634	0.261604083246255	5	289
452	beethoven_piano_sonatas	21-3	minor	1803.6208098935329	1804	Classical	Extended tonality	C	-0.03920330952627136	0.48601876486209805	5	289
453	beethoven_piano_sonatas	23-1	major	1803.6208098935329	1805	Classical	Extended tonality	f	0.3485477796170777	0.6018673119038478	5	290
454	beethoven_piano_sonatas	23-1	minor	1803.6208098935329	1805	Classical	Extended tonality	f	0.10428743832865575	0.41565929706827354	5	290
455	beethoven_piano_sonatas	23-2	major	1803.6208098935329	1805	Classical	Extended tonality	Db	0.6934277158190014	0.24098767929761764	5	291
456	beethoven_piano_sonatas	23-2	minor	1803.6208098935329	1805	Classical	Extended tonality	Db	0.0	0.0	5	291
457	beethoven_piano_sonatas	23-3	minor	1803.6208098935329	1805	Classical	Extended tonality	f	-0.14201649241001751	0.5646085608884662	5	292
458	beethoven_piano_sonatas	24-1	major	1803.6208098935329	1809	Classical	Extended tonality	F#	0.4079306505363564	0.3458955607699626	5	293
459	beethoven_piano_sonatas	24-1	minor	1803.6208098935329	1809	Classical	Extended tonality	F#	0.0	0.8555901796794814	5	293
460	beethoven_piano_sonatas	24-2	major	1803.6208098935329	1809	Classical	Extended tonality	F#	0.1693598383796805	0.31077847126613134	5	294
461	beethoven_piano_sonatas	24-2	minor	1803.6208098935329	1809	Classical	Extended tonality	F#	0.18010220332363253	0.6831867499407887	5	294
462	beethoven_piano_sonatas	26-1	major	1803.6208098935329	1810	Classical	Extended tonality	Eb	0.07267126501544226	0.42070364161412	5	295
463	beethoven_piano_sonatas	26-2	major	1803.6208098935329	1810	Classical	Extended tonality	Eb	0.2052498926341342	0.42513845501049713	5	296
464	beethoven_piano_sonatas	26-3	major	1803.6208098935329	1810	Classical	Extended tonality	Eb	-0.05194285447924221	0.1941133479174027	5	297
465	beethoven_piano_sonatas	30-1	major	1803.6208098935329	1820	Classical	Extended tonality	E	-0.0009580312731083474	0.4402855535457028	5	298
466	beethoven_piano_sonatas	30-2	minor	1803.6208098935329	1820	Classical	Extended tonality	e	0.17366086988997426	0.416609736825706	5	299
467	beethoven_piano_sonatas	30-3	major	1803.6208098935329	1820	Classical	Extended tonality	E	0.058308138890391686	0.3631774839020174	5	300
468	beethoven_piano_sonatas	31-1	major	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	0.6637744757350605	0.18770472756007603	5	301
469	beethoven_piano_sonatas	31-2	major	1803.6208098935329	1822	Early Romantic	Extended tonality	f	-0.08778545384292999	0.3801017268400053	5	302
470	beethoven_piano_sonatas	31-2	minor	1803.6208098935329	1822	Early Romantic	Extended tonality	f	-0.010448698894538434	0.40749986535511806	5	302
471	beethoven_piano_sonatas	31-3	major	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	0.18700493653805467	0.38000133853067014	5	303
472	beethoven_piano_sonatas	31-3	minor	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	-0.050803043973466286	0.4973757770621011	5	303
473	beethoven_piano_sonatas	32-1	major	1803.6208098935329	1822	Early Romantic	Extended tonality	c	-0.15284880257707656	0.3257076042435687	5	304
474	beethoven_piano_sonatas	32-1	minor	1803.6208098935329	1822	Early Romantic	Extended tonality	c	0.06855973235567545	0.5100976242117025	5	304
475	beethoven_piano_sonatas	32-2	major	1803.6208098935329	1822	Early Romantic	Extended tonality	C	-0.022044948894042776	0.3912254350848911	5	305
476	beethoven_piano_sonatas	32-2	minor	1803.6208098935329	1822	Early Romantic	Extended tonality	C	-0.11427163408069958	0.372019976977996	5	305
477	c_schumann_lieder	op13no1 Ich stand in dunklen Traumen	major	1847.2645259938838	1843	Early Romantic	Extended tonality	Eb	-0.0043803260210015784	0.49796011664465245	6	306
478	c_schumann_lieder	op13no2 Sie liebten sich beide	minor	1847.2645259938838	1843	Early Romantic	Extended tonality	g	0.0	0.7102861348387213	6	307
479	c_schumann_lieder	op13no3 Liebeszauber	major	1847.2645259938838	1842	Early Romantic	Extended tonality	Eb	-0.04375481782389229	0.4566070859284279	6	308
480	c_schumann_lieder	op13no4 Der Mond kommt still gegangen	major	1847.2645259938838	1842	Early Romantic	Extended tonality	Db	0.16029504093094993	0.38432656161283263	6	309
481	c_schumann_lieder	op13no5 Ich hab in deinem Auge	major	1847.2645259938838	1843	Early Romantic	Extended tonality	Ab	-0.007162373712091356	0.681590632913643	6	310
482	c_schumann_lieder	op13no6 Die stille Lotosblume	major	1847.2645259938838	1842	Early Romantic	Extended tonality	Ab	0.48833813385813196	0.30276788528402077	6	311
483	c_schumann_lieder	op23no1 Was weinst du Blumlein	major	1847.2645259938838	1853	Early Romantic	Extended tonality	A	0.0	0.44225250828141854	6	312
484	c_schumann_lieder	op23no2 An einem lichten Morgen	major	1847.2645259938838	1853	Early Romantic	Extended tonality	F	0.14198303029628456	0.5028446824762902	6	313
485	c_schumann_lieder	op23no3 Geheimes Flustern hier und dort	major	1847.2645259938838	1853	Early Romantic	Extended tonality	Db	0.3177840965695532	0.7371685514771282	6	314
486	c_schumann_lieder	op23no4 Auf einem grunen Hugel	minor	1847.2645259938838	1853	Early Romantic	Extended tonality	a	0.0	0.5490440953814165	6	315
487	c_schumann_lieder	op23no5 Das ist ein Tag der klingen mag	major	1847.2645259938838	1853	Early Romantic	Extended tonality	D	-0.04005382272435589	0.3267178115284222	6	316
488	c_schumann_lieder	op23no6 O Lust o Lust	major	1847.2645259938838	1853	Early Romantic	Extended tonality	Eb	0.06341065344595177	0.6906763892303215	6	317
489	chopin_mazurkas	BI105-2op30-2	minor	1838.2307692307693	1837	Early Romantic	Extended tonality	b	0.02840886447106908	0.47707634595953724	7	318
490	chopin_mazurkas	BI105-3op30-3	major	1838.2307692307693	1837	Early Romantic	Extended tonality	Db	-0.025476085242275383	0.3845061794431419	7	319
491	chopin_mazurkas	BI105-3op30-3	minor	1838.2307692307693	1837	Early Romantic	Extended tonality	Db	0.4561966823272699	0.429859149569208	7	319
492	chopin_mazurkas	BI105-4op30-4	major	1838.2307692307693	1837	Early Romantic	Extended tonality	c#	0.5704439136235547	0.35279956130420187	7	320
493	chopin_mazurkas	BI105-4op30-4	minor	1838.2307692307693	1837	Early Romantic	Extended tonality	c#	-0.010590769003413159	0.46145153897797264	7	320
494	chopin_mazurkas	BI115-1op33-1	major	1838.2307692307693	1838	Early Romantic	Extended tonality	g#	-0.09207036198773266	0.3948356350119362	7	321
495	chopin_mazurkas	BI115-1op33-1	minor	1838.2307692307693	1838	Early Romantic	Extended tonality	g#	-0.11196766951058795	0.7963667811290998	7	321
496	chopin_mazurkas	BI115-2op33-2	major	1838.2307692307693	1838	Early Romantic	Extended tonality	D	0.5145959414430777	0.28668449561019116	7	322
497	chopin_mazurkas	BI115-3op33-3	major	1838.2307692307693	1838	Early Romantic	Extended tonality	C	-0.07154819419998132	0.22993605256803928	7	323
498	chopin_mazurkas	BI115-4op33-4	major	1838.2307692307693	1838	Early Romantic	Extended tonality	b	0.1883768977399039	0.31131565886619667	7	324
499	chopin_mazurkas	BI115-4op33-4	minor	1838.2307692307693	1838	Early Romantic	Extended tonality	b	-0.08939740025125986	0.5588084215567978	7	324
500	chopin_mazurkas	BI122op41-2	major	1838.2307692307693	1839	Early Romantic	Extended tonality	e	0.312143829028205	0.053277426669386	7	325
501	chopin_mazurkas	BI122op41-2	minor	1838.2307692307693	1839	Early Romantic	Extended tonality	e	-0.380227980210602	0.7664428247117315	7	325
502	chopin_mazurkas	BI126-1op41-4	major	1838.2307692307693	1839	Early Romantic	Extended tonality	Ab	-0.11678119585100877	0.06382199895959734	7	326
503	chopin_mazurkas	BI126-1op41-4	minor	1838.2307692307693	1839	Early Romantic	Extended tonality	Ab	0.12251806248601498	0.47519965118370006	7	326
504	chopin_mazurkas	BI126-3op41-1	major	1838.2307692307693	1838	Early Romantic	Extended tonality	c#	0.07469564247213861	0.18984983039521583	7	327
505	chopin_mazurkas	BI126-3op41-1	minor	1838.2307692307693	1838	Early Romantic	Extended tonality	c#	0.27348546529654216	0.5771111608493034	7	327
506	chopin_mazurkas	BI126-4op41-3	major	1838.2307692307693	1839	Early Romantic	Extended tonality	B	0.837521238444916	0.027815828148819825	7	328
507	chopin_mazurkas	BI134	major	1838.2307692307693	1840	Early Romantic	Extended tonality	a	-0.07199299498161386	0.6226415437773408	7	329
508	chopin_mazurkas	BI134	minor	1838.2307692307693	1840	Early Romantic	Extended tonality	a	0.0	0.3521000681095065	7	329
509	chopin_mazurkas	BI140	major	1838.2307692307693	1841	Early Romantic	Extended tonality	a	0.29659215726866517	0.47870443762974335	7	330
510	chopin_mazurkas	BI140	minor	1838.2307692307693	1841	Early Romantic	Extended tonality	a	0.3744186458257412	0.8444253953794368	7	330
511	chopin_mazurkas	BI145-1op50-1	major	1838.2307692307693	1842	Early Romantic	Extended tonality	G	0.17705417652184427	0.30439191057115195	7	331
512	chopin_mazurkas	BI145-1op50-1	minor	1838.2307692307693	1842	Early Romantic	Extended tonality	G	-0.21821789023599233	1.0	7	331
513	chopin_mazurkas	BI145-2op50-2	major	1838.2307692307693	1842	Early Romantic	Extended tonality	Ab	0.18094603835857268	0.36086104628610693	7	332
514	chopin_mazurkas	BI145-2op50-2	minor	1838.2307692307693	1842	Early Romantic	Extended tonality	Ab	-0.11038161241442795	0.7143932292430988	7	332
515	chopin_mazurkas	BI145-3op50-3	major	1838.2307692307693	1842	Early Romantic	Extended tonality	c#	-0.06987956154506145	0.4874736157632408	7	333
516	chopin_mazurkas	BI145-3op50-3	minor	1838.2307692307693	1842	Early Romantic	Extended tonality	c#	-0.024824569389688425	0.2944940567106263	7	333
517	chopin_mazurkas	BI153-1op56-1	major	1838.2307692307693	1844	Early Romantic	Extended tonality	B	0.2522764223001525	0.1697195570429972	7	334
518	chopin_mazurkas	BI153-2op56-2	major	1838.2307692307693	1844	Early Romantic	Extended tonality	C	-0.12244897959183673	0.06727350450727934	7	335
519	chopin_mazurkas	BI153-2op56-2	minor	1838.2307692307693	1844	Early Romantic	Extended tonality	C	0.18701000503617304	0.5382882624018633	7	335
520	chopin_mazurkas	BI153-3op56-3	major	1838.2307692307693	1844	Early Romantic	Extended tonality	c	0.01836130828331609	0.08173987266358523	7	336
521	chopin_mazurkas	BI153-3op56-3	minor	1838.2307692307693	1844	Early Romantic	Extended tonality	c	0.0536173493921699	0.5068347629142299	7	336
522	chopin_mazurkas	BI157-1op59-1	minor	1838.2307692307693	1845	Early Romantic	Extended tonality	a	0.19677012746416794	0.3521652104472035	7	337
523	chopin_mazurkas	BI157-1op59-1	major	1838.2307692307693	1845	Early Romantic	Extended tonality	a	0.0680894620573389	0.409174502118491	7	337
524	chopin_mazurkas	BI157-2op59-2	major	1838.2307692307693	1845	Early Romantic	Extended tonality	Ab	-0.05685531281730413	0.46506813476196734	7	338
525	chopin_mazurkas	BI157-3op59-3	major	1838.2307692307693	1845	Early Romantic	Extended tonality	f#	0.0076089410023603005	0.31329531568870733	7	339
526	chopin_mazurkas	BI157-3op59-3	minor	1838.2307692307693	1845	Early Romantic	Extended tonality	f#	-0.032051350211262444	0.4620311107561679	7	339
527	chopin_mazurkas	BI16-1	major	1838.2307692307693	1826	Early Romantic	Extended tonality	G	-0.05714285714285713	0.383158292650452	7	340
528	chopin_mazurkas	BI16-1	minor	1838.2307692307693	1826	Early Romantic	Extended tonality	G	-0.5	0.9999999999999999	7	340
529	chopin_mazurkas	BI16-2	major	1838.2307692307693	1826	Early Romantic	Extended tonality	Bb	-0.1325783378051071	0.17181880058179538	7	341
530	chopin_mazurkas	BI16-2	minor	1838.2307692307693	1826	Early Romantic	Extended tonality	Bb	-0.2581988897471611	0.5477225575051663	7	341
531	chopin_mazurkas	BI162-1op63-1	major	1838.2307692307693	1846	Early Romantic	Extended tonality	B	0.24101617924695484	0.4595001556598295	7	342
532	chopin_mazurkas	BI162-2op63-2	major	1838.2307692307693	1846	Early Romantic	Extended tonality	f	0.8868779684710353	-0.35149160349876224	7	343
533	chopin_mazurkas	BI162-2op63-2	minor	1838.2307692307693	1846	Early Romantic	Extended tonality	f	0.04806693679384836	0.40269669077743575	7	343
534	chopin_mazurkas	BI162-3op63-3	major	1838.2307692307693	1846	Early Romantic	Extended tonality	c#	-0.10740977756437135	0.34253109956916816	7	344
535	chopin_mazurkas	BI162-3op63-3	minor	1838.2307692307693	1846	Early Romantic	Extended tonality	c#	-0.25346944105734237	0.7126568467704507	7	344
536	chopin_mazurkas	BI163op67-4	major	1838.2307692307693	1846	Early Romantic	Extended tonality	a	-0.13713732384654867	0.40493423310667825	7	345
537	chopin_mazurkas	BI163op67-4	minor	1838.2307692307693	1846	Early Romantic	Extended tonality	a	0.0036728245393235492	0.49739911531985465	7	345
538	chopin_mazurkas	BI167op67-2	major	1838.2307692307693	1849	Early Romantic	Extended tonality	g	0.0	0.21132217664442	7	346
539	chopin_mazurkas	BI167op67-2	minor	1838.2307692307693	1849	Early Romantic	Extended tonality	g	0.2649064714130088	0.5312715111833699	7	346
540	chopin_mazurkas	BI168op68-4	minor	1838.2307692307693	1846	Early Romantic	Extended tonality	f	0.30159546958269223	0.1754343773290334	7	347
541	chopin_mazurkas	BI18op68-2	major	1838.2307692307693	1827	Early Romantic	Extended tonality	a	-0.22410510586470156	0.6422236508343229	7	348
542	chopin_mazurkas	BI18op68-2	minor	1838.2307692307693	1827	Early Romantic	Extended tonality	a	0.0	0.6207818130792542	7	348
543	chopin_mazurkas	BI34op68-3	major	1838.2307692307693	1830	Early Romantic	Extended tonality	F	-0.055632527790486684	0.5378505284868382	7	349
544	chopin_mazurkas	BI34op68-3	minor	1838.2307692307693	1830	Early Romantic	Extended tonality	F	0.19166296949998196	-0.21821789023599233	7	349
545	chopin_mazurkas	BI38op68-1	major	1838.2307692307693	1830	Early Romantic	Extended tonality	C	-0.08285465146051071	0.3790324832641479	7	350
546	chopin_mazurkas	BI60-1op06-1	minor	1838.2307692307693	1832	Early Romantic	Extended tonality	f#	-0.061023284708222755	0.2847123959883583	7	351
547	chopin_mazurkas	BI60-2op06-2	major	1838.2307692307693	1832	Early Romantic	Extended tonality	c#	0.0	0.7468887484886367	7	352
548	chopin_mazurkas	BI60-2op06-2	minor	1838.2307692307693	1832	Early Romantic	Extended tonality	c#	-0.28977115089304994	0.6037952428341881	7	352
549	chopin_mazurkas	BI60-3op06-3	major	1838.2307692307693	1832	Early Romantic	Extended tonality	E	-0.03549651634061663	0.10411921959912004	7	353
550	chopin_mazurkas	BI60-4op06-4	minor	1838.2307692307693	1832	Early Romantic	Extended tonality	eb	0.0	0.21392431440094098	7	354
551	chopin_mazurkas	BI61-1op07-1	major	1838.2307692307693	1832	Early Romantic	Extended tonality	Bb	0.36238717261140846	-0.02806552568134086	7	355
552	chopin_mazurkas	BI61-2op07-2	major	1838.2307692307693	1832	Early Romantic	Extended tonality	a	0.0	0.2765316741213338	7	356
553	chopin_mazurkas	BI61-2op07-2	minor	1838.2307692307693	1832	Early Romantic	Extended tonality	a	0.14548040736883525	0.7141105634737422	7	356
554	chopin_mazurkas	BI61-3op07-3	major	1838.2307692307693	1832	Early Romantic	Extended tonality	f	0.04218832107411529	0.25498625361994914	7	357
555	chopin_mazurkas	BI61-3op07-3	minor	1838.2307692307693	1832	Early Romantic	Extended tonality	f	-0.12107297381189022	0.04562558173984696	7	357
556	chopin_mazurkas	BI61-4op07-4	major	1838.2307692307693	1832	Early Romantic	Extended tonality	Ab	-0.20889631619544308	0.625961684931541	7	358
557	chopin_mazurkas	BI61-5op07-5	major	1838.2307692307693	1832	Early Romantic	Extended tonality	C	0.0	0.0	7	359
558	chopin_mazurkas	BI71	major	1838.2307692307693	1832	Early Romantic	Extended tonality	D	-0.037623955229874516	0.6676915174404023	7	360
559	chopin_mazurkas	BI73	major	1838.2307692307693	1832	Early Romantic	Extended tonality	Bb	-0.06201736729460423	0.33994340153337493	7	361
560	chopin_mazurkas	BI77-1op17-1	major	1838.2307692307693	1833	Early Romantic	Extended tonality	Bb	-0.029500336899324853	0.28061615801425915	7	362
561	chopin_mazurkas	BI77-2op17-2	major	1838.2307692307693	1833	Early Romantic	Extended tonality	e	0.548627906052229	-0.3548750281469778	7	363
562	chopin_mazurkas	BI77-2op17-2	minor	1838.2307692307693	1833	Early Romantic	Extended tonality	e	0.0360227113944536	0.4504225112146223	7	363
563	chopin_mazurkas	BI77-3op17-3	major	1838.2307692307693	1833	Early Romantic	Extended tonality	Ab	-0.10039475835299638	0.6025220424440713	7	364
564	chopin_mazurkas	BI77-4op17-4	major	1838.2307692307693	1833	Early Romantic	Extended tonality	a	0.10027032294924797	0.43349146443863834	7	365
565	chopin_mazurkas	BI77-4op17-4	minor	1838.2307692307693	1833	Early Romantic	Extended tonality	a	-0.1165818287907234	0.10137060628182551	7	365
566	chopin_mazurkas	BI85	major	1838.2307692307693	1834	Early Romantic	Extended tonality	Ab	-0.13308100435940387	0.49607025316058756	7	366
567	chopin_mazurkas	BI85	minor	1838.2307692307693	1834	Early Romantic	Extended tonality	Ab	0.0	1.0	7	366
568	chopin_mazurkas	BI89-1op24-1	major	1838.2307692307693	1833	Early Romantic	Extended tonality	g	0.6079813277051732	-0.06469252128478119	7	367
569	chopin_mazurkas	BI89-1op24-1	minor	1838.2307692307693	1833	Early Romantic	Extended tonality	g	-0.14913536435561373	0.7684390644885902	7	367
570	chopin_mazurkas	BI89-2op24-2	major	1838.2307692307693	1833	Early Romantic	Extended tonality	C	0.0	0.47128379941067405	7	368
571	chopin_mazurkas	BI89-3op24-3	major	1838.2307692307693	1833	Early Romantic	Extended tonality	Ab	0.0	0.5670742663276579	7	369
572	chopin_mazurkas	BI89-4op24-4	major	1838.2307692307693	1833	Early Romantic	Extended tonality	bb	0.4491087517391268	-0.05163008238943926	7	370
573	chopin_mazurkas	BI89-4op24-4	minor	1838.2307692307693	1833	Early Romantic	Extended tonality	bb	0.017640837717318635	0.31711719683371115	7	370
574	chopin_mazurkas	BI93-1op67-1	major	1838.2307692307693	1835	Early Romantic	Extended tonality	G	-0.07837651582463186	0.23578555558979722	7	371
575	chopin_mazurkas	BI93-2op67-3	major	1838.2307692307693	1835	Early Romantic	Extended tonality	C	-0.011941032708030765	0.5012309820275773	7	372
576	corelli	op01n01a	major	1687.6864702945581	1681	Baroque	Baroque	F	-0.0639137490706142	0.47833191815223697	8	373
577	corelli	op01n01a	minor	1687.6864702945581	1681	Baroque	Baroque	F	0.0	0.046946804667439994	8	373
578	corelli	op01n01b	major	1687.6864702945581	1681	Baroque	Baroque	F	-0.016598796464900922	0.15426555660777022	8	374
579	corelli	op01n01b	minor	1687.6864702945581	1681	Baroque	Baroque	F	0.0	-0.1660278787603231	8	374
580	corelli	op01n01c	major	1687.6864702945581	1681	Baroque	Baroque	F	0.0	0.08163715249180997	8	375
581	corelli	op01n01c	minor	1687.6864702945581	1681	Baroque	Baroque	F	-0.07938348467344604	0.04274751340029607	8	375
582	corelli	op01n01d	major	1687.6864702945581	1681	Baroque	Baroque	F	0.3028273587263433	0.21360737588259918	8	376
583	corelli	op01n01d	minor	1687.6864702945581	1681	Baroque	Baroque	F	-0.14379392104440059	0.2983971954918312	8	376
584	corelli	op01n02a	major	1687.6864702945581	1681	Baroque	Baroque	e	0.0	0.6614378277661477	8	377
585	corelli	op01n02a	minor	1687.6864702945581	1681	Baroque	Baroque	e	-0.14732120818584524	0.21216869063967203	8	377
586	corelli	op01n02b	major	1687.6864702945581	1681	Baroque	Baroque	e	0.0	0.0	8	378
587	corelli	op01n02b	minor	1687.6864702945581	1681	Baroque	Baroque	e	0.07832372129435665	0.4002473881871712	8	378
588	corelli	op01n02c	major	1687.6864702945581	1681	Baroque	Baroque	e	0.0	0.0	8	379
589	corelli	op01n02c	minor	1687.6864702945581	1681	Baroque	Baroque	e	0.0	0.29681649001342897	8	379
590	corelli	op01n02d	major	1687.6864702945581	1681	Baroque	Baroque	e	0.0	0.6475761258027333	8	380
591	corelli	op01n02d	minor	1687.6864702945581	1681	Baroque	Baroque	e	-0.05397992980185225	0.26860976028196865	8	380
592	corelli	op01n03a	major	1687.6864702945581	1681	Baroque	Baroque	A	0.0	0.0	8	381
593	corelli	op01n03a	minor	1687.6864702945581	1681	Baroque	Baroque	A	0.0	-0.14907119849998599	8	381
594	corelli	op01n03b	major	1687.6864702945581	1681	Baroque	Baroque	A	-0.01659044221010645	0.5213858165876293	8	382
595	corelli	op01n03b	minor	1687.6864702945581	1681	Baroque	Baroque	A	0.0	0.1373958247604068	8	382
596	corelli	op01n03c	major	1687.6864702945581	1681	Baroque	Baroque	A	-0.03849952517545091	0.16635449807146616	8	383
597	corelli	op01n03c	minor	1687.6864702945581	1681	Baroque	Baroque	A	0.0	0.2660079583736709	8	383
598	corelli	op01n03d	major	1687.6864702945581	1681	Baroque	Baroque	A	-0.025000000000000005	0.40647283110108157	8	384
599	corelli	op01n03d	minor	1687.6864702945581	1681	Baroque	Baroque	A	0.0	-0.251259453814803	8	384
600	corelli	op01n04a	major	1687.6864702945581	1681	Baroque	Baroque	a	0.0	0.627433750064947	8	385
601	corelli	op01n04a	minor	1687.6864702945581	1681	Baroque	Baroque	a	-0.005816458962950094	0.11986131597024745	8	385
602	corelli	op01n04b	minor	1687.6864702945581	1681	Baroque	Baroque	a	-0.3153782099950283	0.10017449774740417	8	386
603	corelli	op01n04c	major	1687.6864702945581	1681	Baroque	Baroque	a	-0.07142857142857144	0.699722425727024	8	387
604	corelli	op01n04c	minor	1687.6864702945581	1681	Baroque	Baroque	a	0.15428456893979148	-0.21329352602008242	8	387
605	corelli	op01n04d	major	1687.6864702945581	1681	Baroque	Baroque	a	0.0	0.0	8	388
606	corelli	op01n04d	minor	1687.6864702945581	1681	Baroque	Baroque	a	0.0	0.09655080005851907	8	388
607	corelli	op01n05a	major	1687.6864702945581	1681	Baroque	Baroque	Bb	0.0	0.0	8	389
608	corelli	op01n05a	minor	1687.6864702945581	1681	Baroque	Baroque	Bb	-0.07342255821562753	0.3036665209924599	8	389
609	corelli	op01n05b	major	1687.6864702945581	1681	Baroque	Baroque	Bb	-0.018636488393439055	0.05939776587569016	8	390
610	corelli	op01n05b	minor	1687.6864702945581	1681	Baroque	Baroque	Bb	0.03692744729379982	0.15004146580708094	8	390
611	corelli	op01n05c	major	1687.6864702945581	1681	Baroque	Baroque	Bb	0.0	0.6547416558801649	8	391
612	corelli	op01n05c	minor	1687.6864702945581	1681	Baroque	Baroque	Bb	0.0	0.22116293423234573	8	391
613	corelli	op01n05d	major	1687.6864702945581	1681	Baroque	Baroque	Bb	0.0	0.4877808462030248	8	392
614	corelli	op01n05d	minor	1687.6864702945581	1681	Baroque	Baroque	Bb	-0.16690609472285048	0.3609592644140447	8	392
615	corelli	op01n06a	minor	1687.6864702945581	1681	Baroque	Baroque	b	-0.109198589810428	-0.004136471476606326	8	393
616	corelli	op01n06b	major	1687.6864702945581	1681	Baroque	Baroque	b	0.0	0.0	8	394
617	corelli	op01n06b	minor	1687.6864702945581	1681	Baroque	Baroque	b	-0.09878543516129912	0.08998341629282504	8	394
618	corelli	op01n06c	major	1687.6864702945581	1681	Baroque	Baroque	b	0.0	0.0	8	395
619	corelli	op01n06c	minor	1687.6864702945581	1681	Baroque	Baroque	b	0.0	0.26729095237442035	8	395
620	corelli	op01n06d	major	1687.6864702945581	1681	Baroque	Baroque	b	0.0	0.43257105382042377	8	396
621	corelli	op01n06d	minor	1687.6864702945581	1681	Baroque	Baroque	b	-0.025899214703235092	0.15979025824105364	8	396
622	corelli	op01n07a	major	1687.6864702945581	1681	Baroque	Baroque	C	-0.04165220660492056	0.16743660511210118	8	397
623	corelli	op01n07a	minor	1687.6864702945581	1681	Baroque	Baroque	C	-0.21926450482675727	0.012088818405648261	8	397
624	corelli	op01n07b	major	1687.6864702945581	1681	Baroque	Baroque	C	0.0	0.5089232965148308	8	398
625	corelli	op01n07b	minor	1687.6864702945581	1681	Baroque	Baroque	C	0.0	-0.2401922307076307	8	398
626	corelli	op01n07c	major	1687.6864702945581	1681	Baroque	Baroque	C	-0.03647446629815315	0.4006943474373262	8	399
627	corelli	op01n07c	minor	1687.6864702945581	1681	Baroque	Baroque	C	0.27462691856722116	0.47950573085496273	8	399
628	corelli	op01n08a	minor	1687.6864702945581	1681	Baroque	Baroque	c	-0.10148296466389786	0.312876540296903	8	400
