	Unnamed: 0	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	RC	CTC	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id	mode
947	947	chopin_mazurkas	BI60-1op06-1	1838.2307692307693	1832	f#	i	5	-4	6	-9	5	-4	0.0591133004926108	1.5517241379310345	0.0591133004926108	9	15	9	23	948	minor
948	948	chopin_mazurkas	BI60-2op06-2	1838.2307692307693	1832	c#	i	6	-4	6	-4	7	-4	0.0729166666666666	1.8854166666666667	0.4166666666666667	10	10	11	23	949	minor
950	950	chopin_mazurkas	BI60-4op06-4	1838.2307692307693	1832	eb	i	5	-4	5	-5	5	-4	0.2769230769230769	0.9692307692307692	0.2769230769230769	9	10	9	23	951	minor
952	952	chopin_mazurkas	BI61-2op07-2	1838.2307692307693	1832	a	i	7	-5	7	-7	7	-5	0.2385321100917431	0.7431192660550459	0.4220183486238532	12	14	12	23	953	minor
953	953	chopin_mazurkas	BI61-3op07-3	1838.2307692307693	1832	f	i	6	-3	8	-4	9	-4	0.0780487804878048	0.8634146341463415	0.1658536585365853	9	12	13	23	954	minor
959	959	chopin_mazurkas	BI77-2op17-2	1838.2307692307693	1833	e	i	5	-5	9	-8	8	-6	0.3905325443786982	1.5739644970414202	0.4260355029585799	10	17	14	23	960	minor
961	961	chopin_mazurkas	BI77-4op17-4	1838.2307692307693	1833	a	i	6	-4	7	-7	9	-7	0.4394618834080717	1.1524663677130045	0.6905829596412556	10	14	16	23	962	minor
962	962	chopin_mazurkas	BI89-1op24-1	1838.2307692307693	1833	g	i	5	-1	8	-4	9	-4	0.1282051282051282	0.7692307692307693	0.4017094017094017	6	12	13	23	963	minor
965	965	chopin_mazurkas	BI89-4op24-4	1838.2307692307693	1833	bb	i	11	-4	14	-7	13	-5	0.4175438596491228	2.3859649122807016	0.7824561403508772	15	21	18	23	966	minor
969	969	chopin_mazurkas	BI105-2op30-2	1838.2307692307693	1837	b	i	3	-4	7	-7	5	-4	0.0353982300884955	1.5398230088495577	0.4070796460176991	7	14	9	23	970	minor
971	971	chopin_mazurkas	BI105-4op30-4	1838.2307692307693	1837	c#	i	6	-10	9	-12	11	-14	0.2555066079295154	1.2731277533039649	1.3127753303964758	16	21	25	23	972	minor
972	972	chopin_mazurkas	BI115-1op33-1	1838.2307692307693	1838	g#	i	6	-1	10	-4	8	-6	0.2873563218390804	0.5287356321839081	0.4137931034482758	7	14	14	23	973	minor
975	975	chopin_mazurkas	BI115-4op33-4	1838.2307692307693	1838	b	i	9	-5	9	-12	9	-6	0.1934604904632152	1.44141689373297	0.3542234332425068	14	21	15	23	976	minor
976	976	chopin_mazurkas	BI126-3op41-1	1838.2307692307693	1838	c#	i	6	-5	12	-6	9	-8	0.5150214592274678	1.6652360515021458	1.613733905579399	11	18	17	23	977	minor
977	977	chopin_mazurkas	BI122op41-2	1838.2307692307693	1839	e	i	8	-5	9	-4	10	-5	0.0845070422535211	0.6408450704225352	0.3309859154929577	13	13	15	23	978	minor
980	980	chopin_mazurkas	BI134	1838.2307692307693	1840	a	i	7	-4	9	-4	7	-4	0.1354838709677419	0.6419354838709678	0.1419354838709677	11	13	11	23	981	minor
981	981	chopin_mazurkas	BI140	1838.2307692307693	1841	a	i	9	-1	9	-4	10	-4	0.2112676056338028	0.9342723004694836	0.5633802816901409	10	13	14	23	982	minor
984	984	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842	c#	i	6	-8	7	-12	7	-8	0.2653721682847896	1.922330097087379	0.5631067961165048	14	19	15	23	985	minor
987	987	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844	c	i	12	-5	11	-12	12	-5	0.3312236286919831	1.79957805907173	0.609704641350211	17	23	17	23	988	minor
988	988	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845	a	i	10	-7	12	-7	10	-7	0.3657587548638132	1.735408560311284	1.2256809338521402	17	19	17	23	989	minor
990	990	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845	f#	i	8	-6	8	-7	9	-7	0.1764705882352941	0.8011204481792717	0.5126050420168067	14	15	16	23	991	minor
992	992	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846	f	i	6	-5	10	-4	8	-10	0.05	1.025	1.0	11	14	18	23	993	minor
993	993	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846	c#	i	6	-3	6	-5	7	-14	0.3495934959349593	0.8943089430894309	11.21951219512195	9	11	21	23	994	minor
994	994	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846	a	i	6	-4	9	-4	11	-6	0.146788990825688	1.0642201834862386	1.0	10	13	17	23	995	minor
995	995	chopin_mazurkas	BI168op68-4	1838.2307692307693	1846	f	i	8	-7	9	-9	11	-7	0.75	2.6	3.0625	15	18	18	23	996	minor
996	996	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849	g	i	6	-4	7	-6	6	-5	0.0897435897435897	0.8205128205128205	0.1794871794871795	10	13	11	23	997	minor
999	999	schumann_kinderszenen	n03	1839.0	1839	b	i	5	-1	8	-4	7	-4	0.0	0.4912280701754385	0.4561403508771929	6	12	11	24	1000	minor
1006	1006	schumann_kinderszenen	n10	1839.0	1839	g#	i	6	-3	6	-7	6	-3	0.2333333333333333	0.95	0.2833333333333333	9	13	9	24	1007	minor
1007	1007	schumann_kinderszenen	n11	1839.0	1839	e	i	6	-4	9	-5	6	-6	0.2666666666666666	0.4888888888888889	0.1037037037037037	10	14	12	24	1008	minor
1008	1008	schumann_kinderszenen	n12	1839.0	1839	e	i	3	-4	6	-4	5	-4	0.0	0.4222222222222222	0.0	7	10	9	24	1009	minor
1010	1010	schumann_liederkreis	op39n01	1840.0	1840	f#	i	6	-5	6	-4	6	-5	0.723404255319149	0.8297872340425532	0.7872340425531915	11	10	11	25	1011	minor
1016	1016	schumann_liederkreis	op39n07	1840.0	1840	e	i	6	-4	5	-4	6	-4	0.2121212121212121	0.3181818181818182	0.2272727272727272	10	9	10	25	1017	minor
1017	1017	schumann_liederkreis	op39n08	1840.0	1840	a	i	2	-4	5	-7	4	-5	0.0454545454545454	0.9318181818181818	0.3068181818181818	6	12	9	25	1018	minor
1019	1019	schumann_liederkreis	op39n10	1840.0	1840	e	i	6	-5	11	-5	6	-5	0.6111111111111112	0.8240740740740741	0.7129629629629629	11	16	11	25	1020	minor
1023	1023	c_schumann_lieder	op13no2 Sie liebten sich beide	1848.1077981651376	1844	g	i	6	-5	5	-5	6	-5	0.7870370370370371	0.75	0.6851851851851852	11	10	11	26	1024	minor
1031	1031	c_schumann_lieder	op23no4 Auf einem grunen Hugel	1848.1077981651376	1853	a	i	5	-5	6	-6	5	-5	0.2111111111111111	0.8444444444444444	0.2111111111111111	10	12	10	26	1032	minor
1038	1038	liszt_pelerinage	160.05_Orage	1857.079674150606	1855	c	i	8	-8	9	-7	11	-8	1.2065573770491804	1.2885245901639344	2.878688524590164	16	16	19	27	1039	minor
1039	1039	liszt_pelerinage	160.06_Vallee_dObermann	1857.079674150606	1855	e	i	9	-5	10	-11	10	-14	0.5641838351822503	1.1236133122028529	1.3993660855784469	14	21	24	27	1040	minor
1041	1041	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	1857.079674150606	1855	e	i	7	-5	6	-4	7	-5	0.1557788944723618	1.4824120603015076	0.1959798994974874	12	10	12	27	1042	minor
1044	1044	liszt_pelerinage	161.02_Il_Pensieroso	1857.079674150606	1858	c#	i	5	-10	6	-12	6	-13	0.7108433734939759	3.253012048192771	1.7469879518072289	15	18	19	27	1045	minor
1051	1051	liszt_pelerinage	162.02_Canzone	1857.079674150606	1861	eb	i	6	-5	6	-5	6	-5	1.489795918367347	1.326530612244898	1.663265306122449	11	11	11	27	1052	minor
1052	1052	liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	1857.079674150606	1861	g	i	9	-9	13	-11	13	-9	0.4964838255977497	1.4022503516174405	1.3347398030942337	18	24	22	27	1053	minor
1053	1053	wagner_overtures	WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia	1864.9944134078207	1859	a	i	9	-6	12	-11	10	-10	0.532033426183844	2.426183844011142	1.064066852367688	15	23	20	28	1054	minor
1057	1057	tchaikovsky_seasons	op37a03	1876.0	1876	g	i	6	-1	6	-4	9	-4	0.2521739130434782	1.008695652173913	1.0	7	10	13	29	1058	minor
1060	1060	tchaikovsky_seasons	op37a06	1876.0	1876	g	i	9	-4	9	-11	9	-4	0.3614457831325301	1.0321285140562249	0.5180722891566265	13	20	13	29	1061	minor
1062	1062	tchaikovsky_seasons	op37a08	1876.0	1876	b	i	7	-4	12	-5	9	-7	0.3109756097560975	0.8475609756097561	0.6219512195121951	11	17	16	29	1063	minor
1064	1064	tchaikovsky_seasons	op37a10	1876.0	1876	d	i	6	-4	8	-11	10	-4	0.0837696335078534	1.193717277486911	0.8586387434554974	10	19	14	29	1065	minor
1067	1067	dvorak_silhouettes	op08n01	1879.0	1879	c#	i	2	-3	5	-4	2	-13	0.0	0.12	28.14666666666667	5	9	15	30	1068	minor
1070	1070	dvorak_silhouettes	op08n04	1879.0	1879	f#	i	5	0	6	-4	5	-3	0.0676691729323308	0.7443609022556391	0.0451127819548872	5	10	8	30	1071	minor
1071	1071	dvorak_silhouettes	op08n05	1879.0	1879	f#	i	5	-4	5	-4	2	-4	0.0217391304347826	0.4710144927536231	0.0	9	9	6	30	1072	minor
1074	1074	dvorak_silhouettes	op08n08	1879.0	1879	b	i	5	-1	8	-4	8	-4	0.0	0.6	0.08	6	12	12	30	1075	minor
1078	1078	dvorak_silhouettes	op08n12	1879.0	1879	c#	i	6	-4	7	-8	6	-16	0.2753623188405797	1.2946859903381642	7.628019323671498	10	15	22	30	1079	minor
1080	1080	grieg_lyric_pieces	op12n02	1890.3354624738972	1867	a	i	10	-1	8	-4	10	-1	0.16	0.624	0.392	11	12	11	31	1081	minor
1082	1082	grieg_lyric_pieces	op12n04	1890.3354624738972	1867	e	i	6	-5	6	-4	10	-6	0.6	1.0421052631578946	0.8631578947368421	11	10	16	31	1083	minor
1083	1083	grieg_lyric_pieces	op12n05	1890.3354624738972	1867	f#	i	5	-5	6	-4	5	-5	0.5607476635514018	0.4485981308411215	0.7850467289719626	10	10	10	31	1084	minor
1085	1085	grieg_lyric_pieces	op12n07	1890.3354624738972	1867	e	i	8	-4	9	-4	8	-4	0.4444444444444444	0.6388888888888888	0.75	12	13	12	31	1086	minor
1087	1087	grieg_lyric_pieces	op38n08	1890.3354624738972	1878	bb	i	5	-5	8	-12	5	-5	0.328125	0.78125	0.578125	10	20	10	31	1088	minor
1089	1089	grieg_lyric_pieces	op38n02	1890.3354624738972	1883	e	i	3	-4	6	-4	6	-4	0.0434782608695652	1.065217391304348	0.108695652173913	7	10	10	31	1090	minor
1091	1091	grieg_lyric_pieces	op38n04	1890.3354624738972	1883	g	i	2	-1	5	-3	5	-4	0.0	0.6666666666666666	0.1904761904761904	3	8	9	31	1092	minor
1093	1093	grieg_lyric_pieces	op38n06	1890.3354624738972	1883	a	i	2	-4	6	-4	7	-4	0.0	1.3461538461538465	0.8653846153846154	6	10	11	31	1094	minor
1094	1094	grieg_lyric_pieces	op38n07	1890.3354624738972	1883	e	i	6	-3	6	-5	6	-4	0.509090909090909	0.8727272727272727	1.309090909090909	9	11	10	31	1095	minor
1096	1096	grieg_lyric_pieces	op43n02	1890.3354624738972	1886	b	i	6	-4	6	-5	6	-4	0.6082474226804123	1.443298969072165	0.5360824742268041	10	11	10	31	1097	minor
1098	1098	grieg_lyric_pieces	op43n04	1890.3354624738972	1886	d	i	6	-7	10	-5	6	-7	0.1923076923076923	2.3461538461538463	0.3269230769230769	13	15	13	31	1099	minor
1101	1101	grieg_lyric_pieces	op47n01	1890.3354624738972	1888	e	i	7	-3	11	-7	10	-4	0.2658227848101265	2.4240506329113924	0.6708860759493671	10	18	14	31	1102	minor
1103	1103	grieg_lyric_pieces	op47n03	1890.3354624738972	1888	a	i	5	-6	5	-11	5	-10	0.4782608695652174	2.108695652173913	0.7717391304347826	11	16	15	31	1104	minor
1105	1105	grieg_lyric_pieces	op47n05	1890.3354624738972	1888	g	i	5	-6	9	-6	5	-6	0.324074074074074	1.5740740740740742	0.4444444444444444	11	15	11	31	1106	minor
1107	1107	grieg_lyric_pieces	op47n07	1890.3354624738972	1888	b	i	9	0	12	-4	9	-5	1.2238805970149254	4.164179104477612	1.5223880597014925	9	16	14	31	1108	minor
1108	1108	grieg_lyric_pieces	op54n01	1890.3354624738972	1891	g	i	8	-8	11	-12	8	-12	0.3925233644859813	2.177570093457944	1.2897196261682242	16	23	20	31	1109	minor
1110	1110	grieg_lyric_pieces	op54n03	1890.3354624738972	1891	d	i	5	-5	9	-10	6	-5	0.2546816479400749	0.8838951310861424	0.348314606741573	10	19	11	31	1111	minor
1112	1112	grieg_lyric_pieces	op54n05	1890.3354624738972	1891	e	i	10	-5	7	-8	6	-12	0.5517241379310345	1.0775862068965518	1.2586206896551724	15	15	18	31	1113	minor
1114	1114	grieg_lyric_pieces	op57n01	1890.3354624738972	1893	d	i	10	-6	10	-10	9	-8	0.6430868167202572	1.2990353697749195	1.652733118971061	16	20	17	31	1115	minor
1116	1116	grieg_lyric_pieces	op57n03	1890.3354624738972	1893	a	i	8	-4	11	-11	7	-10	0.4301075268817204	1.7688172043010753	0.7043010752688172	12	22	17	31	1117	minor
1119	1119	grieg_lyric_pieces	op57n06	1890.3354624738972	1893	e	i	6	-4	9	-6	9	-4	0.2597402597402597	0.9805194805194806	0.4155844155844156	10	15	13	31	1120	minor
1120	1120	grieg_lyric_pieces	op62n01	1890.3354624738972	1895	b	i	6	-5	6	-7	7	-7	0.8285714285714286	0.7857142857142857	1.5571428571428572	11	13	14	31	1121	minor
1123	1123	grieg_lyric_pieces	op62n04	1890.3354624738972	1895	b	i	11	-8	11	-9	7	-11	0.7938144329896907	2.1649484536082477	2.391752577319588	19	20	18	31	1124	minor
1126	1126	grieg_lyric_pieces	op65n01	1890.3354624738972	1896	d	i	5	-5	6	-7	6	-5	0.1507537688442211	0.7587939698492462	0.4120603015075377	10	13	11	31	1127	minor
1128	1128	grieg_lyric_pieces	op65n03	1890.3354624738972	1896	b	i	6	-4	6	-6	6	-8	0.2298850574712643	0.4712643678160919	0.7931034482758621	10	12	14	31	1129	minor
1130	1130	grieg_lyric_pieces	op65n05	1890.3354624738972	1896	c	i	6	-4	7	-5	6	-5	0.1290322580645161	0.9193548387096774	0.1612903225806451	10	12	11	31	1131	minor
1135	1135	grieg_lyric_pieces	op68n04	1890.3354624738972	1899	e	i	6	-8	7	-8	6	-9	0.2	1.5058823529411764	0.4705882352941176	14	15	15	31	1136	minor
1137	1137	grieg_lyric_pieces	op68n06	1890.3354624738972	1899	g	i	17	-5	17	-9	14	-5	1.565	5.185	2.745	22	26	19	31	1138	minor
1138	1138	grieg_lyric_pieces	op71n01	1890.3354624738972	1901	e	i	5	-5	7	-5	4	-8	0.1988636363636363	0.8806818181818182	0.2840909090909091	10	12	12	31	1139	minor
1140	1140	grieg_lyric_pieces	op71n03	1890.3354624738972	1901	eb	i	5	-10	8	-16	12	-7	0.7605633802816901	1.676056338028169	2.8732394366197185	15	24	19	31	1141	minor
1143	1143	grieg_lyric_pieces	op71n06	1890.3354624738972	1901	e	i	5	-5	12	-10	8	-7	0.2595419847328244	2.0	0.7480916030534351	10	22	15	31	1144	minor
1146	1146	ravel_piano	Ravel_-_Miroirs_III._Une_Barque_sur_l'ocean	1903.8101851851848	1905	f#	i	10	-4	12	-11	13	-5	0.3179916317991632	1.493723849372385	0.7740585774058577	14	23	18	32	1147	minor
1148	1148	mahler_kindertotenlieder	kindertotenlieder_01_nun_will_die_sonn	1904.0	1904	d	i	6	-7	8	-6	9	-7	0.1768292682926829	1.2926829268292683	1.1890243902439024	13	14	16	33	1149	minor
1149	1149	mahler_kindertotenlieder	kindertotenlieder_02_nun_seh_ich_wohl	1904.0	1904	c	i	8	-6	9	-11	10	-8	0.4395604395604395	1.5164835164835164	1.5494505494505495	14	20	18	33	1150	minor
1150	1150	mahler_kindertotenlieder	kindertotenlieder_03_wenn_dein_mutterlein	1904.0	1904	c	i	6	-6	6	-8	7	-8	0.1391304347826087	1.2173913043478262	1.1217391304347826	12	14	15	33	1151	minor
1152	1152	mahler_kindertotenlieder	kindertotenlieder_05_in_diesem_wetter	1904.0	1904	d	i	6	-7	9	-11	10	-8	0.2068965517241379	1.3103448275862069	2.593103448275862	13	20	18	33	1153	minor
1154	1154	debussy_suite_bergamasque	l075-02_suite_menuet	1905.0	1905	a	i	6	-8	8	-8	6	-8	0.4065573770491803	1.1081967213114754	0.6196721311475409	14	16	14	34	1155	minor
1156	1156	debussy_suite_bergamasque	l075-04_suite_passepied	1905.0	1905	f#	i	7	-8	9	-10	7	-11	0.25	0.9683098591549296	1.5598591549295775	15	19	18	34	1157	minor
1157	1157	bartok_bagatelles	op06n01	1908.0	1908	c#	i	4	-5	8	-9	8	-12	0.44	3.24	5.64	9	17	20	35	1158	minor
1159	1159	bartok_bagatelles	op06n03	1908.0	1908	e	i	3	-7	5	-9	3	-8	0.125	1.5625	5.6875	10	14	11	35	1160	minor
1160	1160	bartok_bagatelles	op06n04	1908.0	1908	d	i	2	-4	6	-4	2	-4	0.0	0.4	0.0	6	10	6	35	1161	minor
1161	1161	bartok_bagatelles	op06n05	1908.0	1908	g	i	5	-1	7	-8	8	-1	0.0	0.5185185185185185	0.2222222222222222	6	15	9	35	1162	minor
1162	1162	bartok_bagatelles	op06n06	1908.0	1908	b	i	4	-12	9	-13	4	-12	0.8490566037735849	3.849056603773585	1.5849056603773586	16	22	16	35	1163	minor
1167	1167	bartok_bagatelles	op06n11	1908.0	1908	b	i	6	-9	6	-12	7	-12	0.7142857142857143	2.459183673469388	5.469387755102041	15	18	19	35	1168	minor
1168	1168	bartok_bagatelles	op06n12	1908.0	1908	c	i	13	-5	24	-8	13	-8	2.1948051948051948	10.766233766233766	11.064935064935066	18	32	21	35	1169	minor
1169	1169	bartok_bagatelles	op06n13	1908.0	1908	eb	i	6	-3	11	-6	10	-8	0.7	3.225	2.325	9	17	18	35	1170	minor
1171	1171	medtner_tales	op08n01	1918.2984935549	1905	c	i	6	-7	7	-11	11	-7	0.3009708737864077	1.3932038834951457	0.8446601941747572	13	18	18	36	1172	minor
1172	1172	medtner_tales	op14n01	1918.2984935549	1907	f	i	8	-5	8	-4	8	-5	0.0419847328244274	0.4389312977099237	0.0763358778625954	13	12	13	36	1173	minor
1175	1175	medtner_tales	op26n03	1918.2984935549	1912	f	i	9	-5	7	-9	18	-5	0.2654867256637168	1.893805309734513	6.584070796460177	14	16	23	36	1176	minor
1176	1176	medtner_tales	op26n04	1918.2984935549	1912	f#	i	9	-7	12	-7	9	-7	0.2542955326460481	1.127147766323024	0.436426116838488	16	19	16	36	1177	minor
1177	1177	medtner_tales	op34n01	1918.2984935549	1917	b	i	6	-10	13	-11	21	-12	0.7200598802395209	2.44311377245509	1.5434131736526946	16	24	33	36	1178	minor
1178	1178	medtner_tales	op34n02	1918.2984935549	1917	e	i	6	-5	11	-9	16	-7	0.1641025641025641	1.041025641025641	1.5846153846153843	11	20	23	36	1179	minor
1179	1179	medtner_tales	op34n03	1918.2984935549	1917	a	i	10	-14	10	-13	7	-15	0.698019801980198	1.957920792079208	2.141089108910891	24	23	22	36	1180	minor
1180	1180	medtner_tales	op34n04	1918.2984935549	1917	d	i	6	-4	8	-5	7	-4	0.085173501577287	0.5678233438485805	0.3690851735015772	10	13	11	36	1181	minor
1183	1183	medtner_tales	op35n03	1918.2984935549	1917	a	i	6	-6	8	-11	8	-6	0.2025316455696202	0.9683544303797468	0.4493670886075949	12	19	14	36	1184	minor
1184	1184	medtner_tales	op35n04	1918.2984935549	1917	c#	i	6	-9	10	-13	9	-14	0.2782608695652174	1.6521739130434785	1.5478260869565217	15	23	23	36	1185	minor
1185	1185	medtner_tales	op42n01	1918.2984935549	1924	f	i	12	-5	13	-8	7	-9	0.5454545454545454	1.507399577167019	0.7780126849894292	17	21	16	36	1186	minor
1186	1186	medtner_tales	op42n02	1918.2984935549	1924	c	i	5	-5	5	-5	5	-5	0.1685393258426966	0.2022471910112359	0.2078651685393258	10	10	10	36	1187	minor
1187	1187	medtner_tales	op42n03	1918.2984935549	1924	g#	i	8	-7	12	-10	7	-19	0.2350597609561753	1.0717131474103585	6.02191235059761	15	22	26	36	1188	minor
1189	1189	medtner_tales	op48n02	1918.2984935549	1925	g	i	6	-10	7	-14	10	-10	0.2785714285714286	1.225	0.8607142857142858	16	21	20	36	1190	minor
1191	1191	poulenc_mouvements_perpetuels	02_tres_modere	1919.0	1919	d	i	2	-2	4	-11	5	-4	0.0	0.5862068965517241	0.3620689655172414	4	15	9	37	1192	minor
1193	1193	rachmaninoff_piano	op42_01a	1931.0	1931	d	i	5	-3	6	-4	5	-4	0.2142857142857142	0.6071428571428571	0.3571428571428571	8	10	9	38	1194	minor
1194	1194	rachmaninoff_piano	op42_01b	1931.0	1931	d	i	5	-3	5	-4	6	-5	0.1714285714285714	0.5142857142857142	1.2	8	9	11	38	1195	minor
1195	1195	rachmaninoff_piano	op42_02	1931.0	1931	d	i	5	-3	6	-11	7	-7	0.2083333333333333	1.4583333333333333	4.541666666666667	8	17	14	38	1196	minor
1196	1196	rachmaninoff_piano	op42_03	1931.0	1931	d	i	6	-7	6	-8	7	-7	0.3846153846153846	1.3461538461538465	1.25	13	14	14	38	1197	minor
1197	1197	rachmaninoff_piano	op42_04	1931.0	1931	d	i	6	-5	6	-9	7	-5	0.3636363636363636	0.9090909090909092	2.863636363636364	11	15	12	38	1198	minor
1198	1198	rachmaninoff_piano	op42_05	1931.0	1931	d	i	1	-5	5	-11	6	-5	0.0588235294117647	0.8235294117647058	0.3529411764705882	6	16	11	38	1199	minor
1199	1199	rachmaninoff_piano	op42_06	1931.0	1931	d	i	5	-5	9	-8	6	-7	0.3902439024390244	1.3658536585365857	0.524390243902439	10	17	13	38	1200	minor
1200	1200	rachmaninoff_piano	op42_07	1931.0	1931	d	i	5	-7	10	-6	6	-7	0.6862745098039216	1.843137254901961	0.803921568627451	12	16	13	38	1201	minor
1201	1201	rachmaninoff_piano	op42_08	1931.0	1931	d	i	6	-9	10	-9	6	-9	0.5555555555555556	3.422222222222222	2.7777777777777777	15	19	15	38	1202	minor
1202	1202	rachmaninoff_piano	op42_09	1931.0	1931	d	i	5	-8	9	-8	6	-8	0.5	2.1346153846153846	0.9615384615384616	13	17	14	38	1203	minor
1203	1203	rachmaninoff_piano	op42_10	1931.0	1931	d	i	5	-4	8	-11	6	-9	0.4545454545454545	2.0681818181818183	3.340909090909091	9	19	15	38	1204	minor
1204	1204	rachmaninoff_piano	op42_11	1931.0	1931	d	i	2	-7	5	-9	6	-8	0.2037037037037037	1.462962962962963	0.7962962962962963	9	14	14	38	1205	minor
1205	1205	rachmaninoff_piano	op42_12	1931.0	1931	d	i	7	-5	9	-9	7	-9	0.4782608695652174	2.260869565217391	0.7101449275362319	12	18	16	38	1206	minor
1206	1206	rachmaninoff_piano	op42_13a	1931.0	1931	d	i	3	-7	7	-8	3	-7	0.1692307692307692	1.2769230769230768	0.2615384615384615	10	15	10	38	1207	minor
1207	1207	rachmaninoff_piano	op42_13b	1931.0	1931	d	i	8	-7	9	-9	10	-8	0.7045454545454546	1.9772727272727275	2.2045454545454546	15	18	18	38	1208	minor
1210	1210	rachmaninoff_piano	op42_16	1931.0	1931	d	i	5	-8	9	-10	6	-8	0.7307692307692307	2.25	1.6923076923076923	13	19	14	38	1211	minor
1211	1211	rachmaninoff_piano	op42_17	1931.0	1931	d	i	6	-6	7	-7	6	-6	0.5	1.805555555555556	0.6944444444444444	12	14	12	38	1212	minor
1213	1213	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	1931.0	1931	e	i	4	-8	13	-15	8	-12	0.6	5.329411764705882	7.341176470588235	12	28	20	39	1214	minor
