	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	RC	CTC	NCTC	CTD	NCTD	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
60	frescobaldi_fiori_musicali	12.27_Canzon_dopo_l'Epistola	1635.0	1635.0	C	I	8	-2	8	-3	8	-2	0.14423076923076922	1.5	1.5	0.0	0.0	10	11	10	5	61
61	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	1635.0	1635.0	d	i	5	-4	6	-7	6	-3	0.16666666666666666	2.2	2.0	0.0	0.5	9	13	9	5	62
62	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	1635.0	1635.0	d	i	6	-4	6	-11	6	-4	0.35655737704918034	3.75	2.5	2.0	1.0	10	17	10	5	63
63	frescobaldi_fiori_musicali	12.30_Alto_recercar	1635.0	1635.0	g	i	6	-4	6	-4	6	-4	0.18789808917197454	2.2	3.2857142857142856	0.0	1.0	10	10	10	5	64
64	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635.0	C	I	8	-4	14	-4	8	-4	0.3127962085308057	3.5	2.0	1.0	0.0	12	18	12	5	65
65	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	1635.0	1635.0	d	i	2	-4	6	-4	5	-4	0.0	2.2	1.75	1.0	0.5	6	10	9	5	66
66	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	1635.0	1635.0	d	i	5	-4	5	-4	5	-4	0.11904761904761904	1.5	1.3333333333333333	0.0	0.0	9	9	9	5	67
67	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	1635.0	1635.0	d	i	3	-3	5	-4	3	-4	0.043478260869565216	1.5	0.5	0.0	0.0	6	9	7	5	68
68	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	1635.0	1635.0	d	i	5	-4	6	-4	3	-4	0.06557377049180328	2.2	0.5	1.0	0.0	9	10	7	5	69
69	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	1635.0	1635.0	d	i	5	-4	5	-4	5	-4	0.275	1.5	1.5	0.0	0.0	9	9	9	5	70
70	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	1635.0	1635.0	d	i	3	-4	6	-4	5	-4	0.029411764705882353	2.2	1.6666666666666667	0.0	0.0	7	10	9	5	71
71	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	1635.0	1635.0	d	i	6	-4	6	-4	6	-4	0.16981132075471697	2.2	1.6666666666666667	0.0	0.0	10	10	10	5	72
72	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	1635.0	1635.0	g	i	5	-4	6	-4	5	-4	0.031746031746031744	2.5	1.5	1.0	0.0	9	10	9	5	73
73	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	1635.0	1635.0	g	i	4	-4	7	-4	4	-4	0.02564102564102564	3.0	1.3333333333333333	0.0	0.0	8	11	8	5	74
74	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	1635.0	1635.0	a	i	1	-5	5	-5	5	-5	0.02631578947368421	1.5	1.5	1.0	1.3333333333333333	6	10	10	5	75
75	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	1635.0	1635.0	a	i	5	-4	5	-4	5	-4	0.11442786069651742	1.5	2.0	0.0	1.0	9	9	9	5	76
76	frescobaldi_fiori_musicali	12.46_Bergamasca	1635.0	1635.0	G	I	7	-4	7	-4	7	-3	0.08737864077669903	1.5	1.0	0.0	0.0	11	11	10	5	77
77	frescobaldi_fiori_musicali	12.47_Capriccio_sopra_la_Girolmeta	1635.0	1635.0	G	I	8	-2	7	-3	8	-2	0.07795698924731183	1.5	1.5	0.0	1.0	10	10	10	5	78
78	kleine_geistliche_konzerte	op08n01swv282_Eile_mich,_Gott,_zu_erretten	1637.9308224442736	1636.0	d	i	4	-4	6	-4	5	-4	0.023809523809523808	2.2	1.5	0.0	0.0	8	10	9	6	79
79	kleine_geistliche_konzerte	op08n02swv283_Bringt_her_dem_Herren	1637.9308224442736	1636.0	C	I	6	-2	8	-2	6	-2	0.028409090909090908	1.5	0.5	0.0	0.0	8	10	8	6	80
80	kleine_geistliche_konzerte	op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen	1637.9308224442736	1636.0	g	i	3	-11	7	-10	5	-4	0.21940928270042195	3.857142857142857	1.3333333333333333	0.0	0.0	14	17	9	6	81
81	kleine_geistliche_konzerte	op08n04swv285_O_süsser,_o_freundlicher	1637.9308224442736	1636.0	g	i	5	-11	7	-10	5	-4	0.3316062176165803	3.857142857142857	1.5	0.0	0.5	16	17	9	6	82
82	kleine_geistliche_konzerte	op08n05swv286_Der_Herr_ist_gross	1637.9308224442736	1636.0	G	I	5	-2	7	-2	5	-2	0.03597122302158273	1.0	0.5	1.0	0.5	7	9	7	6	83
83	kleine_geistliche_konzerte	op08n06swv287_O_lieber_Herre_Gott	1637.9308224442736	1636.0	g	i	5	-11	7	-10	6	-5	0.4120603015075377	3.857142857142857	2.6666666666666665	1.0	1.0	16	17	11	6	84
84	kleine_geistliche_konzerte	op08n07swv288_Ihr_Heiligen,_lobsinget_dem_Herren	1637.9308224442736	1636.0	D	I	4	-3	7	-2	6	-3	0.0896551724137931	1.0	1.0	0.0	0.5	7	9	9	6	85
85	kleine_geistliche_konzerte	op08n08swv289_Erhöre_mich,_wenn_ich_rufe	1637.9308224442736	1636.0	e	i	5	-4	6	-5	5	-4	0.109375	2.2	1.5	1.0	0.0	9	11	9	6	86
86	kleine_geistliche_konzerte	op08n09swv290_Wohl_dem,_der_nicht_wandelt_im_Rat_der_Gottlosen	1637.9308224442736	1636.0	g	i	5	-4	7	-7	5	-5	0.0743801652892562	3.0	2.2	1.0	2.0	9	14	10	6	87
87	kleine_geistliche_konzerte	op08n10swv291_Schaffe_in_mir,_Gott,_ein_reines_Herz	1637.9308224442736	1636.0	G	I	5	-3	7	-3	6	-3	0.08653846153846154	1.0	1.75	0.0	2.0	8	10	9	6	88
88	kleine_geistliche_konzerte	op08n11swv292_Der_Herr_schauet_vom_Himmel_auf_der_Menschen_Kinder	1637.9308224442736	1636.0	G	I	4	-3	7	-3	5	-3	0.1111111111111111	1.0	1.0	0.0	0.0	7	10	8	6	89
89	kleine_geistliche_konzerte	op08n12swv293_Lobet_den_Herren,_der_zu_Zion_wohnet	1637.9308224442736	1636.0	G	I	7	-3	7	-2	6	-3	0.08029197080291971	1.0	1.0	0.0	0.0	10	9	9	6	90
90	kleine_geistliche_konzerte	op08n13swv294_Eins_bitte_ich_vom_Herren	1637.9308224442736	1636.0	F	I	4	-2	8	-2	5	-2	0.024242424242424242	1.5	0.5	0.0	0.0	6	10	7	6	91
91	kleine_geistliche_konzerte	op08n14swv295_O_hilf,_Christe_Gottes_Sohn	1637.9308224442736	1636.0	a	i	5	-5	5	-7	5	-5	0.03305785123966942	1.5	1.3333333333333333	1.0	0.0	10	12	10	6	92
92	kleine_geistliche_konzerte	op08n15swv296_Fürchte_dich_nicht	1637.9308224442736	1636.0	d	i	3	-4	6	-4	3	-4	0.005988023952095809	2.2	0.5	0.0	0.0	7	10	7	6	93
93	kleine_geistliche_konzerte	op08n16swv297_O_Herr_hilf	1637.9308224442736	1636.0	g	i	5	-4	6	-7	5	-4	0.11176470588235295	2.5	1.75	0.0	0.0	9	13	9	6	94
94	kleine_geistliche_konzerte	op08n18swv299_Die_Gottseligkeit_ist_zu_allen_Dingen_nütz	1637.9308224442736	1636.0	e	i	4	-5	5	-5	3	-5	0.1095890410958904	1.5	0.5	1.5	0.0	9	10	8	6	95
95	kleine_geistliche_konzerte	op08n19swv300_Himmel_und_Erde_vergehen	1637.9308224442736	1636.0	g	i	2	-4	6	-4	3	-4	0.0	2.2	0.5	0.0	0.0	6	10	7	6	96
96	kleine_geistliche_konzerte	op08n20swv301_Nun_komm_der_Heiden_Heiland	1637.9308224442736	1636.0	g	i	5	-4	6	-7	5	-4	0.12121212121212122	2.2	1.5	0.0	0.0	9	13	9	6	97
97	kleine_geistliche_konzerte	op08n21swv302_Ein_Kind_ist_uns_geboren	1637.9308224442736	1636.0	F	I	6	-2	8	-5	6	-2	0.028985507246376812	2.2	0.5	1.0	0.0	8	13	8	6	98
98	kleine_geistliche_konzerte	op08n22swv303_Wir_glauben_all_an_einen_Gott	1637.9308224442736	1636.0	d	i	6	-4	6	-4	6	-4	0.12455516014234876	2.5	2.0	1.0	1.0	10	10	10	6	99
99	kleine_geistliche_konzerte	op08n23swv304_Siehe,_mein_Fürsprecher_im_Himmel	1637.9308224442736	1636.0	G	I	7	-3	9	-3	7	-3	0.09302325581395349	2.0	1.5	1.0	1.0	10	12	10	6	100
100	kleine_geistliche_konzerte	op08n24swv305_Ich_hab_mein_Sach_Gott_heimgestellt	1637.9308224442736	1636.0	g	i	2	-4	5	-4	6	-4	0.0	1.5	3.142857142857143	1.0	0.0	6	9	10	6	101
101	kleine_geistliche_konzerte	op09n01swv306_Ich_will_den_Herren_loben_allezeit	1637.9308224442736	1639.0	F	I	8	-2	9	-4	5	-2	0.08256880733944955	2.2	0.5	0.0	0.0	10	13	7	6	102
102	kleine_geistliche_konzerte	op09n02swv307_Was_hast_du_verwirket	1637.9308224442736	1639.0	d	i	6	-5	6	-5	6	-5	0.2608695652173913	2.5	2.0	1.0	0.0	11	11	11	6	103
103	kleine_geistliche_konzerte	op09n03swv308_O_Jesu,_nomen_dulce	1637.9308224442736	1639.0	g	i	5	-4	6	-4	5	-4	0.03355704697986577	2.2	1.5	0.0	0.0	9	10	9	6	104
104	kleine_geistliche_konzerte	op09n04swv309_O_misericordissime_Jesu	1637.9308224442736	1639.0	g	i	4	-4	7	-7	5	-5	0.07734806629834254	3.0	1.5	0.0	1.0	8	14	10	6	105
105	kleine_geistliche_konzerte	op09n05swv310_Ich_liege_und_schlafe	1637.9308224442736	1639.0	a	i	5	-5	5	-4	3	-5	0.08379888268156424	1.5	0.5	0.0	0.0	10	9	8	6	106
106	kleine_geistliche_konzerte	op09n06swv311_Habe_deine_Lust_an_dem_Herren	1637.9308224442736	1639.0	a	i	5	-4	5	-5	5	-4	0.08831908831908832	1.5	2.0	1.0	0.5	9	10	9	6	107
107	kleine_geistliche_konzerte	op09n07swv312_Herr,_ich_hoffe_darauf	1637.9308224442736	1639.0	d	i	5	-4	6	-4	6	-4	0.029940119760479042	2.2	2.0	0.0	0.0	9	10	10	6	108
108	kleine_geistliche_konzerte	op09n08swv313_Bone_Jesu,_verbum_Patris	1637.9308224442736	1639.0	a	i	5	-4	6	-4	5	-6	0.026119402985074626	2.2	1.5	0.0	1.0	9	10	11	6	109
109	kleine_geistliche_konzerte	op09n09swv314_Verbum_caro_factum	1637.9308224442736	1639.0	g	i	5	-4	6	-4	4	-4	0.03461538461538462	2.2	1.0	0.0	0.0	9	10	8	6	110
110	kleine_geistliche_konzerte	op09n10swv315_Hodie_Christus_natus_est	1637.9308224442736	1639.0	d	i	5	-4	6	-4	6	-4	0.07053941908713693	2.2	1.75	0.0	0.0	9	10	10	6	111
111	kleine_geistliche_konzerte	op09n11swv316_Wann_unsre_Augen_schlafen_ein	1637.9308224442736	1639.0	g	i	7	-4	6	-4	6	-5	0.08235294117647059	3.0	1.6666666666666667	1.0	0.5	11	10	11	6	112
112	kleine_geistliche_konzerte	op09n12swv317_Meister,_wir_haben_die_ganze_Nacht_gearbeitet	1637.9308224442736	1639.0	d	i	5	-4	6	-6	5	-4	0.06976744186046512	2.5	1.5	1.0	0.0	9	12	9	6	113
113	kleine_geistliche_konzerte	op09n13swv318_Die_Furcht_des_Herren	1637.9308224442736	1639.0	g	i	2	-4	6	-4	3	-4	0.0	2.25	0.5	0.0	0.0	6	10	7	6	114
114	kleine_geistliche_konzerte	op09n14swv319_Ich_beuge_meine_Knie_gegen_dem_Vater	1637.9308224442736	1639.0	G	I	7	-3	10	-3	7	-3	0.15348837209302327	3.0	1.0	0.0	0.0	10	13	10	6	115
115	kleine_geistliche_konzerte	op09n15swv320_Ich_bin_jung_gewesen_und_bin_alt_worden	1637.9308224442736	1639.0	F	I	6	-2	8	-2	6	-2	0.06666666666666667	1.5	0.5	0.0	0.0	8	10	8	6	116
116	kleine_geistliche_konzerte	op09n16swv321_Herr,_wenn_ich_nur_dich	1637.9308224442736	1639.0	d	i	5	-5	5	-5	4	-5	0.03208556149732621	1.5	1.3333333333333333	0.0	0.0	10	10	9	6	117
117	kleine_geistliche_konzerte	op09n17swv322_Rorate,_rorate_coeli	1637.9308224442736	1639.0	g	i	5	-4	6	-4	5	-4	0.06842105263157895	2.2	2.2	0.0	1.0	9	10	9	6	118
118	kleine_geistliche_konzerte	op09n18swv323_Joseph,_du_Sohn_David	1637.9308224442736	1639.0	a	i	4	-4	6	-4	4	-6	0.07058823529411765	2.2	1.0	1.0	1.0	8	10	10	6	119
