	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
61	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	14.4	76	0.18947368421052632	2	11
62	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	iv	minor	7.199999999999999	18	0.39999999999999997	2	11
63	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	10.6	76	0.1394736842105263	2	11
64	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	v	minor	53.8	91	0.5912087912087912	2	11
65	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	20.6	76	0.2710526315789474	2	11
66	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	v	minor	23.0	91	0.25274725274725274	2	11
67	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	4.8	76	0.06315789473684211	2	11
68	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	iv	minor	3.5999999999999996	18	0.19999999999999998	2	11
69	monteverdi_madrigals	4-20	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	7.8	76	0.10263157894736842	2	11
70	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	I	major	7.8	40	0.195	2	12
71	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	IV	major	48.2	102	0.4725490196078432	2	12
72	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	I	major	6.2	40	0.155	2	12
73	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	v	minor	10.0	34	0.29411764705882354	2	12
74	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	IV	major	16.4	102	0.16078431372549018	2	12
75	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	I	major	2.4	40	0.06	2	12
