	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	WLC	OLC	corpus_id	piece_id
81	frescobaldi_fiori_musicali	12.22_Christe,_Tema_F_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.18604651162790697	0.11627906976744186	4	56
82	frescobaldi_fiori_musicali	12.23_Christe,_Tema_F_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.6730769230769231	0.057692307692307696	4	57
83	frescobaldi_fiori_musicali	12.24_Kyrie,_Tema_G_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.45098039215686275	0.0784313725490196	4	58
84	frescobaldi_fiori_musicali	12.25_Kyrie,_Tema_G_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.4461538461538462	0.26153846153846155	4	59
85	frescobaldi_fiori_musicali	12.26_Kyrie,_Tema_H	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.6825396825396826	0.23809523809523808	4	60
86	frescobaldi_fiori_musicali	12.27_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	C	major	0.23557692307692307	0.019230769230769232	4	61
87	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	d	minor	1.3833333333333333	0.21666666666666667	4	62
88	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	1635.0	1635	Renaissance	pre-Baroque	d	minor	1.0532786885245902	0.14754098360655737	4	63
89	frescobaldi_fiori_musicali	12.30_Alto_recercar	1635.0	1635	Renaissance	pre-Baroque	g	minor	0.5573248407643312	0.16878980891719744	4	64
90	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635	Renaissance	pre-Baroque	C	major	0.655367231638418	0.05649717514124294	4	65
91	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635	Renaissance	pre-Baroque	C	minor	1.8823529411764706	0.14705882352941177	4	65
92	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	1635.0	1635	Renaissance	pre-Baroque	d	minor	1.0526315789473684	0.4473684210526316	4	66
93	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.6190476190476191	0.09523809523809523	4	67
94	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.34782608695652173	0.2391304347826087	4	68
95	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.639344262295082	0.06557377049180328	4	69
96	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.425	0.2	4	70
97	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.47058823529411764	0.23529411764705882	4	71
98	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.5849056603773585	0.018867924528301886	4	72
99	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	g	minor	1.1031746031746033	0.24603174603174602	4	73
100	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	1635.0	1635	Renaissance	pre-Baroque	g	minor	0.8461538461538461	0.08974358974358974	4	74
101	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	a	minor	1.0	0.3157894736842105	4	75
102	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	1635.0	1635	Renaissance	pre-Baroque	a	minor	0.3383084577114428	0.024875621890547265	4	76
103	frescobaldi_fiori_musicali	12.46_Bergamasca	1635.0	1635	Renaissance	pre-Baroque	G	major	0.3179611650485437	0.11165048543689321	4	77
