	corpus	piece	corpus_year	piece_year	period	globalkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
427	bach_en_fr_suites	BWV814_03_Sarabande	1721.7536076006095	1725	Baroque	b	minor	31.9462	83	0.38489397590361446	10	428
428	bach_en_fr_suites	BWV814_04_Gavotte	1721.7536076006095	1725	Baroque	b	minor	32.1995	98	0.32856632653061224	10	429
429	bach_en_fr_suites	BWV814_05_Menuett	1721.7536076006095	1725	Baroque	b	minor	24.5165	93	0.2636182795698925	10	430
430	bach_en_fr_suites	BWV814_06_Trio	1721.7536076006095	1725	Baroque	b	minor	21.2931	62	0.34343709677419354	10	431
431	bach_en_fr_suites	BWV814_07_Gigue	1721.7536076006095	1725	Baroque	b	minor	50.3494	152	0.33124605263157897	10	432
432	bach_en_fr_suites	BWV815_01_Allemande	1721.7536076006095	1725	Baroque	Eb	major	41.269800000000004	103	0.40067766990291265	10	433
433	bach_en_fr_suites	BWV815_02_Courante	1721.7536076006095	1725	Baroque	Eb	major	28.6499	87	0.32930919540229886	10	434
434	bach_en_fr_suites	BWV815_03_Sarabande	1721.7536076006095	1725	Baroque	Eb	major	24.1329	62	0.38924032258064517	10	435
435	bach_en_fr_suites	BWV815_04_Gavotte	1721.7536076006095	1725	Baroque	Eb	major	24.4998	82	0.2987780487804878	10	436
436	bach_en_fr_suites	BWV815_05_Air	1721.7536076006095	1725	Baroque	Eb	major	22.2665	77	0.2891753246753247	10	437
437	bach_en_fr_suites	BWV815_06_Menuett	1721.7536076006095	1725	Baroque	Eb	major	14.2165	41	0.34674390243902437	10	438
438	bach_en_fr_suites	BWV815_07_Gigue	1721.7536076006095	1725	Baroque	Eb	major	35.6997	106	0.3367896226415094	10	439
439	bach_en_fr_suites	BWV816_01_Allemande	1721.7536076006095	1725	Baroque	G	major	47.7797	142	0.3364767605633803	10	440
440	bach_en_fr_suites	BWV816_02_Courante	1721.7536076006095	1725	Baroque	G	major	28.0664	83	0.33814939759036144	10	441
441	bach_en_fr_suites	BWV816_03_Sarabande	1721.7536076006095	1725	Baroque	G	major	33.2098	104	0.319325	10	442
442	bach_en_fr_suites	BWV816_04_Gavotte	1721.7536076006095	1725	Baroque	G	major	22.3996	67	0.3343223880597015	10	443
443	bach_en_fr_suites	BWV816_05_Bourree	1721.7536076006095	1725	Baroque	G	major	20.8397	74	0.28161756756756756	10	444
444	bach_en_fr_suites	BWV816_06_Loure	1721.7536076006095	1725	Baroque	G	major	24.2831	64	0.3794234375	10	445
445	bach_en_fr_suites	BWV816_07_Gigue	1721.7536076006095	1725	Baroque	G	major	53.4498	158	0.33828987341772154	10	446
446	bach_en_fr_suites	BWV817_01_Allemande	1721.7536076006095	1725	Baroque	E	major	32.5998	101	0.322770297029703	10	447
447	bach_en_fr_suites	BWV817_02_Courante	1721.7536076006095	1725	Baroque	E	major	30.7498	93	0.3306430107526882	10	448
448	bach_en_fr_suites	BWV817_03_Sarabande	1721.7536076006095	1725	Baroque	E	major	22.6833	63	0.36005238095238096	10	449
449	bach_en_fr_suites	BWV817_04_Gavotte	1721.7536076006095	1725	Baroque	E	major	20.2464	58	0.3490758620689655	10	450
450	bach_en_fr_suites	BWV817_05_Polonaise	1721.7536076006095	1725	Baroque	E	major	21.8664	67	0.32636417910447757	10	451
451	bach_en_fr_suites	BWV817_06_Bourree	1721.7536076006095	1725	Baroque	E	major	30.9165	121	0.2555082644628099	10	452
452	bach_en_fr_suites	BWV817_07_Gigue	1721.7536076006095	1725	Baroque	E	major	36.4665	116	0.31436637931034483	10	453
453	bach_en_fr_suites	BWV817_08_Menuett	1721.7536076006095	1725	Baroque	E	major	14.7199	47	0.3131893617021277	10	454
454	couperin_concerts	c01n01_prelude	1723.4204871060172	1722	Baroque	G	major	31.6466	93	0.34028602150537635	11	455
455	couperin_concerts	c01n02_allemande	1723.4204871060172	1722	Baroque	G	major	22.6833	76	0.29846447368421053	11	456
456	couperin_concerts	c01n03_sarabande	1723.4204871060172	1722	Baroque	g	minor	20.45	61	0.33524590163934426	11	457
457	couperin_concerts	c01n04_gavotte	1723.4204871060172	1722	Baroque	g	minor	15.8	50	0.316	11	458
458	couperin_concerts	c01n05_gigue	1723.4204871060172	1722	Baroque	G	major	48.05	130	0.36961538461538457	11	459
459	couperin_concerts	c01n06_menuet_en_trio	1723.4204871060172	1722	Baroque	g	minor	14.7333	45	0.3274066666666667	11	460
460	couperin_concerts	c02n01_prelude	1723.4204871060172	1722	Baroque	D	major	26.6666	88	0.30302954545454547	11	461
461	couperin_concerts	c02n02_allemande_fuguee	1723.4204871060172	1722	Baroque	D	major	37.7132	120	0.31427666666666665	11	462
462	couperin_concerts	c02n03_air_tendre	1723.4204871060172	1722	Baroque	d	minor	27.3333	83	0.32931686746987954	11	463
463	couperin_concerts	c02n04_air_contrefugue	1723.4204871060172	1722	Baroque	d	minor	55.0498	151	0.3645682119205298	11	464
464	couperin_concerts	c02n05_echos	1723.4204871060172	1722	Baroque	D	major	45.0999	145	0.31103379310344825	11	465
465	couperin_concerts	c03n01_prelude	1723.4204871060172	1722	Baroque	A	major	21.1833	77	0.2751077922077922	11	466
466	couperin_concerts	c03n02_allemande	1723.4204871060172	1722	Baroque	A	major	32.8166	106	0.3095905660377359	11	467
467	couperin_concerts	c03n03_courante	1723.4204871060172	1722	Baroque	a	minor	34.2466	94	0.36432553191489364	11	468
468	couperin_concerts	c03n04_sarabande_grave	1723.4204871060172	1722	Baroque	a	minor	24.5233	71	0.34539859154929575	11	469
469	couperin_concerts	c03n05_gavotte	1723.4204871060172	1722	Baroque	a	minor	27.116600000000002	83	0.32670602409638555	11	470
470	couperin_concerts	c03n06_musette_1	1723.4204871060172	1722	Baroque	A	major	5.6000000000000005	23	0.24347826086956523	11	471
471	couperin_concerts	c03n07_musette_2	1723.4204871060172	1722	Baroque	A	major	7.2	29	0.2482758620689655	11	472
472	couperin_concerts	c03n08_chaconne_legere	1723.4204871060172	1722	Baroque	a	minor	87.31660000000001	279	0.31296272401433695	11	473
473	couperin_concerts	c04n01_prelude	1723.4204871060172	1722	Baroque	e	minor	31.0666	86	0.36123953488372096	11	474
474	couperin_concerts	c04n02_allemande	1723.4204871060172	1722	Baroque	e	minor	25.3	77	0.32857142857142857	11	475
475	couperin_concerts	c04n03_courante_francoise	1723.4204871060172	1722	Baroque	E	major	24.85	84	0.29583333333333334	11	476
476	couperin_concerts	c04n04_courante_a_litalienne	1723.4204871060172	1722	Baroque	e	minor	48.0266	134	0.3584074626865672	11	477
477	couperin_concerts	c04n05_sarabande	1723.4204871060172	1722	Baroque	E	major	15.0	47	0.3191489361702128	11	478
478	couperin_concerts	c04n06_rigaudon	1723.4204871060172	1722	Baroque	E	major	15.88	56	0.2835714285714286	11	479
479	couperin_concerts	c04n07_forlane	1723.4204871060172	1722	Baroque	E	major	39.9	139	0.2870503597122302	11	480
480	couperin_concerts	c05n01_prelude	1723.4204871060172	1724	Baroque	F	major	28.21	92	0.3066304347826087	11	481
481	couperin_concerts	c05n02_allemande	1723.4204871060172	1724	Baroque	F	major	43.0333	143	0.3009321678321678	11	482
482	couperin_concerts	c05n03_sarabande	1723.4204871060172	1724	Baroque	f	minor	17.7933	54	0.32950555555555555	11	483
483	couperin_concerts	c05n04_gavote	1723.4204871060172	1724	Baroque	f	minor	30.1833	98	0.3079928571428571	11	484
484	couperin_concerts	c05n05_musete	1723.4204871060172	1724	Baroque	F	major	33.97	118	0.2878813559322034	11	485
485	couperin_concerts	c06n01_grave	1723.4204871060172	1724	Baroque	Bb	major	37.5766	108	0.34793148148148145	11	486
486	couperin_concerts	c06n02_allemande	1723.4204871060172	1724	Baroque	Bb	major	37.696600000000004	126	0.2991793650793651	11	487
487	couperin_concerts	c06n03_sarabande	1723.4204871060172	1724	Baroque	Bb	major	38.1166	113	0.3373150442477876	11	488
488	couperin_concerts	c06n04_air_diable	1723.4204871060172	1724	Baroque	Bb	major	32.783300000000004	101	0.3245871287128713	11	489
489	couperin_concerts	c06n05_siciliene	1723.4204871060172	1724	Baroque	Bb	major	39.2	125	0.31360000000000005	11	490
490	couperin_concerts	c07n01_grave	1723.4204871060172	1724	Baroque	g	minor	27.1332	81	0.33497777777777776	11	491
491	couperin_concerts	c07n02_allemande	1723.4204871060172	1724	Baroque	g	minor	41.6332	133	0.31303157894736844	11	492
492	couperin_concerts	c07n03_sarabande	1723.4204871060172	1724	Baroque	g	minor	24.4532	74	0.33044864864864865	11	493
493	couperin_concerts	c07n04_fuguete	1723.4204871060172	1724	Baroque	g	minor	46.1499	142	0.3249992957746479	11	494
494	couperin_concerts	c07n05_gavote	1723.4204871060172	1724	Baroque	g	minor	17.5166	56	0.3127964285714286	11	495
495	couperin_concerts	c07n06_siciliene	1723.4204871060172	1724	Baroque	g	minor	34.1333	101	0.33795346534653464	11	496
496	couperin_concerts	c08n01_ouverture	1723.4204871060172	1724	Baroque	G	major	41.03	138	0.29731884057971014	11	497
497	couperin_concerts	c08n02_ritournele	1723.4204871060172	1724	Baroque	g	minor	43.4964	122	0.356527868852459	11	498
498	couperin_concerts	c08n03_air	1723.4204871060172	1724	Baroque	g	minor	20.5166	61	0.3363377049180328	11	499
499	couperin_concerts	c08n04_air_tendre	1723.4204871060172	1724	Baroque	g	minor	17.88	51	0.35058823529411764	11	500
500	couperin_concerts	c08n05_air_leger	1723.4204871060172	1724	Baroque	G	major	21.6	71	0.3042253521126761	11	501
501	couperin_concerts	c08n06_Loure	1723.4204871060172	1724	Baroque	G	major	35.7	111	0.32162162162162167	11	502
502	couperin_concerts	c08n07_air	1723.4204871060172	1724	Baroque	g	minor	21.8	73	0.29863013698630136	11	503
503	couperin_concerts	c08n08_sarabande	1723.4204871060172	1724	Baroque	G	major	18.7	62	0.3016129032258064	11	504
504	couperin_concerts	c08n09_air_leger	1723.4204871060172	1724	Baroque	G	major	12.8	44	0.29090909090909095	11	505
505	couperin_concerts	c08n10_air_lentement	1723.4204871060172	1724	Baroque	g	minor	35.43	98	0.36153061224489796	11	506
506	couperin_concerts	c08n11_air_baccantes	1723.4204871060172	1724	Baroque	G	major	17.8	58	0.30689655172413793	11	507
507	couperin_concerts	c09n01_charme	1723.4204871060172	1724	Baroque	E	major	42.3	125	0.3384	11	508
508	couperin_concerts	c09n02_lenjouement	1723.4204871060172	1724	Baroque	E	major	55.2	169	0.32662721893491126	11	509
509	couperin_concerts	c09n03_graces	1723.4204871060172	1724	Baroque	E	major	30.45	87	0.35	11	510
510	couperin_concerts	c09n04_Lejene	1723.4204871060172	1724	Baroque	E	major	32.5	110	0.29545454545454547	11	511
511	couperin_concerts	c09n05_vivacite	1723.4204871060172	1724	Baroque	E	major	52.86	162	0.3262962962962963	11	512
512	couperin_concerts	c09n06_Sarabande	1723.4204871060172	1724	Baroque	e	minor	16.2	49	0.33061224489795915	11	513
513	couperin_concerts	c09n07_douceur	1723.4204871060172	1724	Baroque	e	minor	36.8266	96	0.3836104166666667	11	514
514	couperin_concerts	c09n08_caetera	1723.4204871060172	1724	Baroque	e	minor	23.330000000000002	72	0.3240277777777778	11	515
515	couperin_concerts	c10n01_gravement	1723.4204871060172	1724	Baroque	a	minor	26.9566	73	0.36926849315068494	11	516
516	couperin_concerts	c10n02_air	1723.4204871060172	1724	Baroque	a	minor	40.8933	122	0.3351909836065574	11	517
517	couperin_concerts	c10n03_plainte	1723.4204871060172	1724	Baroque	A	major	25.4664	83	0.30682409638554214	11	518
518	couperin_concerts	c10n04_tromba	1723.4204871060172	1724	Baroque	A	major	17.080000000000002	66	0.2587878787878788	11	519
519	couperin_concerts	c11n01_majestueusement	1723.4204871060172	1724	Baroque	c	minor	27.2333	85	0.3203917647058824	11	520
520	couperin_concerts	c11n02_allemande	1723.4204871060172	1724	Baroque	c	minor	40.0433	116	0.34520086206896555	11	521
521	couperin_concerts	c11n03_seconde_allemande	1723.4204871060172	1724	Baroque	c	minor	41.3833	112	0.36949375	11	522
522	couperin_concerts	c11n04_courante	1723.4204871060172	1724	Baroque	c	minor	28.2266	79	0.3572987341772152	11	523
523	couperin_concerts	c11n05_seconde_courante	1723.4204871060172	1724	Baroque	C	major	25.5333	83	0.3076301204819277	11	524
524	couperin_concerts	c11n06_sarabande	1723.4204871060172	1724	Baroque	c	minor	21.6	67	0.32238805970149254	11	525
525	couperin_concerts	c11n07_gigue	1723.4204871060172	1724	Baroque	c	minor	49.3833	153	0.32276666666666665	11	526
526	couperin_concerts	c11n08_Rondeau	1723.4204871060172	1724	Baroque	c	minor	41.21	126	0.32706349206349206	11	527
527	couperin_concerts	c14n01_gravement	1723.4204871060172	1724	Baroque	d	minor	31.3333	83	0.3775096385542169	11	528
528	couperin_concerts	c14n02_allemande	1723.4204871060172	1724	Baroque	d	minor	31.3433	92	0.34068804347826087	11	529
529	couperin_concerts	c14n03_sarabande	1723.4204871060172	1724	Baroque	d	minor	19.6	55	0.3563636363636364	11	530
530	couperin_concerts	c14n04_fuguete	1723.4204871060172	1724	Baroque	d	minor	81.7866	218	0.3751678899082569	11	531
531	couperin_concerts	parnasse_01	1723.4204871060172	1724	Baroque	b	minor	32.2433	81	0.3980654320987654	11	532
532	couperin_concerts	parnasse_02	1723.4204871060172	1724	Baroque	b	minor	83.9165	244	0.34392008196721313	11	533
533	couperin_concerts	parnasse_03	1723.4204871060172	1724	Baroque	D	major	35.606500000000004	108	0.32968981481481485	11	534
534	couperin_concerts	parnasse_04	1723.4204871060172	1724	Baroque	D	major	31.32	100	0.3132	11	535
535	couperin_concerts	parnasse_05	1723.4204871060172	1724	Baroque	D	major	31.48	100	0.3148	11	536
536	couperin_concerts	parnasse_06	1723.4204871060172	1724	Baroque	D	major	17.813299999999998	56	0.31809464285714284	11	537
537	couperin_concerts	parnasse_07	1723.4204871060172	1724	Baroque	b	minor	74.6765	223	0.3348721973094171	11	538
538	pergolesi_stabat_mater	01. Stabat Mater dolorosa	1736.0	1736	Baroque	f	minor	53.1164	165	0.32191757575757574	12	539
539	pergolesi_stabat_mater	02. Cujus animam gementem	1736.0	1736	Baroque	c	minor	77.766	228	0.3410789473684211	12	540
540	pergolesi_stabat_mater	03. O quam tristis et afflicta	1736.0	1736	Baroque	g	minor	27.399900000000002	82	0.33414512195121954	12	541
541	pergolesi_stabat_mater	04. Quae moerebat et dolebat	1736.0	1736	Baroque	Eb	major	72.2527	214	0.33762943925233646	12	542
542	pergolesi_stabat_mater	05. Quis est homo qui non fleret	1736.0	1736	Baroque	c	minor	39.8329	120	0.33194083333333335	12	543
543	pergolesi_stabat_mater	06. Vidit suum dulcem natum	1736.0	1736	Baroque	f	minor	53.999700000000004	151	0.3576139072847682	12	544
544	pergolesi_stabat_mater	07. Eja, Mater fons amois	1736.0	1736	Baroque	c	minor	74.9324	208	0.3602519230769231	12	545
545	scarlatti_sonatas	K001	1741.1259598104884	1739	Baroque	d	minor	30.5863	87	0.3515666666666667	13	546
546	scarlatti_sonatas	K002	1741.1259598104884	1739	Baroque	G	major	37.1325	144	0.25786458333333334	13	547
547	scarlatti_sonatas	K003	1741.1259598104884	1739	Baroque	a	minor	58.5817	190	0.30832473684210526	13	548
548	scarlatti_sonatas	K004	1741.1259598104884	1739	Baroque	g	minor	61.533100000000005	206	0.29870436893203883	13	549
549	scarlatti_sonatas	K005	1741.1259598104884	1739	Baroque	d	minor	39.1828	124	0.3159903225806452	13	550
550	scarlatti_sonatas	K006	1741.1259598104884	1739	Baroque	F	major	29.259800000000002	88	0.3324977272727273	13	551
551	scarlatti_sonatas	K007	1741.1259598104884	1739	Baroque	a	minor	75.3318	270	0.2790066666666667	13	552
552	scarlatti_sonatas	K008	1741.1259598104884	1739	Baroque	g	minor	60.4821	179	0.3378888268156425	13	553
553	scarlatti_sonatas	K009	1741.1259598104884	1739	Baroque	d	minor	35.193200000000004	140	0.25138000000000005	13	554
554	scarlatti_sonatas	K010	1741.1259598104884	1739	Baroque	d	minor	49.3296	162	0.3045037037037037	13	555
555	scarlatti_sonatas	K011	1741.1259598104884	1739	Baroque	c	minor	30.3494	100	0.303494	13	556
556	scarlatti_sonatas	K012	1741.1259598104884	1739	Baroque	g	minor	81.5594	274	0.29766204379562045	13	557
557	scarlatti_sonatas	K013	1741.1259598104884	1739	Baroque	G	major	66.6161	239	0.2787284518828452	13	558
558	scarlatti_sonatas	K014	1741.1259598104884	1739	Baroque	G	major	34.4998	142	0.24295633802816902	13	559
559	scarlatti_sonatas	K017	1741.1259598104884	1739	Baroque	F	major	51.999500000000005	196	0.26530357142857147	13	560
560	scarlatti_sonatas	K018	1741.1259598104884	1739	Baroque	d	minor	92.3312	266	0.3471097744360902	13	561
561	scarlatti_sonatas	K019	1741.1259598104884	1739	Baroque	f	minor	57.132400000000004	221	0.2585176470588236	13	562
562	scarlatti_sonatas	K020	1741.1259598104884	1739	Baroque	E	major	48.8528	144	0.3392555555555556	13	563
563	scarlatti_sonatas	K021	1741.1259598104884	1739	Baroque	D	major	73.8662	262	0.28193206106870233	13	564
564	scarlatti_sonatas	K022	1741.1259598104884	1739	Baroque	c	minor	58.915600000000005	203	0.2902246305418719	13	565
565	scarlatti_sonatas	K023	1741.1259598104884	1739	Baroque	D	major	80.1664	267	0.3002486891385768	13	566
566	scarlatti_sonatas	K025	1741.1259598104884	1739	Baroque	f#	minor	86.8184	278	0.31229640287769783	13	567
567	scarlatti_sonatas	K027	1741.1259598104884	1739	Baroque	b	minor	66.249	200	0.33124499999999996	13	568
568	scarlatti_sonatas	K031	1741.1259598104884	1739	Baroque	g	minor	64.6328	182	0.3551252747252747	13	569
569	scarlatti_sonatas	K032	1741.1259598104884	1739	Baroque	d	minor	9.3999	37	0.2540513513513514	13	570
570	scarlatti_sonatas	K033	1741.1259598104884	1739	Baroque	D	major	34.1764	111	0.3078954954954955	13	571
571	scarlatti_sonatas	K034	1741.1259598104884	1739	Baroque	d	minor	17.0665	66	0.25858333333333333	13	572
572	scarlatti_sonatas	K035	1741.1259598104884	1739	Baroque	g	minor	44.283	145	0.3054	13	573
573	scarlatti_sonatas	K036	1741.1259598104884	1739	Baroque	a	minor	56.4422	192	0.29396979166666665	13	574
574	scarlatti_sonatas	K037	1741.1259598104884	1739	Baroque	c	minor	46.9328	169	0.277708875739645	13	575
575	scarlatti_sonatas	K039	1741.1259598104884	1739	Baroque	A	major	58.3331	206	0.2831703883495146	13	576
576	scarlatti_sonatas	K040	1741.1259598104884	1739	Baroque	c	minor	17.3662	53	0.32766415094339624	13	577
577	scarlatti_sonatas	K044	1741.1259598104884	1742	Baroque	F	major	55.932900000000004	206	0.271518932038835	13	578
578	scarlatti_sonatas	K046	1741.1259598104884	1742	Baroque	E	major	105.32950000000001	320	0.32915468750000004	13	579
579	scarlatti_sonatas	K047	1741.1259598104884	1742	Baroque	Bb	major	84.98270000000001	308	0.27591785714285716	13	580
580	scarlatti_sonatas	K048	1741.1259598104884	1742	Baroque	c	minor	70.4655	234	0.3011346153846154	13	581
581	scarlatti_sonatas	K049	1741.1259598104884	1742	Baroque	C	major	71.416	265	0.2694943396226415	13	582
582	scarlatti_sonatas	K050	1741.1259598104884	1742	Baroque	f	minor	84.19630000000001	243	0.3464868312757202	13	583
583	scarlatti_sonatas	K051	1741.1259598104884	1742	Baroque	Eb	major	74.2925	255	0.29134313725490196	13	584
584	scarlatti_sonatas	K052	1741.1259598104884	1742	Baroque	d	minor	123.2585	367	0.3358542234332425	13	585
585	scarlatti_sonatas	K053	1741.1259598104884	1742	Baroque	D	major	42.1661	134	0.3146723880597015	13	586
586	scarlatti_sonatas	K054	1741.1259598104884	1742	Baroque	a	minor	59.9657	200	0.2998285	13	587
587	scarlatti_sonatas	K055	1741.1259598104884	1742	Baroque	G	major	59.716300000000004	196	0.30467500000000003	13	588
588	scarlatti_sonatas	K056	1741.1259598104884	1742	Baroque	c	minor	76.1091	213	0.35731971830985915	13	589
589	scarlatti_sonatas	K057	1741.1259598104884	1742	Baroque	Bb	major	93.10300000000001	305	0.30525573770491804	13	590
590	scarlatti_sonatas	K059	1741.1259598104884	1742	Baroque	F	major	29.0658	96	0.30276875	13	591
591	scarlatti_sonatas	K061	1741.1259598104884	1742	Baroque	a	minor	83.8317	254	0.33004606299212597	13	592
592	scarlatti_sonatas	K062	1741.1259598104884	1742	Baroque	A	major	47.1497	124	0.3802395161290323	13	593
593	scarlatti_sonatas	K063	1741.1259598104884	1742	Baroque	G	major	35.5831	114	0.3121324561403509	13	594
594	scarlatti_sonatas	K064	1741.1259598104884	1742	Baroque	d	minor	24.85	71	0.35000000000000003	13	595
595	scarlatti_sonatas	K065	1741.1259598104884	1742	Baroque	A	major	35.5995	134	0.26566791044776117	13	596
596	scarlatti_sonatas	K066	1741.1259598104884	1742	Baroque	Bb	major	51.159600000000005	179	0.2858078212290503	13	597
597	scarlatti_sonatas	K067	1741.1259598104884	1742	Baroque	f#	minor	18.866600000000002	87	0.21685747126436783	13	598
598	scarlatti_sonatas	K068	1741.1259598104884	1742	Baroque	Eb	major	41.1997	155	0.2658045161290323	13	599
599	scarlatti_sonatas	K069	1741.1259598104884	1742	Baroque	f	minor	52.616	162	0.32479012345679015	13	600
600	scarlatti_sonatas	K071	1741.1259598104884	1742	Baroque	G	major	39.0628	132	0.29593030303030304	13	601
601	scarlatti_sonatas	K072	1741.1259598104884	1742	Baroque	C	major	30.3331	131	0.23155038167938932	13	602
602	scarlatti_sonatas	K074	1741.1259598104884	1742	Baroque	A	major	15.8566	57	0.2781859649122807	13	603
603	scarlatti_sonatas	K075	1741.1259598104884	1742	Baroque	G	major	37.7665	97	0.38934536082474225	13	604
604	scarlatti_sonatas	K076	1741.1259598104884	1742	Baroque	g	minor	50.7826	162	0.31347283950617283	13	605
605	scarlatti_sonatas	K087	1741.1259598104884	1742	Baroque	b	minor	63.5658	200	0.31782900000000003	13	606
606	scarlatti_sonatas	K092	1741.1259598104884	1742	Baroque	d	minor	60.7328	175	0.3470445714285714	13	607
607	scarlatti_sonatas	K094	1741.1259598104884	1746	Baroque	F	major	16.5333	55	0.30060545454545456	13	608
608	scarlatti_sonatas	K095	1741.1259598104884	1746	Baroque	C	major	14.200000000000001	44	0.32272727272727275	13	609
609	scarlatti_sonatas	K096	1741.1259598104884	1746	Baroque	D	major	102.726	347	0.29604034582132566	13	610
610	scarlatti_sonatas	K097	1741.1259598104884	1746	Baroque	g	minor	61.9992	198	0.31312727272727275	13	611
611	scarlatti_sonatas	K098	1741.1259598104884	1749	Baroque	e	minor	52.4497	162	0.3237635802469136	13	612
612	scarlatti_sonatas	K099	1741.1259598104884	1749	Baroque	c	minor	58.6993	174	0.3373522988505747	13	613
613	scarlatti_sonatas	K100	1741.1259598104884	1749	Baroque	C	major	46.7329	143	0.3268034965034965	13	614
614	wf_bach_sonatas	F001_n08a	1760.0	1760	Baroque	C	major	66.933	202	0.33135148514851487	14	615
615	wf_bach_sonatas	F001_n08b	1760.0	1760	Baroque	C	major	23.4664	74	0.3171135135135135	14	616
616	wf_bach_sonatas	F001_n08c	1760.0	1760	Baroque	C	major	68.1996	215	0.3172074418604651	14	617
617	wf_bach_sonatas	F002_n07a	1760.0	1760	Baroque	C	major	50.0663	137	0.36544744525547446	14	618
618	wf_bach_sonatas	F002_n07b	1760.0	1760	Baroque	a	minor	40.8665	117	0.3492863247863248	14	619
619	wf_bach_sonatas	F002_n07c	1760.0	1760	Baroque	C	major	52.3331	163	0.32106196319018404	14	620
620	wf_bach_sonatas	F003_n04a	1760.0	1760	Baroque	D	major	102.6162	309	0.3320912621359223	14	621
621	wf_bach_sonatas	F003_n04b	1760.0	1760	Baroque	b	minor	82.6596	223	0.3706708520179372	14	622
622	wf_bach_sonatas	F003_n04c	1760.0	1760	Baroque	D	major	110.8428	284	0.39029154929577464	14	623
623	jc_bach_sonatas	wa01op05no1a_Allegretto	1772.6041876384136	1765	Classical	Bb	major	29.5	110	0.2681818181818182	15	624
624	jc_bach_sonatas	wa01op05no1b_Tempo_di_Minuetto	1772.6041876384136	1765	Classical	Bb	major	41.113	146	0.2815958904109589	15	625
625	jc_bach_sonatas	wa02op05no2a_Allegro_di_molto	1772.6041876384136	1765	Classical	D	major	72.5329	260	0.2789726923076923	15	626
626	jc_bach_sonatas	wa02op05no2b_Andante_di_molto	1772.6041876384136	1765	Classical	G	major	28.383100000000002	115	0.24680956521739134	15	627
627	jc_bach_sonatas	wa02op05no2c_Minuetto	1772.6041876384136	1765	Classical	D	major	15.333300000000001	59	0.2598864406779661	15	628
628	jc_bach_sonatas	wa02op05no2d_Minore	1772.6041876384136	1765	Classical	d	minor	11.5999	38	0.3052605263157895	15	629
629	jc_bach_sonatas	wa03op05no3a_Allegro	1772.6041876384136	1765	Classical	G	major	58.8828	184	0.32001521739130434	15	630
630	jc_bach_sonatas	wa03op05no3b_Allegretto	1772.6041876384136	1765	Classical	G	major	37.0997	118	0.3144042372881356	15	631
631	jc_bach_sonatas	wa04op05no4a_Allegro	1772.6041876384136	1765	Classical	Eb	major	58.5992	192	0.30520416666666667	15	632
632	jc_bach_sonatas	wa04op05no4b_Rondeaux	1772.6041876384136	1765	Classical	Eb	major	33.1164	114	0.29049473684210525	15	633
633	jc_bach_sonatas	wa05op05no5a_Allegro_Assai	1772.6041876384136	1765	Classical	E	major	60.199200000000005	206	0.29222912621359226	15	634
634	jc_bach_sonatas	wa05op05no5b_Adagio	1772.6041876384136	1765	Classical	A	major	41.0999	127	0.32362125984251966	15	635
635	jc_bach_sonatas	wa05op05no5c_Prestissimo	1772.6041876384136	1765	Classical	E	major	58.7826	203	0.2895694581280788	15	636
636	jc_bach_sonatas	wa06op05no6a_Grave	1772.6041876384136	1765	Classical	c	minor	55.0463	144	0.38226597222222225	15	637
637	jc_bach_sonatas	wa06op05no6b_Allegro_Moderato	1772.6041876384136	1765	Classical	c	minor	79.9323	281	0.28445658362989323	15	638
638	jc_bach_sonatas	wa06op05no6c_Allegretto	1772.6041876384136	1765	Classical	c	minor	49.166000000000004	152	0.3234605263157895	15	639
639	jc_bach_sonatas	wa07op17no1a_Minuetto_Con_Variatione	1772.6041876384136	1780	Classical	G	major	60.133	178	0.33782584269662924	15	640
640	jc_bach_sonatas	wa08op17no2a_Allegro	1772.6041876384136	1780	Classical	c	minor	55.5327	185	0.30017675675675676	15	641
641	jc_bach_sonatas	wa08op17no2b_Andante	1772.6041876384136	1780	Classical	Eb	major	44.3331	139	0.3189431654676259	15	642
642	jc_bach_sonatas	wa08op17no2c_Prestissimo	1772.6041876384136	1780	Classical	c	minor	70.4323	210	0.3353919047619047	15	643
643	jc_bach_sonatas	wa09op17no3a_Allegro_Assai	1772.6041876384136	1780	Classical	Eb	major	76.5163	267	0.28657790262172284	15	644
644	jc_bach_sonatas	wa09op17no3b_Allegro	1772.6041876384136	1780	Classical	Eb	major	50.9493	182	0.2799412087912088	15	645
645	jc_bach_sonatas	wa10op17no4a_Allegro	1772.6041876384136	1780	Classical	G	major	57.1998	221	0.25882262443438914	15	646
646	jc_bach_sonatas	wa10op17no4b_Presto_Assai	1772.6041876384136	1780	Classical	G	major	27.7333	117	0.23703675213675213	15	647
647	jc_bach_sonatas	wa11op17no5a_Allegro	1772.6041876384136	1780	Classical	A	major	64.3993	207	0.311107729468599	15	648
648	jc_bach_sonatas	wa11op17no5b_Presto	1772.6041876384136	1780	Classical	A	major	71.4162	224	0.3188223214285714	15	649
649	jc_bach_sonatas	wa12op17no6a_Allegro	1772.6041876384136	1780	Classical	Bb	major	57.6499	193	0.2987041450777202	15	650
650	jc_bach_sonatas	wa12op17no6b_Andante	1772.6041876384136	1780	Classical	Eb	major	49.0996	164	0.2993878048780488	15	651
