	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	WLC	OLC	corpus_id	piece_id
3354	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	Classical	Classical	G	bVI	major	0.36363636363636365	0.6363636363636364	18	745
3355	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	Classical	Classical	G	i	minor	2.6875	0.75	18	745
3356	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	Classical	Classical	G	I	major	0.3125	0.48125	18	745
3357	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	I	major	0.15	0.0	18	746
3358	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	V	major	0.42857142857142855	0.0	18	746
3359	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	I	major	0.38095238095238093	0.0	18	746
3360	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	V	major	0.375	0.625	18	746
3361	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	I	major	0.42424242424242425	0.045454545454545456	18	746
3362	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	V	major	0.8571428571428571	0.0	18	746
3363	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	I	major	0.6410256410256411	0.02564102564102564	18	746
3364	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	V	major	0.375	1.125	18	746
3365	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	Classical	Classical	C	I	major	0.4067796610169492	0.0	18	746
3366	beethoven_piano_sonatas	10-3	1803.6208098935329	1799	Classical	Classical	G	I	major	0.8	0.2857142857142857	18	747
3367	beethoven_piano_sonatas	10-3	1803.6208098935329	1799	Classical	Classical	G	IV	major	0.723404255319149	0.2978723404255319	18	747
3368	beethoven_piano_sonatas	10-3	1803.6208098935329	1799	Classical	Classical	G	I	major	0.4342105263157895	0.13815789473684212	18	747
3369	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	0.2	0.6	18	748
3370	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	IV/IV	major	0.2	0.6	18	748
3371	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	0.0	1.1333333333333333	18	748
3372	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	iii	minor	1.4337349397590362	0.26506024096385544	18	748
3373	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	0.5	1.5	18	748
3374	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	iv	minor	1.0	0.0	18	748
3375	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	IV/IV	major	0.2	0.0	18	748
3376	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	IV/IV/IV	major	0.0	1.4	18	748
3377	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	iv	minor	1.5	0.875	18	748
3378	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	v	minor	1.5	0.875	18	748
3379	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	1.368421052631579	0.21052631578947367	18	748
3380	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	vi	minor	1.6	0.36666666666666664	18	748
3381	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	0.4946236559139785	0.3118279569892473	18	748
3382	beethoven_piano_sonatas	16-2	1803.6208098935329	1802	Classical	Extended tonality	C	I	major	1.1649122807017545	0.8736842105263158	18	749
3383	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	0.5056179775280899	0.2808988764044944	18	750
3384	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	V	major	0.5569620253164557	0.3291139240506329	18	750
3385	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	0.6565656565656566	0.6868686868686869	18	750
3386	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	bVI	major	0.3888888888888889	0.1388888888888889	18	750
3387	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	iv	minor	1.1935483870967742	0.45161290322580644	18	750
3388	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	Classical	Extended tonality	G	I	major	1.1376404494382022	0.29213483146067415	18	750
3389	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	Classical	Extended tonality	d	i	minor	1.606060606060606	0.9696969696969697	18	751
3390	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	Classical	Extended tonality	d	v	minor	1.5636363636363637	0.6363636363636364	18	751
3391	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	Classical	Extended tonality	d	i	minor	5.666666666666667	8.0	18	751
3392	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	Classical	Extended tonality	d	#iii	minor	0.875	1.25	18	751
3393	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	Classical	Extended tonality	d	i	minor	1.597883597883598	0.5396825396825397	18	751
3394	beethoven_piano_sonatas	17-2	1803.6208098935329	1802	Classical	Extended tonality	Bb	I	major	0.7941176470588235	0.11764705882352941	18	752
3395	beethoven_piano_sonatas	17-2	1803.6208098935329	1802	Classical	Extended tonality	Bb	V	major	0.5	0.20454545454545456	18	752
3396	beethoven_piano_sonatas	17-2	1803.6208098935329	1802	Classical	Extended tonality	Bb	I	major	0.8758620689655172	0.14482758620689656	18	752
3397	beethoven_piano_sonatas	17-3	1803.6208098935329	1802	Classical	Extended tonality	d	i	minor	1.3888888888888888	0.4166666666666667	18	753
3398	beethoven_piano_sonatas	17-3	1803.6208098935329	1802	Classical	Extended tonality	d	v	minor	1.797979797979798	0.030303030303030304	18	753
3399	beethoven_piano_sonatas	17-3	1803.6208098935329	1802	Classical	Extended tonality	d	i	minor	2.1486068111455108	0.25696594427244585	18	753
3400	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	1.2	0.5142857142857142	18	754
3401	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Classical	Extended tonality	Eb	V	major	0.8135593220338984	0.423728813559322	18	754
3402	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	0.0	0.0	18	754
3403	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Classical	Extended tonality	Eb	VI	major	1.2413793103448276	0.0	18	754
3404	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Classical	Extended tonality	Eb	II	major	1.0909090909090908	0.0	18	754
3405	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	0.6535433070866141	0.7322834645669292	18	754
3406	beethoven_piano_sonatas	18-2	1803.6208098935329	1802	Classical	Extended tonality	Ab	I	major	0.4067796610169492	0.03389830508474576	18	755
3407	beethoven_piano_sonatas	18-2	1803.6208098935329	1802	Classical	Extended tonality	Ab	V	major	1.0	0.0	18	755
3408	beethoven_piano_sonatas	18-2	1803.6208098935329	1802	Classical	Extended tonality	Ab	I	major	1.1403508771929824	0.5321637426900585	18	755
3409	beethoven_piano_sonatas	18-3	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	0.5384615384615384	0.17307692307692307	18	756
3410	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	0.38461538461538464	0.15384615384615385	18	757
3411	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	V	major	0.35294117647058826	0.35294117647058826	18	757
3412	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	0.0	0.0	18	757
3413	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	bIII	major	0.0	2.2083333333333335	18	757
3414	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	8.666666666666666	0.0	18	757
3415	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	VI	major	2.3863636363636362	0.0	18	757
3416	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	1.1596638655462186	0.10084033613445378	18	757
3417	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	bIII	major	0.5185185185185185	0.6666666666666666	18	757
3418	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Classical	Extended tonality	Eb	I	major	0.44680851063829785	0.2978723404255319	18	757
3419	beethoven_piano_sonatas	21-1	1803.6208098935329	1804	Classical	Extended tonality	C	I	major	0.9545454545454546	1.0909090909090908	18	758
3420	beethoven_piano_sonatas	21-1	1803.6208098935329	1804	Classical	Extended tonality	C	III	major	0.4935064935064935	0.4805194805194805	18	758
3421	beethoven_piano_sonatas	21-1	1803.6208098935329	1804	Classical	Extended tonality	C	I	major	1.6336405529953917	0.576036866359447	18	758
3422	beethoven_piano_sonatas	21-2	1803.6208098935329	1804	Classical	Extended tonality	F	I	major	1.4492753623188406	0.14492753623188406	18	759
3423	beethoven_piano_sonatas	21-2	1803.6208098935329	1804	Classical	Extended tonality	F	V	major	0.9230769230769231	0.0	18	759
3424	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	Classical	Extended tonality	C	I	major	0.2803738317757009	0.0	18	760
3425	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	Classical	Extended tonality	C	vi	minor	1.1076923076923078	0.23076923076923078	18	760
3426	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	Classical	Extended tonality	C	I	major	0.19607843137254902	0.0	18	760
3427	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	Classical	Extended tonality	C	i	minor	1.2930232558139534	0.4418604651162791	18	760
3428	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	Classical	Extended tonality	C	I	major	0.6422764227642277	0.4146341463414634	18	760
3429	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	i	minor	2.75	1.0	18	761
3430	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	bII	major	0.75	1.0	18	761
3431	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	i	minor	2.6875	0.6875	18	761
3432	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	III	major	1.1538461538461537	0.0	18	761
3433	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	iii	minor	1.2222222222222223	0.1111111111111111	18	761
3434	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	#VII	major	0.6086956521739131	0.0	18	761
3435	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	v	minor	2.6666666666666665	0.0	18	761
3436	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	VI	major	0.9846153846153847	0.6461538461538462	18	761
3437	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	i	minor	2.3624161073825505	0.18791946308724833	18	761
3438	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	VI	major	0.0	0.0	18	761
3439	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	Classical	Extended tonality	f	i	minor	1.6666666666666667	0.0	18	761
3440	beethoven_piano_sonatas	23-2	1803.6208098935329	1805	Classical	Extended tonality	Db	I	major	0.1796116504854369	0.39805825242718446	18	762
3441	beethoven_piano_sonatas	23-2	1803.6208098935329	1805	Classical	Extended tonality	Db	iii	minor	3.0	0.0	18	762
3442	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	Classical	Extended tonality	f	i	minor	1.603448275862069	0.5344827586206896	18	763
3443	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	Classical	Extended tonality	f	v	minor	1.9130434782608696	0.2318840579710145	18	763
3444	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	Classical	Extended tonality	f	iv	minor	2.264705882352941	0.7352941176470589	18	763
3445	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	Classical	Extended tonality	f	i	minor	1.6607142857142858	0.3125	18	763
3446	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	I	major	0.022727272727272728	0.022727272727272728	18	764
3447	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	V	major	0.8367346938775511	0.3673469387755102	18	764
3448	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	I	major	0.8309859154929577	0.16901408450704225	18	764
3449	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	bVII	major	0.0	0.16666666666666666	18	764
3450	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	i	minor	1.1666666666666667	0.0	18	764
3451	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	iv	minor	1.2	0.0	18	764
3452	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	IV	major	0.0	0.0	18	764
3453	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	I	major	0.7735849056603774	0.33962264150943394	18	764
3454	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	IV	major	0.8333333333333334	0.0	18	764
3455	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	Classical	Extended tonality	F#	I	major	0.21428571428571427	0.7142857142857143	18	764
3456	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	Classical	Extended tonality	F#	I	major	0.2897196261682243	0.07476635514018691	18	765
3457	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	Classical	Extended tonality	F#	vi	minor	1.3714285714285714	0.11428571428571428	18	765
3458	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	Classical	Extended tonality	F#	IV	major	0.37254901960784315	0.0	18	765
3459	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	Classical	Extended tonality	F#	I	major	0.8467741935483871	0.1693548387096774	18	765
3460	beethoven_piano_sonatas	26-1	1803.6208098935329	1810	Classical	Extended tonality	Eb	I	major	1.6	0.06315789473684211	18	766
3461	beethoven_piano_sonatas	26-1	1803.6208098935329	1810	Classical	Extended tonality	Eb	V	major	0.4880952380952381	0.15476190476190477	18	766
3462	beethoven_piano_sonatas	26-1	1803.6208098935329	1810	Classical	Extended tonality	Eb	I	major	0.8045325779036827	0.12181303116147309	18	766
3463	beethoven_piano_sonatas	26-2	1803.6208098935329	1810	Classical	Extended tonality	Eb	I	major	2.2096774193548385	0.7016129032258065	18	767
3464	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Classical	Extended tonality	Eb	I	major	0.19047619047619047	0.15873015873015872	18	768
3465	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Classical	Extended tonality	Eb	V	major	0.5873015873015873	0.14285714285714285	18	768
3466	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Classical	Extended tonality	Eb	I	major	2.6	0.0	18	768
3467	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Classical	Extended tonality	Eb	bVI	major	0.2777777777777778	28.833333333333332	18	768
3468	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Classical	Extended tonality	Eb	III	major	0.0	0.0	18	768
3469	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Classical	Extended tonality	Eb	I	major	0.5695364238410596	0.19205298013245034	18	768
3470	beethoven_piano_sonatas	30-1	1803.6208098935329	1820	Classical	Extended tonality	E	I	major	0.848	0.1	18	769
3471	beethoven_piano_sonatas	30-2	1803.6208098935329	1820	Classical	Extended tonality	e	i	minor	1.6785714285714286	0.0	18	770
3472	beethoven_piano_sonatas	30-2	1803.6208098935329	1820	Classical	Extended tonality	e	v	minor	1.5725806451612903	0.23387096774193547	18	770
3473	beethoven_piano_sonatas	30-2	1803.6208098935329	1820	Classical	Extended tonality	e	i	minor	1.2408759124087592	0.2116788321167883	18	770
3474	beethoven_piano_sonatas	30-3	1803.6208098935329	1820	Classical	Extended tonality	E	I	major	0.8136942675159236	0.1464968152866242	18	771
3475	beethoven_piano_sonatas	31-1	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	I	major	0.06666666666666667	0.03333333333333333	18	772
3476	beethoven_piano_sonatas	31-1	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	V	major	0.23809523809523808	0.20238095238095238	18	772
3477	beethoven_piano_sonatas	31-1	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	I	major	0.9321266968325792	1.6787330316742082	18	772
3478	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	i	minor	2.8125	0.0	18	773
3479	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	III	major	0.1111111111111111	0.0	18	773
3480	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	i	minor	1.565217391304348	0.08695652173913043	18	773
3481	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	VI	major	0.0	0.6923076923076923	18	773
3482	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	bII	major	0.0	0.8666666666666667	18	773
3483	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	vii	minor	1.2	1.0	18	773
3484	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	VI	major	0.0	0.9411764705882353	18	773
3485	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	i	minor	2.8214285714285716	0.0	18	773
3486	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	III	major	0.1111111111111111	0.0	18	773
3487	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	Early Romantic	Extended tonality	f	i	minor	1.5172413793103448	0.06896551724137931	18	773
3488	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	I	major	1.9019607843137254	1.0196078431372548	18	774
3489	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	bIII	major	0.2	0.0	18	774
3490	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	i	minor	1.4523809523809523	0.0	18	774
3491	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	I	major	0.7938144329896907	0.17525773195876287	18	774
3492	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	IV	major	0.125	0.25	18	774
3493	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	I	major	0.5151515151515151	0.13636363636363635	18	774
3494	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	vii	minor	0.9047619047619048	0.0	18	774
3495	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	II	major	0.2857142857142857	0.6428571428571429	18	774
3496	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	vii	minor	2.0	0.22727272727272727	18	774
3497	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	iii	minor	1.9473684210526316	0.3684210526315789	18	774
3498	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	vii	minor	1.44	0.08	18	774
3499	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Early Romantic	Extended tonality	Ab	I	major	0.6017699115044248	0.37168141592920356	18	774
3500	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	Early Romantic	Extended tonality	c	i	minor	1.653225806451613	0.08870967741935484	18	775
3501	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	Early Romantic	Extended tonality	c	VI	major	0.48201438848920863	0.5323741007194245	18	775
3502	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	Early Romantic	Extended tonality	c	i	minor	1.883495145631068	0.4854368932038835	18	775
3503	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.45588235294117646	0.014705882352941176	18	776
3504	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	vi	minor	1.75	0.0	18	776
3505	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.5692307692307692	0.36923076923076925	18	776
3506	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	vi	minor	1.64	0.6	18	776
3507	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.3709677419354839	0.5161290322580645	18	776
3508	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	vi	minor	1.625	0.375	18	776
3509	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.42105263157894735	0.5413533834586466	18	776
3510	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	vi	minor	1.4	0.0	18	776
3511	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.15	0.0	18	776
3512	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	vi	minor	2.09375	0.0	18	776
3513	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.26785714285714285	0.7321428571428571	18	776
3514	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	bIII	major	1.0	0.5294117647058824	18	776
3515	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	1.4	0.0	18	776
3516	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	bIII	major	0.6	0.4	18	776
3517	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.3333333333333333	0.3137254901960784	18	776
3518	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	vi	minor	1.76	0.44	18	776
3519	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	Early Romantic	Extended tonality	C	I	major	0.453416149068323	0.2981366459627329	18	776
3520	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	I	major	0.0	0.0	19	777
3521	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	V	major	0.0	0.0	19	777
3522	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	I	major	0.15	0.0	19	777
3523	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	V	major	0.1	0.2	19	777
3524	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	v	minor	0.6	1.2	19	777
3525	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	ii	minor	1.0	0.0	19	777
3526	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	v	minor	2.6666666666666665	0.2	19	777
3527	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	V	major	0.024390243902439025	0.14634146341463414	19	777
3528	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	vi	minor	1.3714285714285714	0.3142857142857143	19	777
3529	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	I	major	0.19230769230769232	0.19230769230769232	19	777
3530	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	i	minor	0.6	1.2	19	777
3531	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	v	minor	1.0	0.0	19	777
3532	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	i	minor	2.642857142857143	0.21428571428571427	19	777
3533	kozeluh_sonatas	09op08no1a	1806.0	1806	Classical	Extended tonality	C	I	major	0.02857142857142857	0.22857142857142856	19	777
3534	kozeluh_sonatas	09op08no1b	1806.0	1806	Classical	Extended tonality	C	I	major	0.0	0.046511627906976744	19	778
3535	kozeluh_sonatas	09op08no1b	1806.0	1806	Classical	Extended tonality	C	V	major	0.26666666666666666	0.4	19	778
3536	kozeluh_sonatas	09op08no1b	1806.0	1806	Classical	Extended tonality	C	I	major	0.0	0.0	19	778
3537	kozeluh_sonatas	09op08no1b	1806.0	1806	Classical	Extended tonality	C	vi	minor	1.6153846153846154	0.0	19	778
3538	kozeluh_sonatas	09op08no1b	1806.0	1806	Classical	Extended tonality	C	I	major	0.0	0.043478260869565216	19	778
3539	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	I	major	0.48148148148148145	0.1111111111111111	19	779
3540	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	V	major	0.35	0.05	19	779
3541	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	v	minor	2.3846153846153846	0.0	19	779
3542	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	V	major	0.21818181818181817	0.0	19	779
3543	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	I	major	0.0	0.0	19	779
3544	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	IV	major	0.0	0.0	19	779
3545	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	V	major	0.0	0.0	19	779
3546	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	vi	minor	1.3333333333333333	0.0	19	779
3547	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	IV	major	0.0	0.0	19	779
3548	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	ii	minor	1.0	0.0	19	779
3549	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	I	major	0.4	0.05333333333333334	19	779
3550	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	i	minor	2.3846153846153846	0.0	19	779
3551	kozeluh_sonatas	10op08no2a	1806.0	1806	Classical	Extended tonality	F	I	major	0.20512820512820512	0.0	19	779
3552	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	I	major	0.18604651162790697	0.18604651162790697	19	780
3553	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	V	major	0.12121212121212122	0.21212121212121213	19	780
3554	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	iii	minor	1.5	0.0	19	780
3555	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	vi	minor	1.5	0.0	19	780
3556	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	II	major	0.0	0.0	19	780
3557	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	V	major	0.0	0.0	19	780
3558	kozeluh_sonatas	10op08no2b	1806.0	1806	Classical	Extended tonality	C	I	major	0.0	0.0	19	780
