	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
65	frescobaldi_fiori_musicali	12.06_Christe,_Tema_B,_alio_modo_II	1635.0	1635	Renaissance	pre-Baroque	d	minor	9.5333	46	0.20724565217391305	4	40
66	frescobaldi_fiori_musicali	12.07_Christe,_Tema_B,_alio_modo_III	1635.0	1635	Renaissance	pre-Baroque	d	minor	8.950000000000001	35	0.2557142857142857	4	41
67	frescobaldi_fiori_musicali	12.08_Kyrie,_Tema_C	1635.0	1635	Renaissance	pre-Baroque	d	minor	13.350000000000001	54	0.24722222222222226	4	42
68	frescobaldi_fiori_musicali	12.09_Kyrie,_Tema_D,_alio_modo_I	1635.0	1635	Renaissance	pre-Baroque	d	minor	13.5333	63	0.21481428571428574	4	43
69	frescobaldi_fiori_musicali	12.10_Kyrie,_Tema_D,_alio_modo_II	1635.0	1635	Renaissance	pre-Baroque	d	minor	12.2665	52	0.23589423076923077	4	44
70	frescobaldi_fiori_musicali	12.11_Kyrie_ultimo	1635.0	1635	Renaissance	pre-Baroque	d	minor	15.8264	65	0.2434830769230769	4	45
71	frescobaldi_fiori_musicali	12.12_Kyrie,_Tema_D,_alio_modo_III	1635.0	1635	Renaissance	pre-Baroque	d	minor	22.6663	84	0.26983690476190475	4	46
72	frescobaldi_fiori_musicali	12.13_Kyrie,_Tema_D,_alio_modo_IV	1635.0	1635	Renaissance	pre-Baroque	d	minor	14.610000000000001	48	0.304375	4	47
73	frescobaldi_fiori_musicali	12.14_Canzon_dopo_l’Epistola	1635.0	1635	Renaissance	pre-Baroque	d	minor	55.3161	211	0.2621616113744076	4	48
74	frescobaldi_fiori_musicali	12.15_Recercar_dopo_il_Credo	1635.0	1635	Renaissance	pre-Baroque	g	minor	35.533100000000005	162	0.21934012345679016	4	49
75	frescobaldi_fiori_musicali	12.16_Toccata_cromaticha_per_l’elevatione	1635.0	1635	Renaissance	pre-Baroque	a	minor	57.215900000000005	199	0.2875170854271357	4	50
76	frescobaldi_fiori_musicali	12.17_Canzon_post_il_Comune	1635.0	1635	Renaissance	pre-Baroque	C	major	54.2961	213	0.2549112676056338	4	51
77	frescobaldi_fiori_musicali	12.18_Toccata_avanti_la_Messa_delli_Apostoli	1635.0	1635	Renaissance	pre-Baroque	d	minor	22.5931	74	0.30531216216216217	4	52
78	frescobaldi_fiori_musicali	12.19_Kyrie,_Tema_E_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	11.0665	46	0.24057608695652172	4	53
79	frescobaldi_fiori_musicali	12.20_Kyrie,_Tema_E_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	17.3496	63	0.2753904761904762	4	54
80	frescobaldi_fiori_musicali	12.21_Kyrie,_Tema_E_3	1635.0	1635	Renaissance	pre-Baroque	d	minor	9.9999	45	0.22222	4	55
81	frescobaldi_fiori_musicali	12.22_Christe,_Tema_F_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	10.4666	43	0.2434093023255814	4	56
82	frescobaldi_fiori_musicali	12.23_Christe,_Tema_F_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	13.083300000000001	52	0.2516019230769231	4	57
83	frescobaldi_fiori_musicali	12.24_Kyrie,_Tema_G_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	11.466600000000001	51	0.22483529411764708	4	58
84	frescobaldi_fiori_musicali	12.25_Kyrie,_Tema_G_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	14.9166	65	0.22948615384615387	4	59
85	frescobaldi_fiori_musicali	12.26_Kyrie,_Tema_H	1635.0	1635	Renaissance	pre-Baroque	d	minor	17.0664	63	0.27089523809523813	4	60
86	frescobaldi_fiori_musicali	12.27_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	C	major	49.5825	208	0.23837740384615386	4	61
87	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	d	minor	19.7465	60	0.32910833333333334	4	62
88	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	1635.0	1635	Renaissance	pre-Baroque	d	minor	63.8654	244	0.26174344262295085	4	63
89	frescobaldi_fiori_musicali	12.30_Alto_recercar	1635.0	1635	Renaissance	pre-Baroque	g	minor	81.6153	314	0.25992133757961783	4	64
90	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635	Renaissance	pre-Baroque	C	major	45.3324	177	0.25611525423728815	4	65
91	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635	Renaissance	pre-Baroque	C	minor	9.1831	34	0.2700911764705882	4	65
92	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	1635.0	1635	Renaissance	pre-Baroque	d	minor	10.5333	38	0.2771921052631579	4	66
93	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	1635.0	1635	Renaissance	pre-Baroque	d	minor	10.799900000000001	42	0.2571404761904762	4	67
94	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	1635.0	1635	Renaissance	pre-Baroque	d	minor	10.9499	46	0.23804130434782608	4	68
95	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	1635.0	1635	Renaissance	pre-Baroque	d	minor	15.6498	61	0.25655409836065574	4	69
96	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	1635.0	1635	Renaissance	pre-Baroque	d	minor	10.4498	40	0.261245	4	70
97	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	1635.0	1635	Renaissance	pre-Baroque	d	minor	7.733300000000001	34	0.22745	4	71
98	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	1635.0	1635	Renaissance	pre-Baroque	d	minor	12.9666	53	0.24465283018867923	4	72
99	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	g	minor	27.616600000000002	126	0.21917936507936508	4	73
100	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	1635.0	1635	Renaissance	pre-Baroque	g	minor	35.9332	156	0.23034102564102563	4	74
101	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	a	minor	9.280000000000001	38	0.24421052631578952	4	75
102	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	1635.0	1635	Renaissance	pre-Baroque	a	minor	49.5327	201	0.24643134328358207	4	76
103	frescobaldi_fiori_musicali	12.46_Bergamasca	1635.0	1635	Renaissance	pre-Baroque	G	major	98.66550000000001	412	0.23947936893203886	4	77
104	frescobaldi_fiori_musicali	12.47_Capriccio_sopra_la_Girolmeta	1635.0	1635	Renaissance	pre-Baroque	G	major	95.9321	372	0.2578819892473118	4	78
105	kleine_geistliche_konzerte	op08n01swv282_Eile_mich,_Gott,_zu_erretten	1637.9308224442736	1636	Renaissance	pre-Baroque	d	minor	20.0166	84	0.23829285714285714	5	79
106	kleine_geistliche_konzerte	op08n02swv283_Bringt_her_dem_Herren	1637.9308224442736	1636	Renaissance	pre-Baroque	C	major	38.1998	176	0.2170443181818182	5	80
107	kleine_geistliche_konzerte	op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	51.9666	237	0.21926835443037976	5	81
108	kleine_geistliche_konzerte	op08n04swv285_O_süsser,_o_freundlicher	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	42.5332	193	0.22037927461139897	5	82
109	kleine_geistliche_konzerte	op08n05swv286_Der_Herr_ist_gross	1637.9308224442736	1636	Renaissance	pre-Baroque	G	major	29.199900000000003	139	0.21007122302158276	5	83
110	kleine_geistliche_konzerte	op08n06swv287_O_lieber_Herre_Gott	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	43.999700000000004	199	0.22110402010050254	5	84
111	kleine_geistliche_konzerte	op08n07swv288_Ihr_Heiligen,_lobsinget_dem_Herren	1637.9308224442736	1636	Renaissance	pre-Baroque	D	major	31.133300000000002	145	0.21471241379310346	5	85
112	kleine_geistliche_konzerte	op08n08swv289_Erhöre_mich,_wenn_ich_rufe	1637.9308224442736	1636	Renaissance	pre-Baroque	e	minor	32.5163	128	0.25403359375	5	86
113	kleine_geistliche_konzerte	op08n09swv290_Wohl_dem,_der_nicht_wandelt_im_Rat_der_Gottlosen	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	52.8331	242	0.2183185950413223	5	87
114	kleine_geistliche_konzerte	op08n10swv291_Schaffe_in_mir,_Gott,_ein_reines_Herz	1637.9308224442736	1636	Renaissance	pre-Baroque	G	major	22.0	104	0.21153846153846154	5	88
115	kleine_geistliche_konzerte	op08n11swv292_Der_Herr_schauet_vom_Himmel_auf_der_Menschen_Kinder	1637.9308224442736	1636	Renaissance	pre-Baroque	G	major	27.4666	135	0.2034562962962963	5	89
116	kleine_geistliche_konzerte	op08n12swv293_Lobet_den_Herren,_der_zu_Zion_wohnet	1637.9308224442736	1636	Renaissance	pre-Baroque	G	major	31.5332	137	0.23016934306569345	5	90
117	kleine_geistliche_konzerte	op08n13swv294_Eins_bitte_ich_vom_Herren	1637.9308224442736	1636	Renaissance	pre-Baroque	F	major	36.35	165	0.2203030303030303	5	91
118	kleine_geistliche_konzerte	op08n14swv295_O_hilf,_Christe_Gottes_Sohn	1637.9308224442736	1636	Renaissance	pre-Baroque	a	minor	26.0833	121	0.21556446280991737	5	92
119	kleine_geistliche_konzerte	op08n15swv296_Fürchte_dich_nicht	1637.9308224442736	1636	Renaissance	pre-Baroque	d	minor	34.6	167	0.20718562874251498	5	93
120	kleine_geistliche_konzerte	op08n16swv297_O_Herr_hilf	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	44.633	170	0.2625470588235294	5	94
121	kleine_geistliche_konzerte	op08n18swv299_Die_Gottseligkeit_ist_zu_allen_Dingen_nütz	1637.9308224442736	1636	Renaissance	pre-Baroque	e	minor	16.7498	73	0.22944931506849317	5	95
122	kleine_geistliche_konzerte	op08n19swv300_Himmel_und_Erde_vergehen	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	18.2	91	0.19999999999999998	5	96
123	kleine_geistliche_konzerte	op08n20swv301_Nun_komm_der_Heiden_Heiland	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	39.199600000000004	165	0.23757333333333336	5	97
124	kleine_geistliche_konzerte	op08n21swv302_Ein_Kind_ist_uns_geboren	1637.9308224442736	1636	Renaissance	pre-Baroque	F	major	71.3165	276	0.258393115942029	5	98
125	kleine_geistliche_konzerte	op08n22swv303_Wir_glauben_all_an_einen_Gott	1637.9308224442736	1636	Renaissance	pre-Baroque	d	minor	64.59960000000001	281	0.22989181494661926	5	99
126	kleine_geistliche_konzerte	op08n23swv304_Siehe,_mein_Fürsprecher_im_Himmel	1637.9308224442736	1636	Renaissance	pre-Baroque	G	major	41.1997	172	0.23953313953488373	5	100
127	kleine_geistliche_konzerte	op08n24swv305_Ich_hab_mein_Sach_Gott_heimgestellt	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	127.74980000000001	573	0.22294904013961606	5	101
128	kleine_geistliche_konzerte	op09n01swv306_Ich_will_den_Herren_loben_allezeit	1637.9308224442736	1639	Renaissance	pre-Baroque	F	major	46.3498	218	0.2126137614678899	5	102
129	kleine_geistliche_konzerte	op09n02swv307_Was_hast_du_verwirket	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	45.7494	184	0.24863804347826088	5	103
130	kleine_geistliche_konzerte	op09n03swv308_O_Jesu,_nomen_dulce	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	35.4665	149	0.2380302013422819	5	104
131	kleine_geistliche_konzerte	op09n04swv309_O_misericordissime_Jesu	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	39.1999	181	0.21657403314917126	5	105
132	kleine_geistliche_konzerte	op09n05swv310_Ich_liege_und_schlafe	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	38.8664	179	0.21713072625698324	5	106
133	kleine_geistliche_konzerte	op09n06swv311_Habe_deine_Lust_an_dem_Herren	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	87.4927	351	0.24926695156695156	5	107
134	kleine_geistliche_konzerte	op09n07swv312_Herr,_ich_hoffe_darauf	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	39.1999	167	0.23472994011976048	5	108
135	kleine_geistliche_konzerte	op09n08swv313_Bone_Jesu,_verbum_Patris	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	60.8496	268	0.22705074626865673	5	109
136	kleine_geistliche_konzerte	op09n09swv314_Verbum_caro_factum	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	60.4165	260	0.23237115384615384	5	110
137	kleine_geistliche_konzerte	op09n10swv315_Hodie_Christus_natus_est	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	58.783100000000005	241	0.24391327800829876	5	111
138	kleine_geistliche_konzerte	op09n11swv316_Wann_unsre_Augen_schlafen_ein	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	35.5332	170	0.20901882352941176	5	112
139	kleine_geistliche_konzerte	op09n12swv317_Meister,_wir_haben_die_ganze_Nacht_gearbeitet	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	21.0665	86	0.2449593023255814	5	113
140	kleine_geistliche_konzerte	op09n13swv318_Die_Furcht_des_Herren	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	25.55	118	0.21652542372881356	5	114
141	kleine_geistliche_konzerte	op09n14swv319_Ich_beuge_meine_Knie_gegen_dem_Vater	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	47.982800000000005	215	0.2231758139534884	5	115
142	kleine_geistliche_konzerte	op09n15swv320_Ich_bin_jung_gewesen_und_bin_alt_worden	1637.9308224442736	1639	Renaissance	pre-Baroque	F	major	34.6664	150	0.23110933333333336	5	116
143	kleine_geistliche_konzerte	op09n16swv321_Herr,_wenn_ich_nur_dich	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	46.4499	187	0.2483951871657754	5	117
144	kleine_geistliche_konzerte	op09n17swv322_Rorate,_rorate_coeli	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	43.1464	190	0.2270863157894737	5	118
145	kleine_geistliche_konzerte	op09n18swv323_Joseph,_du_Sohn_David	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	42.0797	170	0.24752764705882355	5	119
146	kleine_geistliche_konzerte	op09n19swv324_Ich_bin_die_Auferstehung	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	53.1995	234	0.2273482905982906	5	120
147	kleine_geistliche_konzerte	op09n20swv325_Die_Seele_Christi_heilige_mich	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	50.8995	217	0.2345599078341014	5	121
148	kleine_geistliche_konzerte	op09n21swv326_Ich_ruf_zu_dir,_Herr_Jesu_Christ	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	44.2095	180	0.24560833333333332	5	122
149	kleine_geistliche_konzerte	op09n22swv327_Allein_Gott_in_der_Höh	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	82.84620000000001	352	0.23535852272727276	5	123
150	kleine_geistliche_konzerte	op09n23swv328_Veni,_Sancte_Spiritus	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	64.1165	259	0.24755405405405406	5	124
151	kleine_geistliche_konzerte	op09n24swv329_Ist_Gott_für_uns	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	40.983200000000004	192	0.2134541666666667	5	125
152	kleine_geistliche_konzerte	op09n25swv330_Wer_will_uns_scheiden_von_der_Liebe_Gottes	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	40.233200000000004	178	0.22602921348314609	5	126
153	kleine_geistliche_konzerte	op09n26swv331_Die_Stimm_des_Herren_gehet_auf_den_Wassern	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	53.3831	237	0.22524514767932488	5	127
154	kleine_geistliche_konzerte	op09n27swv332_Jubilate_Deo_omnis_terra	1637.9308224442736	1639	Renaissance	pre-Baroque	F	major	86.0659	351	0.2452019943019943	5	128
155	kleine_geistliche_konzerte	op09n28swv333_Sei_gegrüßet,_Maria	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	88.3061	376	0.23485664893617023	5	129
156	kleine_geistliche_konzerte	op09n29swv334_Ave_Maria,_qualis_est	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	87.7227	376	0.23330505319148936	5	130
157	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	49.8131	194	0.25676855670103094	5	131
158	kleine_geistliche_konzerte	op09n31swv336_Quemadmodum_desiderat_cervus	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	113.9794	478	0.23845062761506275	5	132
159	kleine_geistliche_konzerte	op09n32swv337_Aufer_immensam	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	108.2925	428	0.2530198598130841	5	133
160	corelli	op01n01a	1687.6864702945581	1681	Baroque	Baroque	F	major	14.3832	53	0.2713811320754717	6	134
161	corelli	op01n01a	1687.6864702945581	1681	Baroque	Baroque	F	minor	2.9333	8	0.3666625	6	134
162	corelli	op01n01b	1687.6864702945581	1681	Baroque	Baroque	F	major	33.7661	123	0.27452113821138213	6	135
163	corelli	op01n01b	1687.6864702945581	1681	Baroque	Baroque	F	minor	4.2666	15	0.28444	6	135
164	corelli	op01n01c	1687.6864702945581	1681	Baroque	Baroque	F	major	13.75	48	0.2864583333333333	6	136
165	corelli	op01n01c	1687.6864702945581	1681	Baroque	Baroque	F	minor	12.5998	47	0.2680808510638298	6	136
166	corelli	op01n01d	1687.6864702945581	1681	Baroque	Baroque	F	major	29.633	116	0.25545689655172416	6	137
167	corelli	op01n01d	1687.6864702945581	1681	Baroque	Baroque	F	minor	6.333200000000001	22	0.2878727272727273	6	137
168	corelli	op01n02a	1687.6864702945581	1681	Baroque	Baroque	e	minor	18.5999	66	0.2818166666666667	6	138
169	corelli	op01n02a	1687.6864702945581	1681	Baroque	Baroque	e	major	2.6	9	0.2888888888888889	6	138
170	corelli	op01n02b	1687.6864702945581	1681	Baroque	Baroque	e	minor	29.0163	103	0.2817116504854369	6	139
