	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
313	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	III	major	4.2299999999999995	18	0.235	2	27
314	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	18.270509999999998	95	0.19232115789473683	2	27
315	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	3.29	50	0.0658	2	28
316	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	3.76	35	0.10742857142857143	2	28
317	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	1.88	50	0.037599999999999995	2	28
318	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VII	major	1.41	3	0.47	2	28
319	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	8.02102	50	0.1604204	2	28
320	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	IV	major	2.82	14	0.20142857142857143	2	28
321	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	10.37102	35	0.29631485714285716	2	28
322	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	III	major	0.94	2	0.47	2	28
323	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	5.64	50	0.1128	2	28
324	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	IV	major	4.51378	14	0.3224128571428571	2	28
325	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	3.29	35	0.094	2	28
326	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	6.39378	50	0.12787559999999998	2	28
327	monteverdi_madrigals	6-01a	1609.1691322587767	1614	Renaissance	pre-Baroque	d	i	minor	16.02887	65	0.246598	2	29
328	monteverdi_madrigals	6-01a	1609.1691322587767	1614	Renaissance	pre-Baroque	d	iv	minor	4.2550799999999995	7	0.6078685714285713	2	29
329	monteverdi_madrigals	6-01a	1609.1691322587767	1614	Renaissance	pre-Baroque	d	i	minor	18.368579999999998	65	0.28259353846153845	2	29
330	monteverdi_madrigals	6-01a	1609.1691322587767	1614	Renaissance	pre-Baroque	d	v	minor	6.92379	11	0.6294354545454546	2	29
331	monteverdi_madrigals	6-01a	1609.1691322587767	1614	Renaissance	pre-Baroque	d	i	minor	15.5493	65	0.23922000000000002	2	29
332	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	4.9541699999999995	106	0.046737452830188674	2	30
333	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	6.65752	113	0.05891610619469027	2	30
334	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	2.58866	106	0.02442132075471698	2	30
335	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	6.18161	113	0.054704513274336286	2	30
336	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	III	major	11.855129999999999	100	0.11855129999999998	2	30
337	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	4.2299999999999995	106	0.03990566037735849	2	30
338	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	VII	major	15.809289999999999	52	0.30402480769230766	2	30
339	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	2.82	113	0.024955752212389378	2	30
340	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	III	major	12.23551	100	0.1223551	2	30
341	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	7.05	113	0.06238938053097345	2	30
342	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	3.76	106	0.03547169811320754	2	30
343	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	VII	major	6.58	52	0.12653846153846154	2	30
344	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	4.699999999999999	113	0.04159292035398229	2	30
345	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	III	major	7.989999999999999	100	0.0799	2	30
346	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	IV	major	7.75866	15	0.517244	2	30
347	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	7.13962	106	0.06735490566037736	2	30
348	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	VII	major	4.26102	52	0.08194269230769231	2	30
349	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	12.98929	106	0.12254047169811322	2	30
350	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	III	major	15.85582	100	0.15855819999999998	2	30
351	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	4.51378	106	0.04258283018867924	2	30
352	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	2.3499999999999996	113	0.020796460176991147	2	30
353	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	III	major	3.29	100	0.0329	2	30
354	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	8.24417	106	0.0777751886792453	2	30
355	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	6.65752	113	0.05891610619469027	2	30
356	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	i	minor	2.58866	106	0.02442132075471698	2	30
357	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	v	minor	26.772949999999998	113	0.23692876106194688	2	30
