	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period_Johannes	period_Fabian	globalkey	localkey_mode	WLC	OLC	WLD
992	mozart_piano_sonatas	K279-2	16	654	1780.7395798599532	1775	Classical	Classical	F	major	0.3014705882352941	0.7426470588235294	0.8172597794117646
993	mozart_piano_sonatas	K279-2	16	654	1780.7395798599532	1775	Classical	Classical	F	minor	1.0	0.0	0.6314406666666667
994	mozart_piano_sonatas	K279-3	16	655	1780.7395798599532	1775	Classical	Classical	C	major	0.23591549295774647	0.17253521126760563	0.6331454225352112
995	mozart_piano_sonatas	K279-3	16	655	1780.7395798599532	1775	Classical	Classical	C	minor	1.4827586206896552	0.13793103448275862	0.5960331034482758
996	mozart_piano_sonatas	K280-1	16	656	1780.7395798599532	1775	Classical	Classical	F	major	0.3333333333333333	0.5265700483091788	0.7203028502415458
997	mozart_piano_sonatas	K280-1	16	656	1780.7395798599532	1775	Classical	Classical	F	minor	2.2	0.6666666666666666	0.7776066666666667
998	mozart_piano_sonatas	K280-2	16	657	1780.7395798599532	1775	Classical	Classical	f	minor	1.6931818181818181	0.45454545454545453	0.8886026136363636
999	mozart_piano_sonatas	K280-2	16	657	1780.7395798599532	1775	Classical	Classical	f	major	0.45714285714285713	0.0	0.7024217142857143
1000	mozart_piano_sonatas	K280-3	16	658	1780.7395798599532	1775	Classical	Classical	F	major	0.10112359550561797	0.2696629213483146	0.6798689887640449
1001	mozart_piano_sonatas	K280-3	16	658	1780.7395798599532	1775	Classical	Classical	F	minor	1.7647058823529411	1.0588235294117647	0.7330382352941177
1002	mozart_piano_sonatas	K281-1	16	659	1780.7395798599532	1775	Classical	Classical	Bb	major	0.19540229885057472	0.4885057471264368	0.7251755172413793
1003	mozart_piano_sonatas	K281-1	16	659	1780.7395798599532	1775	Classical	Classical	Bb	minor	1.0689655172413792	1.8275862068965518	0.7592737931034483
1004	mozart_piano_sonatas	K281-2	16	660	1780.7395798599532	1775	Classical	Classical	Eb	major	0.28	0.1	0.7483331999999999
1005	mozart_piano_sonatas	K281-3	16	661	1780.7395798599532	1775	Classical	Classical	Bb	major	0.22674418604651161	0.2761627906976744	0.6637370058139535
1006	mozart_piano_sonatas	K281-3	16	661	1780.7395798599532	1775	Classical	Classical	Bb	minor	1.9705882352941178	0.5882352941176471	0.8580729411764706
1007	mozart_piano_sonatas	K282-1	16	662	1780.7395798599532	1775	Classical	Classical	Eb	major	0.38235294117647056	0.5294117647058824	0.778573431372549
1008	mozart_piano_sonatas	K282-2	16	663	1780.7395798599532	1775	Classical	Classical	Bb	major	0.38095238095238093	0.16666666666666666	0.7437957936507937
1009	mozart_piano_sonatas	K282-3	16	664	1780.7395798599532	1775	Classical	Classical	Eb	major	0.2214765100671141	0.3422818791946309	0.6489505369127516
1010	mozart_piano_sonatas	K282-3	16	664	1780.7395798599532	1775	Classical	Classical	Eb	minor	1.894736842105263	0.05263157894736842	0.6939163157894737
1011	mozart_piano_sonatas	K283-1	16	665	1780.7395798599532	1775	Classical	Classical	G	major	0.18944099378881987	0.11801242236024845	0.6805953416149069
1012	mozart_piano_sonatas	K283-2	16	666	1780.7395798599532	1775	Classical	Classical	C	major	0.20408163265306123	0.06802721088435375	0.7174308843537415
1013	mozart_piano_sonatas	K283-2	16	666	1780.7395798599532	1775	Classical	Classical	C	minor	2.7058823529411766	1.2352941176470589	0.9386082352941177
1014	mozart_piano_sonatas	K283-3	16	667	1780.7395798599532	1775	Classical	Classical	G	major	0.2847457627118644	0.2745762711864407	0.6947077627118644
1015	mozart_piano_sonatas	K283-3	16	667	1780.7395798599532	1775	Classical	Classical	G	minor	1.7352941176470589	1.5	0.7026285294117647
1016	mozart_piano_sonatas	K284-1	16	668	1780.7395798599532	1775	Classical	Classical	D	major	0.4657039711191336	0.17328519855595667	0.6713685198555956
1017	mozart_piano_sonatas	K284-1	16	668	1780.7395798599532	1775	Classical	Classical	D	minor	1.22	0.56	0.7424996
1018	mozart_piano_sonatas	K284-2	16	669	1780.7395798599532	1775	Classical	Classical	A	major	0.1583710407239819	0.3438914027149321	0.7477805882352941
1019	mozart_piano_sonatas	K284-2	16	669	1780.7395798599532	1775	Classical	Classical	A	minor	2.3333333333333335	0.6666666666666666	0.8821066666666667
1020	mozart_piano_sonatas	K284-3	16	670	1780.7395798599532	1775	Classical	Classical	D	major	0.2622478386167147	0.3184438040345821	0.681042492795389
1021	mozart_piano_sonatas	K284-3	16	670	1780.7395798599532	1775	Classical	Classical	D	minor	1.5263157894736843	0.3157894736842105	0.7235307894736842
1022	mozart_piano_sonatas	K309-1	16	671	1780.7395798599532	1777	Classical	Classical	C	major	0.2601626016260163	0.35772357723577236	0.650510406504065
1023	mozart_piano_sonatas	K309-1	16	671	1780.7395798599532	1777	Classical	Classical	C	minor	1.105263157894737	0.10526315789473684	0.7900950877192983
1024	mozart_piano_sonatas	K309-2	16	672	1780.7395798599532	1777	Classical	Classical	F	major	0.18725099601593626	0.3426294820717131	0.687965139442231
1025	mozart_piano_sonatas	K309-3	16	673	1780.7395798599532	1777	Classical	Classical	C	major	0.4253164556962025	0.28607594936708863	0.7635667848101266
1026	mozart_piano_sonatas	K310-1	16	674	1780.7395798599532	1777	Classical	Classical	a	minor	1.335	1.08	0.80281395
1027	mozart_piano_sonatas	K310-1	16	674	1780.7395798599532	1777	Classical	Classical	a	major	0.4777777777777778	0.4444444444444444	0.7092183333333334
1028	mozart_piano_sonatas	K310-2	16	675	1780.7395798599532	1777	Classical	Classical	F	major	0.21052631578947367	0.2807017543859649	0.6946342543859649
1029	mozart_piano_sonatas	K310-2	16	675	1780.7395798599532	1777	Classical	Classical	F	minor	0.9545454545454546	0.045454545454545456	0.986084090909091
1030	mozart_piano_sonatas	K310-3	16	676	1780.7395798599532	1777	Classical	Classical	a	minor	1.0245398773006136	0.0736196319018405	0.6165275153374233
1031	mozart_piano_sonatas	K310-3	16	676	1780.7395798599532	1777	Classical	Classical	a	major	0.3645833333333333	0.17708333333333334	0.6395447916666667
1032	mozart_piano_sonatas	K311-1	16	677	1780.7395798599532	1778	Classical	Classical	D	major	0.18151815181518152	0.18811881188118812	0.7068068646864686
1033	mozart_piano_sonatas	K311-1	16	677	1780.7395798599532	1778	Classical	Classical	D	minor	2.230769230769231	0.0	1.0287215384615385
1034	mozart_piano_sonatas	K311-2	16	678	1780.7395798599532	1778	Classical	Classical	G	major	0.23404255319148937	0.1276595744680851	0.6722800851063829
1035	mozart_piano_sonatas	K311-3	16	679	1780.7395798599532	1778	Classical	Classical	D	major	0.10983981693363844	0.2723112128146453	0.7003191304347827
1036	mozart_piano_sonatas	K311-3	16	679	1780.7395798599532	1778	Classical	Classical	D	minor	0.7959183673469388	0.061224489795918366	0.681255918367347
1037	mozart_piano_sonatas	K330-1	16	680	1780.7395798599532	1783	Classical	Classical	C	major	0.26573426573426573	0.22727272727272727	0.7021854545454546
1038	mozart_piano_sonatas	K330-2	16	681	1780.7395798599532	1783	Classical	Classical	F	major	0.2446043165467626	0.14388489208633093	0.7418840287769785
1039	mozart_piano_sonatas	K330-2	16	681	1780.7395798599532	1783	Classical	Classical	F	minor	1.175	0.0	0.74871775
1040	mozart_piano_sonatas	K330-3	16	682	1780.7395798599532	1783	Classical	Classical	C	major	0.23822714681440443	0.19113573407202217	0.7024674792243767
1041	mozart_piano_sonatas	K331-1	16	683	1780.7395798599532	1783	Classical	Classical	A	major	0.021604938271604937	0.5740740740740741	0.6715499691358024
1042	mozart_piano_sonatas	K331-1	16	683	1780.7395798599532	1783	Classical	Classical	A	minor	1.391304347826087	1.3695652173913044	0.6640321739130435
1043	mozart_piano_sonatas	K331-2	16	684	1780.7395798599532	1783	Classical	Classical	A	major	0.2582781456953642	0.2052980132450331	0.6440573509933776
1044	mozart_piano_sonatas	K331-2	16	684	1780.7395798599532	1783	Classical	Classical	A	minor	1.5	0.125	0.84689
1045	mozart_piano_sonatas	K331-3	16	685	1780.7395798599532	1783	Classical	Classical	a	minor	0.8904109589041096	0.6027397260273972	0.5953241095890411
1046	mozart_piano_sonatas	K331-3	16	685	1780.7395798599532	1783	Classical	Classical	a	major	0.05555555555555555	0.037037037037037035	0.608643888888889
1047	mozart_piano_sonatas	K332-1	16	686	1780.7395798599532	1783	Classical	Classical	F	major	0.5278688524590164	0.28852459016393445	0.6878544590163934
1048	mozart_piano_sonatas	K332-1	16	686	1780.7395798599532	1783	Classical	Classical	F	minor	2.9	0.4	0.8834529999999999
1049	mozart_piano_sonatas	K332-2	16	687	1780.7395798599532	1783	Classical	Classical	Bb	major	0.5272727272727272	0.6	0.700971696969697
1050	mozart_piano_sonatas	K332-3	16	688	1780.7395798599532	1783	Classical	Classical	F	major	0.6963788300835655	0.22562674094707522	0.7636126183844011
1051	mozart_piano_sonatas	K332-3	16	688	1780.7395798599532	1783	Classical	Classical	F	minor	1.6666666666666667	0.15555555555555556	0.7388418888888888
1052	mozart_piano_sonatas	K333-1	16	689	1780.7395798599532	1783	Classical	Classical	Bb	major	0.23902439024390243	0.2707317073170732	0.7448758780487805
1053	mozart_piano_sonatas	K333-1	16	689	1780.7395798599532	1783	Classical	Classical	Bb	minor	2.0555555555555554	0.6666666666666666	0.7631366666666667
1054	mozart_piano_sonatas	K333-2	16	690	1780.7395798599532	1783	Classical	Classical	Eb	major	0.22842639593908629	0.39593908629441626	0.7464406598984772
1055	mozart_piano_sonatas	K333-2	16	690	1780.7395798599532	1783	Classical	Classical	Eb	minor	2.2857142857142856	0.0	0.8008492857142857
1056	mozart_piano_sonatas	K333-3	16	691	1780.7395798599532	1783	Classical	Classical	Bb	major	0.31343283582089554	0.22139303482587064	0.6628755223880597
1057	mozart_piano_sonatas	K333-3	16	691	1780.7395798599532	1783	Classical	Classical	Bb	minor	1.7727272727272727	0.6590909090909091	0.6984279545454545
1058	mozart_piano_sonatas	K457-1	16	692	1780.7395798599532	1784	Classical	Classical	c	minor	1.6476190476190475	0.3047619047619048	0.7961914761904761
1059	mozart_piano_sonatas	K457-1	16	692	1780.7395798599532	1784	Classical	Classical	c	major	0.6736842105263158	0.4105263157894737	0.7443638947368421
1060	mozart_piano_sonatas	K457-2	16	693	1780.7395798599532	1784	Classical	Classical	Eb	major	0.25668449197860965	0.44919786096256686	0.7019170588235294
1061	mozart_piano_sonatas	K457-2	16	693	1780.7395798599532	1784	Classical	Classical	Eb	minor	1.962962962962963	0.5925925925925926	0.7635744444444443
1062	mozart_piano_sonatas	K457-3	16	694	1780.7395798599532	1784	Classical	Classical	c	minor	1.7054545454545456	0.34545454545454546	0.8537013818181818
1063	mozart_piano_sonatas	K457-3	16	694	1780.7395798599532	1784	Classical	Classical	c	major	0.5106382978723404	0.8297872340425532	0.8065653191489361
1064	mozart_piano_sonatas	K533-1	16	695	1780.7395798599532	1788	Classical	Classical	F	major	0.7581573896353166	0.2821497120921305	0.7118121497120922
1065	mozart_piano_sonatas	K533-1	16	695	1780.7395798599532	1788	Classical	Classical	F	minor	1.2941176470588236	0.13725490196078433	0.7116247058823529
1066	mozart_piano_sonatas	K533-2	16	696	1780.7395798599532	1788	Classical	Classical	Bb	major	0.8604651162790697	0.9961240310077519	0.86149996124031
1067	mozart_piano_sonatas	K533-3	16	697	1780.7395798599532	1788	Classical	Classical	F	major	0.17732558139534885	0.5523255813953488	0.7408034011627906
1068	mozart_piano_sonatas	K533-3	16	697	1780.7395798599532	1788	Classical	Classical	F	minor	1.5416666666666667	0.2361111111111111	0.80971125
1069	mozart_piano_sonatas	K545-1	16	698	1780.7395798599532	1788	Classical	Classical	C	major	0.05102040816326531	0.16326530612244897	0.6859596938775511
1070	mozart_piano_sonatas	K545-1	16	698	1780.7395798599532	1788	Classical	Classical	C	minor	1.05	0.8	0.6450315
1071	mozart_piano_sonatas	K545-2	16	699	1780.7395798599532	1788	Classical	Classical	G	major	0.33884297520661155	0.3884297520661157	0.7256585123966942
1072	mozart_piano_sonatas	K545-2	16	699	1780.7395798599532	1788	Classical	Classical	G	minor	1.72	1.16	0.8578628
1073	mozart_piano_sonatas	K545-3	16	700	1780.7395798599532	1788	Classical	Classical	C	major	0.010416666666666666	0.21875	0.5936075
1074	mozart_piano_sonatas	K545-3	16	700	1780.7395798599532	1788	Classical	Classical	C	minor	1.148936170212766	0.851063829787234	0.6339151063829788
1075	mozart_piano_sonatas	K570-1	16	701	1780.7395798599532	1789	Classical	Classical	Bb	major	0.375	0.30288461538461536	0.7372703365384615
1076	mozart_piano_sonatas	K570-1	16	701	1780.7395798599532	1789	Classical	Classical	Bb	minor	1.3714285714285714	0.3142857142857143	0.843308
1077	mozart_piano_sonatas	K570-2	16	702	1780.7395798599532	1789	Classical	Classical	Eb	major	0.22	0.52	0.6757261
1078	mozart_piano_sonatas	K570-2	16	702	1780.7395798599532	1789	Classical	Classical	Eb	minor	1.4772727272727273	0.38636363636363635	0.7278495454545454
1079	mozart_piano_sonatas	K570-3	16	703	1780.7395798599532	1789	Classical	Classical	Bb	major	0.46545454545454545	0.2509090909090909	0.6884965454545454
1080	mozart_piano_sonatas	K576-1	16	704	1780.7395798599532	1789	Classical	Classical	D	major	0.2217573221757322	0.301255230125523	0.6907247698744771
1081	mozart_piano_sonatas	K576-1	16	704	1780.7395798599532	1789	Classical	Classical	D	minor	2.0416666666666665	0.125	0.8187235416666666
1082	mozart_piano_sonatas	K576-2	16	705	1780.7395798599532	1789	Classical	Classical	A	major	0.36752136752136755	0.8461538461538461	0.7996571794871794
1083	mozart_piano_sonatas	K576-2	16	705	1780.7395798599532	1789	Classical	Classical	A	minor	1.588235294117647	2.4705882352941178	0.7637573529411764
1084	mozart_piano_sonatas	K576-3	16	706	1780.7395798599532	1789	Classical	Classical	D	major	0.3324396782841823	0.30831099195710454	0.703286782841823
1085	mozart_piano_sonatas	K576-3	16	706	1780.7395798599532	1789	Classical	Classical	D	minor	2.1666666666666665	2.5	0.7574666666666667
1086	pleyel_quartets	b307op2n1a	17	707	1783.0	1783	Classical	Classical	A	major	0.2743589743589744	0.1564102564102564	0.6953463846153847
1087	pleyel_quartets	b307op2n1b	17	708	1783.0	1783	Classical	Classical	a	minor	1.4684684684684686	0.2072072072072072	0.745467027027027
1088	pleyel_quartets	b307op2n1b	17	708	1783.0	1783	Classical	Classical	a	major	0.6666666666666666	0.16666666666666666	0.8215199999999999
1089	pleyel_quartets	b307op2n1c	17	709	1783.0	1783	Classical	Classical	A	major	0.17687074829931973	0.07482993197278912	0.6415345578231292
1090	pleyel_quartets	b309op2n3a	17	710	1783.0	1783	Classical	Classical	g	minor	1.4710743801652892	0.5454545454545454	0.7984845454545455
1091	pleyel_quartets	b309op2n3a	17	710	1783.0	1783	Classical	Classical	g	major	0.4375	0.234375	0.7471765625
1092	pleyel_quartets	b309op2n3b	17	711	1783.0	1783	Classical	Classical	g	minor	1.4395280235988202	0.6991150442477876	0.7577652212389381
1093	pleyel_quartets	b309op2n3b	17	711	1783.0	1783	Classical	Classical	g	major	0.11801242236024845	0.2670807453416149	0.7067236024844721
1094	pleyel_quartets	b309op2n3c	17	712	1783.0	1783	Classical	Classical	g	minor	1.2542372881355932	0.5423728813559322	0.6679367796610169
1095	pleyel_quartets	b309op2n3c	17	712	1783.0	1783	Classical	Classical	g	major	0.25806451612903225	0.06451612903225806	0.7555190322580645
1096	beethoven_piano_sonatas	01-1	18	713	1803.6208098935329	1795	Classical	Classical	f	minor	2.61875	0.6	0.8780928124999999
1097	beethoven_piano_sonatas	01-1	18	713	1803.6208098935329	1795	Classical	Classical	f	major	0.5125	0.2625	0.88031425
1098	beethoven_piano_sonatas	01-2	18	714	1803.6208098935329	1795	Classical	Classical	F	major	0.12021857923497267	0.4808743169398907	0.7496232240437158
1099	beethoven_piano_sonatas	01-2	18	714	1803.6208098935329	1795	Classical	Classical	F	minor	1.2857142857142858	2.2857142857142856	0.8232342857142857
1100	beethoven_piano_sonatas	01-3	18	715	1803.6208098935329	1795	Classical	Classical	f	minor	1.4222222222222223	0.0	0.8076977777777776
1101	beethoven_piano_sonatas	01-3	18	715	1803.6208098935329	1795	Classical	Classical	f	major	0.11904761904761904	0.15476190476190477	0.6731696428571429
1102	beethoven_piano_sonatas	01-4	18	716	1803.6208098935329	1795	Classical	Classical	f	minor	1.6175438596491227	0.042105263157894736	0.8211221052631579
1103	beethoven_piano_sonatas	01-4	18	716	1803.6208098935329	1795	Classical	Classical	f	major	0.33962264150943394	0.2830188679245283	0.7541064150943397
1104	beethoven_piano_sonatas	02-1	18	717	1803.6208098935329	1795	Classical	Classical	A	major	0.3858267716535433	0.14173228346456693	0.7147128083989502
1105	beethoven_piano_sonatas	02-1	18	717	1803.6208098935329	1795	Classical	Classical	A	minor	1.6451612903225807	0.3333333333333333	0.8523917204301076
1106	beethoven_piano_sonatas	02-2	18	718	1803.6208098935329	1795	Classical	Classical	D	major	0.32599118942731276	0.1013215859030837	0.7440765198237885
1107	beethoven_piano_sonatas	02-2	18	718	1803.6208098935329	1795	Classical	Classical	D	minor	0.6923076923076923	0.15384615384615385	0.6602030769230769
1108	beethoven_piano_sonatas	02-3	18	719	1803.6208098935329	1795	Classical	Classical	A	major	0.2926829268292683	0.0	0.8334497560975611
1109	beethoven_piano_sonatas	02-3	18	719	1803.6208098935329	1795	Classical	Classical	A	minor	1.4177215189873418	0.0	0.7340506329113924
1110	beethoven_piano_sonatas	02-4	18	720	1803.6208098935329	1795	Classical	Classical	A	major	0.5601374570446735	1.274914089347079	0.7765764604810997
1111	beethoven_piano_sonatas	02-4	18	720	1803.6208098935329	1795	Classical	Classical	A	minor	1.853658536585366	3.951219512195122	0.7680670731707316
1112	beethoven_piano_sonatas	03-1	18	721	1803.6208098935329	1795	Classical	Classical	C	major	0.3247863247863248	0.24358974358974358	0.7215068803418803
1113	beethoven_piano_sonatas	03-1	18	721	1803.6208098935329	1795	Classical	Classical	C	minor	2.340080971659919	1.048582995951417	0.7639643319838056
1114	beethoven_piano_sonatas	03-2	18	722	1803.6208098935329	1795	Classical	Classical	E	major	0.6149732620320856	0.34759358288770054	0.7548199465240641
1115	beethoven_piano_sonatas	03-2	18	722	1803.6208098935329	1795	Classical	Classical	E	minor	1.7777777777777777	0.7333333333333333	0.8925895555555556
1116	beethoven_piano_sonatas	03-3	18	723	1803.6208098935329	1795	Classical	Classical	C	major	1.2376237623762376	0.42574257425742573	0.7821250495049505
1117	beethoven_piano_sonatas	03-3	18	723	1803.6208098935329	1795	Classical	Classical	C	minor	1.5806451612903225	0.46236559139784944	0.723991505376344
1118	beethoven_piano_sonatas	03-4	18	724	1803.6208098935329	1795	Classical	Classical	C	major	0.6091160220994475	0.21961325966850828	0.6548537569060774
1119	beethoven_piano_sonatas	03-4	18	724	1803.6208098935329	1795	Classical	Classical	C	minor	1.4705882352941178	0.14705882352941177	0.7846935294117646
1120	beethoven_piano_sonatas	20-1	18	725	1803.6208098935329	1796	Classical	Classical	G	major	0.199288256227758	0.08896797153024912	0.6463656227758007
1121	beethoven_piano_sonatas	20-2	18	726	1803.6208098935329	1796	Classical	Classical	G	major	0.12804878048780488	0.18292682926829268	0.6766232317073171
1122	beethoven_piano_sonatas	05-1	18	727	1803.6208098935329	1797	Classical	Classical	c	minor	1.5392670157068062	0.3717277486910995	0.8031528272251308
1123	beethoven_piano_sonatas	05-1	18	727	1803.6208098935329	1797	Classical	Classical	c	major	0.3474576271186441	0.3644067796610169	0.7629327966101696
1124	beethoven_piano_sonatas	05-2	18	728	1803.6208098935329	1797	Classical	Classical	Ab	major	0.43253968253968256	0.38492063492063494	0.7694221031746032
1125	beethoven_piano_sonatas	05-3	18	729	1803.6208098935329	1797	Classical	Classical	c	minor	2.0210526315789474	0.7736842105263158	0.8149091578947368
1126	beethoven_piano_sonatas	05-3	18	729	1803.6208098935329	1797	Classical	Classical	c	major	0.19658119658119658	0.1282051282051282	0.7798471794871795
1127	beethoven_piano_sonatas	06-1	18	730	1803.6208098935329	1797	Classical	Classical	F	major	0.8622754491017964	0.23353293413173654	0.7488442814371258
1128	beethoven_piano_sonatas	06-2	18	731	1803.6208098935329	1797	Classical	Classical	f	minor	1.6341463414634145	0.2764227642276423	0.7686741463414634
1129	beethoven_piano_sonatas	06-2	18	731	1803.6208098935329	1797	Classical	Classical	f	major	0.7477477477477478	0.10810810810810811	0.8041301801801801
1130	beethoven_piano_sonatas	06-3	18	732	1803.6208098935329	1797	Classical	Classical	F	major	0.2711864406779661	0.1271186440677966	0.7123347457627118
1131	beethoven_piano_sonatas	06-3	18	732	1803.6208098935329	1797	Classical	Classical	F	minor	2.112676056338028	0.7323943661971831	0.7943007042253521
1132	beethoven_piano_sonatas	19-1	18	733	1803.6208098935329	1797	Classical	Classical	g	minor	1.614814814814815	0.4740740740740741	0.7717763703703703
1133	beethoven_piano_sonatas	19-1	18	733	1803.6208098935329	1797	Classical	Classical	g	major	0.07547169811320754	0.4716981132075472	0.7667677358490567
1134	beethoven_piano_sonatas	19-2	18	734	1803.6208098935329	1797	Classical	Classical	G	major	0.1875	0.16071428571428573	0.694933244047619
1135	beethoven_piano_sonatas	19-2	18	734	1803.6208098935329	1797	Classical	Classical	G	minor	1.4186046511627908	1.4883720930232558	0.6253944186046512
1136	beethoven_piano_sonatas	07-1	18	735	1803.6208098935329	1798	Classical	Classical	D	major	1.736842105263158	2.23859649122807	0.7047737894736843
1137	beethoven_piano_sonatas	07-1	18	735	1803.6208098935329	1798	Classical	Classical	D	minor	2.675675675675676	1.7027027027027026	0.7255744594594594
1138	beethoven_piano_sonatas	07-2	18	736	1803.6208098935329	1798	Classical	Classical	d	minor	1.6080402010050252	0.6532663316582915	0.8389481909547739
1139	beethoven_piano_sonatas	07-2	18	736	1803.6208098935329	1798	Classical	Classical	d	major	0.21428571428571427	0.2857142857142857	0.7392071428571428
1140	beethoven_piano_sonatas	07-3	18	737	1803.6208098935329	1798	Classical	Classical	D	major	0.29545454545454547	0.23863636363636365	0.7588732954545455
1141	beethoven_piano_sonatas	07-4	18	738	1803.6208098935329	1798	Classical	Classical	D	major	0.8528301886792453	0.5169811320754717	0.7378674339622641
1142	beethoven_piano_sonatas	08-1	18	739	1803.6208098935329	1798	Classical	Classical	c	minor	1.7011494252873562	0.1724137931034483	0.7957391091954024
1143	beethoven_piano_sonatas	08-1	18	739	1803.6208098935329	1798	Classical	Classical	c	major	1.0522875816993464	0.2549019607843137	0.900641045751634
1144	beethoven_piano_sonatas	08-2	18	740	1803.6208098935329	1798	Classical	Classical	Ab	major	0.23484848484848486	2.8106060606060606	0.8515174242424243
1145	beethoven_piano_sonatas	08-2	18	740	1803.6208098935329	1798	Classical	Classical	Ab	minor	1.5	0.0	0.59563
1146	beethoven_piano_sonatas	08-3	18	741	1803.6208098935329	1798	Classical	Classical	c	minor	1.5360824742268042	0.5876288659793815	0.7454374742268041
1147	beethoven_piano_sonatas	08-3	18	741	1803.6208098935329	1798	Classical	Classical	c	major	0.2994011976047904	0.1377245508982036	0.7750846706586827
1148	beethoven_piano_sonatas	09-1	18	742	1803.6208098935329	1798	Classical	Classical	E	major	0.543026706231454	0.28486646884273	0.7690995252225519
1149	beethoven_piano_sonatas	09-1	18	742	1803.6208098935329	1798	Classical	Classical	E	minor	0.375	1.5	0.806235
1150	beethoven_piano_sonatas	09-2	18	743	1803.6208098935329	1798	Classical	Classical	e	minor	1.6339869281045751	0.48366013071895425	0.7520443137254901
1151	beethoven_piano_sonatas	09-2	18	743	1803.6208098935329	1798	Classical	Classical	e	major	0.2898550724637681	0.7971014492753623	0.6550478260869566
1152	beethoven_piano_sonatas	09-3	18	744	1803.6208098935329	1798	Classical	Classical	E	major	0.5719844357976653	0.1828793774319066	0.7857986770428015
1153	beethoven_piano_sonatas	10-1	18	745	1803.6208098935329	1799	Classical	Classical	G	major	0.3054662379421222	0.3987138263665595	0.7767040192926045
1154	beethoven_piano_sonatas	10-1	18	745	1803.6208098935329	1799	Classical	Classical	G	minor	2.4	1.125	0.8002100000000001
1155	beethoven_piano_sonatas	10-2	18	746	1803.6208098935329	1799	Classical	Classical	C	major	0.45569620253164556	0.060126582278481014	0.7997368037974684
1156	beethoven_piano_sonatas	10-3	18	747	1803.6208098935329	1799	Classical	Classical	G	major	0.6012658227848101	0.21835443037974683	0.7952011392405063
1157	beethoven_piano_sonatas	16-1	18	748	1803.6208098935329	1802	Extended tonality	Classical	G	major	0.6071428571428571	0.4166666666666667	0.7638754166666667
1158	beethoven_piano_sonatas	16-1	18	748	1803.6208098935329	1802	Extended tonality	Classical	G	minor	1.4696969696969697	0.3560606060606061	0.7269877272727272
1159	beethoven_piano_sonatas	16-2	18	749	1803.6208098935329	1802	Extended tonality	Classical	C	major	1.1649122807017545	0.8736842105263158	0.800837403508772
1160	beethoven_piano_sonatas	16-3	18	750	1803.6208098935329	1802	Extended tonality	Classical	G	major	0.8694992412746586	0.34597875569044007	0.7019792564491654
1161	beethoven_piano_sonatas	16-3	18	750	1803.6208098935329	1802	Extended tonality	Classical	G	minor	1.1935483870967742	0.45161290322580644	0.7617858064516129
1162	beethoven_piano_sonatas	17-1	18	751	1803.6208098935329	1802	Extended tonality	Classical	d	minor	1.6064139941690962	0.6938775510204082	0.7193858600583091
1163	beethoven_piano_sonatas	17-2	18	752	1803.6208098935329	1802	Extended tonality	Classical	Bb	major	0.7892376681614349	0.15246636771300448	0.8293399551569507
1164	beethoven_piano_sonatas	17-3	18	753	1803.6208098935329	1802	Extended tonality	Classical	d	minor	2.013100436681223	0.2205240174672489	0.8283134061135372
1165	beethoven_piano_sonatas	18-1	18	754	1803.6208098935329	1802	Extended tonality	Classical	Eb	major	0.8403041825095057	0.5171102661596958	0.8454876045627376
1166	beethoven_piano_sonatas	18-2	18	755	1803.6208098935329	1802	Extended tonality	Classical	Ab	major	0.9588014981273408	0.34831460674157305	0.7458420973782771
1167	beethoven_piano_sonatas	18-3	18	756	1803.6208098935329	1802	Extended tonality	Classical	Eb	major	0.5384615384615384	0.17307692307692307	0.687663782051282
1168	beethoven_piano_sonatas	18-4	18	757	1803.6208098935329	1802	Extended tonality	Classical	Eb	major	0.9527363184079602	0.32587064676616917	0.7221010696517413
1169	beethoven_piano_sonatas	21-1	18	758	1803.6208098935329	1804	Extended tonality	Classical	C	major	1.321311475409836	0.5704918032786885	0.7668765573770492
1170	beethoven_piano_sonatas	21-2	18	759	1803.6208098935329	1804	Extended tonality	Classical	F	major	1.3658536585365855	0.12195121951219512	0.8489508536585365
1171	beethoven_piano_sonatas	21-3	18	760	1803.6208098935329	1804	Extended tonality	Classical	C	major	0.45714285714285713	0.22417582417582418	0.6550950769230769
1172	beethoven_piano_sonatas	21-3	18	760	1803.6208098935329	1804	Extended tonality	Classical	C	minor	1.25	0.39285714285714285	0.70509425
1173	beethoven_piano_sonatas	23-1	18	761	1803.6208098935329	1805	Extended tonality	Classical	f	minor	2.0684931506849313	0.16095890410958905	0.8851482191780822
1174	beethoven_piano_sonatas	23-1	18	761	1803.6208098935329	1805	Extended tonality	Classical	f	major	0.8740157480314961	0.36220472440944884	0.8851588976377953
1175	beethoven_piano_sonatas	23-2	18	762	1803.6208098935329	1805	Extended tonality	Classical	Db	major	0.1796116504854369	0.39805825242718446	0.7905157281553398
1176	beethoven_piano_sonatas	23-2	18	762	1803.6208098935329	1805	Extended tonality	Classical	Db	minor	3.0	0.0	1.43508
1177	beethoven_piano_sonatas	23-3	18	763	1803.6208098935329	1805	Extended tonality	Classical	f	minor	1.7506493506493506	0.36883116883116884	0.7838058181818182
1178	beethoven_piano_sonatas	24-1	18	764	1803.6208098935329	1809	Extended tonality	Classical	F#	major	0.5961538461538461	0.23076923076923078	0.7937971538461538
