	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period_Johannes	period_Fabian	globalkey	localkey	WLC	OLC	WLD
89	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	III	0.0	0.0	0.2764705882352941
90	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	iv	0.75	0.25	0.053714285714285714
91	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	i	1.0	0.0	0.04622950819672131
92	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	III	0.0	0.0	0.1935294117647059
93	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	VI	0.0	0.2	0.09038461538461537
94	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	iv	0.5	0.0	0.08057142857142857
95	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	i	0.8333333333333334	0.0	0.04622950819672131
96	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	VI	0.42857142857142855	0.0	0.12653846153846154
97	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	i	0.6666666666666666	0.0	0.09322180327868851
98	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	iv	1.5	0.0	0.16969399999999998
99	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	VII	0.5714285714285714	0.0	0.34493615384615384
100	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	i	1.1851851851851851	0.2962962962962963	0.2928585245901639
101	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.5	0.0	0.10071428571428571
102	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.5454545454545454	0.0	0.19501758620689655
103	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.08294117647058823
104	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	III	0.0	0.0	0.141
105	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.5	0.0	0.03357142857142857
106	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.6666666666666667	0.0	0.06536241379310344
107	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	III	0.0	0.0	0.047
108	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.5	0.0	0.06714285714285714
109	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.25636363636363635
110	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.22117647058823528
111	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	iv	1.2222222222222223	0.0	0.6076988888888889
112	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.4545454545454546	0.09090909090909091	0.18464285714285714
113	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.16588235294117645
114	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.4	0.0	0.10126821428571428
115	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	III	0.25	0.08333333333333333	0.282
116	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.4	0.0	0.2577736363636363
117	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.375	0.0	0.1656941379310345
118	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	ii	1.8333333333333333	0.0	0.59563
119	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	I	0.0	0.25	0.6173325
120	monteverdi_madrigals	5-04a	2	14	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.7142857142857142	0.0	0.13944068965517242
121	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.7777777777777778	0.0	0.06921916666666666
122	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.7272727272727273	0.09090909090909091	0.3183122222222222
123	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.75	0.0	0.02611111111111111
124	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.5	0.0	0.20888888888888887
125	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.8444444444444444	0.022222222222222223	0.32436624999999997
126	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.2	0.26111111111111107
127	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.7142857142857143	0.0	0.05346694444444444
