	Unnamed: 0	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id	mode
278	278	corelli	op04n11c	1687.686470294558	1694	c	i	4.0	-4.0	5	-4	5	-2	[0]	[[0, 0], [0], [0, 0]]	0.0	0.0070422535211267	[-3, 1]	0.6408450704225352	[]	0.0915492957746478	8.0	9	7	6	279	minor
279	279	corelli	op04n12a	1687.686470294558	1694	b	i	5.0	-5.0	5	-8	5	-4	[-3, 0, 1, 2]	[[6], [5], [7], [5, 5, 5, 2]]	0.0	0.1081081081081081	[-3, 1]	0.527027027027027	[2]	0.0	10.0	13	9	6	280	minor
280	280	corelli	op04n12b	1687.686470294558	1694	b	i	3.0	-4.0	5	-5	2	-4	[-3, 0, 1]	[[5, 5, 2, 6], [5, 5, 2, 6], [5, 5, 6, 2], [5, 5, 2], [5], [2]]	0.0	0.0	[-3, 1]	0.6792452830188679	[]	0.0	7.0	10	6	6	281	minor
281	281	corelli	op04n12c	1687.686470294558	1694	b	i	2.0	-5.0	5	-4	5	-5	[-3, 0, 1]	[[5, 5], [2], [6], [2], [5], [5], [6]]	0.0	0.0163934426229508	[-3, 1]	0.7540983606557377	[]	0.4590163934426229	7.0	9	10	6	282	minor
282	282	couperin_clavecin	00_allemande	1717.0	1717	d	i	5.0	-4.0	5	-4	5	-4	[1, 3, 5]	[[3], [5], [7]]	1.0	0.046875	[5, 2]	0.90625	[3]	0.171875	9.0	9	9	7	283	minor
284	284	couperin_clavecin	02_second_prelude	1717.0	1717	d	i	5.0	-4.0	6	-5	5	-4	[0, 2, 5]	[[7], [2], [4]]	5.0	0.0652173913043478	[2, -1]	0.6956521739130435	[0]	0.0869565217391304	9.0	11	9	7	285	minor
285	285	couperin_clavecin	03_troisieme_prelude	1717.0	1717	g	i	2.0	-4.0	6	-4	5	-4	[-1, 0, 1, 2, 5, -4, -3]	[[1, 1], [2], [0], [3], [-2], [6], [1, 1], [1], [2], [-3], [0], [2], [3], [1, 1], [-2], [1], [-2], [0]]	0.0	0.0	[-3, 1]	0.875	[-1, 2, 5, -4]	0.225	6.0	10	9	7	286	minor
288	288	couperin_clavecin	06_sixieme_prelude	1717.0	1717	b	i	6.0	-5.0	6	-5	6	-5	[-3, -1, 0, 2, 5]	[[5], [10], [5], [7], [5], [2], [4]]	0.0	0.2037037037037037	[-3, 1]	0.7407407407407407	[-1, 2, 5]	0.2407407407407407	11.0	11	11	7	289	minor
290	290	couperin_clavecin	08_huitieme_prelude	1717.0	1717	e	i	6.0	-5.0	7	-5	6	-4	[-3, 0, 2]	[[4], [4], [1], [4], [6], [1], [4], [4], [1]]	0.0	0.0901639344262295	[-3, 1]	0.7049180327868853	[2]	0.1639344262295081	11.0	12	10	7	291	minor
297	297	bach_solo	BWV1001_01_Adagio	1721.5348340219405	1720	g	i	5.0	-5.0	6	-6	6	-5	[-1, 0, 1, 2, -2, -4, -3]	[[1, 2, -2, 1], [1], [-1], [-3], [2], [0], [-2], [3], [-2], [1]]	0.0	0.3548387096774194	[-3, 1]	0.8602150537634409	[-1, 2, -2, -4]	0.4731182795698925	10.0	12	11	9	298	minor
298	298	bach_solo	BWV1001_02_Fuga	1721.5348340219405	1720	g	i	7.0	-5.0	6	-5	6	-5	[-1, 1, 2, -3]	[[2], [2], [2], [2], [0], [-2], [0], [3]]	0.0	0.2507836990595611	[-3, 1]	0.5862068965517241	[-1, 2]	0.3134796238244514	12.0	11	11	9	299	minor
300	300	bach_solo	BWV1001_04_Presto	1721.5348340219405	1720	g	i	5.0	-4.0	6	-5	6	-4	[-1, 0, 1, 2, -3]	[[1], [-2], [1], [2], [1], [2], [-2], [2], [-2], [1], [-2], [1], [2], [1], [2], [-2], [2], [-2], [1], [-2], [2], [1], [-2], [2], [1], [2], [0], [-2], [3], [1]]	0.0	0.2311320754716981	[-3, 1]	0.6179245283018868	[-1, 2]	0.1179245283018868	9.0	11	10	9	301	minor
301	301	bach_solo	BWV1002_01_Allemanda	1721.5348340219405	1720	b	i	6.0	-5.0	5	-6	5	-5	[-3, 0, 1]	[[6], [5, 6, 2, 6], [5]]	0.0	0.3406593406593406	[-3, 1]	0.7692307692307693	[]	0.2307692307692307	11.0	11	10	9	302	minor
302	302	bach_solo	BWV1002_02_Double	1721.5348340219405	1720	b	i	5.0	-5.0	5	-6	6	-5	[-3, 0, 1]	[[6], [5], [2], [6], [5]]	0.0	0.4482758620689655	[-3, 1]	0.5517241379310345	[]	0.264367816091954	10.0	11	11	9	303	minor
303	303	bach_solo	BWV1002_03_Corrente	1721.5348340219405	1720	b	i	5.0	-5.0	6	-6	6	-6	[-3, 0, 1]	[[5], [5], [5], [2], [6], [5], [2]]	0.0	0.3944954128440367	[-3, 1]	0.5779816513761468	[]	0.2752293577981651	10.0	12	12	9	304	minor
304	304	bach_solo	BWV1002_04_Double	1721.5348340219405	1720	b	i	5.0	-5.0	6	-6	6	-5	[-4, -3, -2, -1, 0, 1, 2]	[[5], [5], [3], [1], [6], [4], [2], [7], [5], [2], [7], [5]]	0.0	0.1900826446280991	[-3, 1]	0.7768595041322314	[-4, -2, -1, 2]	0.3553719008264462	10.0	12	11	9	305	minor
305	305	bach_solo	BWV1002_05_Sarabande	1721.5348340219405	1720	b	i	6.0	-4.0	5	-5	3	-5	[-3, 0, 1]	[[5, 6, 2, 6]]	0.0	0.2272727272727272	[-3, 1]	0.5909090909090909	[]	0.0303030303030303	10.0	10	8	9	306	minor
306	306	bach_solo	BWV1002_06_Double	1721.5348340219405	1720	b	i	5.0	-4.0	6	-5	6	-4	[-3, 0, 1]	[[5], [2], [6]]	0.0	0.3018867924528302	[-3, 1]	0.5660377358490566	[]	0.2830188679245283	9.0	11	10	9	307	minor
307	307	bach_solo	BWV1002_07_TempoDiBorea	1721.5348340219405	1720	b	i	7.0	-4.0	7	-5	7	-5	[-3, 0, 1]	[[6], [5, 6, 2, 5], [6], [5, 6, 2, 5], [6]]	0.0	0.3854166666666667	[-3, 1]	0.65625	[]	0.28125	11.0	12	12	9	308	minor
308	308	bach_solo	BWV1002_08_Double	1721.5348340219405	1720	b	i	7.0	-4.0	7	-7	7	-4	[-3, 0, 1]	[[5], [2], [6], [5], [6], [2], [5], [2], [6], [5], [6]]	0.0	0.5544554455445545	[-3, 1]	0.4851485148514851	[]	0.3267326732673267	11.0	14	11	9	309	minor
309	309	bach_solo	BWV1003_01_Grave	1721.5348340219405	1720	a	i	7.0	-4.0	7	-5	6	-6	[-3, 0, 1]	[[3, 3, 0, 4]]	0.0	0.5909090909090909	[-3, 1]	0.8068181818181818	[]	0.7272727272727273	11.0	12	12	9	310	minor
310	310	bach_solo	BWV1003_02_Fuga	1721.5348340219405	1720	a	i	7.0	-5.0	7	-6	6	-8	[6, 1]	[[4], [9], [4], [4]]	1.0	0.3277661795407098	[5, 2]	0.4801670146137787	[6]	0.3632567849686847	12.0	13	14	9	311	minor
312	312	bach_solo	BWV1003_04_Allegro	1721.5348340219405	1720	a	i	6.0	-5.0	6	-5	6	-5	[-3, -1, 0, 1, 2]	[[3], [0], [4], [3], [4], [2], [0], [5], [3], [0], [4], [3], [4], [2], [0], [5], [3], [0], [2], [4], [4], [3], [0]]	0.0	0.2829268292682926	[-3, 1]	0.5707317073170731	[-1, 2]	0.2146341463414634	11.0	11	11	9	313	minor
313	313	bach_solo	BWV1004_01_Allemande	1721.5348340219405	1720	d	i	5.0	-5.0	6	-5	5	-5	[-1, 0, 1, 2, -4, -3]	[[2], [2], [4], [-1], [1], [3], [-2]]	0.0	0.358695652173913	[-3, 1]	0.391304347826087	[-1, 2, -4]	0.4130434782608695	10.0	11	10	9	314	minor
314	314	bach_solo	BWV1004_02_Courante	1721.5348340219405	1720	d	i	6.0	-5.0	7	-5	5	-5	[0, 1, -3]	[[3], [2, -1, 3]]	0.0	0.589041095890411	[-3, 1]	0.7397260273972602	[]	0.4383561643835616	11.0	12	10	9	315	minor
324	324	bach_solo	BWV1007_06_MenuetII	1721.5348340219405	1723	g	i	5.0	-4.0	5	-5	5	-4	[1, 2, -3]	[[-2], [3], [-2], [2]]	0.0	0.1515151515151515	[-3, 1]	0.4242424242424242	[2]	0.1818181818181818	9.0	10	9	9	325	minor
326	326	bach_solo	BWV1008_01_Prelude	1721.5348340219405	1723	d	i	6.0	-5.0	6	-5	6	-5	[0, 1, 2, -3]	[[2], [-1], [3], [3], [-1], [4], [2]]	0.0	0.5714285714285714	[-3, 1]	0.6813186813186813	[2]	0.5164835164835165	11.0	11	11	9	327	minor
327	327	bach_solo	BWV1008_02_Allemande	1721.5348340219405	1723	d	i	6.0	-4.0	5	-4	6	-5	[-1, 0, 1, 2, 5, -4, -3]	[[3], [2, 3, -1, 3], [-2], [3], [1], [-1], [4], [2], [2], [7], [2], [4], [3]]	0.0	0.4428571428571428	[-3, 1]	0.7857142857142857	[-1, 2, 5, -4]	0.3428571428571428	10.0	9	11	9	328	minor
328	328	bach_solo	BWV1008_03_Courante	1721.5348340219405	1723	d	i	6.0	-4.0	6	-5	5	-4	[-1, 0, 1, -3]	[[2], [2], [3], [-1], [3], [2], [-1], [1], [3]]	0.0	0.28	[-3, 1]	0.68	[-1]	0.5	10.0	11	9	9	329	minor
329	329	bach_solo	BWV1008_04_Sarabande	1721.5348340219405	1723	d	i	6.0	-5.0	5	-6	5	-5	[0, 2]	[[2], [2], [4]]	0.0	0.2941176470588235	[-3, 1]	0.5686274509803921	[2]	0.3529411764705882	11.0	11	10	9	330	minor
330	330	bach_solo	BWV1008_05_MenuetI	1721.5348340219405	1723	d	i	5.0	-4.0	5	-5	5	-4	[0, 1, -3]	[[2, -1, 3]]	0.0	0.3095238095238095	[-3, 1]	0.3809523809523809	[]	0.0952380952380952	9.0	10	9	9	331	minor
332	332	bach_solo	BWV1008_07_Gique	1721.5348340219405	1723	d	i	6.0	-5.0	6	-5	5	-5	[0, 1]	[[3], [2]]	0.0	0.3736263736263736	[-3, 1]	0.3406593406593406	[]	0.0989010989010989	11.0	11	10	9	333	minor
338	338	bach_solo	BWV1009_06_BourréeII	1721.5348340219405	1723	c	i	6.0	-4.0	5	-4	6	-4	[0, 2, 5, -3]	[[0], [2], [-3], [2], [0], [5], [0]]	0.0	0.3235294117647059	[-3, 1]	0.7941176470588235	[2, 5]	0.4117647058823529	10.0	9	10	9	339	minor
347	347	bach_solo	BWV1011_01_Prelude	1721.5348340219405	1723	c	i	6.0	-5.0	6	-7	7	-5	[0, 1, 2, 3, 5, -3, -1]	[[0, 0], [0], [1], [3], [5], [0], [2], [-3], [-1], [-3], [2], [-3], [0]]	0.0	0.4811320754716981	[-3, 1]	0.5628930817610063	[2, 3, 5, -1]	0.7672955974842768	11.0	13	12	9	348	minor
348	348	bach_solo	BWV1011_02_Allemande	1721.5348340219405	1723	c	i	6.0	-4.0	5	-5	7	-5	[0, 1, 2, -4, -3, -2]	[[2], [0, 1, -3, 2], [2], [0], [-2], [-4]]	0.0	0.3333333333333333	[-3, 1]	0.7536231884057971	[2, -4, -2]	0.9420289855072465	10.0	10	12	9	349	minor
349	349	bach_solo	BWV1011_03_Courante	1721.5348340219405	1723	c	i	5.0	-5.0	5	-5	7	-5	[0, 1, 2, -4, -3, -1]	[[0], [0, 0], [2], [-3], [-1], [1], [-4], [1], [-1], [1], [-3]]	0.0	0.3432835820895522	[-3, 1]	0.5522388059701493	[2, -4, -1]	0.7910447761194029	10.0	10	12	9	350	minor
350	350	bach_solo	BWV1011_04_Sarabande	1721.5348340219405	1723	c	i	5.0	-4.0	5	-5	7	-4	[0, 1, 5, -3]	[[1], [-3], [5], [0]]	0.0	0.2962962962962963	[-3, 1]	0.7407407407407407	[5]	1.851851851851852	9.0	10	11	9	351	minor
351	351	bach_solo	BWV1011_05_GavotteI	1721.5348340219405	1723	c	i	6.0	-4.0	5	-5	8	-5	[0, 2, -4, -3]	[[0, -3, -4], [2]]	0.0	0.1688311688311688	[-3, 1]	0.4935064935064935	[2, -4]	0.7142857142857143	10.0	10	13	9	352	minor
352	352	bach_solo	BWV1011_06_GavotteII	1721.5348340219405	1723	c	i	6.0	-4.0	6	-5	7	-5	[1, -1]	[[1], [-1], [1]]	1.0	0.5	[5, 2]	0.8387096774193549	[-1]	0.4516129032258064	10.0	11	12	9	353	minor
353	353	bach_solo	BWV1011_07_Gique	1721.5348340219405	1723	c	i	6.0	-4.0	5	-5	8	-5	[1]	[[1]]	1.0	0.3943661971830985	[5, 2]	0.4084507042253521	[]	0.6056338028169014	10.0	10	13	9	354	minor
361	361	bach_solo	BWV1013_01_Allemande	1721.5348340219405	1723	a	i	6.0	-5.0	6	-6	6	-4	[-3, 0, 1, 5, -4]	[[4], [3], [8], [3], [0], [3], [4], [3], [4], [3], [8], [3], [0], [3], [4], [3], [0], [4], [-1]]	0.0	0.487012987012987	[-3, 1]	0.6948051948051948	[5, -4]	0.461038961038961	11.0	12	10	9	362	minor
362	362	bach_solo	BWV1013_02_Corrente	1721.5348340219405	1723	a	i	6.0	-4.0	8	-5	6	-5	[-3, -1, 0, 1, 2, 3, 5]	[[4], [3], [5], [0], [2], [4], [6], [8], [3], [5], [0], [3]]	0.0	0.325	[-3, 1]	0.5083333333333333	[-1, 2, 3, 5]	0.2083333333333333	10.0	13	11	9	363	minor
363	363	bach_solo	BWV1013_03_Sarabande	1721.5348340219405	1723	a	i	5.0	-3.0	5	-5	6	-4	[-3, 0, 1, 2, 5]	[[3], [5], [0], [4], [8], [3]]	0.0	0.3571428571428571	[-3, 1]	0.4107142857142857	[2, 5]	0.6428571428571429	8.0	10	10	9	364	minor
364	364	bach_solo	BWV1013_04_BourreeAnglaise	1721.5348340219405	1723	a	i	8.0	-3.0	6	-5	6	-5	[-3, 0, 1, 2]	[[4], [3], [5], [0]]	0.0	0.1875	[-3, 1]	0.875	[2]	0.2291666666666666	11.0	11	11	9	365	minor
373	373	bach_en_fr_suites	BWV806_09_Bouree_II	1721.7536076006097	1720	a	i	5.0	-5.0	6	-5	6	-4	[-3, -1, 1]	[[4, 0], [2, 2]]	0.0	0.3064516129032258	[1, -3]	0.3629032258064516	[-1]	0.2661290322580645	10.0	11	10	10	374	minor
375	375	bach_en_fr_suites	BWV807_01_Prelude	1721.7536076006097	1720	a	i	7.0	-4.0	8	-6	6	-6	[1]	[[4]]	1.0	0.5336879432624113	[5, 2]	0.6702127659574468	[]	0.175531914893617	11.0	14	12	10	376	minor
376	376	bach_en_fr_suites	BWV807_02_Allemande	1721.7536076006097	1720	a	i	6.0	-5.0	5	-5	5	-5	[1]	[[4]]	0.0	0.384	[-3, 1]	0.704	[]	0.184	11.0	10	10	10	377	minor
377	377	bach_en_fr_suites	BWV807_03_Courante	1721.7536076006097	1720	a	i	5.0	-4.0	5	-5	5	-5	[-3, 0, 1]	[[3], [3], [0, 4, 3]]	0.0	0.1388888888888889	[-3, 1]	0.5370370370370371	[]	0.1296296296296296	9.0	10	10	10	378	minor
378	378	bach_en_fr_suites	BWV807_04_Sarabande	1721.7536076006097	1720	a	i	6.0	-5.0	5	-5	5	-5	[-3, 0, 1]	[[3, 4, 3, 0]]	0.0	0.2631578947368421	[-3, 1]	0.4473684210526316	[]	0.0394736842105263	11.0	10	10	10	379	minor
379	379	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	1721.7536076006097	1720	a	i	6.0	-4.0	5	-6	6	-5	[-3, 0, 1]	[[3, 4, 3, 0]]	0.0	0.3461538461538461	[-3, 1]	0.4871794871794871	[]	0.3205128205128205	10.0	11	11	10	380	minor
380	380	bach_en_fr_suites	BWV807_05_Bourree_I	1721.7536076006097	1720	a	i	6.0	-4.0	6	-4	5	-3	[0, 2]	[[3], [3], [5]]	0.0	0.1851851851851851	[-3, 1]	0.8950617283950617	[2]	0.1358024691358024	10.0	10	8	10	381	minor
382	382	bach_en_fr_suites	BWV807_07_Gigue	1721.7536076006097	1720	a	i	5.0	-4.0	6	-5	6	-4	[1]	[[4]]	1.0	0.1594202898550724	[5, 2]	0.4202898550724637	[]	0.3188405797101449	9.0	11	10	10	383	minor
383	383	bach_en_fr_suites	BWV808_01_Prelude	1721.7536076006097	1720	g	i	8.0	-4.0	8	-5	8	-5	[1]	[[2], [2]]	1.0	0.2374301675977653	[5, 2]	0.6061452513966481	[]	0.3407821229050279	12.0	13	13	10	384	minor
384	384	bach_en_fr_suites	BWV808_02_Allemande	1721.7536076006097	1720	g	i	6.0	-5.0	5	-12	5	-6	[0, 1, 2, 5, -3]	[[-2], [1, -2], [1], [-2], [2], [1, -2], [-2, 1], [3, 6], [1, 1]]	0.0	0.4132231404958678	[-3, 1]	0.7272727272727273	[2, 5]	0.1983471074380165	11.0	17	11	10	385	minor
385	385	bach_en_fr_suites	BWV808_03_Courante	1721.7536076006097	1720	g	i	6.0	-6.0	6	-6	6	-5	[-1, 0, 1, 2, 5, -3]	[[2], [1, 2], [0], [-2], [3], [1], [-2], [2], [6], [1], [2, 2]]	0.0	0.2875816993464052	[-3, 1]	0.7843137254901961	[-1, 2, 5]	0.1830065359477124	12.0	12	11	10	386	minor
386	386	bach_en_fr_suites	BWV808_04_Sarabande	1721.7536076006097	1720	g	i	6.0	-5.0	6	-12	5	-5	[-1, 0, 1, 2, -3]	[[1], [2, 1, 1], [2, -2], [0, 3]]	0.0	0.7906976744186046	[-3, 1]	1.6511627906976745	[-1, 2]	0.3953488372093023	11.0	18	10	10	387	minor
387	387	bach_en_fr_suites	BWV808_04a_Agrements_de_la_Sarabande	1721.7536076006097	1720	g	i	6.0	-4.0	6	-12	5	-8	[0, 1, 2, -3]	[[1], [2, 1, 2, 1], [-2], [3]]	0.0	0.78	[-3, 1]	1.62	[2]	0.46	10.0	18	13	10	388	minor
388	388	bach_en_fr_suites	BWV808_05_Gavotte_I	1721.7536076006097	1720	g	i	6.0	-4.0	6	-5	5	-5	[0]	[[1, 1]]	0.0	0.2571428571428571	[-3, 1]	0.580952380952381	[]	0.1333333333333333	10.0	11	10	10	389	minor
390	390	bach_en_fr_suites	BWV808_07_Gigue	1721.7536076006097	1720	g	i	6.0	-5.0	6	-5	5	-4	[-1, 0, 1, 2, -4, -3]	[[2], [-3], [2], [0], [-2], [3], [1]]	0.0	0.5192307692307693	[-3, 1]	0.6057692307692307	[-1, 2, -4]	0.1971153846153846	11.0	11	9	10	391	minor
396	396	bach_en_fr_suites	BWV809_06_Menuett_II	1721.7536076006097	1720	d	i	5.0	-5.0	5	-5	5	-5	[0, 1, -3]	[[2], [-1], [3]]	0.0	0.0972222222222222	[-3, 1]	0.5694444444444444	[]	0.1944444444444444	10.0	10	10	10	397	minor
398	398	bach_en_fr_suites	BWV810_01_Prelude	1721.7536076006097	1720	e	i	6.0	-4.0	13	-8	9	-5	[1]	[[5], [5]]	1.0	0.3734939759036144	[5, 2]	0.8144578313253013	[]	0.4313253012048192	10.0	21	14	10	399	minor
399	399	bach_en_fr_suites	BWV810_02_Allemande	1721.7536076006097	1720	e	i	6.0	-5.0	6	-5	5	-5	[-4, -3, -2, -1, 0, 1, 2]	[[4], [4], [1, 5, 4], [4], [2], [0], [4, 5], [6, 3], [1, 1]]	0.0	0.6747967479674797	[-3, 1]	0.8536585365853658	[-4, -2, -1, 2]	0.2357723577235772	11.0	11	10	10	400	minor
400	400	bach_en_fr_suites	BWV810_03_Courante	1721.7536076006097	1720	e	i	6.0	-3.0	6	-7	5	-5	[-4, -3, -1, 0, 1, 2, 5]	[[5], [4], [4, 1, 5], [4], [0], [5], [3], [1], [6], [4], [9]]	0.0	0.2738095238095238	[-3, 1]	0.7738095238095238	[-4, -1, 2, 5]	0.25	9.0	13	10	10	401	minor
401	401	bach_en_fr_suites	BWV810_04_Sarabande	1721.7536076006097	1720	e	i	5.0	-4.0	6	-5	4	-4	[-3, -1, 0, 1]	[[4, 1], [5], [3], [5]]	0.0	0.33	[-3, 1]	0.65	[-1]	0.06	9.0	11	8	10	402	minor
402	402	bach_en_fr_suites	BWV810_05_Passepied_I	1721.7536076006097	1720	e	i	6.0	-4.0	6	-12	7	-5	[0, 1]	[[4, 5]]	0.0	0.1666666666666666	[-3, 1]	0.6157407407407407	[]	0.2129629629629629	10.0	18	12	10	403	minor
404	404	bach_en_fr_suites	BWV810_07_Gigue	1721.7536076006097	1720	e	i	7.0	-4.0	7	-12	6	-5	[-4, -3, -2, -1, 0, 1, 2, 3, 5]	[[5], [0], [5], [3], [1], [6], [4], [4], [9], [4], [2], [7], [4], [0], [5]]	0.0	0.4321608040201005	[-3, 1]	1.015075376884422	[-4, -2, -1, 2, 3, 5]	0.2914572864321608	11.0	19	11	10	405	minor
405	405	bach_en_fr_suites	BWV811_01_Prelude	1721.7536076006097	1720	d	i	7.0	-5.0	7	-5	8	-5	[0, 1, -3]	[[2], [-1], [-1], [3], [-1, 3, 2], [2], [-1], [3]]	0.0	0.4229508196721311	[-3, 1]	0.5426229508196722	[]	0.4934426229508197	12.0	12	13	10	406	minor
406	406	bach_en_fr_suites	BWV811_02_Allemande	1721.7536076006097	1720	d	i	6.0	-4.0	5	-5	6	-5	[-1, 0, 1, -3]	[[2], [2, -1, 3, 2], [3], [1]]	0.0	0.5765765765765766	[-3, 1]	0.8108108108108109	[-1]	0.2702702702702703	10.0	10	11	10	407	minor
407	407	bach_en_fr_suites	BWV811_03_Courante	1721.7536076006097	1720	d	i	5.0	-4.0	6	-5	5	-5	[-2, 0, 1, 2, -3]	[[2], [2], [-1, 3, 2], [2], [4], [-1, 0]]	0.0	0.2196969696969697	[-3, 1]	0.5909090909090909	[-2, 2]	0.2878787878787879	9.0	11	10	10	408	minor
408	408	bach_en_fr_suites	BWV811_04_Sarabande	1721.7536076006097	1720	d	i	6.0	-4.0	6	-5	6	-4	[0, 1, -3]	[[2, 2, 3, 2, -1]]	0.0	0.4576271186440678	[-3, 1]	1.11864406779661	[]	0.288135593220339	10.0	11	10	10	409	minor
409	409	bach_en_fr_suites	BWV811_05_Double	1721.7536076006097	1720	d	i	6.0	-4.0	6	-6	6	-5	[0, 1, -3, 5]	[[2, 2, -1], [3], [7], [2], [3]]	0.0	0.2622950819672131	[-3, 1]	1.0327868852459017	[5]	0.7540983606557377	10.0	12	11	10	410	minor
410	410	bach_en_fr_suites	BWV811_06_Gavotte_I	1721.7536076006097	1720	d	i	5.0	-4.0	5	-4	5	-5	[0, 1, -3]	[[2], [-1, 3], [2]]	0.0	0.101010101010101	[-3, 1]	0.6868686868686869	[]	0.1111111111111111	9.0	9	10	10	411	minor
412	412	bach_en_fr_suites	BWV811_08_Gigue	1721.7536076006097	1720	d	i	7.0	-5.0	7	-6	7	-5	[0, 5]	[[2], [7], [2]]	0.0	0.9543568464730292	[-3, 1]	0.7593360995850622	[5]	0.8713692946058091	12.0	13	12	10	413	minor
413	413	bach_en_fr_suites	BWV812_01_Allemande	1721.7536076006097	1725	d	i	6.0	-5.0	6	-5	5	-5	[-1, 0, 1, 2, -3, -4]	[[2], [2], [2], [3], [-2], [1], [3], [-1], [4], [2]]	0.0	0.2442748091603053	[-3, 1]	0.7938931297709924	[-1, 2, -4]	0.2442748091603053	11.0	11	10	10	414	minor
414	414	bach_en_fr_suites	BWV812_02_Courante	1721.7536076006097	1725	d	i	6.0	-5.0	6	-5	5	-5	[-1, 0, 1, 2, -3]	[[3], [2], [3], [-1], [1], [3], [-1], [4], [-1], [2]]	0.0	0.2916666666666667	[-3, 1]	0.8541666666666666	[-1, 2]	0.3020833333333333	11.0	11	10	10	415	minor
415	415	bach_en_fr_suites	BWV812_03_Sarabande	1721.7536076006097	1725	d	i	6.0	-5.0	9	-4	6	-5	[0, 1, -3]	[[2, 2, -1, 3]]	0.0	0.5	[-3, 1]	1.2692307692307692	[]	0.1794871794871795	11.0	13	11	10	416	minor
416	416	bach_en_fr_suites	BWV812_04_Menuett_I	1721.7536076006097	1725	d	i	6.0	-4.0	6	-4	6	-3	[0, -3]	[[2], [-1], [2], [-1]]	0.0	0.2545454545454545	[-3, 1]	0.5272727272727272	[]	0.1818181818181818	10.0	10	9	10	417	minor
417	417	bach_en_fr_suites	BWV812_05_Menuett_II	1721.7536076006097	1725	d	i	5.0	-4.0	5	-5	5	-4	[0, 1, -3]	[[2, -1, 3], [2], [-1], [3]]	0.0	0.1692307692307692	[-3, 1]	0.4153846153846154	[]	0.2461538461538461	9.0	10	9	10	418	minor
418	418	bach_en_fr_suites	BWV812_06_Gigue	1721.7536076006097	1725	d	i	5.0	-4.0	5	-5	5	-5	[0, 1]	[[3], [2], [3]]	0.0	0.408	[-3, 1]	0.648	[]	0.152	9.0	10	10	10	419	minor
419	419	bach_en_fr_suites	BWV813_01_Allemande	1721.7536076006097	1725	c	i	6.0	-5.0	6	-5	6	-5	[1]	[[1]]	1.0	0.1639344262295081	[5, 2]	0.7868852459016393	[]	0.2622950819672131	11.0	11	11	10	420	minor
420	420	bach_en_fr_suites	BWV813_02_Courante	1721.7536076006097	1725	c	i	7.0	-5.0	7	-5	5	-4	[1, -4, -1]	[[1], [-4], [-1]]	1.0	0.4251497005988024	[5, 2]	0.7125748502994012	[-4, -1]	0.0239520958083832	12.0	12	9	10	421	minor
421	421	bach_en_fr_suites	BWV813_03_Sarabande	1721.7536076006097	1725	c	i	6.0	-5.0	9	-5	6	-5	[0, 2, -3, -1]	[[0], [-3], [-1], [-3], [-3], [2], [-3], [0]]	0.0	0.2871287128712871	[-3, 1]	0.8712871287128713	[2, -1]	0.2871287128712871	11.0	14	11	10	422	minor
422	422	bach_en_fr_suites	BWV813_04_Air	1721.7536076006097	1725	c	i	5.0	-4.0	6	-4	5	-4	[0, 2, 5, -3, -1]	[[0], [0], [5], [0], [0], [2], [0], [-3], [-1]]	0.0	0.173469387755102	[-3, 1]	0.7653061224489796	[2, 5, -1]	0.2551020408163265	9.0	10	9	10	423	minor
423	423	bach_en_fr_suites	BWV813_05_Menuett	1721.7536076006097	1725	c	i	5.0	-4.0	5	-4	5	-5	[0, 1, -3]	[[0], [1], [-3]]	0.0	0.2916666666666667	[-3, 1]	0.4305555555555556	[]	0.1944444444444444	9.0	9	10	10	424	minor
424	424	bach_en_fr_suites	BWV813_06_Gigue	1721.7536076006097	1725	c	i	6.0	-5.0	6	-5	5	-4	[0, 1, 2, -3]	[[0], [1], [0], [1, 2], [0, -3]]	0.0	0.2941176470588235	[-3, 1]	0.6397058823529411	[2]	0.0588235294117647	11.0	11	9	10	425	minor
425	425	bach_en_fr_suites	BWV814_01_Allemande	1721.7536076006097	1725	b	i	6.0	-4.0	6	-5	6	-4	[5, 0, 1]	[[6], [5], [10]]	1.0	0.3782051282051282	[5, 2]	0.75	[0]	0.2243589743589743	10.0	11	10	10	426	minor
426	426	bach_en_fr_suites	BWV814_02_Courante	1721.7536076006097	1725	b	i	6.0	-4.0	6	-5	7	-6	[-3, -1, 0, 1, 2]	[[6], [5, 2, 6], [4], [2], [7], [2], [5]]	0.0	0.205607476635514	[-3, 1]	0.9345794392523364	[-1, 2]	0.2897196261682243	10.0	11	13	10	427	minor
427	427	bach_en_fr_suites	BWV814_03_Sarabande	1721.7536076006097	1725	b	i	6.0	-4.0	6	-5	6	-5	[-3, 0, 1]	[[5, 2], [5], [2], [6], [5]]	0.0	0.4578313253012048	[-3, 1]	0.5060240963855421	[]	0.3012048192771084	10.0	11	11	10	428	minor
428	428	bach_en_fr_suites	BWV814_04_Gavotte	1721.7536076006097	1725	b	i	6.0	-4.0	6	-4	5	-4	[-3, 0, 1]	[[5], [2, 6]]	0.0	0.336734693877551	[-3, 1]	0.6428571428571429	[]	0.1836734693877551	10.0	10	9	10	429	minor
