	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
971	chopin_mazurkas	BI105-4op30-4	1838.2307692307693	1837	c#	i	6.0	-10.0	9	-12	11	-14	[-3, 6, 0]	[[4], [7, 13]]	6.0	0.2555066079295154	[-3, 3, 0]	1.2731277533039647	[]	1.1277533039647578	16.0	21	25	23	972
972	chopin_mazurkas	BI115-1op33-1	1838.2307692307693	1838	g#	i	6.0	-1.0	10	-4	8	-6	[1, -4]	[[9], [4], [9]]	1.0	0.28735632183908044	[5, 2]	0.5287356321839081	[-4]	0.12643678160919541	7.0	14	14	23	973
973	chopin_mazurkas	BI115-2op33-2	1838.2307692307693	1838	D	I	2.0	-3.0	6	-7	9	-9	[1]	[[3]]	1.0	0.06735751295336788	[5, 2]	0.39378238341968913	[]	0.26424870466321243	5.0	13	18	23	974
974	chopin_mazurkas	BI115-3op33-3	1838.2307692307693	1838	C	I	4.0	-1.0	9	-4	10	-1	[1]	[[1]]	1.0	0.0	[5, 2]	0.41379310344827586	[]	0.5775862068965517	5.0	13	11	23	975
975	chopin_mazurkas	BI115-4op33-4	1838.2307692307693	1838	b	i	9.0	-5.0	9	-12	9	-6	[1]	[[6]]	1.0	0.19346049046321526	[5, 2]	1.44141689373297	[]	0.16076294277929154	14.0	21	15	23	976
976	chopin_mazurkas	BI126-3op41-1	1838.2307692307693	1838	c#	i	6.0	-5.0	12	-6	9	-8	[-5, -4, -3, -2, -1, 0, 1]	[[7], [5], [3], [8], [4], [7], [2], [4], [6], [8], [5], [3], [8], [4]]	0.0	0.5150214592274678	[-3, 1]	1.6652360515021458	[-5, -4, -2, -1]	1.111587982832618	11.0	18	17	23	977
977	chopin_mazurkas	BI122op41-2	1838.2307692307693	1839	e	i	8.0	-5.0	9	-4	10	-2	[4, -2, 0, 1]	[[4, 2, 4, 8, 5], [4, 2, 4, 8, 5]]	0.0	0.08450704225352113	[4, 1, -2]	0.6408450704225352	[]	0.2676056338028169	13.0	13	12	23	978
978	chopin_mazurkas	BI126-1op41-4	1838.2307692307693	1839	Ab	I	6.0	-2.0	9	-8	9	-5	[1]	[[-3]]	1.0	0.013513513513513514	[5, 2]	0.6756756756756757	[]	0.8378378378378378	8.0	17	14	23	979
979	chopin_mazurkas	BI126-4op41-3	1838.2307692307693	1839	B	I	7.0	-8.0	8	-9	8	-9	[-1, 0, 1, 2]	[[5, 5, 6], [7, 4]]	0.0	0.55	[-1, 1, 2]	1.2	[]	0.8833333333333333	15.0	17	17	23	980
980	chopin_mazurkas	BI134	1838.2307692307693	1840	a	i	7.0	-4.0	9	-4	6	-4	[-3, 0, 1]	[[0, 4, 3], [0, 4, 3]]	0.0	0.13548387096774195	[-3, 1]	0.6419354838709678	[]	0.0064516129032258064	11.0	13	10	23	981
981	chopin_mazurkas	BI140	1838.2307692307693	1841	a	i	9.0	-1.0	9	-4	10	-4	[1]	[[4]]	1.0	0.2112676056338028	[5, 2]	0.9342723004694836	[]	0.352112676056338	10.0	13	14	23	982
982	chopin_mazurkas	BI145-1op50-1	1838.2307692307693	1842	G	I	7.0	-4.0	9	-5	9	-5	[1]	[[2, 2]]	1.0	0.24074074074074073	[5, 2]	0.7546296296296297	[]	0.11574074074074074	11.0	14	14	23	983
983	chopin_mazurkas	BI145-2op50-2	1838.2307692307693	1842	Ab	I	8.0	-4.0	9	-4	10	-3	[5, -1, 1]	[[-3], [-3, 1, -5, -3]]	1.0	0.14473684210526316	[5, 2, -1]	0.743421052631579	[]	0.743421052631579	12.0	13	13	23	984
984	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842	c#	i	6.0	-8.0	7	-12	7	-7	[1, -4, -2]	[[8], [8], [8], [5], [3], [8]]	1.0	0.26537216828478966	[-2, 2]	1.9223300970873787	[-4]	0.343042071197411	14.0	19	14	23	985
985	chopin_mazurkas	BI153-1op56-1	1838.2307692307693	1844	B	I	10.0	-7.0	11	-10	9	-4	[3, -1]	[[4], [4], [8]]	2.0	0.504524886877828	[-1, 3]	1.246606334841629	[]	0.18552036199095023	17.0	21	13	23	986
986	chopin_mazurkas	BI153-2op56-2	1838.2307692307693	1844	C	I	5.0	-3.0	6	-4	6	-4	[0, 1, 4]	[[0, 1, 1], [0, 1, 1], [0, 1, 1], [0, 1, 1], [0, 1, 1], [0, 1, 1], [0, 1, 1], [0, 1, 1], [0, 1, 1], [0], [4], [1]]	0.0	0.038461538461538464	[4, 1]	0.5641025641025641	[]	0.20512820512820512	8.0	10	10	23	987
987	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844	c	i	12.0	-5.0	11	-12	10	-5	[1]	[[1], [1]]	1.0	0.33122362869198313	[5, 2]	1.7995780590717299	[]	0.28270042194092826	17.0	23	15	23	988
988	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845	a	i	10.0	-7.0	12	-7	10	-7	[-3, 0, 1, 2]	[[4], [5], [0], [3]]	0.0	0.3657587548638132	[-3, 1]	1.735408560311284	[2]	0.8754863813229572	17.0	19	17	23	989
989	chopin_mazurkas	BI157-2op59-2	1838.2307692307693	1845	Ab	I	11.0	-4.0	10	-5	9	-6	[4, -1, 0, 1]	[[-4], [-3, -4, -3], [0], [-3, -4, -3], [-5]]	0.0	0.18269230769230768	[4, 1]	1.0432692307692308	[-1]	0.27884615384615385	15.0	15	15	23	990
990	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845	f#	i	8.0	-6.0	8	-7	9	-7	[1]	[[7]]	1.0	0.17647058823529413	[5, 2]	0.8011204481792717	[]	0.3557422969187675	14.0	15	16	23	991
991	chopin_mazurkas	BI162-1op63-1	1838.2307692307693	1846	B	I	9.0	-1.0	9	-4	9	-13	[-1, 0, 1, 2, 4]	[[5, 5, 6, 5, 9], [6], [5], [9], [7, 4]]	0.0	0.20710059171597633	[4, 1]	0.6272189349112426	[-1, 2]	0.8165680473372781	10.0	13	22	23	992
992	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846	f	i	6.0	-5.0	10	-4	8	-10	[1, -4, 5, -1]	[[0], [-2, 4], [-5], [-2, 4]]	1.0	0.05	[5, 2, -1, -4]	1.025	[]	0.95	11.0	14	18	23	993
993	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846	c#	i	6.0	-3.0	6	-5	7	-14	[-4, -3]	[[4], [3]]	0.0	0.34959349593495936	[-3, 1]	0.8943089430894309	[-4]	10.934959349593496	9.0	11	21	23	994
994	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846	a	i	6.0	-4.0	9	-4	11	-6	[1]	[[4]]	1.0	0.14678899082568808	[5, 2]	1.0642201834862386	[]	1.0	10.0	13	17	23	995
995	chopin_mazurkas	BI168op68-4	1838.2307692307693	1846	f	i	8.0	-7.0	9	-9	11	-7	[1, -4, -3, 0]	[[0], [-4, 0, -1], [0], [-5], [-4, 0, -1], [-5], [0]]	0.0	0.75	[-3, 1]	2.6	[-4]	2.4	15.0	18	18	23	996
996	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849	g	i	6.0	-4.0	7	-6	6	-5	[-1, 1, 2, 5, -4]	[[2], [2], [2], [-3], [6, 0, 2, 2], [6, 0, 2, 3]]	1.0	0.08974358974358974	[5, 2, -1]	0.8205128205128205	[-4]	0.08974358974358974	10.0	13	11	23	997
997	schumann_kinderszenen	n01	1839.0	1839	G	I	6.0	-1.0	8	-3	3	-1	[0, 1, 4]	[[1], [5], [5], [2], [1]]	0.0	0.09302325581395349	[4, 1]	0.2558139534883721	[]	0.0	7.0	11	4	24	998
998	schumann_kinderszenen	n02	1839.0	1839	D	I	5.0	-1.0	8	-1	10	-1	[0, 1, 4]	[[2, 3, 2, 6]]	0.0	0.0	[4, 1]	0.11764705882352941	[]	0.453781512605042	6.0	9	11	24	999
999	schumann_kinderszenen	n03	1839.0	1839	b	i	5.0	-1.0	8	-4	7	-4	[-3, -1, 0, 1, 2]	[[5, 6], [5], [2], [5], [6], [5], [7], [2], [6, 2], [4], [6]]	0.0	0.0	[-3, 1]	0.49122807017543857	[-1, 2]	0.45614035087719296	6.0	12	11	24	1000
1000	schumann_kinderszenen	n04	1839.0	1839	D	I	6.0	-1.0	5	-5	6	0	[-1, 1, 2, 3]	[[3, 3, 5], [1], [4], [5], [1], [1]]	1.0	0.07547169811320754	[5, 2, -1, 3]	0.9056603773584906	[]	0.03773584905660377	7.0	10	6	24	1001
1001	schumann_kinderszenen	n05	1839.0	1839	D	I	5.0	-1.0	9	-4	4	-4	[6, -1, 2]	[[8], [8], [4, 1]]	1.0	0.0	[2, -1, 6, 5]	0.4634146341463415	[]	0.12195121951219512	6.0	13	8	24	1002
1002	schumann_kinderszenen	n06	1839.0	1839	A	I	9.0	-1.0	6	-2	2	-2	[0, 1, 4]	[[3, 3], [7, 4, 3]]	0.0	0.345679012345679	[4, 1]	0.12345679012345678	[]	0.037037037037037035	10.0	8	4	24	1003
1003	schumann_kinderszenen	n07	1839.0	1839	F	I	6.0	-3.0	8	-4	5	-3	[1]	[[0]]	1.0	0.09859154929577464	[5, 2]	0.5070422535211268	[]	0.014084507042253521	9.0	12	8	24	1004
1004	schumann_kinderszenen	n08	1839.0	1839	F	I	6.0	-1.0	9	-4	7	-1	[1]	[[0]]	1.0	0.06060606060606061	[5, 2]	0.5606060606060606	[]	0.030303030303030304	7.0	13	8	24	1005
1005	schumann_kinderszenen	n09	1839.0	1839	C	I	6.0	-1.0	9	-5	5	-1	[0, 1, 4]	[[4, 1], [0, 1]]	0.0	0.15217391304347827	[4, 1]	0.41304347826086957	[]	0.06521739130434782	7.0	14	6	24	1006
1006	schumann_kinderszenen	n10	1839.0	1839	g#	i	6.0	-3.0	6	-7	5	-3	[1]	[[9]]	1.0	0.23333333333333334	[5, 2]	0.95	[]	0.05	9.0	13	8	24	1007
1007	schumann_kinderszenen	n11	1839.0	1839	e	i	6.0	-4.0	9	-5	3	-6	[-3, 0, 1]	[[5], [4, 1]]	0.0	0.26666666666666666	[-3, 1]	0.4888888888888889	[]	0.07407407407407407	10.0	14	9	24	1008
1008	schumann_kinderszenen	n12	1839.0	1839	e	i	3.0	-4.0	6	-4	5	-4	[-4, -3, 0, 1]	[[4, 1], [5], [0], [5]]	0.0	0.0	[-3, 1]	0.4222222222222222	[-4]	0.0	7.0	10	9	24	1009
1009	schumann_kinderszenen	n13	1839.0	1839	G	I	6.0	-1.0	5	-4	10	-3	[-1, 1, 2, 5]	[[0, 3, 2, 6]]	1.0	0.7142857142857143	[-1, 5, 2]	0.4897959183673469	[]	0.2857142857142857	7.0	9	13	24	1010
1010	schumann_liederkreis	op39n01	1840.0	1840	f#	i	6.0	-5.0	6	-4	2	-5	[2, -3, 0, 1]	[[6], [7], [6], [3], [6, 6], [3], [6], [7], [6], [7], [6], [3], [6, 6], [6], [3], [6], [8], [7], [6], [3], [7], [6], [3], [6, 6, 3], [3], [6], [3], [7], [6], [3], [7], [6], [3], [6, 6, 3], [8], [3], [6], [6], [7]]	0.0	0.723404255319149	[-3, 1]	0.8297872340425532	[2]	0.06382978723404255	11.0	10	7	25	1011
1011	schumann_liederkreis	op39n02	1840.0	1840	A	I	7.0	-1.0	9	-3	10	-1	[0, 1, 4]	[[4, 3, 7, 4], [4, 3, 7, 4], [4, 3, 7, 4], [4], [4, 3, 7, 4]]	0.0	0.12121212121212122	[1, 4]	0.6363636363636364	[]	0.3333333333333333	8.0	12	11	25	1012
1012	schumann_liederkreis	op39n03	1840.0	1840	E	I	7.0	-3.0	10	-6	10	-5	[-1, 0, 1, 2, 4]	[[4], [5], [8, 4], [5, 6], [4, 8], [6, 3]]	0.0	0.10377358490566038	[4, 1]	0.5377358490566038	[-1, 2]	0.25471698113207547	10.0	16	15	25	1013
1013	schumann_liederkreis	op39n04	1840.0	1840	G	I	6.0	-1.0	6	-3	10	-3	[0, 1, 9, 4]	[[1, 5, 2, 1, 5, 5], [10, 10, 10], [1, 5, 2, 1, 5], [5], [5], [10, 10, 10], [1, 5, 2, 1, 5, 5], [1, 5, 2, 1, 1]]	0.0	0.09433962264150944	[4, 1]	0.20754716981132076	[9]	1.0754716981132075	7.0	9	13	25	1014
1014	schumann_liederkreis	op39n05	1840.0	1840	E	I	6.0	-1.0	8	-3	7	-4	[-1, 1, 2, 3]	[[5], [7], [3], [6]]	1.0	0.04819277108433735	[5, 2, -1, 3]	0.3373493975903614	[]	0.37349397590361444	7.0	11	11	25	1015
1015	schumann_liederkreis	op39n06	1840.0	1840	B	I	6.0	-1.0	7	-4	2	0	[4, 5, 1]	[[9], [9, 6], [10], [9, 6], [10], [10], [9, 6], [10], [9, 6], [10], [9], [9, 6], [10], [9, 6]]	4.0	0.07352941176470588	[1, 5]	0.6029411764705882	[]	0.0	7.0	11	2	25	1016
1016	schumann_liederkreis	op39n07	1840.0	1840	e	i	6.0	-4.0	5	-4	4	0	[-3, 0, 1, 2]	[[5], [5], [5], [4], [4], [4], [4], [5, 5], [4, 4], [4], [6, 6], [4, 1, 1], [1], [1], [4], [4, 4, 1], [1], [1], [6]]	0.0	0.21212121212121213	[-3, 1]	0.3181818181818182	[2]	0.015151515151515152	10.0	9	4	25	1017
1017	schumann_liederkreis	op39n08	1840.0	1840	a	i	2.0	-4.0	5	-7	4	-5	[-2, 1, -4]	[[4, 4], [1, 1], [-1, -1], [4, 4]]	0.0	0.045454545454545456	[-3, 1]	0.9318181818181818	[-2, -4]	0.26136363636363635	6.0	12	9	25	1018
1018	schumann_liederkreis	op39n09	1840.0	1840	E	I	6.0	-3.0	9	-4	9	0	[4, 0, 1]	[[4, 5, 8, 8], [4, 5, 8, 8, 8]]	0.0	0.05813953488372093	[4, 1]	0.47674418604651164	[]	0.10465116279069768	9.0	13	9	25	1019
1019	schumann_liederkreis	op39n10	1840.0	1840	e	i	6.0	-5.0	11	-5	6	-5	[-3, -2, 0]	[[1], [4], [2]]	0.0	0.6111111111111112	[-3, 1]	0.8240740740740741	[-2]	0.2222222222222222	11.0	16	11	25	1020
1020	schumann_liederkreis	op39n11	1840.0	1840	A	I	5.0	-1.0	7	-4	7	-6	[0, 1, 4]	[[4, 4], [4, 4], [4, 7, 4], [4, 7, 4], [4, 3, 7, 4], [4, 3, 7, 4], [3, 4, 3, 7, 4, 3]]	0.0	0.0	[1, 4]	0.22388059701492538	[]	0.14925373134328357	6.0	11	13	25	1021
1021	schumann_liederkreis	op39n12	1840.0	1840	F#	I	6.0	-1.0	10	-4	10	-2	[2, 4, 0, 1]	[[6], [7, 10, 7, 10], [7, 10, 7, 10], [7, 10, 7, 10], [7, 8, 10, 7, 8], [7, 8, 10, 7, 8], [7, 8, 10, 7, 8], [7, 6, 10, 7, 6], [7, 6, 10, 7, 6]]	0.0	0.018518518518518517	[4, 1]	0.9629629629629629	[2]	0.42592592592592593	7.0	14	12	25	1022
1022	c_schumann_lieder	op13no1 Ich stand in dunklen Traumen	1848.1077981651376	1844	Eb	I	9.0	-1.0	13	-4	10	0	[4, 0, 1]	[[-3, -2, -3, 1], [-3, -2, -3, 1], [-3, -2, -3, 1], [-3, -2, -3, 1]]	0.0	0.16666666666666666	[4, 1]	0.6372549019607843	[]	0.16666666666666666	10.0	17	10	26	1023
1023	c_schumann_lieder	op13no2 Sie liebten sich beide	1848.1077981651376	1844	g	i	6.0	-5.0	5	-5	1	-4	[0, 1, -3]	[[1], [1], [2, -2, 2], [2, -2]]	0.0	0.7870370370370371	[-3, 1]	0.75	[]	0.0	11.0	10	5	26	1024
1024	c_schumann_lieder	op13no3 Liebeszauber	1848.1077981651376	1844	Eb	I	10.0	-2.0	9	-4	6	-1	[4]	[[1]]	0.0	0.1870967741935484	[4, 1]	0.632258064516129	[]	0.0064516129032258064	12.0	13	7	26	1025
1025	c_schumann_lieder	op13no4 Der Mond kommt still gegangen	1848.1077981651376	1844	Db	I	8.0	-1.0	8	-4	6	-4	[0]	[[-5], [-5]]	0.0	0.08333333333333333	[4, 1]	0.38333333333333336	[]	0.05	9.0	12	10	26	1026
1026	c_schumann_lieder	op13no5 Ich hab in deinem Auge	1848.1077981651376	1844	Ab	I	7.0	-1.0	9	-4	9	-3	[4, 0]	[[-4, -4, 0]]	0.0	0.07339449541284404	[4, 1]	0.7155963302752294	[]	0.14678899082568808	8.0	13	12	26	1027
1027	c_schumann_lieder	op13no6 Die stille Lotosblume	1848.1077981651376	1844	Ab	I	9.0	-4.0	10	-5	7	-5	[2, -1, 0, 1, 3]	[[-3, -4, -5, -1], [-2]]	1.0	0.3247863247863248	[0, 2, -1, 3]	0.7350427350427351	[]	0.11965811965811966	13.0	15	12	26	1028
1028	c_schumann_lieder	op23no1 Was weinst du Blumlein	1848.1077981651376	1853	A	I	8.0	-4.0	8	-4	5	0	[1]	[[4]]	1.0	0.29411764705882354	[5, 2]	0.39705882352941174	[]	0.0	12.0	12	5	26	1029
1029	c_schumann_lieder	op23no2 An einem lichten Morgen	1848.1077981651376	1853	F	I	8.0	-1.0	9	-4	8	0	[1, 4, 0]	[[-1], [0], [-1], [3], [0], [-1], [-1], [0], [-1], [3], [0], [-1], [3]]	0.0	0.25	[4, 1]	0.7613636363636364	[]	0.03409090909090909	9.0	13	8	26	1030
1030	c_schumann_lieder	op23no3 Geheimes Flustern hier und dort	1848.1077981651376	1853	Db	I	9.0	-1.0	11	-5	7	0	[0, 1, 4]	[[-5], [-1], [-1], [-4], [-1], [-4], [-5], [-1], [-4]]	0.0	0.2972972972972973	[4, 1]	1.7837837837837838	[]	0.08108108108108109	10.0	16	7	26	1031
1031	c_schumann_lieder	op23no4 Auf einem grunen Hugel	1848.1077981651376	1853	a	i	5.0	-5.0	6	-6	1	-4	[-3, 1]	[[0, 4]]	0.0	0.2111111111111111	[-3, 1]	0.8444444444444444	[]	0.0	10.0	12	5	26	1032
1032	c_schumann_lieder	op23no5 Das ist ein Tag der klingen mag	1848.1077981651376	1853	D	I	8.0	-1.0	7	-1	7	0	[-1, 0, 4]	[[6, 1, 2]]	5.0	0.03361344537815126	[4, -1, 0]	0.025210084033613446	[]	0.06722689075630252	9.0	8	7	26	1033
1033	c_schumann_lieder	op23no6 O Lust o Lust	1848.1077981651376	1853	Eb	I	10.0	-1.0	9	-4	10	0	[4, 0, 1]	[[-3, -2, 1], [-3, -2], [1, -3], [-2, 1], [-3, -2], [-3, -2], [-2, 1], [1, -3], [-3, -2], [-2, 1]]	0.0	0.24444444444444444	[4, 1]	0.6444444444444445	[]	0.05555555555555555	11.0	13	10	26	1034
1034	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	1857.079674150606	1855	C	I	8.0	-6.0	10	-8	11	-7	[1]	[[1, 1]]	1.0	0.5058139534883721	[5, 2]	1.1453488372093024	[]	0.5058139534883721	14.0	18	18	27	1035
1035	liszt_pelerinage	160.02_Au_Lac_de_Wallenstadt	1857.079674150606	1855	Ab	I	6.0	-1.0	10	-5	13	-12	[4, 0, 1, 2]	[[-4, -3], [0], [-2], [-4], [-3], [-4], [-3], [-4], [0], [-2], [-4], [-3], [-4], [-3], [-4], [-4, -3], [0], [-2], [-4], [-3], [-4], [-3], [-4], [0], [-2], [-4], [-3], [-4], [-3], [-3], [-4]]	0.0	0.023809523809523808	[4, 1]	0.7023809523809523	[2]	1.0714285714285714	7.0	15	25	27	1036
1036	liszt_pelerinage	160.03_Pastorale	1857.079674150606	1855	E	I	1.0	-1.0	5	-2	3	-2	[1]	[[5], [5], [5]]	1.0	0.0	[5, 2]	0.09693877551020408	[]	0.05612244897959184	2.0	7	5	27	1037
1037	liszt_pelerinage	160.04_Au_Bord_dUne_Source	1857.079674150606	1855	Ab	I	10.0	-5.0	10	-10	17	-5	[0]	[[-4]]	0.0	0.13978494623655913	[4, 1]	0.9548387096774194	[]	0.6021505376344086	15.0	20	22	27	1038
1038	liszt_pelerinage	160.05_Orage	1857.079674150606	1855	c	i	8.0	-8.0	9	-7	11	-7	[0, 1, 2, 5, 7, -4, -3]	[[-4, -4, -4], [1, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 1], [5, 5, 5], [0, 0, 0], [7, 7, 7], [2, 2, 2], [-3, -3, -3]]	-4.0	1.2065573770491804	[0, -3, 1]	1.2885245901639344	[2, 5, 7]	1.678688524590164	16.0	16	18	27	1039
1039	liszt_pelerinage	160.06_Vallee_dObermann	1857.079674150606	1855	e	i	9.0	-5.0	10	-11	10	-14	[-3]	[[1]]	0.0	0.5641838351822503	[-3, 1]	1.1236133122028527	[]	0.9397781299524565	14.0	21	24	27	1040
1040	liszt_pelerinage	160.07_Eglogue	1857.079674150606	1855	Ab	I	7.0	-2.0	11	-4	6	0	[1]	[[-3], [-3, -3], [-3]]	1.0	0.056074766355140186	[5, 2]	0.22429906542056074	[]	0.004672897196261682	9.0	15	6	27	1041
1041	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	1857.079674150606	1855	e	i	7.0	-5.0	6	-4	4	-4	[-3, -1, 0, 1]	[[4], [1], [3], [5]]	0.0	0.15577889447236182	[-3, 1]	1.4824120603015076	[-1]	0.04020100502512563	12.0	10	8	27	1042
1042	liszt_pelerinage	160.09_Les_Cloches_de_Geneve_(Nocturne)	1857.079674150606	1855	B	I	7.0	-10.0	9	-13	9	-12	[3, -1, 2]	[[8], [4], [7]]	2.0	0.39901477832512317	[-1, 3]	1.0049261083743843	[]	0.5566502463054187	17.0	22	21	27	1043
1043	liszt_pelerinage	161.01_Sposalizio	1857.079674150606	1858	E	I	7.0	-9.0	10	-8	7	-7	[1]	[[5]]	1.0	0.189873417721519	[5, 2]	0.5358649789029536	[]	0.09282700421940929	16.0	18	14	27	1044
1044	liszt_pelerinage	161.02_Il_Pensieroso	1857.079674150606	1858	c#	i	5.0	-10.0	6	-12	6	-13	[1, -3, 0]	[[4, 4], [4, 4], [4, 4], [7, 8, 7, 8, 7], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]	0.0	0.7108433734939759	[-3, 1]	3.253012048192771	[]	1.1566265060240963	15.0	18	19	27	1045
1045	liszt_pelerinage	161.03_Canzonetta_del_Salvator_Rosa	1857.079674150606	1858	A	I	5.0	-4.0	6	-5	7	-4	[0]	[[3]]	0.0	0.09665427509293681	[4, 1]	0.4312267657992565	[]	0.06691449814126393	9.0	11	11	27	1046
1046	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	1857.079674150606	1858	Db	bVI	10.0	-5.0	8	-5	22	-5	[18, 12, 13, 16]	[[3], [4, 3, 7], [7], [4, 3, 9], [3], [4, 7, 4]]	0.0	0.618421052631579	[4, 1]	0.8947368421052632	[18, 12, 13, 16]	17.54605263157895	15.0	13	27	27	1047
1047	liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	1857.079674150606	1858	E	I	7.0	-6.0	9	-7	10	-9	[5, -1, 8, 2]	[[12, 9, 6, 3, 6]]	5.0	0.4793388429752066	[-4, 2, -1]	1.2396694214876034	[8]	1.9586776859504131	13.0	16	19	27	1048
1048	liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	1857.079674150606	1858	Ab	I	8.0	-4.0	12	-9	17	-5	[-3, 6, 0, 3]	[[2], [-4, -1], [-7, -4], [-4, -1], [-1], [-7, -4], [-4, -1], [-7, -4], [-4, -1], [-7, -4], [-4, -1], [-1], [-7, -4], [-4, -1]]	6.0	0.4589041095890411	[3, 0, -3]	1.9315068493150684	[]	2.2739726027397262	12.0	21	22	27	1049
1049	liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	1857.079674150606	1858	D	bV	10.0	-9.0	16	-12	17	-14	[7, 8, 1]	[[3, 3], [4, 4], [3], [3, 3], [3], [-3, 3, 4], [-3], [3, -3, 3], [-3, -3], [4, 4]]	1.0	0.7369255150554676	[5, 7]	2.1870047543581617	[8]	2.740095087163233	19.0	28	31	27	1050
1050	liszt_pelerinage	162.01_Gondoliera	1857.079674150606	1861	F#	I	6.0	-4.0	9	-4	10	-5	[-3, -2, 1]	[[7], [7], [4], [4], [7], [7], [4], [7], [7], [4], [7], [4], [3], [7], [4], [3], [4], [7], [3], [7], [4], [3], [7], [4], [3], [4], [7], [3], [7], [4], [3], [7], [4], [3], [4], [7], [3], [7], [7], [3], [4], [4, 7], [7], [7], [4], [7], [7]]	-3.0	0.08620689655172414	[1, -2]	0.8017241379310345	[]	0.6293103448275862	10.0	13	15	27	1051
1051	liszt_pelerinage	162.02_Canzone	1857.079674150606	1861	eb	i	6.0	-5.0	6	-5	6	-4	[5, -4, -3, -1, 1]	[[-2], [-7], [-4], [2], [-7], [2], [-7], [2], [-7], [2], [-7], [2], [-7], [2], [-7], [2], [-7], [-6], [2]]	5.0	1.489795918367347	[-4, 2, -1]	1.3265306122448979	[-3, 1]	0.25510204081632654	11.0	11	10	27	1052
1052	liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	1857.079674150606	1861	g	i	9.0	-9.0	13	-11	13	-9	[-1, 2, 4, 5, -4, -3]	[[-3], [-3], [-3], [6], [6], [-3], [3, -3], [3], [-3], [-2, -3], [-2], [-3], [5, -3], [5], [-3], [0, -3], [0], [-3], [3, -3], [3], [-3], [6, -3], [6], [-3], [-3], [-3], [-3], [6], [6], [-3], [3, -3], [3], [-3], [-2, -3], [-2], [-3], [5, -3], [5], [-3], [0, -3], [0], [-3], [3, -3], [3], [-3], [6, -3], [6], [-3], [-3], [-3], [-3]]	5.0	0.4964838255977497	[-4, 2, -1]	1.4022503516174403	[4, -3]	1.0267229254571026	18.0	24	22	27	1053
1053	wagner_overtures	WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia	1864.9944134078212	1859	a	i	9.0	-6.0	12	-11	10	-10	[0]	[[3]]	0.0	0.532033426183844	[-3, 1]	2.426183844011142	[]	0.6991643454038997	15.0	23	20	28	1054
1054	wagner_overtures	WWV096-Meistersinger_01_Vorspiel-Prelude_SchottKleinmichel	1864.9944134078212	1867	C	I	10.0	-4.0	13	-9	10	-7	[0, 1, 4]	[[0, 0], [0, 4, 1, 0], [0]]	0.0	0.23671947809878843	[4, 1]	0.5806150978564771	[]	0.3718546132339236	14.0	22	17	28	1055
1055	tchaikovsky_seasons	op37a01	1876.0	1876	A	I	6.0	-4.0	10	-9	10	-16	[-1, 0, 1, 2, 3, 5]	[[6], [8], [3], [2, 5, 4], [4], [8], [5]]	1.0	0.19169329073482427	[-1, 5, 2]	1.0095846645367412	[0, 3]	2.268370607028754	10.0	19	26	29	1056
1056	tchaikovsky_seasons	op37a02	1876.0	1876	D	I	6.0	-4.0	11	-4	10	-5	[0, 1, 4]	[[2, 6, 3], [3, 2, 6], [2, 3]]	0.0	0.16	[4, 1]	1.1236363636363635	[]	0.20363636363636364	10.0	15	15	29	1057
1057	tchaikovsky_seasons	op37a03	1876.0	1876	g	i	6.0	-1.0	6	-4	9	-4	[0, 1, -3]	[[-2, 2], [1]]	0.0	0.25217391304347825	[-3, 1]	1.008695652173913	[]	0.8	7.0	10	13	29	1058
1058	tchaikovsky_seasons	op37a04	1876.0	1876	Bb	I	7.0	-4.0	10	-6	10	-4	[3, 4, 5, 0, 1]	[[-1], [-2, 2, -1], [1], [-2, 2, -1], [-2, 2, -1], [-2, 2, -1], [3], [-2, 2, -1], [-2]]	0.0	0.14009661835748793	[4, 1]	1.1642512077294687	[3, 5]	0.5748792270531401	11.0	16	14	29	1059
